,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"No, probably not.So, the main stopping block to nuclear fusion is the lack of homogeneity in the plasma, which is only made worse with a smaller reactor, not better. Let me explain. Most attempts at fusion use a toroid design (a big donut shape) with the ionized gas being accelerated by large electromagnets around the outside.While this process does turn some of that gas to plasma, meaning a dissociated jumble of ions, it does not turnNo, probably not.So, the main stopping block to nuclear fusion is the lack of homogeneity in the plasma, which is only made worse with a smaller reactor, not better. Let me explain. Most attempts at fusion use a toroid design (a big donut shape) with the ionized gas being accelerated by large electromagnets around the outside.While this process does turn some of that gas to plasma, meaning a dissociated jumble of ions, it does not turnThe last factor that makes size a big deal is just the amount of plasma you can make for the given amount of shielding. A small reactor would still need to have the radiation shielding and the surface area to volume is not in your favor. The larger reactor means that the volume goes up as a cube of the radius while the surface area is only the square of the surface. It is the same problem that is faced by civilian fission plants and why they all tend to be really big.",458 followers,Jason Heinisch,1K,1.2K,2.2M,https://www.quora.com/Why-is-it-so-difficult-to-build-a-nuclear-fusion-reactor
1,"Because the pressures and temperatures required for fusion are extremely difficult to produce. As a material heats up, it wants to expand, this stops fusion from happening. The center of a star has trillions of tonnes of mass squeezing it together, so it’s easily able to maintain the required conditions. A fusion reactor has to use other means to keep the reaction mass together (inertial or magnetic confinement), which is not easy to do.","3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/Why-is-it-so-difficult-to-build-a-nuclear-fusion-reactor
2,"It isn’t difficult to build a fusion reactor, just expensive.What has proved difficult is creating a fusion reactor that doesn’t use more power than it produces.The magnetic containment for the sun hot plasma of a fusion reaction takes huge amounts of power. From the 1950s until the 2000s, no one had achieved a net positive power output from a fusion reactor.Now, we have the first full size proof of concept fusion reactor being constructed in France. It should fire up next decade and we get to see if practical and useful amounts of power can be accessed from this fusion design.ITER - the way tIt isn’t difficult to build a fusion reactor, just expensive.What has proved difficult is creating a fusion reactor that doesn’t use more power than it produces.The magnetic containment for the sun hot plasma of a fusion reaction takes huge amounts of power. From the 1950s until the 2000s, no one had achieved a net positive power output from a fusion reactor.Now, we have the first full size proof of concept fusion reactor being constructed in France. It should fire up next decade and we get to see if practical and useful amounts of power can be accessed from this fusion design.ITER - the way to new energyI’m not going to really hold my breath. I’ve been hearing “we will have fusion power plants soon” since the 1960s. Maybe my great grandkids will see one go online and power the grid.","1,715 followers",Luc Boulesteix,2.9K,3K,11.7M,https://www.quora.com/Why-is-it-so-difficult-to-build-a-nuclear-fusion-reactor
3,"I used to work on fusion simulation codes (particle in cell) with the US National Labs when I was at NVIDIA, and I was very interested in seeing if we could solve the problems with fusion and picked the scientist and engineers' brains endlessly. My former father-in-law also worked at Lawrence Berkeley Labs, and was an engineer designing superconducting coil magnets and had decades of experience working with fusion researchers, even though his primary application was particle accelerators. From having many long conversations with these very intelligent and qualified people I realized that thereI used to work on fusion simulation codes (particle in cell) with the US National Labs when I was at NVIDIA, and I was very interested in seeing if we could solve the problems with fusion and picked the scientist and engineers' brains endlessly. My former father-in-law also worked at Lawrence Berkeley Labs, and was an engineer designing superconducting coil magnets and had decades of experience working with fusion researchers, even though his primary application was particle accelerators. From having many long conversations with these very intelligent and qualified people I realized that there are some really hard problems that block practical fusion, with no immediate solutions in sight.The only place we know of working, large-scale, energy-generating fusion reactions is at the center of a star, where the gravity of the massive star creates the necessary density, temperature, and time being held in that state at the core for fusion reactions to run continuously. This is called the Lawson criteria, and is hard to achieve. All of the layers of the star above that act as an energy exchanger, converting all the gamma rays and fast neutrons at the core into progressively less energetic wavelengths of light and motion of nuclei (heat) so by the time they reach the surface of the star, that energy is emitted as IR and visible light that heats and powers our planet's biosphere, and can provide photovoltaic energy to us as well. All of our efforts in fusion have been to try and reproduce this process on earth, in a small reactor that can provide practical energy.First I will talk aboutThe first problem with magnetic confinement is fundamental - no matter how strong or well formed the magnetic field containing the plasma is, it will always leak, as positive nuclei or ions spiralling around the magnetic field lines collide and scatter, eventually drifting out of the containment field. The only known solution is to make the reactor larger so the scattering ions take longer to travel to the plasma boundary, and thus more fusion can happen during that time. Pretty brute force.The world's most advanced magnetic confinement fusion power plant is ITER, which, to reduce the ion scattering problem mentioned above, is 6-stories tall and about the same dimension in diameter, containing the mass of 3 Eiffel towers, and it is still not expected to be large enough to contain a plasma long enough to sustain burning and produce continuous energy generation.A more practical problem is how do we extract the energy? Most of the energy in deuterium-tritium fusion reactions is released in fast, high-energy neutrons, which (because they are neutral, and have no electric charge) are not confined by the magnetic field, don't heat up the plasma, and have to be stopped by a thick shield, which then heats up, and can vaporize water to steam in order to power turbines and electrical generators. The problem is the constant bombardment by neutrons makes the shield material degrade with time, and become very radioactive, posing a problem for removal and disposal.Also, deuterium-tritium fusion reactions are currently used because they take place at the lowest energies and at the lowest plasma temperatures of all the possible fusion fuels, and thus are easier to ignite and keep lit. However, tritium is not found naturally in any significant quantities and needs to be manufactured in nuclear reactors. With today's production capacity, we just cannot make enough tritium to power even ITER continuously. We could use better fuels, like Helium-3 or Boron-11, which do not emit neutrons and thus 'burn clean', but the plasma temperature must be much higher and the confinement much better to ignite fusion and sustain it with these fuels. And while Boron-11 is plentiful, Helium-3 is so rare that scientists think that the best source of it is lunar regolith that has been irradiated for billions of years on the moon's surface. Any energy generation infrastructure that requires a regular supply of a moon-based fuel, even as energy dense as He3, will probably never work out.A proposed solution to the Tritium deficit is to construct the shield surrounding the reactor with lithium, which is abundant, and fissions into tritium when struck by neutrons, thereby 'breeding' tritium within the reactor itself. Of course, this comes with its own set of problems of how to capture, purify, and contain the tritium after it is released into the tokamak reaction chamber from the walls.Another issue is that when all of the superconducting magnets in ITER are running at full current (160,000 amps) to create the 13 Tesla toroidal magnetic field (13x that in an MRI machine) and to create the other plasma-shaping and heating fields, they are storing 60 GigaJoules, or around 12 Tons of TNT worth of energy. This is because the 180 kilometers of superconducting Niobium-Tin wires in all these massive magnet coils can carry enormous electrical current when supercooled with liquid helium.More info on the ITER magnets:But, if that cooling fails, the superconductor heats up, quenches, and becomes a normal conductor, and can no longer carry that enormous current. With 160,000 amps suddenly meeting resistance, the coil rapidly vaporizes, and causes a meltdown of the other coils, with a total energy release of 12 tons of TNT. This is very undesirable, especially when those coils are wrapped around a highly radioactive shield that also vaporizes and is expelled into the atmosphere. There are fault-detection systems, but it takes a while to dissipate that amount of energy safely, and there may not be enough time to react quickly enough in the event of a catastrophic magnet coil failure.So, some gotchas left to solve for practical fusion energy generation with magnetic confinement, with some perhaps not so easily solved.Inertial confinement fusionIt also has many of the same problems with energy conversion to electricity, and much worse wear and tear on the shielding from these small nuclear fusion explosions being set off, which also trashes all the precision equipment needed to hold the fuel pellet in the focus of the converging laser beams with extreme accuracy. So, a lot of practical damage control problems before inertial confinement fusion is a practical source of energy generation.While these problems may be solved, practical application is still a very long way off, and currently the main application of inertial confinement fusion is as an experimental testbed for calibrating computer codes used to simulate and design thermonuclear fusion weapons. As horrific as these weapons may be, the simulation codes developed for designing them (sorry maintaining them), are the one of the greatest tools for innovation in fusion energy. There is a hydrodynamics code which simulates the behavior of the fissile (and fusion) materials under extreme conditions of pressure and temperature, as well as transport codes that model neutron transport and scattering in the materials under these conditions, and many other bits and bobs. They are all standard numerical techniques, and the really classified part is the integration and calibration of all these codes with previous nuclear weapon tests from the past, and with these small scale simulations in the present.Electrostatic Confinement FusionBasically you need a vacuum container the size of a basketball and a pump to empty it. You put a small spherical wire cage the size of a golf ball in the center, and a larger wire cage the size of a bowling ball around it. You then pump out all the air, and apply a very large (10,000V) electrical potential between the two cages, with the small negative cathode at the center, and the positive anode at the periphery.Then you open a valve and let in a very small amount of Deuterium gas (commercially available) into the vacuum chamber, and it ionizes in the large voltage potential, the D+ ions in the periphery experience a very strong electric field (100K V/m), and are rapidly accelerated towards the center of the reactor, with enough energy to collide and fuse the deuterium nuclei (no tritium required). This fusion can be measured with an external neutron counter.Theoretically, power generation would be simple, as the fusion products consisting of highly energetic He3 and (few) H3 ions could be decelerated in an electric field and the current from that used to generate electricity directly.Here is ECG Herman’s excellent thesis paper on designing and constructing a Farnsworth Fusor:Although they seem like a obvious winners due to their simplicity and effectiveness, ECF reactors have several things limiting scaling:a) There is a limit to the deuterium gas density before performance degrades, so generation capacity is limited.b) Deuterium ions tend to collide with the wire cage cathode in the center, which absorbs them, heating the cage, and causing energy loss and contamination from metal atoms being dislodged.c) As the deuterium ions oscillate back and forth through the center, each time they change direction, they emit bremsstrahlung radiation, or photons of light, losing energy (this is how your dentist’s x-ray machine works).d) Scattering tends to reduce the nice, radial trajectories of the ions into a Maxwellian distribution over time, reducing the fusion that occurs.There has been work in using electromagnets at the periphery to try and hold a ball of electrons in the center, eliminating the need for a central cage… akaThermonuclear WeaponsIn the Teller-Ulam, two-stage, thermonuclear weapon, a spherical plutonium fission primary (with deuterium-tritium fusion fuel at the core to boost it) is imploded by conventional explosives, the plutonium is crushed far beyond critical density, fissions and detonates. The initial radiation released is contained and focused onto the fusion secondary to implode it, ignite fusion, and detonate it. I just mention this to illustrate the enormous energy needed to really reach the Lawson criteria in a large scale, but nuclear weapons kind of freak me out, so I'm going to refer you to the link to the Wikipedia article about them if you want to read more:Thermonuclear weapon - WikipediaSo, in summary, we should not shut down or stop building today's fission nuclear reactors, as commercial fusion reactors are not only far in the future, but also produce radioactive waste (their shielding, which needs to be periodically replaced), and Tokamaks can melt down catastrophically and explode if there is a cooling failure in the magnet coils during full power operation. They also do not run on seawater, like some say. We need expensive and difficult to produce tritium (which is also radioactive) to ignite fusion at the temperatures and densities that today's tokamak magnetic fields can produce.To advance fusion energy in your career, I think the best fields to study would be physics (classical, electrodynamics, plasma, quantum, nuclear…) and computer science, with a focus on numerical simulation. The actual physical fusion reactors are so expensive and time-consuming to build, test, and operate, that you may only get to iterate designs once or twice in a career, but computer simulations can take us in so many different directions more cheaply and easily by comparison.Perhaps there is some exotic stellarator magnetic confinement design, or advanced Farnsworth electrostatic confinement design that has not been explored in depth, that will turn out to hold the key to fusion energy. Simulation is probably the best first step to find it, unless you have a few billion dollars and several hundred kilometers of Niobium-Tin wire and helium cooling tubing to play with.Brent",45 followers,Brad Gunn,3.4K,1.5K,1.5M,https://www.quora.com/Why-is-it-so-difficult-to-build-a-nuclear-fusion-reactor
4,"The ITER plant in Southern France looks somewhat like a hollow donut in which a superheated plasma is contained by magnetic fields. Because the pressure inside the donut (us nerds call it a torus) can never be as high as inside the sun, the temperature must be much higher than in the core of the sun (!).To contain all this exceedingly hot plasma, you need magnetic fields of unbelievable strenght.The ITER plant in Southern France looks somewhat like a hollow donut in which a superheated plasma is contained by magnetic fields. Because the pressure inside the donut (us nerds call it a torus) can never be as high as inside the sun, the temperature must be much higher than in the core of the sun (!).To contain all this exceedingly hot plasma, you need magnetic fields of unbelievable strenght. The only way to do so is to use supercooled magnets, which sit in a super insulated chamber all around the core.Thus, the chamber in which the magnetic coils sit must be cooled to only a few degrees above absolute zero. At the same time, we have the exceedingly high temperatures of 150 million degrees Celsius.It’s the best design available, but it is exceedingly difficult to build...","3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/Why-is-it-so-difficult-to-build-a-nuclear-fusion-reactor
5,"There were a few contenders in fusion reactor designs when I worked on them many moons ago (e.g. Tokamak, Laser, Mirror, Theta Pinch, Stellerator, Spheromak, etc.). I think Tokamak (Russian word for torus) is the current leader or most likely will be the first fusion reactor plant design.Below is a sketch of the Int’l Tokamak Experimental Reactor (ITER); see lower right figure of person for scale of the reactor. The future operating Tokamak fusion reactor might look similar to this design, in general. The toroidal plasma will be within the yellow-colored vessel liner (used to be carbon-carbonThere were a few contenders in fusion reactor designs when I worked on them many moons ago (e.g. Tokamak, Laser, Mirror, Theta Pinch, Stellerator, Spheromak, etc.). I think Tokamak (Russian word for torus) is the current leader or most likely will be the first fusion reactor plant design.Below is a sketch of the Int’l Tokamak Experimental Reactor (ITER); see lower right figure of person for scale of the reactor. The future operating Tokamak fusion reactor might look similar to this design, in general. The toroidal plasma will be within the yellow-colored vessel liner (used to be carbon-carbon and graphite).Laser fusion (inertial confinement) R&D is still active in studies, and here’s what its reactor chamber looked like in the past:Multiple high-powered laser beams impact a small pellet of D-T “fuel” from many directions to heat and compress the plasma to initiate fusion reaction. Hydrogen-Boron is a new fuel combo that might get laser back into the mix.The conceptual fusion power plant might look something like this, but looks a little small to me:There are many other images you can find online (both Google and Bing).","220,150 followers",Franklin Veaux,3.2K,47.3K,779.4M,https://www.quora.com/Why-is-it-so-difficult-to-build-a-nuclear-fusion-reactor
6,"How will a nuclear fusion power plant look like?It will be a huge glow ball of plasma, emitting high intensity light and some radidation in 360 degrees. Incredible temperatures and pressure will fuse the fuel in the core and the heat will migrate out to the surface where it will radiate at about 5,778 Kelvin. The heat and radiation will be absorbed in special collectors that convert the energy to electricity. It will be prefueld with as much fuel as it will ever need. It will be maintenance free. We will be shielded from the deadly radiation by 10 tons per square meter of mostly nitrogen.It wiHow will a nuclear fusion power plant look like?It will be a huge glow ball of plasma, emitting high intensity light and some radidation in 360 degrees. Incredible temperatures and pressure will fuse the fuel in the core and the heat will migrate out to the surface where it will radiate at about 5,778 Kelvin. The heat and radiation will be absorbed in special collectors that convert the energy to electricity. It will be prefueld with as much fuel as it will ever need. It will be maintenance free. We will be shielded from the deadly radiation by 10 tons per square meter of mostly nitrogen.It will also be 93 million miles away from the earth and a million times the size of the earth as well. This is the only fusion reactor we know works.Well, there is one other fusion power plant we know works. It’s kind of intermittent.There are no earth based controlled fusion reactors yet. None has proven it will work. Even the fusion fans says it’s still 50 years away if ever. Since none have been proven to work, there is no way to know what a working fusions plant will look like. It could be nano sized or bigger than football field. You can search for fusion power plans and designs and find thousands of them. You can imagine whatever you want. Be sure to look at the polywell, cold fusion, inertial fusion and magnetic confinement fusion.","105,625 followers",Dave Consiglio,4.4K,6.8K,91.4M,https://www.quora.com/Why-is-it-so-difficult-to-build-a-nuclear-fusion-reactor
7,"It will probably look like any other large power plant on the outside. Concrete and steel, with either cooling towers or once through cooling. The secondary side of the plant will look like any other steam generation plant. The primary side of the plant? Probably a reinforced concrete building to house the fusion reactor and its' auxiliary equipment. What it probably will not have is a huge containment building, like fission reactors do. However, I would not be surprised if they did have to have one, for legal reasons.",UNKNOWN,Viktor T. Toth,1.8K,8.6K,115.1M,https://www.quora.com/Why-is-it-so-difficult-to-build-a-nuclear-fusion-reactor
8,"The Sun.Supplies 99.9% of the energy used to run the planet.And has for the last 4.543 billion years.All from 93 million miles away where it is safe and secure from our tampering!And all for free…….Able to supply 20,000 times more energy per day than humanity currently uses in a day.Easily collected and stored as heat for about 1 cent per KWH.No more problems with Global Warming and Energy is cheap.Answered as : What is the name of the first commercial nuclear fusion power plant?","29,754 followers",Tomaž Vargazon,6.8K,7.6K,248.6M,https://www.quora.com/How-will-a-nuclear-fusion-power-plant-look-like
9,"In the 1950’s, experiments at Princeton, Livermore, and Los Alamos showed that magnetic confinement of plasma had a problem of “instabilities”, in which the plasma, which is electrically charged, creates electric fields that can cause itself to drift out to the walls of the containment vessel. After years of work, scientists learned how to quench the instabilities caused by the electric fields used to create the plasma. But there remained the “electron drift wave” instability, which is driven only the density gradient, which is necessary because the density has to go to zero at the wall. A sheIn the 1950’s, experiments at Princeton, Livermore, and Los Alamos showed that magnetic confinement of plasma had a problem of “instabilities”, in which the plasma, which is electrically charged, creates electric fields that can cause itself to drift out to the walls of the containment vessel. After years of work, scientists learned how to quench the instabilities caused by the electric fields used to create the plasma. But there remained the “electron drift wave” instability, which is driven only the density gradient, which is necessary because the density has to go to zero at the wall. A shear (or twist) of the confining magnetic field was found to able to stablilize the plasma. There is now a plan to prevent being doomed to failure.The large ITER machine, funded by seven countries, is being built to show that Q =1 can be achieved: that is, the energy produced by fusion is equal to the energy used to produce it. Next a machine DEMO is planned to achieve Q > 1. This will cost a lot, but if it is funded and works, we will be on the way to getting unlimited energy from water.",825 followers,George Dowson,4K,527,3.7M,https://www.quora.com/Why-is-it-so-difficult-to-build-a-nuclear-fusion-reactor
