,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"Different kind of Data Structure are used in different kind of scenario. Efficiency of a Data Structure for a particular task, is a governing factor in deciding which Data Structure to use.Here are some of the widely used Data Structure and there uses.Source: Stack Overflow.Different kind of Data Structure are used in different kind of scenario. Efficiency of a Data Structure for a particular task, is a governing factor in deciding which Data Structure to use.Here are some of the widely used Data Structure and there uses.Source: Stack Overflow.",30 followers,Robin Thomas,4.8K,731,13.7M,https://www.quora.com/Where-are-some-practical-uses-of-data-structures-such-as-stack-queue-linked-list-tree-s-etc
1,"While I do not entirely agree with Mr. Smit's answer (I am of the opinion that my dog has a fairly complex mind and is certainly self aware), there are some relevant basic questions that we are totally clueless about.While I do not entirely agree with Mr. Smit's answer (I am of the opinion that my dog has a fairly complex mind and is certainly self aware), there are some relevant basic questions that we are totally clueless about.There is a lot of wishful thinking about downloading our minds into computers, but frankly I don't think we're going to get far until we can start giving clear, cogent answers to questions of mind and awareness.By analogy, the ancient Greeks had stories of people who flew by gluing feathers to their arms with wax; while flight is actually possible, it takes a lot more than a shallow parody of an existing example to achieve it. I feel like existing attempts to achieve consciousness in computers are still very much in the feather-gluing stage; we don't yet know ourselves well enough to duplicate whatever it is that makes us both think and think that we think. We can make computers parody thought by traversing state machines, but that's a long way from turning them into us.",158 followers,Paul King,749,2K,17.2M,https://www.quora.com/Where-are-some-practical-uses-of-data-structures-such-as-stack-queue-linked-list-tree-s-etc
2,Please don't plug that thing into the internet. I don't want to lose my connection because it had a temper tantrum.,158 followers,Paul King,562,2K,17.2M,https://www.quora.com/How-close-are-we-to-creating-a-super-computer-that-we-can-insert-a-human-consciousness-into
3,"Yes. Every day she beats me.She beats me with her cooking skills. When I enter the kitchen, the result is an inedible disaster.She beats me in popularity in our neighborhood. Very few people know me except as ‘her husband’. She is a household name in my gated community and surrounding areas.She beats me in her fluency in Kannada. She talks like a native. I can’t match her.She beats me in looks. No one gives me a second look. She can still stop Bangalore traffic even at her age, when she steps out of the car, clad in a magnificent saree. I have seen how other drivers, instead of watching the roYes. Every day she beats me.She beats me with her cooking skills. When I enter the kitchen, the result is an inedible disaster.She beats me in popularity in our neighborhood. Very few people know me except as ‘her husband’. She is a household name in my gated community and surrounding areas.She beats me in her fluency in Kannada. She talks like a native. I can’t match her.She beats me in looks. No one gives me a second look. She can still stop Bangalore traffic even at her age, when she steps out of the car, clad in a magnificent saree. I have seen how other drivers, instead of watching the road, look at her face through the car window and narrowly miss having an accident.She beats me in common sense. I spend my time answering questions like this while she does something a lot more constructive with her time.—","227,120 followers",Gopalkrishna Vishwanath,16K,11.9K,117.6M,https://www.quora.com/Where-are-some-practical-uses-of-data-structures-such-as-stack-queue-linked-list-tree-s-etc
4,"Yes. For just one month. Under pressure from my Mom who wanted me to get into it. I attended a crash one month’s preparatory course at a private coaching class in Dadar, Mumbai. It used to be called Agarwal Classes. Does it still exist?Needless to say, it was not enough. I didn’t make it. That was in 1967.After BE(Hons), they wanted me to get into IIM Ahmedabad. There were only two IIMs then. Ahmedabad and Kolkata.Needless to say, I didn’t make it into IIM either. That was in 1972.I chose to go to Roorkee for my master’s in Structural engineering.GV","227,120 followers",Gopalkrishna Vishwanath,3.4K,11.9K,117.6M,https://www.quora.com/How-close-are-we-to-creating-a-super-computer-that-we-can-insert-a-human-consciousness-into
5,"Noooooo!!(I know, frequently asking this question ridicule both these top writers, which is understandable. Here is some pun. )How canNoooooo!!(I know, frequently asking this question ridicule both these top writers, which is understandable. Here is some pun. )How can","227,120 followers",Gopalkrishna Vishwanath,549,11.9K,117.6M,https://www.quora.com/How-close-are-we-to-creating-a-super-computer-that-we-can-insert-a-human-consciousness-into
6,"There are several extremely important real life aspects of structural engineering (steel design in particular) that are sadly not taught in school at all.It’s an old adage that says, “You can always tell a young engineer’s design - every column and beam is a different size because some computer program told him that would be the most efficient.” Over-simplifying this point, say you design a building and your program determines that the most efficient design needs one of thoThere are several extremely important real life aspects of structural engineering (steel design in particular) that are sadly not taught in school at all.It’s an old adage that says, “You can always tell a young engineer’s design - every column and beam is a different size because some computer program told him that would be the most efficient.” Over-simplifying this point, say you design a building and your program determines that the most efficient design needs one of those beams to be W16x100 and 8′ long. To fabricate that beam, the fabricator has to purchase a 20′ stick of W16x100. He cuts your 8′ beam off and the other 12′ “drop” he dumps in his bone yard. However, the cost of the entire 20′ beam is paid for by the Owner. So, as you can see, the cost of your beam could easily be twice the cost of the actual weight of the steel that goes into your building. If your design needs 2 of those 8′ long beams, then he cuts both out of the 20′ stick and he is left with a 4′ drop but again the Owner pays for the entire 20′ stick the fabricator had to purchase in the first place. If you have other steel members in your design with higher load bearing capacity, it may be cheaper for you to use a heavier member in this case selected from a more common beam size used in your building than a one-off of an odd section used only a few times.Expanding on this, say your design yields 100 beams that are all 11′ long, the fabricator has to buy a 20′ stick for each of those to be cut from and there is a 9′ drop generated from each that goes in the bone yard. You pay for it all. (Note: You are paying for the fabricator’s labor as well as the steel he fabricates. It isn't cost effective for him to cut 2′ off one of the drops and full pen weld it to another 9′ drop to get one of the 11′ beams needed…and you, as the engineer, probably wouldn't accept it even if he tried.)Likewise, think about your column splice locations. If you set a column splice at elevation 21′ above the base plate, you might be paying for a 40′ stick of wideflange member for that one column (with a 19′ drop). I always tried to set splices to yield column section lengths of 19′ or so to minimize the drop lost in fabrication (assuming the loads did not dictate otherwise of course). It's worth a call to a local fabricator to ask what lengths they can get of a specific steel section. With some odd sections, there may only be 20′ and 40′ sticks available. Other sizes may have more or fewer standard lengths available.Your design program’s material take off might tell you the weight of steel actually installed in your building, but it's not telling you how much steel you are paying for in order to get what actually goes in the building.2.The most efficient design has a safe shelf life of about 1 month. After that, all bets are off. You have no idea what is going to go on in that building after it is built. They may have a slow water leak. Chemicals may get spilled. New equipment might get installed. Equipment might get moved. Corrosive fumes might be regularly vented nearby. Things might get welded on some beams and cut off others. There may be a great long term maintenance effort…or none whatsoever. It might be inspected and repainted yearly…or never looked at again for the life of the building. You have no idea. Even with the safety factor inherent in steel design, designing to the edge of efficiency is dangerous. Too many young engineers get caught up in searching for every exception they can find in the Code to let them lighten up a steel section (thinking that will make them look like really smart engineers), but that gives you little or no margin for error for “real life” to happen. I am NOT saying to grossly overdesign your structures, but I have never understood the value in designing things right up to the bloody edge of Code allowability. Steel is cheap compared to defending your PE stamp. 10+ years down the road, if there is a failure, the first suspect is the engineer’s design and you are somewhat considered guilty until you prove yourself innocent, which can be costly (one of the reasons why we have professional liability insurance).3.Repetition is your friend. Even with piece marks on the steel, a steel erection is a complicated jigsaw puzzle in 3D. Anything you can do to lessen the complication of this erection task lowers the number of labor manhours it takes to complete the work and thus impacts the erection cost.Another area where erector labor costs are impacted is in the column splice locations. When possible, I always tried to set column splices about 4′ above top of steel of the elevated floor. This allowed erectors to set lower columns sections, bolt a few beams in place at the elevated floor to hold the column in place, and then have that steel to stand on to bolt up the column splice easily. It seems like a small thing but erectors appreciate it. Plus, it shows them you are thinking about how a building actually goes together, rather than just focusing on what a piece of paper says. The highest compliment I even received while I was designing chemical plants was when a contractor told me that I was the only engineer he had ever worked with that thought like a contractor. High praise indeed!4.Do you remember all of those drops we talked about before that are laying around in the fabricator’s bone yard? Well all of that is “free steel” for him because it is already paid for. If he can find a way to use it somewhere, it's pure profit for his business.Say you design some personnel access platforms or equipment support stands (light loads where almost any section will adequately carry the load) and your design calls for a bunch of W6x15 sections to be used. If the fabricator could use a heavier section (such as a W8x21) from his boneyard, that steel is free to him and represents pure profit. There is nothing wrong with using a heavier section as long as you don't encounter an interference with something else (equipment, piping, etc.). I always told my contractors (or the fabricators directly) during meetings immediately after contract award that I was open to proposed substitution of steel sizes on certain drawings. (For instance, I might say that substitution for all of the equipment supports and access platforms members on drawings 8–12 could be proposed and that I would review and approve them. Sometimes I might say that I was open to any heavier substitution as long as the section width and depth were marginally the same…or maybe just the flange width alone as an example). Do NOT try to get the fabricator to give you a credit just because he's using a drop. The point is to do him a favor early. It will come back to benefit you in the long run, trust me on that one.5.Take the time to just look at your overall design and see if all of the steel sizes seem to make sense on a gut level. You don't need to do hand calculations on every beam, but at least look to see if anything seems odd. Is there a relatively light beam in the middle of a bunch of heavier steel? Is there a heavy beam in the middle of a lot of lighter sections. Maybe there's a reason…and maybe there is an error in the load inputs of your design program. You will develop a sixth sense about this over your career if you regularly step back and take in your whole design from time to time.","227,120 followers",Gopalkrishna Vishwanath,510,11.9K,117.6M,https://www.quora.com/Being-a-structural-engineer-what-is-the-toughest-project-Gopalkrishna-Vishwanath-ever-designed
7,If you love what you are doing and understand what you are loving you will endevour to do your best. You have to love and understand what you are doing and why you are doing it. As far as being extraordinary you are extraordinary. It is an extraordinary achievement to create a space fully understanding that it will protect the lives of human beings who use that space now and in the years to come. I love to visit my buildings after they are open and have served their purpose for years. I visited a church I did fifty years ago and just was thrilled to look up and see the trusses I designed functIf you love what you are doing and understand what you are loving you will endevour to do your best. You have to love and understand what you are doing and why you are doing it. As far as being extraordinary you are extraordinary. It is an extraordinary achievement to create a space fully understanding that it will protect the lives of human beings who use that space now and in the years to come. I love to visit my buildings after they are open and have served their purpose for years. I visited a church I did fifty years ago and just was thrilled to look up and see the trusses I designed function so well and look so beautiful after all those years. That is in itself extraordinary.,94 followers,Chris John,3.6K,95,1.1M,https://www.quora.com/Being-a-structural-engineer-what-is-the-toughest-project-Gopalkrishna-Vishwanath-ever-designed
8,"This question truly cracked me up!I decided I should have a crack at this though my first impulse was to simply ignore it.There is no shortage of trolls who provoke me like this but they soon realize I am a tough nut to crack.But, coming to the question, yes, I suppose I am a bit of a crack.Who else would spend time on Quora cracking questions like this?Anyway, let me take this opportunity to tell you about a funny site where you can have some fun.Check out:I hope this bit of info makes up for the time you lost and perhaps wasted checking out my answer to this question that should not have beeThis question truly cracked me up!I decided I should have a crack at this though my first impulse was to simply ignore it.There is no shortage of trolls who provoke me like this but they soon realize I am a tough nut to crack.But, coming to the question, yes, I suppose I am a bit of a crack.Who else would spend time on Quora cracking questions like this?Anyway, let me take this opportunity to tell you about a funny site where you can have some fun.Check out:I hope this bit of info makes up for the time you lost and perhaps wasted checking out my answer to this question that should not have been asked and answered.—","227,120 followers",Gopalkrishna Vishwanath,640,11.9K,117.6M,https://www.quora.com/Being-a-structural-engineer-what-is-the-toughest-project-Gopalkrishna-Vishwanath-ever-designed
9,"Simple.Send me a private message. My message box is open. I reply to most of the messages I receive unless it is a message that does not need, warrant or deserve a reply. I try to reply as early as I can and sometimes have replied within minutes or a few hours. Allow for at least 24 hours before you receive a reply as on some days, I get too many messages and am away from my computer and Quora for a long time. If you haven’t received a reply even after 48 hours, send the message once again. Not replying the first time was unintentional and due to the message having scrolled too far down in mySimple.Send me a private message. My message box is open. I reply to most of the messages I receive unless it is a message that does not need, warrant or deserve a reply. I try to reply as early as I can and sometimes have replied within minutes or a few hours. Allow for at least 24 hours before you receive a reply as on some days, I get too many messages and am away from my computer and Quora for a long time. If you haven’t received a reply even after 48 hours, send the message once again. Not replying the first time was unintentional and due to the message having scrolled too far down in my list I may not notice it. A fresh message will push it up to the top and the chances of a reply will be better.If you wish to keep Quora completely out of it, you can email me. My email address is not secret and known to many people. It is <geevishwanath@gmail.com> , But I check my emails less frequently than I check my Quora Message box. Include the word ‘Quora’ in the subject line so that I can sort these mails and keep them together.If you are in Bengaluru or pass through Devanahalli you can meet me personally at my retirement home. Contact me privately and ensure my availability before you make this tiring trip. My retirement home in Devanahalli is located 40 Km North of the heart of Bengaluru city and it can take 75 minutes to 150 minutes driving down (one way) in this crazy Bengaluru traffic, depending on the location in the city you set out from and the time of the day.I am not available on the telephone. Please don’t ask for my phone number. Many people have asked and I have declined. Very few people have it and I trust them not to share the number with anyone. I also do not entertain messages on WhatsApp.If you are already well known to me, via comments and private messages, and you wish to have a brief conversation with me, and it is not practical to meet me, then try chatting with me using Google Hangouts. Schedule some date and time that is mutually convenient. Usually 8:30 pm to 10 pm Indian Standard time, works for me on any day. Many people have chatted with me using Google Hangouts.If you are from outside India and have been in touch with me in the past so that I am familiar with your name, and you are passing through Bengaluru’s International airport either on your way out or into the into the city, I might agree to come to the airport to see you for a few minutes. I live not too far from the airport. But the hour of the day must be convenient.You can talk to me in English, Hindi or colloquial Tamil. I also understand Urdu and can manage to speak Urdu too with a lot of Hindi or English words mixed into it. I understand Kannada well and can manage to speak a little but am not fluent in it.I am very accessible. Just try me.Good night. See you all tomorrow.—","227,120 followers",Gopalkrishna Vishwanath,812,11.9K,117.6M,https://www.quora.com/Being-a-structural-engineer-what-is-the-toughest-project-Gopalkrishna-Vishwanath-ever-designed
