,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"Spatial computing means that there will be computers all around you that will inform you of invisible or inaudible effects. For example, when driving a car, the computer of the car will interact with computers that are far away and tell you the future situation. We have presently information about the traffic condition reaching our cell phone. This is the first appliacation of spatial computing. In the near future many more details about the road will be available. For example the computer will tell you that there is a cat crossing the road or that there is gravel spread on the road 200 metersSpatial computing means that there will be computers all around you that will inform you of invisible or inaudible effects. For example, when driving a car, the computer of the car will interact with computers that are far away and tell you the future situation. We have presently information about the traffic condition reaching our cell phone. This is the first appliacation of spatial computing. In the near future many more details about the road will be available. For example the computer will tell you that there is a cat crossing the road or that there is gravel spread on the road 200 meters ahead.",14 followers,Avinash Raj,13.2K,53,812.4K,https://www.quora.com/In-layman-s-terms-what-is-spatial-computing-and-how-will-it-be-used-especially-in-cars
1,"Spatial creates associations by digital objects in space. To structure, navigate, use and experience humans are in the real space, and these associations and experiences of being are transferred into a spatial virtual world.The main use of spatial is personalized use of digital assets and the protection of the real shared space by information and signaling overload.Spatial creates associations by digital objects in space. To structure, navigate, use and experience humans are in the real space, and these associations and experiences of being are transferred into a spatial virtual world.The main use of spatial is personalized use of digital assets and the protection of the real shared space by information and signaling overload.",26 followers,Balaji Viswanathan,3.2K,5.6K,426.4M,https://www.quora.com/In-layman-s-terms-what-is-spatial-computing-and-how-will-it-be-used-especially-in-cars
2,"As you walk around the world, you interact with a variety of input senses - you see things in stereovision which gives you depth of field, you hear binaurally which allows you to locate sounds at various points in space, your muscle proprioceptors and vestibular systems locate your sense of personal location in space relative to your surroundings.When you interact with a computer, typically, you get none of that. You sit in one location, you look at a 2d screen (which may be trying to render objects in 3d on the screen, but your brain tells you “sitting in a chair, looking at a screen, all thaAs you walk around the world, you interact with a variety of input senses - you see things in stereovision which gives you depth of field, you hear binaurally which allows you to locate sounds at various points in space, your muscle proprioceptors and vestibular systems locate your sense of personal location in space relative to your surroundings.When you interact with a computer, typically, you get none of that. You sit in one location, you look at a 2d screen (which may be trying to render objects in 3d on the screen, but your brain tells you “sitting in a chair, looking at a screen, all that stuff is 20 inches away no matter what the visual cues are saying”. Same with sound - might be stereoscopic but typically doesn’t create a full 3d soundstage particularly of stuff behind you.Spatial computing tries to bridge that gap, plain and simple.It wants to (depending on who you talk to) either create a very real “feeling” world around you (while you’re sitting in a chair) or be something you carry with you into the world moving around, which provides enhanced computer overlays of information.In cars, there are two great use cases.If you’re a passenger, you can use it to beat the dreaded “are we there yet” syndrome. You can combine the motion that the body already feels with a storyline and computed visuals (have to sync to actual motion, right?) to turn a three hour ride to see Grandma into a adventure on a creaky old train in an abandoned mine… or an ocean voyage… or riding a Thraxxian dwebniz across the plains of Zynity IV.If you’re a driver, you can use it to develop super informative heads up displays - taking all sorts of stuff into account. Knowing that you prefer to buy gas at DInojuice stattions, and this one on the right is the last for a hundred miles. Knowing that one of your passengers might like a quick pit stop at the Crapco because they’re giving away free stickers with each Megacola. Letting you know what’s up with your blind spots, but only when you need to know. If you want to get all jet pilot about it, you can also monitor all the sensors feeding the computers and control systems, that sort of thing.",35 followers,Akshay Chopra,805,94,524.1K,https://www.quora.com/In-layman-s-terms-what-is-spatial-computing-and-how-will-it-be-used-especially-in-cars
3,"It’s a fairly science-fictional concept, where interacting with a computer isn’t limited to physical bits of a computer such as keyboard, mouse and display. For example, in virtual reality, you could move some bits of a model around, and that would end up changing the model in the computer. Another (sf) example would be the computer interface in Minority Report. I have read about projected keyboards for mobiles, instead of an on-screen keyboard, the keyboard is projected onto a flat surface and you “type” on the surface. I don’t know of any special application to cars.","9,064 followers",Allan Steinhardt,655,2.3K,5.2M,https://www.quora.com/In-layman-s-terms-what-is-spatial-computing-and-how-will-it-be-used-especially-in-cars
4,"Alternately spatial computing for a car is about the car sensors and the car’s computer(s) making decisions about speed, direction and distance over time of other cars and lane changing of all vehicles it can sense.",78 followers,Andy Cheung,2K,605,2.1M,https://www.quora.com/In-layman-s-terms-what-is-spatial-computing-and-how-will-it-be-used-especially-in-cars
5,"I didn’t cut him out of my life. He cut me out of his. His name isn’t even on my birth certificate.Do I miss him? No.Do I wonder about him? Sometimes. I wonder how he could have left a pregnant 19-year-old girl strung out on drugs by herself to take care of herself and her child.She didn’t end up keeping me.On the court day of legalizing my adoption, she didn’t even show up.Here I am, sixteen years later, a few months shy from graduating, with two loving parents and an unpredictable brother.My legal dad is more than just “legal.” He raised me.He taught me how to tie my shoes.I didn’t cut him out of my life. He cut me out of his. His name isn’t even on my birth certificate.Do I miss him? No.Do I wonder about him? Sometimes. I wonder how he could have left a pregnant 19-year-old girl strung out on drugs by herself to take care of herself and her child.She didn’t end up keeping me.On the court day of legalizing my adoption, she didn’t even show up.Here I am, sixteen years later, a few months shy from graduating, with two loving parents and an unpredictable brother.My legal dad is more than just “legal.” He raised me.He taught me how to tie my shoes.He built my brother and me a teepee in our old backyard.He would send post cards when he traveled for work.He’s the one teaching me to drive.My dad calls me out on my bullshit.He has been there for me. Through it all, regardless of the hundreds of times I have tried to push him away.There was a time when my dad lived halfway across the country for work. I’m crying as I write this, because I remember how hard it was without him. We would fight when he came home every few months, but when he would leave again, the pit inside of me would open up again. His presence has always been a comfort, even when things have been tense.I can’t wait for him to watch me graduate. For him to walk me down the aisle when I get married. For him to play with my future children and take them camping like he did my brother and me.I was given a second chance, and I would be a fool to write him out.To read more content like this, follow my space,",0 followers,Victoria Hutt,10.6K,318,5.4M,https://www.quora.com/In-layman-s-terms-what-is-spatial-computing-and-how-will-it-be-used-especially-in-cars
6,"I was raised in the Jehovah's Witness cult and left at the age of 31yo. When this happens, family members are instructed to shun you and treat you as dead, although this shouldn't apply to my children. I did have some limited contact with my sperm donor to work out basic business issues. Many years later my 12yo son had been peer pressured by the cult to start shunning me.I contacted my father to see if he would intervene as this went against JW policy. After speaking to my son, he said he was ‘proud of his mature decision and stands by it'. That was the moment, I lost all respect for him. I cI was raised in the Jehovah's Witness cult and left at the age of 31yo. When this happens, family members are instructed to shun you and treat you as dead, although this shouldn't apply to my children. I did have some limited contact with my sperm donor to work out basic business issues. Many years later my 12yo son had been peer pressured by the cult to start shunning me.I contacted my father to see if he would intervene as this went against JW policy. After speaking to my son, he said he was ‘proud of his mature decision and stands by it'. That was the moment, I lost all respect for him. I called him out.Referring to a topical news issue, I replied, “there's no difference between what you have done here and what extremist Islamic terrorists did recently encouraging children to carry the heads of beheaded soldiers through town. You both think your faith gives you rights to destroy lives of those that don't share it. You have actively encouraged my son to cut me off and display it as a badge of righteous faith. You disgust me.”Apparently he didn't like the comparison. I stand by it.",0 followers,Troy King,4.6K,0,0,https://www.quora.com/In-layman-s-terms-what-is-spatial-computing-and-how-will-it-be-used-especially-in-cars
7,"It was my 14th birthday. He made me put on a little girl type of dress, I was very small for my age, and he then introduced me to the guy he sold me to. He tells me that this guy, Roland, is 32 and my new husband. I said nope. I am not marrying that old guy. They all three laughed at me, my father, my mother and Roland. We lived out in the boondocks of Alaska, at a teeny tiny place called Kenny Lake. It was a 50 mile one way ride to school in Glennallen. Apparently my parents were looking forward to money and status, as Roland was a self professed Hell's Angel. I have no idea if that was true.It was my 14th birthday. He made me put on a little girl type of dress, I was very small for my age, and he then introduced me to the guy he sold me to. He tells me that this guy, Roland, is 32 and my new husband. I said nope. I am not marrying that old guy. They all three laughed at me, my father, my mother and Roland. We lived out in the boondocks of Alaska, at a teeny tiny place called Kenny Lake. It was a 50 mile one way ride to school in Glennallen. Apparently my parents were looking forward to money and status, as Roland was a self professed Hell's Angel. I have no idea if that was true. I just knew I was not a commodity. My birthday was on a Friday. Monday morning I rode the bus into Glennallen to school. I got off the bus, threw my books into a ditch and stuck out my thumb. I haven't been back since. I ceased being his daughter. I changed my last name after a group of wonderful men took care of me, with no strings attached, and flew me to my granddad.Edit:This happened in 1975. Apparently this upsets some conservatives. Here's the deal, I don't care. It baffles me that these conservatives were not upset at the idea of trafficking a kid, or selling that kid into marriage, that wasn't a problem for The Deleted Ones. The Deleted Ones wanted to apply 2020 to 1975. It doesn't work that way, kids. Flat out, this is not up for discussion. The question was why I cut him out of my life. I answered. It is not my problem if that upsets you. It might be an opportunity for you to reflect on why you are okay with child marriage though. I will delete and block people who try to get political with me about what happened to me.Edit on the edit…Apparently I have to disable comments. I have a troll reporting me on my thread to delete me comments on my experience. Nope. That will not get me to delete my very real experience, but it did get me to disable comments from people who are apparently pro child marriage. I'm sorry folks, as 99.9% of you are not pro child marriage, but there is a faction that is.",0 followers,Saucy Biscuits,14.6K,1.5K,2.2M,https://www.quora.com/In-layman-s-terms-what-is-spatial-computing-and-how-will-it-be-used-especially-in-cars
8,"My father wasn't the best man growing up. When I was 9 my parents finalized their divorce due to my father's consistent infidelity and unstable jobs. When the divorce happened he quit his job and couldn't pay the bills and told me and my siblings that my mother was doing this to us, she shut the water off without telling us and that it was all her fault and lied. Because of his lies he convinced me that my mother was evil and didn't love me so he took custody.When we moved, he moved in with my stepmother which got into arguments every week. My father blamed that on us and never stood up for usMy father wasn't the best man growing up. When I was 9 my parents finalized their divorce due to my father's consistent infidelity and unstable jobs. When the divorce happened he quit his job and couldn't pay the bills and told me and my siblings that my mother was doing this to us, she shut the water off without telling us and that it was all her fault and lied. Because of his lies he convinced me that my mother was evil and didn't love me so he took custody.When we moved, he moved in with my stepmother which got into arguments every week. My father blamed that on us and never stood up for us kids. He bought us a tablet for Christmas and used that to say how much he loves us and also how ungrateful we are. When my mother would call us kids to see how we were doing he would tell me my mother said she didnt want to talk to me. At 13 I found out all of his lies and that's where the trouble between us began. I fought back and didn't believe a word he told me, I resented him so much. He consistently made our arguments physical and I always had bruises from him. In highschool I would visit the counselor often as I didnt have any friends. My stepmother used this to make fun of me and told my dad if I wasnt on psych pills I wasnt allowed to live there. He tried to convince me an my aunt's that I was schizophrenic and bi-polar. My aunt was livid when I told her that day. And eventually I was kicked out. I wanted to be with my mom but my dad said no and forced me to live with his parents at 16. This was just as bad. 6 months later I finally moved with my mom. At 17 I'm with my mom and stopped talking to him as much as I could cause hes toxic but he would still contact me often. I'm 22 now and what broke the final straw was one day I was at my boyfriend's house when he starts messaging me which I new was trouble. He calls me with a wild accusation that I was having s*x in front of my daughter and taking inappropriate images of her and that I was beating her. He hasn't seen me for over 8 months,maybe a year, and didnt knowing had boyfriend until he asked. I called him sick and he threatened to call the cops on me. I told him go for it. He then proceeds to tell my entire family. Nobody believes him.Hes no longer a part of the family and him and his new wife's child can go elsewhere. After I found out he contacted family members with his story I filed a restraining order. Hes a horrible man and I'm glad I can finally remove him from my life and keep him far away from my daughter.","2,885 followers",Casper Bird,7.5K,659,10.5M,https://www.quora.com/In-layman-s-terms-what-is-spatial-computing-and-how-will-it-be-used-especially-in-cars
9,"All through my childhood, teen years, and early adulthood he mocked and ridiculed anything and everything I took an interest in. He made it all small and gross with how he spoke about it.All through my childhood, teen years, and early adulthood he mocked and ridiculed anything and everything I took an interest in. He made it all small and gross with how he spoke about it.This time I was stronger. I told him “If you continue to insult me and the things I love, the things I do with my life. If you can’t even treat me, my feelings with basic kindness and respect, then I won’t speak to you anymore”His answer was to call me (among other things) a selfish, ungrateful, over sensitive and cruel b***ch. . .I was done.",297 followers,Kelli Saiz,4.3K,1.2K,2.5M,https://www.quora.com/In-layman-s-terms-what-is-spatial-computing-and-how-will-it-be-used-especially-in-cars
