,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"Have you ever heard of the Dutch East India Company?Here's an extract from an article on them:1. The Dutch East India Company in 1637HOW IT GOT SO BIGHave you ever heard of the Dutch East India Company?Here's an extract from an article on them:1. The Dutch East India Company in 1637HOW IT GOT SO BIGWHAT HAPPENEDGoogle was worth about $527,000,000,000 in 2015.That sounds like a lot, doesn't it? More money than 5 Bill Gates combined.Until you realize that the Dutch East India Company was worth about 100 Bill Gates.Who knew? You do, now.Hope that answers your question.EDIT:Yesterday, this answer had 1 view (me) and 0 upvotes. As of today, it has 48.1k views and 2k upvotes. Thank you, guys.Some very good points were mentioned in the comments. In this edit, I will further detail just how powerful the Dutch East India Company was.Here's a couple of paragraphs on them from Wikipedia (Thanks,TheIt is often considered to have been the firstNot only that, but [Thanks, Taufiq Muhammadi and Siddharth Pathak:] it ruled Indonesia. I don't know how many Bill Gates that is, but it is some considerable power.It got succeeded by [Thanks, Arno Brevoort:] the Netherlands Trading Society, or Nederlandse Handels Maatschappij, which was an ancestor of current day ABN-Amro.Random Fact:The richest man in history is thought to be Mansa Musa, with a net worth of what today would be $400 billion dollars. More than 5 Bill Gates.Incidentally, he lived from 1280 to",199 followers,Joa Dariu,14.5K,96,1.2M,https://www.quora.com/Is-Google-the-most-powerful-company-in-the-world
1,"What is power? I once wondered this too. After a 3 hour long beach walk in solitude while pondering such a thing, I came to a conclusion.In this sense, a lot of people who we believe to be ""powerless"" actually have immense power and a lot of people who we believe to be powerful actually have little power at all.It's also important to remember thatWhat is power? I once wondered this too. After a 3 hour long beach walk in solitude while pondering such a thing, I came to a conclusion.In this sense, a lot of people who we believe to be ""powerless"" actually have immense power and a lot of people who we believe to be powerful actually have little power at all.It's also important to remember thatRemember power is stillOh yes, back to Google.Google is powerful.I don't know about the most powerful. Maybe in that case we have to look at other companies and do analyses on them as well. Such would be very difficult and probably quite inaccurate.So I won't say most powerful. But I will say that if they're not the first they're definitely close to it.","7,037 followers",Rob Ennals,6.2K,130,3.1M,https://www.quora.com/Is-Google-the-most-powerful-company-in-the-world
2,Congratulations.  The diversity of answers shows what a clever and difficult question this is.Congratulations.  The diversity of answers shows what a clever and difficult question this is.,288 followers,Deepak Mehta,11.4K,3.9K,105.2M,https://www.quora.com/Is-Google-the-most-powerful-company-in-the-world
3,"God no - Why would you even ask that! Seriously think about what they do!Have you every purchased anything from Google…. NoThink about it.Well of course, they do sell products. 95 percent of what they sell is US.95 percent of Googles money, comes directly from selling US to marketing companies.Well because we’re farmed by googlGod no - Why would you even ask that! Seriously think about what they do!Have you every purchased anything from Google…. NoThink about it.Well of course, they do sell products. 95 percent of what they sell is US.95 percent of Googles money, comes directly from selling US to marketing companies.Well because we’re farmed by google. We are like cattle - in the Google make things which they give away for free, in order to entice us into using their systems - in order that Google can watch what we do, and collect millions of bits of data about out behavior.So we search for a coffee shop on Google search, navigate to it on Google maps, buy the coffee with Google pay - and sit and watch Google youtube videos, or play Google play store games on our phoneand not once do we feel like we paid Google any money.Well we didnt - but Google used that free stuff to entice us into giving up - what we were doing, where we were going, how we were getting there, how we paid for it, and then what we played and watched while we consumed it.So no NOT THE BEST - Undoubtedly the most evil and manipulative.",UNKNOWN,Vinothkumar,24K,82,393.1K,https://www.quora.com/Is-Google-the-most-powerful-company-in-the-world
4,"Your body has millions of qubits entangled. Septillions.Entanglement is super easy to achieve: just have particles (atoms, electrons…) interact, touch.The hard part is to have them entangled just right, with no noise. That’s the challenge for quantum computers. Empty space still has photons: every object emits heat radiation at every temperature. How to avoid entanglement with that heat, keeping only the qubits entangled?","220,211 followers",Franklin Veaux,1K,47.3K,779.8M,https://www.quora.com/Is-Google-the-most-powerful-company-in-the-world
5,Before you can learn to walk you have to learn to crawl. We probably have two decades to go before we have practical quantum computers with millions of qubits on board.,"7,169 followers",Barak Shoshany,704,1K,7.5M,https://www.quora.com/Is-Google-the-most-powerful-company-in-the-world
6,"Most likely, because you have a common but completely wrong idea of what “entanglement” is and how it works.I’m guessing you probably think that if I have an entangled particle and you have an entangled particle, I can flip my particle and yours will flip. So if you’re watching your particle, and suddenly it starts going flip-flip-flip-flip for no reason, then you say “Hey! Franklin must be flipping his particle! He’s sending me a message!”No. Every single thing about that mental picture is wrong.When two particles are entangled, it means they have complementary quantum numbers. As a very simpMost likely, because you have a common but completely wrong idea of what “entanglement” is and how it works.I’m guessing you probably think that if I have an entangled particle and you have an entangled particle, I can flip my particle and yours will flip. So if you’re watching your particle, and suddenly it starts going flip-flip-flip-flip for no reason, then you say “Hey! Franklin must be flipping his particle! He’s sending me a message!”No. Every single thing about that mental picture is wrong.When two particles are entangled, it means they have complementary quantum numbers. As a very simple example, two entangled photons might have complementary polarization. If one is vertically polarized, the other is horizontally polarized.As they fly off into space, their polarization is indeterminate, neither horizontal nor vertical (or both horizontal and vertical simultaneously, to get more to it). They stay in this weird intermediate state until one of them interacts with something that requires definite polarization…then the superposition collapses and they both have definite polarization.Then the superposition is broken.You cannot—never ever—say “I am going to flip this photon from horizontal to vertical” and have the other one flip from vertical to horizontal. That isn’t how it works.What’s more, you cannot say “I’ll just hang onto this photon and I’ll keep checking to see if the superposition collapses, if it does I’ll know Franklin is trying to message me” becauseYou’ll look at your photon. You’ll see that it’s vertically polarized. You’ll never, ever know if it’s vertically polarized because I looked at mine already, or if you measuring it is what collapsed the superposition.",2 followers,Richard Muller,551,2.3K,202M,https://www.quora.com/Is-Google-the-most-powerful-company-in-the-world
7,"Hell no, he's not gay.That guy fucks.",113 followers,Bruce Lin,6.1K,82,483.7K,https://www.quora.com/Is-Google-the-most-powerful-company-in-the-world
8,"Yes and no. Yes in that there is a lot about the show that is very very familiar. But it's a comedic and exaggerated portrayal of some of the more pointed elements of like here.How? Well, the writers did their research and met with locals in the industry to harvest stories. They are very observant and picked up on the most peculiar aspects of life here, this in addition to the excellent writing, casting, and acting makes for a great show. It's not a documentary -- but it's really hitting home.The other day I was in a meeting and noticed the young woman in the room who was the perfect mashup ofYes and no. Yes in that there is a lot about the show that is very very familiar. But it's a comedic and exaggerated portrayal of some of the more pointed elements of like here.How? Well, the writers did their research and met with locals in the industry to harvest stories. They are very observant and picked up on the most peculiar aspects of life here, this in addition to the excellent writing, casting, and acting makes for a great show. It's not a documentary -- but it's really hitting home.The other day I was in a meeting and noticed the young woman in the room who was the perfect mashup of Carla (the new female programmer on the team), Gilfoyle (the satanist), and Jian-Yang (the occasionally seen house-mate). You had to be there to see: a satanic pentagram t-shirt (ripped off sleeves, and a hoodie), purple-colored streaks in hair cut at strange lengths, and one the smartest and most capable experts in her niche field of computer science. So yes, a combination that inspired what writers segmented into individual characters (since US media tends to prefer many single-dimension characters rather than fewer complex ones -- it makes for easier writing and acting).I was at a presentation the other day and a team much like the teams depicted on the first show were ""super excited"" to show how they are going to disrupt the market with their new product (of course, mobile, social etc.) and in typical silicon valley spin, rather than admitting they are competing in a space where they know they will be crushed, they chose to leave out a bunch of important features in order to create a ""a new market space with huge room for potential success"" -- which is a fancy way of saying ""pre-successful"" or more honestly -- ""we are just starting to do something new and are completely unsure about this since the space is already saturate."" But it was on a Silicon Valley stage -- so they were ""super-excited"" with their ""revolutionary"" product (that does what many others do already) -- but they are confident that this will be great -- since -- wait for it -- yes I'm serious -- because -- it's written in the new Go language.Now, it is not the case that most people are either in a start up, in a big internet giant, or at a VC firm. But for those who are, they see an extreme portrayal of their reality here. And for those who don't -- we'll, let's put it this way, every time I see my dentist he asks me about his tech stocks -- and there was that doctor in season one who did pretty much the same thing to Richard -- I almost fell out of my chair at that scene, laughing.","112,399 followers",Yishan Wong,751,1.6K,28.7M,https://www.quora.com/Is-Google-the-most-powerful-company-in-the-world
9,"It depends on what you call a supercomputer. In most cases it means a sizable collection of machines that have a high speed network fabric. Twenty years ago it meant a single machine that ran really fast and probably had huge vector abilities (SIMD like MMX, but with dozens, or more registers). Those were highly specialized and very expensive to own and operate. In the mid 90s networking became faster and cheaper on PCs starting the shift to the clusters we have today.There is a list of the top 500 of these machines as defined by their ability to solve a single double precision floating pointIt depends on what you call a supercomputer. In most cases it means a sizable collection of machines that have a high speed network fabric. Twenty years ago it meant a single machine that ran really fast and probably had huge vector abilities (SIMD like MMX, but with dozens, or more registers). Those were highly specialized and very expensive to own and operate. In the mid 90s networking became faster and cheaper on PCs starting the shift to the clusters we have today.There is a list of the top 500 of these machines as defined by their ability to solve a single double precision floating point problem. Over the last decade other classes of problems have become important, designs have shifted to optimize differently, and a few other lists have appeared with only partial unions between them. This leaves the number in the low thousands for listed world class machines.There are machines just below the list level that rightfully still deserve the title, but most of them are still in the million dollar plus range. That makes me think that class of machine numbers roughly in the low tens of thousands.There is a set of trends that is keeping this number down. First, large servers are getting powerful and eliminating the need for supercomputer clusters of machines for whole classes of data problems. I recently bought a single 2U server that was more capable in every way than all the supercomputers I worked on up until 2006. I've included a picture of the model below from Penguin computing and you can see, while it's a great machine, it isn't a supercomputer.Second, many problems can be solved by virtual clusters formed on the fly in the cloud. For academics this has worked really well as each project can just budget for a few runs as a trivial cost rather than the school building a massive infrastructure. This also eliminates the problem of supercomputers sitting idle (way more common than you might think), or having to wait for months to schedule time.A lot of users are shifting the need between these two options and eliminating the need for supercomputers in any of the traditional senses. There is still a need for high speed interconnects and specialized hardware, but it doesn't drive a lot of build outs anymore. Now there are even cloud offerings that are built to meet almost all of these needs.So my guess is around 20,000, but dropping fast. I think there will always be some need or desire to have one here and there, but I wouldn't be surprised to see the top 500 lists shrink to top 100 over the coming decade.",5 followers,Matthew Lai,3K,3.9K,13.2M,https://www.quora.com/Is-Google-the-most-powerful-company-in-the-world
