,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"The main problems are:So a better question might be, why do so many think that fusion is so promising?TheThe main problems are:So a better question might be, why do so many think that fusion is so promising?The answer is ignorance. Fighting words! Bear with me.There are reasons for funding projects like ITER. But the prospect of building a nuclear fusion power station isn’t necessarily one of them.Food for thought?","105,625 followers",Dave Consiglio,508,6.8K,91.4M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
1,"That is an easy question to answer!Humans have yet to devise a way to control gravity.If humans ever devise a way to produce gravity apart from the presence of large quantities of matter, otherwise commonly referred to as artificial gravity, apart from imitations derived from inertial force such as spinning something and using the inner surface as an imitation of gravity, then nuclear fusion wouldThat is an easy question to answer!Humans have yet to devise a way to control gravity.If humans ever devise a way to produce gravity apart from the presence of large quantities of matter, otherwise commonly referred to as artificial gravity, apart from imitations derived from inertial force such as spinning something and using the inner surface as an imitation of gravity, then nuclear fusion would be possible on smaller scales than stars.Presently humans have tried to produce usable fusion energy by electro static containment, as in fusors, magnetic containment, as in toroidal and other shaped magnetic fields, and by using light energy, as in focused laser beams from multiple angles.Each of the methods can produce fusion but each fails to produce fusion in such a way as to provide more power than is required to produce the fusion.This failure to use fusion as an energy source is mostly due to the nature of the forces. The forces humanity can harness are bi or multi directional. They can move things around and squeeze things but there is always an escape route that can't be plugged effectively or if there is no escape route there is no way to add fusable material after the original sample has fused.Only gravity provides us with a force that is self fusing and self feeding at the ...","220,154 followers",Franklin Veaux,3.2K,47.3K,779.4M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
2,"Colliding black holes. Apparently, colliding two spinning black holes can release up to half the mass as energy. Of course, a lot of that energy may come off as gravitational waves, which may be hard to exploit. But it will be one hell of a bang.",UNKNOWN,Viktor T. Toth,1.8K,8.6K,115.1M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
3,"Twenty five years, just like we’ve been twenty-five years from commercial nuclear fusion since the 1960’s.","3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
4,It is just not on Earth. It may never be viable. You will have to safely recreate the conditions inside the Sun here on Earth. To do this requires a powerful and energy consuming magnetic containment field. Maybe in 30 years or so…,2 followers,Richard Muller,1.7K,2.3K,201.9M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
5,"The problem is that while it is relatively easy to build a thermonuclear weapon, it's hard to produce a controlled thermonuclear reaction to produce electric power.If you think about the difference between fusion and fission this should be obvious.Fission literally wants to happen.Fusion requires overcoming an extreme energy barrier to literally force it to happen.So even though there is a huge net production of energy, fusion requires extreme confinement and compression along with extreme heat.Since we can't control gravity, reproducing conditions in the core of a star is challenging. A nucleThe problem is that while it is relatively easy to build a thermonuclear weapon, it's hard to produce a controlled thermonuclear reaction to produce electric power.If you think about the difference between fusion and fission this should be obvious.Fission literally wants to happen.Fusion requires overcoming an extreme energy barrier to literally force it to happen.So even though there is a huge net production of energy, fusion requires extreme confinement and compression along with extreme heat.Since we can't control gravity, reproducing conditions in the core of a star is challenging. A nuclear weapon only requires about a microsecond or less. A power plant requires long term continuous operation with control of the output.Fusion also has another issue that is great for nuclear weapons but terrible for power plants.The high energy neutrons from fusion are great for splitting ordinary uranium in the tamper and radiation case of a weapon which is typically responsible for as much as 70 percent of the yield.They are the bane of existence for a power reactor. They rapidly degrade the structural integrity of materials and render them temporarily highly radioactive.So even if you succeed in creating a stable fusion plasma or imploding enough fuel capsules with a laser array you face the problem of preventing the neutron flux from turning your fancy reactor into a pile of radioactive waste.These problems are so difficult that many experts believe that barring some way to harness gravity like electromagnetism fusion power will remain a pipedream.","29,755 followers",Tomaž Vargazon,6.8K,7.6K,248.6M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
6,"Of course Nuclear fusion is possible, we exist only because of it, and we collect energy from it every day from solar PV. Perhaps you mean Nuclear fusion power generation on Earth.We can achieve a fusion reaction but its hard to sustain and it always uses more power than it releases. Without the massive gravity of the sun, sustained net power out from fusion is difficult.","51,641 followers",Chris Ebbert,1.1K,11.4K,277.7M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
7,"They aren’t. You can build a fusion reactor in your garage, if you know how to weld and you’re comfortable with high voltage electronics.Creating fusion reactors is easy. Controlling fusion is easy. Creating and controlling fusion with net positive power output is hard.Part of that is the fact that fusion requires such high temperatures and pressures that just keThey aren’t. You can build a fusion reactor in your garage, if you know how to weld and you’re comfortable with high voltage electronics.Creating fusion reactors is easy. Controlling fusion is easy. Creating and controlling fusion with net positive power output is hard.Part of that is the fact that fusion requires such high temperatures and pressures that just keeping the reaction hot enough and contained enough is a big problem, and takes a lot of energy.The trick is not “how do we control the reaction?” but rather “how do we control the reaction while spending less energy controlling it than what the reaction produces?”There’s a ton of reasons for that. Fluid flow dynamics, turbulence, catastrophic plasma cooling when the plasma gets too close to the reactor vessel…there are some folks who are scared of the idea of fu...","3,404 followers",Michael Karnerfors,1.2K,4.6K,9.2M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
8,"One reason fusion experiments have difficulty controlling the fusion reactions they use to produce fusion power derives from the fact that the easiest form of fusion to get working, Inertial Confinement Fusion, that mankind currently has Mastered and has been available for now more than 70 years, is systematically ignored and not given even a moments consideration as a practical means of producing peaceful commercial electrical energy.It is often suggested that here are two types of fusion —Is there in reality two types of fusion?It isOne reason fusion experiments have difficulty controlling the fusion reactions they use to produce fusion power derives from the fact that the easiest form of fusion to get working, Inertial Confinement Fusion, that mankind currently has Mastered and has been available for now more than 70 years, is systematically ignored and not given even a moments consideration as a practical means of producing peaceful commercial electrical energy.It is often suggested that here are two types of fusion —Is there in reality two types of fusion?It is widely perceived that in controlled nuclear fusion, the vast energy of fusion reactions is released steadily so it can be used for peaceful purposes, say, for nuclear fusion reactors.It is said that in uncontrolled nuclear fusion, vast amount of energy are released in uncontrolled manner, causing destruction only—the hydrogen bomb is an example.Thus uncontrolled nuclear fusion is not viewed as something of use for constructive purpose.But is there really a differenceor is it just a perception unsupported by fact?Is it perhaps true that there is really only one type of fusion and depending on the technology and the amount of fuel you use, you get a more or less rapid release of fusion energy.While the smoothness and the time of release of energy from fusion may be different, the fusion reactions (Deuterium Tritium or Deuterium-Deuterium) are all the same and the waste products produced (helium and neutrons) are all the same.Is it perhaps true that there is really only one type of fusion and depending on the technology and the amount of fuel you use, you get a more or less rapid release of fusion energy?All Inertial Confinement fusion approaches use small controlled nuclear bursts or explosions to produce commercially significant amounts of energy (Gigawatts level) from fusion.Mankind currently is in possession of a practical working fusion technology.(A fusion driver producing X-rays irradiates a D-T filled beryllium micro-sphere on the left, which initiates D-T fusion which in turn launches a radiative shock detonation wave down a pressurized liquid deuterium-filled tube.)It is widely perceived that commercial forms of nuclear fusion are currently ~50 years away (and always will be) - but the reality is that such widespread and excessive pessimism about fusion isSome claim that fusion has never produced any useful net-energy.Ivy-Mike Inertial Confinement Fusion Energy Gain -Break-even energy and well beyond was successfully achieved in the very first LASL ICF fusion experiment called Ivy-Mike conducted on the Marshall Islands Pacific test range in 1952.Fusion is fusion, the fact fusion was first achieved by mankind in a weapons context does not change the fact that it was fusion (same fusion reactions as are employed at ITER, W7-x, and other fusion experiments around the world).The Engineering fusion energy gain factor achieved in the Ivy-Mike D-D fusion test shot when consideringFor the purpose of this calculation, Qe, Engineering Fusion Energy Gain factor is defined asfusion energy output / electrical energy required to trigger and operate the fusion deviceQe = 1.004 x 10^13 kilojoules (fusion) / 0.8 kilojoules (electrical)The fusion energy gain produced by mankind’s very first Inertial Confinement Fusion experiment (Ivy-Mike 1952) from fusion alone was in excess of(which is more than Qe = 1 which would be energy break-even)(Sidebar) -Stanley Steamer continuous combustion versus Ford Fusion internal pulsed power productionAt the dawn of the age of automobiles, there was a real contest between cars fitted with steam boilers that were powered by continuous combustion of gasoline or kerosene in external burners and cars that used spark ignited internal combustion engines that extracted power from thousands of small controlled gasoline explosions inside of a steel engine block. This was a real contest at the time, and both technologies were tried and each had some commercial success. At the time, some early auto customers might have been skeptical that a vehicle powered by thousands of small explosions inside the confined volume of an engine block would be safe and there was doubt that an engine based on producing thousands of carefully timed explosions would be reliable and hang together and be practical in the long run. Over time, the public came to feel that internal combustion engines, even though they depend on thousands of small explosions, can still be practical and safe, and the Stanley Steamer, and other model continuous burning steam powered vehicles, were abandoned as not as efficient.In the next couple of decades we may see a revisitation of the debate over smooth burning Diffuse Plasma Magnetic Confinement Fusion versus Inertial Confinement Fusion featuring a succession small controlled fusion bursts of between 100 - 250 GJ per shot. It is a harder job to keep reliable containment of a plasma at fusion conditions on a magnetic confinement device like a large tokamak that does a continuous plasma burn - the containment tends to fail and the reactor has to periodically be restarted. ICF fusion has already been demonstrated to reliably produce energy on demand (in fission ignited fusion - first-time every-time).","220,154 followers",Franklin Veaux,1.6K,47.3K,779.4M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
9,"It is not, you can do it in your living-room…with a so calledA home-made fusor, letting you do nuclear fusion in your living-room (“Wait, what?! You are pulling my leg. Why have I then heard…”…that it is so difficult making a fusion reactor while fission reactors are mundane?For the same reason a hand-cranked dynamo cannot power your household: you do not get enough energy out of it. The fusor does fusion, no doubt about it, but the number of reactions are“Okay, so why are fusionBecause that in order to makIt is not, you can do it in your living-room…with a so calledA home-made fusor, letting you do nuclear fusion in your living-room (“Wait, what?! You are pulling my leg. Why have I then heard…”…that it is so difficult making a fusion reactor while fission reactors are mundane?For the same reason a hand-cranked dynamo cannot power your household: you do not get enough energy out of it. The fusor does fusion, no doubt about it, but the number of reactions are“Okay, so why are fusionBecause that in order to make a self-sustaining fusion chain reaction on a large scale, you need extreme pressure and/or temperature (*), while fission reactions on a large scale can take place at Normal Temperature and Pressure.Essentially the hard part is this: how do you hold contained a fuel that is so hot that it makesIn the fusor this is not a problem because the amount of fuel needed to make a few fusion reactions happen is so little — and its amount of heat therefore so little — that the containment easily soaks that heat without becoming so hot it melts.(*) At those scales, they are essentially the same thing(**) Later edit: as pointed out in the comments, the problem is a little bit more mundane than that; what actually happens is that when the fuel plasma touchs the surrounding walls, it loses its heat, recombines with electrons, and gets too “cold” for fusion to take place. We need to keep the fuel floating, away from the — from its perspective — ice-cold walls.",UNKNOWN,Viktor T. Toth,1.8K,8.6K,115.1M,https://www.quora.com/Why-hasnt-nuclear-fusion-been-viable-for-large-scale-energy-production
