,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"The best way to learn something is to see if you can teach it to someone else who doesn't know as much about it as you do. And what is the most stupid, brainless creation imaginable? That's right, a computer.Sure, supercomputers areThe world's existing unsolved mathematics problems are unsolved because we don't really understand what is goingThe best way to learn something is to see if you can teach it to someone else who doesn't know as much about it as you do. And what is the most stupid, brainless creation imaginable? That's right, a computer.Sure, supercomputers areThe world's existing unsolved mathematics problems are unsolved because we don't really understand what is going on. Since we don't understand what is going on, we can't really break it down for a computer to work on.","89,623 followers",Aviral Bhatnagar,13.9K,832,34.9M,https://www.quora.com/Why-cant-todays-supercomputers-solve-todays-world-unsolved-mathematics-puzzles
1,"Supercomputers are powerful as they can do parallel processing, and have high processing power. They are much powerful in terms of computational processing capability. They have higher processor amount and their processor design is much more efficient than normal computer. But still they can’t solve all the problems. There are some problems that can’t be computed. How powerful computer we use, they will b unable to solve it or will take a huge amount of time,maybe forever to solve it. For example, to prove there exist infinite number of consecutive prime numbers, i.e, prime numbers wit a diffeSupercomputers are powerful as they can do parallel processing, and have high processing power. They are much powerful in terms of computational processing capability. They have higher processor amount and their processor design is much more efficient than normal computer. But still they can’t solve all the problems. There are some problems that can’t be computed. How powerful computer we use, they will b unable to solve it or will take a huge amount of time,maybe forever to solve it. For example, to prove there exist infinite number of consecutive prime numbers, i.e, prime numbers wit a difference of 1,i.e, 41 and 43 etc. If we give this to a super computer, it will never be able to compute it.Similar to if we give the task of general proofs in mathematics to a supercomputer it might never be able to do it as proving a mathematical statement is largely based on intuition which can’t be developed by a supercomputer, so it might go on processing but will never be able to prove it.Thus the above fact keeps mathematician in existence and they will be forever be important for us.:)",9 followers,Andrew McGregor,3.3K,12.9K,66.9M,https://www.quora.com/Why-cant-todays-supercomputers-solve-todays-world-unsolved-mathematics-puzzles
2,"Far. Very, very far.You might be confused because you have heard of “computer-assisted proofs” like the four color theorem, where the proof was produced with the help of a computer. What you need to understand is that this is not an equal partnership—all of the actual thinking and creative direction comes on behalf of the human, with the computer there to do repetitive grunt work. Imagining that computer-assisted proofs are proofs devised by computers is like imagining that images created using Photoshop were painted by computers. That is distinctlyFar. Very, very far.You might be confused because you have heard of “computer-assisted proofs” like the four color theorem, where the proof was produced with the help of a computer. What you need to understand is that this is not an equal partnership—all of the actual thinking and creative direction comes on behalf of the human, with the computer there to do repetitive grunt work. Imagining that computer-assisted proofs are proofs devised by computers is like imagining that images created using Photoshop were painted by computers. That is distinctlyFor sure, if you know how to take a problem and reduce it down to a large (but finite) collection of steps that can be carried out methodically to obtain a solution, then, yes, supercomputers can be very useful. However, the number of problems for which it is known how to do so is extremely small. So our supercomputers could be a thousand times faster than they are now, and it wouldn’t make one iota of difference.Let’s wait until supercomputers can prove mathematical theorems that were discovered by, say, the ancient Greeks. Then we can start wondering how soon they will be able to crack modern mathematical problems.",38 followers,Scott Rainey,2.3K,2.5K,6.3M,https://www.quora.com/Why-cant-todays-supercomputers-solve-todays-world-unsolved-mathematics-puzzles
3,"Advantage:1) One of the most efficient language in terms of speed.2) One of the smallest languages with minimum noise of additional libraries. So that is advantage and disadvantage too.3) Makes you a powerful programmer who has the ability to write user space, kernel space and device driver codes.4) Adds to your power as lot of open source is written in C language. Those open source are written by pioneers/scientists and they are freely available to read and comprehend at your own pace.5) It forces the programmer to understand/care about memory management.6) It forces the programmer to eventuaAdvantage:1) One of the most efficient language in terms of speed.2) One of the smallest languages with minimum noise of additional libraries. So that is advantage and disadvantage too.3) Makes you a powerful programmer who has the ability to write user space, kernel space and device driver codes.4) Adds to your power as lot of open source is written in C language. Those open source are written by pioneers/scientists and they are freely available to read and comprehend at your own pace.5) It forces the programmer to understand/care about memory management.6) It forces the programmer to eventually reason about every line of code.7) Free tool chains to compile the code, so you do need to spend single peny (unless you want to buy Visual Studio).8) C language runs on smallest microcontrollers to worlds fastest super computers.9) Eventually with time, you will become a programmer who knows when it is efficient to use C, and when it is better to choose any other language better suited for the project in hand.Disadvantage:You can read 2, 5 as negatives too.Few more:*) Its powerful language which comes with lots of responsibility.*) If you start with C, and then choose to learn C++ (a obvious choice), its disastrous. Rather I would recommend the opposite, just learn C++.*) Shifting from procedural to OOPs language gives initial jitters in understanding the core principals of OOPs.",0 followers,Ryan OConnor,2.2K,218,477.3K,https://www.quora.com/Why-cant-todays-supercomputers-solve-todays-world-unsolved-mathematics-puzzles
4,"Other answers provided here are very good. I could only underscore a few of the points already made…C is a compact language, there are not a ton of keywords to remember, and no need to understand concepts like object-oriented programming in order to get up and running with your first C program. For example, in Java you are immediately forced to deal with:In order to get your first Java program up and running you either have to deal with what “public” and “static” mean (which involves knowing more about OOP concepts than you probably need to up front), or jOther answers provided here are very good. I could only underscore a few of the points already made…C is a compact language, there are not a ton of keywords to remember, and no need to understand concepts like object-oriented programming in order to get up and running with your first C program. For example, in Java you are immediately forced to deal with:In order to get your first Java program up and running you either have to deal with what “public” and “static” mean (which involves knowing more about OOP concepts than you probably need to up front), or just ignore the syntax and be baffled by it until you learn more about those concepts. There’s really nothing like this about C - you can fully understand everything about a “Hello World” program the first time it’s explained to you. So I would say the learning curve for C is much simpler than for some other languages.Also, and again already mentioned elsewhere, many languages are based on the C syntax, so once you learn C and are comfortable with it, the syntax of other C-based languages will be easier to understand. Whether you move on to C++ or Java or C#, having a foundation in C will be useful.Keep in mind too that C is still used primarily in systems programming and is by no means a “dying language”. It’s still very much in demand, so learning it will eventually be good for your resume.","3,225 followers",Vik Paruchuri,2.7K,0,0,https://www.quora.com/Why-cant-todays-supercomputers-solve-todays-world-unsolved-mathematics-puzzles
5,"On the downside:For these reasons, I generally recommend JavaScript as the best first language - and most schools and colleges teach Java first.But you can definitely start with C…it’s not a terrible first choice.",0 followers,Ankit Raj Mahapatra,1.5K,79,1.5M,https://www.quora.com/Why-cant-todays-supercomputers-solve-todays-world-unsolved-mathematics-puzzles
6,"Apart from Machine code/Assembler, C is about as close as you can get to the hardware. When writing it is is very easy to see how lines of C code translate into instructions a computer would implement. Almost each line or group of lines of C code is relatively simple and deterministic. C doesn’t have many bells and whistles and the programmer is in complete control. There is no garage collector running in the background to collect unused memory, the programmer has to do that. There is no abstraction of pointer, the programmer can write to any piece of memory and has to manage that correctly. BApart from Machine code/Assembler, C is about as close as you can get to the hardware. When writing it is is very easy to see how lines of C code translate into instructions a computer would implement. Almost each line or group of lines of C code is relatively simple and deterministic. C doesn’t have many bells and whistles and the programmer is in complete control. There is no garage collector running in the background to collect unused memory, the programmer has to do that. There is no abstraction of pointer, the programmer can write to any piece of memory and has to manage that correctly. By learning C you are almost forced to gain a good understanding of computer architectures and processors.If you are working in a field where low lever programming isn’t needed and you move on to a high level language, having learnt C you will have a fundamental understanding of what is going on under the bonnet/hood. Sure it is great to be about to accomplish so much in one C++ STL library call, but when tracking down a sluggish performance issue is it good to have an understanding how a high level languages are doing things.","36,277 followers",Stan Hanks,827,7.7K,65.4M,https://www.quora.com/What-are-the-benefits-of-studying-C-programming-language-as-a-first-language
7,"Hi friend,You can learn data types first which you will see in all computer languages and technologies. Then go for functions, structures which you will see in C-Language.The oops introduced a data type called “Class” in C# which looks alike structures and “methods” looks alike functions. The memory storage called “delegates” in C# they are referenced from pointers in C………………….and so on.So in my opinion the above are benefits as starting language as C.I hope the above information may support your question. Don’t regret to reply.",435 followers,Clinton Staley,1K,61,768.4K,https://www.quora.com/What-are-the-benefits-of-studying-C-programming-language-as-a-first-language
8,"C runs the world and runs Quora. C is my favorite language of all time.I know I may get flak for saying this: but I think C is a lot better than Python.why?C runs the world and runs Quora. C is my favorite language of all time.I know I may get flak for saying this: but I think C is a lot better than Python.why?there is no “bad” programming language, all languages are pretty much same except in syntax and how close they get to the metal.",1 follower,Bob Jarvis,1.2K,245,16M,https://www.quora.com/What-are-the-benefits-of-studying-C-programming-language-as-a-first-language
9,"IMHO, you can just stop there.Once you know C, you can stop thinking about learning languages. Instead, focus on fixing problems. Innovate.Languages are just tools to accomplish an end. Focus on your end goal. If you need a new language, you’ll pick it up, soon enough.",899 followers,Matthew L Reigada,819,3.2K,6.9M,https://www.quora.com/What-are-the-benefits-of-studying-C-programming-language-as-a-first-language
