,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"I can answer the fusion part by just re-posting my answer toI can explain this three times:Explanation for elementary students….You take two small atoms and make a big one.In the process you lose some of the mass. (Specifically the “glue” which holds the nucleus together).This mass is converted into energy, through E = MC^2.This process makes more energy than any process known to mankindExplanation For High School Students….Fusion is the combination of small atoms. In tI can answer the fusion part by just re-posting my answer toI can explain this three times:Explanation for elementary students….You take two small atoms and make a big one.In the process you lose some of the mass. (Specifically the “glue” which holds the nucleus together).This mass is converted into energy, through E = MC^2.This process makes more energy than any process known to mankindExplanation For High School Students….Fusion is the combination of small atoms. In the process some of the mass is lost, becoming energy, through E = MC^2. The mass of these atoms might be:1 + 1 = 1.95See that lost 0.05? That is missing mass, which has become energy. The lost mass is known as theFusion is common for atoms less massive then iron, while fission is common in atoms larger then iron. This is shown by the “energy per nucleon” plot below.To the left of iron - the smaller atoms - fusion is more likely. To the right, fission is more likely.Theoretically, you could fuse any atomSince then, we have studied many fusion reactions, by shooting beams of atoms at other atoms. “Fusibility” is measure in units of Barns. Here is the fusibility of three fusion reactions.This chart tells you, how likely two atoms will fuse at different collision speeds.The easiest fusion reaction to do is Deuterium and Deuterium. This is basically hydrogen, with an extra neutron in the center. The reaction is shown below.Deuterium fusion is very common. You can buy it off the web. High school students have even done fusion in their homes with deuterium and a device known as a fusor.Explanation For Graduate Students….Nuclear fusion involve the collision of two nuclei at high speeds. In order for them to fuse, they need to overcome theirControlled fusion was first achieved at the Los Alamos National Lab in 1958, using aSince the pinch machine’s invention, there have been many fusion approaches proposed. These ideas are grouped below by family or approach.Details on each of these approaches, are outside of the scope of this answer, but can be foundThe ultimate goal of fusion research is to get net power. To harness fusion to make energy for all mankind - this has not been achieved anywhere on earth, yet. To get there, we need to beat the energy balance for a plasma-based fusion machine; shown below.This was spelled out by John Lawson in a famous 1958 fusion research paper. Today, there are fusion startups trying to crack this problem. Two well known ones are General Fusion and Tri Alpha Energy - both which have raised on the order of 100 million dollars in VC funding.In closing, IIf your interested, I hope you consider checking it out. Message me with any questions you have.","3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/What-is-the-difference-between-nuclear-fusion-and-nuclear-fission
1,"I feel sure you meant for one or the other of those to be “fission.” In nuclear fission, atoms of heavy elements like uranium or plutonium split into a pair of lighter atoms that can be created with that number of protons and neutrons, and in the process yield energy.In nuclear fusion, light atoms of elements like hydrogen and its isotopes combine to produce fewer atoms of (somewhat) heavier elemeI feel sure you meant for one or the other of those to be “fission.” In nuclear fission, atoms of heavy elements like uranium or plutonium split into a pair of lighter atoms that can be created with that number of protons and neutrons, and in the process yield energy.In nuclear fusion, light atoms of elements like hydrogen and its isotopes combine to produce fewer atoms of (somewhat) heavier elements, and in the process yield energy.You might wonder how you can gain energy either way - it has to do with this illustration:You see that the curve slopes up on both ...","220,149 followers",Franklin Veaux,1.6K,47.3K,779.4M,https://www.quora.com/What-is-the-difference-between-nuclear-fusion-and-nuclear-fission
2,"Fission vs. Fusion – What’s the Difference?The foundation of nuclear energy is harnessing the power of atoms. Both fission and fusion are nuclear processes by which atoms are altered to create energy, but whatFission vs. Fusion – What’s the Difference?The foundation of nuclear energy is harnessing the power of atoms. Both fission and fusion are nuclear processes by which atoms are altered to create energy, but what","220,149 followers",Franklin Veaux,3.1K,47.3K,779.4M,https://www.quora.com/What-is-the-difference-between-nuclear-fusion-and-nuclear-fission
3,"I used to work on fusion simulation codes (particle in cell) with the US National Labs when I was at NVIDIA, and I was very interested in seeing if we could solve the problems with fusion and picked the scientist and engineers' brains endlessly. My former father-in-law also worked at Lawrence Berkeley Labs, and was an engineer designing superconducting coil magnets and had decades of experience working with fusion researchers, even though his primary application was particle accelerators. From having many long conversations with these very intelligent and qualified people I realized that thereI used to work on fusion simulation codes (particle in cell) with the US National Labs when I was at NVIDIA, and I was very interested in seeing if we could solve the problems with fusion and picked the scientist and engineers' brains endlessly. My former father-in-law also worked at Lawrence Berkeley Labs, and was an engineer designing superconducting coil magnets and had decades of experience working with fusion researchers, even though his primary application was particle accelerators. From having many long conversations with these very intelligent and qualified people I realized that there are some really hard problems that block practical fusion, with no immediate solutions in sight.The only place we know of working, large-scale, energy-generating fusion reactions is at the center of a star, where the gravity of the massive star creates the necessary density, temperature, and time being held in that state at the core for fusion reactions to run continuously. This is called the Lawson criteria, and is hard to achieve. All of the layers of the star above that act as an energy exchanger, converting all the gamma rays and fast neutrons at the core into progressively less energetic wavelengths of light and motion of nuclei (heat) so by the time they reach the surface of the star, that energy is emitted as IR and visible light that heats and powers our planet's biosphere, and can provide photovoltaic energy to us as well. All of our efforts in fusion have been to try and reproduce this process on earth, in a small reactor that can provide practical energy.First I will talk aboutThe first problem with magnetic confinement is fundamental - no matter how strong or well formed the magnetic field containing the plasma is, it will always leak, as positive nuclei or ions spiralling around the magnetic field lines collide and scatter, eventually drifting out of the containment field. The only known solution is to make the reactor larger so the scattering ions take longer to travel to the plasma boundary, and thus more fusion can happen during that time. Pretty brute force.The world's most advanced magnetic confinement fusion power plant is ITER, which, to reduce the ion scattering problem mentioned above, is 6-stories tall and about the same dimension in diameter, containing the mass of 3 Eiffel towers, and it is still not expected to be large enough to contain a plasma long enough to sustain burning and produce continuous energy generation.A more practical problem is how do we extract the energy? Most of the energy in deuterium-tritium fusion reactions is released in fast, high-energy neutrons, which (because they are neutral, and have no electric charge) are not confined by the magnetic field, don't heat up the plasma, and have to be stopped by a thick shield, which then heats up, and can vaporize water to steam in order to power turbines and electrical generators. The problem is the constant bombardment by neutrons makes the shield material degrade with time, and become very radioactive, posing a problem for removal and disposal.Also, deuterium-tritium fusion reactions are currently used because they take place at the lowest energies and at the lowest plasma temperatures of all the possible fusion fuels, and thus are easier to ignite and keep lit. However, tritium is not found naturally in any significant quantities and needs to be manufactured in nuclear reactors. With today's production capacity, we just cannot make enough tritium to power even ITER continuously. We could use better fuels, like Helium-3 or Boron-11, which do not emit neutrons and thus 'burn clean', but the plasma temperature must be much higher and the confinement much better to ignite fusion and sustain it with these fuels. And while Boron-11 is plentiful, Helium-3 is so rare that scientists think that the best source of it is lunar regolith that has been irradiated for billions of years on the moon's surface. Any energy generation infrastructure that requires a regular supply of a moon-based fuel, even as energy dense as He3, will probably never work out.A proposed solution to the Tritium deficit is to construct the shield surrounding the reactor with lithium, which is abundant, and fissions into tritium when struck by neutrons, thereby 'breeding' tritium within the reactor itself. Of course, this comes with its own set of problems of how to capture, purify, and contain the tritium after it is released into the tokamak reaction chamber from the walls.Another issue is that when all of the superconducting magnets in ITER are running at full current (160,000 amps) to create the 13 Tesla toroidal magnetic field (13x that in an MRI machine) and to create the other plasma-shaping and heating fields, they are storing 60 GigaJoules, or around 12 Tons of TNT worth of energy. This is because the 180 kilometers of superconducting Niobium-Tin wires in all these massive magnet coils can carry enormous electrical current when supercooled with liquid helium.More info on the ITER magnets:But, if that cooling fails, the superconductor heats up, quenches, and becomes a normal conductor, and can no longer carry that enormous current. With 160,000 amps suddenly meeting resistance, the coil rapidly vaporizes, and causes a meltdown of the other coils, with a total energy release of 12 tons of TNT. This is very undesirable, especially when those coils are wrapped around a highly radioactive shield that also vaporizes and is expelled into the atmosphere. There are fault-detection systems, but it takes a while to dissipate that amount of energy safely, and there may not be enough time to react quickly enough in the event of a catastrophic magnet coil failure.So, some gotchas left to solve for practical fusion energy generation with magnetic confinement, with some perhaps not so easily solved.Inertial confinement fusionIt also has many of the same problems with energy conversion to electricity, and much worse wear and tear on the shielding from these small nuclear fusion explosions being set off, which also trashes all the precision equipment needed to hold the fuel pellet in the focus of the converging laser beams with extreme accuracy. So, a lot of practical damage control problems before inertial confinement fusion is a practical source of energy generation.While these problems may be solved, practical application is still a very long way off, and currently the main application of inertial confinement fusion is as an experimental testbed for calibrating computer codes used to simulate and design thermonuclear fusion weapons. As horrific as these weapons may be, the simulation codes developed for designing them (sorry maintaining them), are the one of the greatest tools for innovation in fusion energy. There is a hydrodynamics code which simulates the behavior of the fissile (and fusion) materials under extreme conditions of pressure and temperature, as well as transport codes that model neutron transport and scattering in the materials under these conditions, and many other bits and bobs. They are all standard numerical techniques, and the really classified part is the integration and calibration of all these codes with previous nuclear weapon tests from the past, and with these small scale simulations in the present.Electrostatic Confinement FusionBasically you need a vacuum container the size of a basketball and a pump to empty it. You put a small spherical wire cage the size of a golf ball in the center, and a larger wire cage the size of a bowling ball around it. You then pump out all the air, and apply a very large (10,000V) electrical potential between the two cages, with the small negative cathode at the center, and the positive anode at the periphery.Then you open a valve and let in a very small amount of Deuterium gas (commercially available) into the vacuum chamber, and it ionizes in the large voltage potential, the D+ ions in the periphery experience a very strong electric field (100K V/m), and are rapidly accelerated towards the center of the reactor, with enough energy to collide and fuse the deuterium nuclei (no tritium required). This fusion can be measured with an external neutron counter.Theoretically, power generation would be simple, as the fusion products consisting of highly energetic He3 and (few) H3 ions could be decelerated in an electric field and the current from that used to generate electricity directly.Here is ECG Herman’s excellent thesis paper on designing and constructing a Farnsworth Fusor:Although they seem like a obvious winners due to their simplicity and effectiveness, ECF reactors have several things limiting scaling:a) There is a limit to the deuterium gas density before performance degrades, so generation capacity is limited.b) Deuterium ions tend to collide with the wire cage cathode in the center, which absorbs them, heating the cage, and causing energy loss and contamination from metal atoms being dislodged.c) As the deuterium ions oscillate back and forth through the center, each time they change direction, they emit bremsstrahlung radiation, or photons of light, losing energy (this is how your dentist’s x-ray machine works).d) Scattering tends to reduce the nice, radial trajectories of the ions into a Maxwellian distribution over time, reducing the fusion that occurs.There has been work in using electromagnets at the periphery to try and hold a ball of electrons in the center, eliminating the need for a central cage… akaThermonuclear WeaponsIn the Teller-Ulam, two-stage, thermonuclear weapon, a spherical plutonium fission primary (with deuterium-tritium fusion fuel at the core to boost it) is imploded by conventional explosives, the plutonium is crushed far beyond critical density, fissions and detonates. The initial radiation released is contained and focused onto the fusion secondary to implode it, ignite fusion, and detonate it. I just mention this to illustrate the enormous energy needed to really reach the Lawson criteria in a large scale, but nuclear weapons kind of freak me out, so I'm going to refer you to the link to the Wikipedia article about them if you want to read more:Thermonuclear weapon - WikipediaSo, in summary, we should not shut down or stop building today's fission nuclear reactors, as commercial fusion reactors are not only far in the future, but also produce radioactive waste (their shielding, which needs to be periodically replaced), and Tokamaks can melt down catastrophically and explode if there is a cooling failure in the magnet coils during full power operation. They also do not run on seawater, like some say. We need expensive and difficult to produce tritium (which is also radioactive) to ignite fusion at the temperatures and densities that today's tokamak magnetic fields can produce.To advance fusion energy in your career, I think the best fields to study would be physics (classical, electrodynamics, plasma, quantum, nuclear…) and computer science, with a focus on numerical simulation. The actual physical fusion reactors are so expensive and time-consuming to build, test, and operate, that you may only get to iterate designs once or twice in a career, but computer simulations can take us in so many different directions more cheaply and easily by comparison.Perhaps there is some exotic stellarator magnetic confinement design, or advanced Farnsworth electrostatic confinement design that has not been explored in depth, that will turn out to hold the key to fusion energy. Simulation is probably the best first step to find it, unless you have a few billion dollars and several hundred kilometers of Niobium-Tin wire and helium cooling tubing to play with.Brent",2 followers,Richard Muller,1.7K,2.3K,201.9M,https://www.quora.com/What-is-the-difference-between-nuclear-fusion-and-nuclear-fission
4,"Nuclear FissionNuclear fission is the process by which a very heavy, unstable nuclei decays into two or more smaller nucleiNuclear FissionNuclear fission is the process by which a very heavy, unstable nuclei decays into two or more smaller nucleiFission is mainly used to power nuclear power plants and was used in the primary atomic bombs.Nuclear FusionNuclear fusion on the other hand is a completely different story. Nuclear fusion is the joining of two light nuclei, to form a single heavy nuclei. This may sound easy, but remember that nuclei contain protons, protons are positively charged and they would never come close to each other. To do this you need extremely high temperatures and pressure ( like that in the core of our Sun ). Hydrogen isotopes fuse together to form helium. Sun fuses 620 million metric tons of hydrogen each second. The products are neutrinos, positrons and gamma rays. Photons and heat are also generatedNuclear fusion, as mentioned before, requires extreme conditions in order to overcome the repulsion between the protons. Such conditions cannot be mimicked at safe scales on Earth.Fusion is used in hydrogen bombs, where the extreme temperatures are initially reached by detonating a primary fission device.","64,029 followers",Rami Sivan,963,6.4K,81.5M,https://www.quora.com/What-is-the-difference-between-nuclear-fusion-and-nuclear-fission
5,"FissionFusionThose “things” are atomic nuclei. Nuclear fission means splitting a nucleus into smaller nuclei. Nuclear fusion means combining multiple smaller nuclei into one larger nucleus.If the nuclei are lighter than iron, then when you fuse them, you generate energy. If the nucleus is heavier than iron, then when you fission it, you generate energy. (Think of iron like the “ash” of nuclear reactions. You can’t burn it any further.)Some other differences:FissionFusionThose “things” are atomic nuclei. Nuclear fission means splitting a nucleus into smaller nuclei. Nuclear fusion means combining multiple smaller nuclei into one larger nucleus.If the nuclei are lighter than iron, then when you fuse them, you generate energy. If the nucleus is heavier than iron, then when you fission it, you generate energy. (Think of iron like the “ash” of nuclear reactions. You can’t burn it any further.)Some other differences:",UNKNOWN,Indian,748,1.3K,6M,https://www.quora.com/What-is-the-difference-between-nuclear-fusion-and-nuclear-fission
6,"The Lockheed work is on deuterium-tritium fusion. This cannot be compact because 80 percent of its energy output is in the form of kinetic energy of very fast neutrons. These must be stopped in a thick envelope of neutron absorbing material surrounding the plasma. Fission power plants also must have their neutrons stopped, but it’s easier in their case because, per watt, there aren’t nearly so many neutrons, nor so energetic.Moreover, a fusion reactor’s neutron-absorbing material must be mostly lithium-six. This stable, naturally abundant isotope, when it captures a neutron, forms tritium. TheThe Lockheed work is on deuterium-tritium fusion. This cannot be compact because 80 percent of its energy output is in the form of kinetic energy of very fast neutrons. These must be stopped in a thick envelope of neutron absorbing material surrounding the plasma. Fission power plants also must have their neutrons stopped, but it’s easier in their case because, per watt, there aren’t nearly so many neutrons, nor so energetic.Moreover, a fusion reactor’s neutron-absorbing material must be mostly lithium-six. This stable, naturally abundant isotope, when it captures a neutron, forms tritium. There are no tritium mines, so if the power plant is to make power using only abundant natural materials, it must make its own tritium.So small 1-to-5-MW fusion reactors would be heavier and more complex than small 1-to-5-MW fission reactors. Probably no-one would pay for the extra mass and complexity unless the power output was in the low hundreds of megawatts. The minimum power level at which fission is economical, as seen in the two-reactor Greenpeace water taxi photographedThat said, there is a lot more lithium-6 and deuterium in the world than there is uranium and thorium, and when one turns a DT fusor with a lithium blanket off, it’s off all the way. The fission-style failure to shut all the way down immediately, and consequent vulnerability to self-melting, would not exist.Governments would still fancy their fossil fuel revenues, so it would still be lucrative for astroturfers to",458 followers,Jason Heinisch,1K,1.2K,2.2M,https://www.quora.com/What-is-the-difference-between-nuclear-fusion-and-nuclear-fission
7,"LM are feeding you a pipe dream.Their small truck solution is most likely going to be around 2000 tons in mass, not 20 tons, and will not be the wonderchild on the block. The concept was drawn up in 2010 and no prototype has been delivered in 2019, and most likely wont be till 2029 as fusion research hasn’t advanced far enough.But it is a good way to disguise money flowing into LM from the various black funds.Lockheed Compact Reactor design is 100 times worse than initial claims","3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/What-is-the-difference-between-nuclear-fusion-and-nuclear-fission
8,"We have fission reactors that meet the spec you’ve given except for the small size.The small power rating would make these reactors appropriate for pulling trains. 1 megawatt is about 1300 HP. I’m assuming that the reactor is 1 to 5 MWe. I think that we use trucks over trains for reasons other than cost - saving a few bucks on fuel would probably not change the economy much, would not make trains much better than trucks.If you can get these guys down to 200 kwe, then we can use them for trucks and for cars … assuming the weight is also acceptable. Going all electric for transportation would beWe have fission reactors that meet the spec you’ve given except for the small size.The small power rating would make these reactors appropriate for pulling trains. 1 megawatt is about 1300 HP. I’m assuming that the reactor is 1 to 5 MWe. I think that we use trucks over trains for reasons other than cost - saving a few bucks on fuel would probably not change the economy much, would not make trains much better than trucks.If you can get these guys down to 200 kwe, then we can use them for trucks and for cars … assuming the weight is also acceptable. Going all electric for transportation would be a big deal.If you can make these guys cheaper, say a third the cost of natural gas today. Then we replace fossil fuel heat with electric heat without too much of a hit on cost. At this point we can do a lot. A carbon freeish economy.",UNKNOWN,Viktor T. Toth,1.8K,8.6K,115.1M,https://www.quora.com/What-is-the-difference-between-nuclear-fusion-and-nuclear-fission
9,"It can be done, just look at the sun. Unfortunately, it is extremely hard to do here on earth. Let’s take a look at the best option today:The ITER plant in Southern France looks somewhat like a hollow donut in which a super heated plasma is contained by magnetic fields. For fusion you need incredible pressures and incredible temperatures (such as those inside the sun). Remember that a positive chaIt can be done, just look at the sun. Unfortunately, it is extremely hard to do here on earth. Let’s take a look at the best option today:The ITER plant in Southern France looks somewhat like a hollow donut in which a super heated plasma is contained by magnetic fields. For fusion you need incredible pressures and incredible temperatures (such as those inside the sun). Remember that a positive charge repels another positive charge, and atom nuclei are positively charged. Thus, you need to give the atoms huge energies to overcome that repulsion, in something called plasma (gas with atoms that have lost (some of their) their electrons.Because the pressure inside the donut (us nerds call it a torus) can never be as high as inside the sun, the temperature in turn must be much higher than in the core of the sun, because the atoms need to have the chance to meet up (thus, we have a small number of really fast ions, instead of many more at lower speeds)To contain all this exceedingly hot plasma, you need magnetic fields of unbelievable strength, because we have no material that can be in contact with those temperatures. The only way to do so is to use supercooled magnets, which sit in a super insulated chamber all around the core.Thus, the chamber in which the magnetic coils sit must be cooled to only a few degrees above absolute zero (so, about -270 degrees celsius). At the same time, we have the exceedingly high temperatures in the plasma of 150 million degrees Celsius. These very high and very low temperatures require a large amount of electrical energy input, so that the ITER design will only (hopefully) produce heat, albeit more than the electric energy that is put in first.It’s the...","220,149 followers",Franklin Veaux,5K,47.3K,779.4M,https://www.quora.com/What-is-the-difference-between-nuclear-fusion-and-nuclear-fission
