,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"All kinds of Nuclear research (fission / fusion simulations,  analysis of huge amounts of data coming from linear accelerators and similar facilities -eg.  LHC-)",5 followers,Matthew Lai,3K,3.9K,13.2M,https://www.quora.com/What-are-some-of-the-practical-uses-of-super-computing-in-government-apart-from-code-breaking
1,I understand their scepticism.They do not have a manned vehicle capable of reaching the moon. They are being asked to participate in an international mission in which essentially all the key elements will be American.The reason for the gateway is essentially a compromise due to the limitations of SLS. I respect that they may choose to take their experience and go it alone or seek another partner like China,6 followers,Mats Andersson,3.6K,19.9K,366M,https://www.quora.com/What-are-some-of-the-practical-uses-of-super-computing-in-government-apart-from-code-breaking
2,"It makes no sense to participate in any project with US which is currently openly hostile toward Russia. US is trying to ruin Russian aviation projects right now, just read about US sanctions which disrupted supply of Japanese carbon fiber for(these big panels are NOT solar panels, these are radiators to radiate nuclear reactor heat, necessary to run its electricity generaIt makes no sense to participate in any project with US which is currently openly hostile toward Russia. US is trying to ruin Russian aviation projects right now, just read about US sanctions which disrupted supply of Japanese carbon fiber for(these big panels are NOT solar panels, these are radiators to radiate nuclear reactor heat, necessary to run its electricity generating turbine)By the way, this video is not just the next computer graphics art, this is about a very real thing which is at least 20 years ahead of US:The main problem right now is that Russia currently has no super-heavy rocket to deliver this nuclear tug into high orbit where its reactor will be activated, so it will be launched only by the year 2030… and it makes little sense to use it for moon exploration, such slowly but steadily accelerating vehicles are best for far space.I am a big fan of space exploration but I don’t think that lunar gateway is a good idea. First of all, SpaceX Starship (if and when successful) can reach moon directly. Also, I personally think that right now manned flights to the moon make no sense at all - simply because Moon is just 3 seconds away for robot operators and rower drivers from Earth. It could be much cheaper and more efficient to invest into lunar robotics and remote exploration and construction to eventually create safe environment for humans using at least some local resources like water, building materials etc. It makes very little sense to deliver humans and everything they need to survive from our planet. Perhaps only to test equipment for manned flight to Mars… but there will be no manned landing on Mars in any nearest future despite all these bold twitters of Elon Musk… it will be simply prohibited before scientists will make sure that humans will not harm potential Mars life (perhaps underground life but nevertheless) and that returning humans will not bring any life from Mars. All what will be allowed is orbiting Mars and remotely controlling the same robots and rowers as we should have on Moon.By the way, Russia is already working on space robots, one of them, humanoid robot FEDOR even visited ISS but returned quickly, perhaps his human coworkers did not like the competition :)‘Let’s go’: Russia launches creepy humanoid robot Fedor into spaceMeet Skybot F-850, the Humanoid Robot Russia Is Launching into SpaceUPDATE 1: actually, there is some new information about Moon exploration using nuclear space tug. Yes, it will take about 200 days to deliver 10 ton payload to lunar orbit, not much in comparison with the most powerful chemical rockets. However, nuclear tug payload (a powerful radar) will get 0.5 megawatts of electricity, so this radar will be able to scan Moon several kilometers under surface. Of course this radar also can be used to scan Venus, Mars and even US military underground facilities - but this is another story, maybe Russian military is not interested like US military is not interested in using SpaceX Starlink to control drones, it’s all about science and gamers in remote Alaskan locations, right?UPDATE 2: it can be rather neutron emitter than radar, thanks Andrei for his comments.","1,371 followers",Julie Ritt,602,659,3.6M,https://www.quora.com/Why-is-Russia-skeptical-about-participating-in-the-lunar-gateway
3,Russians are skeptical of any deals with the west. After the USSR failed Clinton brought a big gang of shysters to take advantage of Russia and establish their own little monpolies. Later Air Force 2 hit a mountain in Bosnia with the same gang and that eleminated that group.,"29,766 followers",Tomaž Vargazon,1.6K,7.6K,248.7M,https://www.quora.com/Why-is-Russia-skeptical-about-participating-in-the-lunar-gateway
4,"MOSCOW, October 12. /TASS/. Russia will skip large-scale participation in the US Lunar Orbital Platform-Gateway (formerly, Deep Space Gateway) project of creating a lunar orbiter, State Space Corporation Roscosmos Chief Dmitry Rogozin said on Monday.Most likely, we will refrain from large-scale participation in it [the lunar orbital platform project]. We are interested in an airlock to be created by our American colleagues for the docking of the advanced Oryol manned spacecraft [intended to be eventually used for lunar missions],"" Rogozin said at the 71st International Astronautical Congress vMOSCOW, October 12. /TASS/. Russia will skip large-scale participation in the US Lunar Orbital Platform-Gateway (formerly, Deep Space Gateway) project of creating a lunar orbiter, State Space Corporation Roscosmos Chief Dmitry Rogozin said on Monday.Most likely, we will refrain from large-scale participation in it [the lunar orbital platform project]. We are interested in an airlock to be created by our American colleagues for the docking of the advanced Oryol manned spacecraft [intended to be eventually used for lunar missions],"" Rogozin said at the 71st International Astronautical Congress via a video link-up.In its current form, the Lunar Orbital Platform-Gateway project is mostly needed to address US tasks, Rogozin said.The United States proposed the concept of the Deep Space Gateway (currently, Lunar Orbital Platform-Gateway) as a transfer facility for missions to the Earth’s natural satellite and for deep space flights. In the spring of 2019, NASA also announced the Artemis project of developing a sustainable human presence on the Moon.The Roscosmos chief earlier said in an interview with TASS that the Russian space agency was ready to participate in the international Lunar Orbital Gateway project only on an equal footing with NASA. Roscosmos also views the effort of creating a lunar orbital station on its own as quite a complex task, considering limited funding of space programs, he said.",2 followers,Richard Muller,7.3K,2.3K,202M,https://www.quora.com/Why-is-Russia-skeptical-about-participating-in-the-lunar-gateway
5,"It took me about ten years of marriage, and about seven years of having mostly female coworkers, before I stopped being confused by:The tendency of women in my life to seek out unnecessary friction.That is, why they’d get annoyed or even angry with me when I agreed with them on something. My inner monologue was often variations of: “Why are you mad? I’m literally agreeing with you. You’re creating a conflict where there isn’t one.”It usually manifested itself when decisions had to be made that affected the women and myself. Like this:Woman in my life:It took me about ten years of marriage, and about seven years of having mostly female coworkers, before I stopped being confused by:The tendency of women in my life to seek out unnecessary friction.That is, why they’d get annoyed or even angry with me when I agreed with them on something. My inner monologue was often variations of: “Why are you mad? I’m literally agreeing with you. You’re creating a conflict where there isn’t one.”It usually manifested itself when decisions had to be made that affected the women and myself. Like this:Woman in my life:Me:Woman:Me:Woman:Me:Woman: [Visible anger.]My inner monologue:Finally, after one such unnecessary conflict with my wife, she told me a secret: being agreeable all of the time is not a good thing. Not having opinions about most things doesn’t mean that you’re easy to get along with; it means that you don’t care. At least, that’s how women interpret it.So, I started forming opinions about things when women asked for my opinion, and it’s worked wonders. Even if, deep down, I’d be happy with any decision, I still state a preference for one decision, and defend it if necessary.This has helped me out a lot at home and at work. Just last month, there was a schedule change and my three coworkers (all women) and I had to decide on the order in which we’d take our breaks, since only one of us can go on break at any given time. The truth was that I would have been happy with any break time because, honestly, it’s not like we’re doing manual labor and need to rest our bodies. I do half of my teaching while sitting down anyway, writing on an iPad which is then projected onto a screen for my students to see. I never leave work exhausted. Anyway, my coworkers were putting a lot of thought into their requested break times, so I figured I should, too. I picked a time, and, even though it was a time that another one wanted (I didn’t know that when I picked it), they all seemed to appreciate the fact that I had an opinion, and then built the rest of the break schedule around what I wanted.Experience has taught me that if I’d just taken whatever was left after my coworkers picked what they wanted, the women would have left the meeting angry at me for being so agreeable.It’s like there’s a base level of friction women are comfortable with, and that level is above the “zero level” where a lot of men, like me, dwell.I think this is why the only people I know who actually enjoy reality television are women. Watch",4 followers,Matthew Bates,6.6K,9.8K,291.6M,https://www.quora.com/What-are-some-of-the-practical-uses-of-super-computing-in-government-apart-from-code-breaking
6,"Read this first, it is news from 2019 -It happened in spainsh hospital. White Woman gave birth to black baby. After seeing this, she opened the arms to receive baby. After receiving his son, she yelled at her husband,“You bastard, I knew you were cheating me! Look what you’ve done, go away!”She started crying and she automatically won the arguement. After two days her husband gave interview, “sheRead this first, it is news from 2019 -It happened in spainsh hospital. White Woman gave birth to black baby. After seeing this, she opened the arms to receive baby. After receiving his son, she yelled at her husband,“You bastard, I knew you were cheating me! Look what you’ve done, go away!”She started crying and she automatically won the arguement. After two days her husband gave interview, “she is crying everytime and he doesn't wana hurt a crying woman, so he has to accept the blame.”Meanwhile her point of view -...","27,559 followers",Gurmeet Bishnoi,937,1.2K,80.3M,https://www.quora.com/Why-is-Russia-skeptical-about-participating-in-the-lunar-gateway
7,"How they decide if a man is attractive.Put an attractive woman in front of a group of men.Ask them to rate her on a scale of one to ten and I'll bet my shirt the answers are pretty close: 8,9,8,10,9,9,8.Put an attractive man in front of a group of women. Good luck guessing the results: 7,2,10,1,10,1,8,3,9My pet theory is that each woman has either -A) a unique and highly complex equation in her headORB) a random number generator-that determines whether she finds a guy physically attractive.I’m not usually a fan of highlighting/compounding sex differences but (I think) this is one area where meHow they decide if a man is attractive.Put an attractive woman in front of a group of men.Ask them to rate her on a scale of one to ten and I'll bet my shirt the answers are pretty close: 8,9,8,10,9,9,8.Put an attractive man in front of a group of women. Good luck guessing the results: 7,2,10,1,10,1,8,3,9My pet theory is that each woman has either -A) a unique and highly complex equation in her headORB) a random number generator-that determines whether she finds a guy physically attractive.I’m not usually a fan of highlighting/compounding sex differences but (I think) this is one area where men and women differ vastly.","358,121 followers",Sean Kernan,16K,5.6K,723.2M,https://www.quora.com/Why-is-Russia-skeptical-about-participating-in-the-lunar-gateway
8,"At times, when women say 'No', they mean to say 'Yes’ and when they say 'Yes', they actually mean to say 'No’ and this gets really confusing.A few days ago, I met a lady on Quora and we started texting each other since we had a similar taste in movies. Soon we shifted the conversation on Telegram because apparently, I wasn't replying fast enough to her. I didn't share my number, I only shared my TAt times, when women say 'No', they mean to say 'Yes’ and when they say 'Yes', they actually mean to say 'No’ and this gets really confusing.A few days ago, I met a lady on Quora and we started texting each other since we had a similar taste in movies. Soon we shifted the conversation on Telegram because apparently, I wasn't replying fast enough to her. I didn't share my number, I only shared my Telegram ID and we started texting over there. She suggested me some short movies to watch but I didn't get time to watch them during the weekdays due to my office. Plus, being the slow texter I am, she started losing her cool when I wasn't texting her back spontaneously.As a result, she told me not to text her anymore. Not understanding where my fault lies, I didn't want to interfere either and didn't text her anymore. Because that is what I thought she meant. She said that since I reply back after such a long time, it is better that I don't text her at all. Even though I was slightly disappointed but it was a decision she made and I totally respected that. So I didn't text her anymore.Two days later, she texted me back complain...","30,834 followers",Shaunak Bhattacharjeee,1.1K,3.3K,217.4M,https://www.quora.com/Why-is-Russia-skeptical-about-participating-in-the-lunar-gateway
9,"Speaking only for myself, I","90,940 followers",Divyansh Mundra,635,1.2K,61.7M,https://www.quora.com/Why-is-Russia-skeptical-about-participating-in-the-lunar-gateway
