,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,No. The cloud is an information distribution system. Computing is data processing. That would be like replacing a car’s steering wheel with the engine block.,46 followers,Ian Lang,543,5.8K,64M,https://www.quora.com/Will-quantum-computing-replace-the-cloud-in-the-future
1,"No…in fact cloud-based quantum computers are currently hosted by numerous companies e.g. IBM. Quantum computing has nothing to do with any personal application of computers. Think cryptography, simulation, factorization and algorithms, and identifying new quantum materials.","9,063 followers",Allan Steinhardt,655,2.3K,5.2M,https://www.quora.com/Will-quantum-computing-replace-the-cloud-in-the-future
2,I think the father of super-computing -When he was told thatA high-tech chicken and egg dilemmaI think the father of super-computing -When he was told thatA high-tech chicken and egg dilemma,"4,793 followers",Jan Christian Meyer,2.7K,2.2K,6.7M,https://www.quora.com/Will-quantum-computing-replace-the-cloud-in-the-future
3,"The correct answer is ""finish in ample time"".The only real point of a supercomputer is that it's very, very fast. In the early days, supercomputers were fast because they processed vectors: single instruction, multiple data. The Cray 1 had sixty-four 64-bit vector registers. With compilers that could optimize for vector processing, supercomputers could do in minutes what might take conventional computers weeks.As microprocessors evolved, they added their own sort of vector instructions, and other means to get fast performance. The Nintendo 64 came 21 years later than the Cray 2, with more peThe correct answer is ""finish in ample time"".The only real point of a supercomputer is that it's very, very fast. In the early days, supercomputers were fast because they processed vectors: single instruction, multiple data. The Cray 1 had sixty-four 64-bit vector registers. With compilers that could optimize for vector processing, supercomputers could do in minutes what might take conventional computers weeks.As microprocessors evolved, they added their own sort of vector instructions, and other means to get fast performance. The Nintendo 64 came 21 years later than the Cray 2, with more performance on 3D graphics than a Cray could achieve. Before long, there was little point in building custom supercomputer CPU architectures that competed with commodity microprocessors. But the whole point of a supercomputer isn't any specific thing, like vector processing, it's about being crazy fast. So the modern supercomputer is built from an large matrix of commodity microprocessors and, more recently, GPUs. The Cray Titan, for example, is built from 18,688 AMD Operton CPUs paired with an equal number of nVidia Tesla GPUs to perform at a theoretical peak of 27 petaFLOPS (AMD's Opteron architecture, based around HyperTransport links, made it easy to build different connection architectures in such machines).Now, if you have 18,688 desktop PCs in your house, you'd think you could compete, but you couldn't. The big trick in building massively parallel computers like these is how to actually get some use out of as many of those processors as possible. If you're not careful, the time spent communicating between CPU and CPU or CPU and GPU can wind up taking more system time than the actual problems you're trying to solve. So the specifics of the connection fabric and how the software helps to parallelize an application bring as much to the table as all those processors.So, back to my original assertion: finishing on time. Supercomputers are used, quite often, on really complex jobs that are time sensitive. Weather forcasting, for example, is all based on a few different weather models that run faster-than-realtime in order to deliver a prediction while it'll still do some good. There are always better models that don't run in realtime, which are always run after-the-fact in the case that most of the working models fail on a critical prediction. Simulation of protein folding, modeling and eventually predicting earthquakes, modeling brains, rendering for a film (probably more likely done on a larger ""server farm"" these days), etc. those are ultra complex to run, and all with practical deadlines.",9 followers,Andrew McGregor,3.3K,12.9K,66.9M,https://www.quora.com/Will-quantum-computing-replace-the-cloud-in-the-future
4,Top Supercomputer Sims the Human HeartTheBut that's not all.... Sequoia also has 1.6The third aspect that distinguishes supercomputers from distributed computTop Supercomputer Sims the Human HeartTheBut that's not all.... Sequoia also has 1.6The third aspect that distinguishes supercomputers from distributed computing like,28 followers,Eric Paige,745,3.5K,4.7M,https://www.quora.com/What-can-a-supercomputer-do-that-a-normal-computer-cant
5,"It can come up with a totally incorrect answer in 1/1,000 the time a PC (a “normal” computer) can. (Or a correct one.)",8 followers,Thomas Schuetz,883,1.1K,1.9M,https://www.quora.com/What-can-a-supercomputer-do-that-a-normal-computer-cant
6,"Computationally there is nothing a super computer cannot do it just scales up all the elements.When you have to solve a problem there are two elements that you need to considerSo any task that is time sensitive it is important to have a CPU that is fast enough to solve the problem. And if a task requires a lot of data it is necessary to have enough memory to complete the task.In both these situations you would use a super computer, a task that would take say 4000 years to complete on your local PC would only take a dayComputationally there is nothing a super computer cannot do it just scales up all the elements.When you have to solve a problem there are two elements that you need to considerSo any task that is time sensitive it is important to have a CPU that is fast enough to solve the problem. And if a task requires a lot of data it is necessary to have enough memory to complete the task.In both these situations you would use a super computer, a task that would take say 4000 years to complete on your local PC would only take a day to complete on a super computer. So although you can run say weather simulation on a normal computer by the time you receive the data it would be useless.The same goes for data say you collect 30 terabyte of data at CERN for an experiment and that data would need to be analysed. You will very quickly run out of space on a normal PC.",9 followers,Andrew McGregor,1.4K,12.9K,66.9M,https://www.quora.com/What-can-a-supercomputer-do-that-a-normal-computer-cant
7,"The simple answer is that if you take a typical supercomputer workload, such as modeling the path and intensity of a hurricane on a powerful two socket XEON server, such as the very popular HPE ProLiant which is a commonly used node, it would take over 1,000 hours. The hurricane would have already run it’s course before the single server finished the job.A supercomputer typically runs the job in an hour. In fact, the supercomputers NOAA uses will run the job with newly acquired data daily.The same goes for simulating crash testing, a job automobile engineers perform routinely. The finite elemeThe simple answer is that if you take a typical supercomputer workload, such as modeling the path and intensity of a hurricane on a powerful two socket XEON server, such as the very popular HPE ProLiant which is a commonly used node, it would take over 1,000 hours. The hurricane would have already run it’s course before the single server finished the job.A supercomputer typically runs the job in an hour. In fact, the supercomputers NOAA uses will run the job with newly acquired data daily.The same goes for simulating crash testing, a job automobile engineers perform routinely. The finite element analysis (aka crash testing) jobs take days to run on powerful single systems, yet can be run in under 1/1000th the time on a supercomputer.It must be pointed out that it can take weeks to set up supercomputers to run a certain type of workload. Optimizing a supercomputer for weather simulations is quite different than setting up a supercomputer for crash testing. This is why NOAA, GM, Ford, Toyota, and Honda have their own supercomputers, that are configured to run their specialized workloads.","9,922 followers",Brett Bergan,1.3K,7K,82.9M,https://www.quora.com/What-can-a-supercomputer-do-that-a-normal-computer-cant
8,"NASA's computers are not necessarily 30-40 years ahead of the public's computers.However, the agency does make use of some very advanced technology and computing systems that are not widely available to consumers.For example, NASA has been using supercomputers for mission planning and analysis for many years.These systems can handle massive amounts of data and perform complex calculations quickly and accurately.In addition, NASA has developed its own operating system called Space OS, which is specifically designed for use in spacecrafts and other high-tech environments.","9,565 followers",Robert Mudry,1.3K,6.7K,3.5M,https://www.quora.com/Will-quantum-computing-replace-the-cloud-in-the-future
9,"Next time they show NASA computers in the background on TV take a look at the computer monitors. They are usually old engineering workstation from Sun, SGI, etc.So a lot of these machines are like twenty even thirty years old. Buying new computers requires the GAO getting involved which is a pain in the ass. NASA people end up using whatever hardware they already have. They’d rather pay for expensive maintenance services (which are usually NOT subject to year long delays waiting for GAO approval).Plus NASA software is heavily depended on old math and physics libraries. These have to be portedNext time they show NASA computers in the background on TV take a look at the computer monitors. They are usually old engineering workstation from Sun, SGI, etc.So a lot of these machines are like twenty even thirty years old. Buying new computers requires the GAO getting involved which is a pain in the ass. NASA people end up using whatever hardware they already have. They’d rather pay for expensive maintenance services (which are usually NOT subject to year long delays waiting for GAO approval).Plus NASA software is heavily depended on old math and physics libraries. These have to be ported to any new platforms which also takes time and money to have done and then certify they produce the correct answers.You’ll also notice that most of the software you see running in the background generates lots of numbers not fancy GUI like on Macs or PCs. These are good ol’ fashion Telnet windows connected to other networked machines. More old and primitive stuff.",197 followers,Darren Beyer,2.4K,58,1.1M,https://www.quora.com/Will-quantum-computing-replace-the-cloud-in-the-future
