,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"IoT is helping in every aspect. Be it Home Automation, Industrial Automation, Health Monitoring, Smart Environment leading to automation of daily tasks to better monitoring of devices, saves Money and gives us better quality of life.IoT is helping in every aspect. Be it Home Automation, Industrial Automation, Health Monitoring, Smart Environment leading to automation of daily tasks to better monitoring of devices, saves Money and gives us better quality of life.An IoT platform is characteristically complex networking environment. It is not that easy to decide what platform would be suitable for your business as there are many factors involved in it.The major factors are listed below:Some of the platforms will help your business save money, and some will help save time. Due to disparate devices and sensors from arrange of vendors, the information remains discrete and as a result,the IoT landscape looks fragmented. Engaging different devices and applications may help businesses make the most of the data available and generate deep insights. But to handle such complexities, a business needs to have a platform that allows application development, device monitoring and data management. An IoT solution allows the business to provide sensor based services.The world is getting smarter as many more smart devices are being rolled out. Connected devices on smart platforms have the ability toun lock opportunities that have been unheard of till today. Deploying the right IoT platform can automate your business process and save a lot of time and money.","51,495 followers",Elena Ledoux,27.6K,6.4K,99.3M,https://www.quora.com/How-can-IOT-and-BigData-help-in-improving-life-of-a-common-Indian-man
1,"If I tell you, are you going to do it?That's it. If you do the above, your life will change.The key to any change is action.",485 followers,Rohan Khandelwal,2.3K,505,26.6M,https://www.quora.com/How-can-IOT-and-BigData-help-in-improving-life-of-a-common-Indian-man
2,1.Playing PUBG all day.And chatting all night.2. Roaming around with friends all day.And watching Netflix TV series all night.3. Making Tik Tok videos all day.And talking with girlfriend all night.4. Considering themselves the wisest all day.And bitching about other people all night.5. Arguing(baseless) with their parents all day.And celebrating their victory(false) all night.6. Thinking about bizzare things all day.And dreaming about achieving them all night.7. Commenting shit on my answers all day.And crying over their banned accounts all night.Rohan :)1.Playing PUBG all day.And chatting all night.2. Roaming around with friends all day.And watching Netflix TV series all night.3. Making Tik Tok videos all day.And talking with girlfriend all night.4. Considering themselves the wisest all day.And bitching about other people all night.5. Arguing(baseless) with their parents all day.And celebrating their victory(false) all night.6. Thinking about bizzare things all day.And dreaming about achieving them all night.7. Commenting shit on my answers all day.And crying over their banned accounts all night.Rohan :),"66,018 followers",Niklas Göke,22.5K,235,32.2M,https://www.quora.com/How-can-IOT-and-BigData-help-in-improving-life-of-a-common-Indian-man
3,Two men visit a Zen master.The first man says: “I’m thinking of moving to this town. What’s it like?”The Zen master asks: “What was your old town like?”The first man responds: “It was dreadful. Everyone was hateful. I hated it.”The Zen master says: “This town is very much the same. I don’t think you should move here.”The first man leaves and the second man comes in.The second man says: “I’m thinkiTwo men visit a Zen master.The first man says: “I’m thinking of moving to this town. What’s it like?”The Zen master asks: “What was your old town like?”The first man responds: “It was dreadful. Everyone was hateful. I hated it.”The Zen master says: “This town is very much the same. I don’t think you should move here.”The first man leaves and the second man comes in.The second man says: “I’m thinking of moving to this town. What’s it like?”The Zen master asks: “What was your old town like?”The second man responds: “It was wonderful. Everyone was friendly and I was happy. Just interested in a change now.”The Zen master says: “This town is very much the same....,222 followers,Shubham Bhatt,30.8K,987,40.1M,https://www.quora.com/How-can-IOT-and-BigData-help-in-improving-life-of-a-common-Indian-man
4,"IoT and Bigdata have come a long way in no time and the technological implementations of these concept too have been able to show that these are the future technologies that would bring the entire world together.The Internet of Things (IoT) has the power to change our world. And while we are starting to see its incredible impact, we are still very much at the beginning of the transformation journey. Soon every device you own – and nearly every object you can imagine – will be connected to the Internet. Whether it’s tIoT and Bigdata have come a long way in no time and the technological implementations of these concept too have been able to show that these are the future technologies that would bring the entire world together.The Internet of Things (IoT) has the power to change our world. And while we are starting to see its incredible impact, we are still very much at the beginning of the transformation journey. Soon every device you own – and nearly every object you can imagine – will be connected to the Internet. Whether it’s through your phone, wearable tech or everyday household objects, the Internet of Things (IoT) will connect us in ways we can’t even imagine yet.The Internet of Things represents devices, buildings, vehicles and more with sensors, software and network connectivity built into them. These things are connected to the Internet and to each other transmitting data and information to the people who use them.As you can imagine, life in ten years will look materially different from how it looks in 2017 as the pace of technology change accelerates, thanks in large part to the coming boom of the Internet of Things.According to Gartner, Inc., there were more connected devices than people in 2008 and in the next few years that number will rise past 20 billion.Self-transportationSensors, software and connectivity have changed vehicle technology with one of the most excited innovations being the self-driving car.These let the vehicle automatically drive on open roads and in traffic. Connected software inside the car sends information back to engineers, which helps programmers make upgrades that make the cars safer and more efficient.The hope for self-driving cars is to prevent accidents and traffic-related deaths, save time for commuters, relieve traffic jams and save money on fuel and lost productivity.ManufacturingConnected devices are being used in manufacturing to cut costs and increased efficiency and productivity.HealthcareWearable technology and fitness trackers have already proven to be a huge healthcare market. These smart devices allow people to take an active role in their health management.CommunicationCommunication is one of the main areas in which the Internet of things is having many positive effects. Mobile and wearable devices are able to talk to each other by sending data to other devices, thus everyday communication and syncing personal information between devices has become easier.EnergySaving energy is a goal of high importance as the population continues to increase and natural resources diminish. The concept of the Smart Grid refers to an electrical grid equipped with digital technology that allows for communication between the utility and the costumers through connected devices such as thermostats, gas meters and other appliances. This way power can be drawn at times when power is not in high demand and therefore cheaper.AgricultureThe Internet of things is having an impact on the farming industry as well. John Deere machines have sensors that collect data on air and soil temperature, wind speed, humidity, solar radiation and rainfall while smart watering systems save water by detecting leaks and watering only the most needed places in the fields. Sensors are being used to detect pests capable of destroying crops, which reduces the frequency and use of pesticides.Smart HomesOne of the most common ways the Internet of things is changing our lives is in our homes. Thermostats, alarm systems, smoke detectors, refrigerator, lighting and entertainment systems and even the doorbell can be connected, controlled and monitored from a mobile device.LogisticsEliminating waste and pollutants is a benefit of the union of logistics and the Internet of things. Video sensor-embedded stoplights adjust their green and red lights according to the time of day and the positions of cars. This reduces congestion, smog and idling vehicles, which accounts for around 17 percent of fuel consumption in urban areas.While these connected technologies take aWith the entire world connected, rises the concern for need for bigger data storage and also the protocols to be able to manage the large amount of data because we are talking about laying the entire world into data sets.In simple terms,If i were to put this in a simpler way:“IoT is the senses, Big Data is the fuel, and artificial Intelligence is the brain to realize the future of a smart connected world.”The end goal is to harness the data coming from sensors(or devices connected to internet) and other contextual information to discover patterns and correlations in real-time to positively impact the usage of the available information provided by IoT. Existing Big Data technologies need to be augmented to effectively store, manage and extract value from continuous streams of incoming data from the internet.Though Big Data tools promise security over large data sets, its not able to keep up with the required standard yet. With respect to the amount of data that goes over the internet through millions of computers/and other devices connected together globally, the security concerns have been major. In the coming years we can definitely expect to be able to narrow the pipeline for error and expect IoT alongwith Big Data to have more prominence in our life and make it easier to connect with each other and remove boundaries that have existed for centuries. The Internet of things continues to rapidly evolve and our everyday lives are along for the ride.","83,116 followers",Anna Sharudenko,9.9K,199,26.9M,https://www.quora.com/How-can-IOT-and-BigData-help-in-improving-life-of-a-common-Indian-man
5,"I was watching a short video of BBC Earth:-I was watching a short video of BBC Earth:-Images source: BBC EarthYou see:-Earlier 20 Hyenas were going for a Lion hunt but when they saw another Lion coming, whole scenario changed.Life is all aboutYou can't win a battle alone folks!","93,783 followers",Andrew Ferebee,6.2K,611,51.5M,https://www.quora.com/How-can-IOT-and-BigData-help-in-improving-life-of-a-common-Indian-man
6,"For the longest time, I focused all of my time and efforts on making more money because I (mistakenly) thought that this was the best and fastest way to improve the quality of my life.However, as I started earning more and more and eventually grew my brand to 7-figures of yearly revenue, I realized that money doesn’t haveAs you alluded to in your question, the quality of your life is determined by the quality of your habits.Over the past 18 months, I started focusing ruthlessly on improving my habits and routines to optimize my life for maximum fun, enjoymFor the longest time, I focused all of my time and efforts on making more money because I (mistakenly) thought that this was the best and fastest way to improve the quality of my life.However, as I started earning more and more and eventually grew my brand to 7-figures of yearly revenue, I realized that money doesn’t haveAs you alluded to in your question, the quality of your life is determined by the quality of your habits.Over the past 18 months, I started focusing ruthlessly on improving my habits and routines to optimize my life for maximum fun, enjoyment, and fulfillment, here are the habits that had the biggest impact.1. Sleep 8 Hours a NightNo ‘ifs’, ‘and’s’, or ‘buts’, you must get 8 hours of HIGH quality sleep everynight if you want to have the best life possible.Sure, you might sacrifice a few hours of productivity, however, if you look at any credible study, the research clearly shows that (unless you have a rare DEC2 genetic mutation) you need 5 sleep cycles to perform at your best.Sleep cycles occur every 90 minutes and, since it takes the average person 20 minutes to fall asleep, going to bed 8 hours before you need to be awake is ideal for optimal performance.5 Sleep Cycles x 90 Minutes = 7.5 Hours + 20 Minutes to Fall Asleep = 7 Hours 50 Minutes + 10 Minute buffer = 8 hours2. Make Sure You Sleep WELLJust because you are sleeping 8 hours doesn’t mean that you are getting 8 hours of quality sleep.To ensure that you are maximizing your “Z’s” I suggest that you:3. Exercise DailyThis might seem a little cliche, but it’s the single most important habit to ensure a high quality of life.If I don’t exercise daily (typically by lifting weights, doing yoga, or riding my bike), I can tell.I’m tired, ornery, and generally a bastard to be around.You need to get exercise as frequently as possible.Your body evolved to move so MOVE baby MOVE!4. MeditateAgain, this is cliche but it works.Taking 10 minutes every morning to sit in silence and simply reconnect with my breath and body has done miracles for my quality of life.Meditation has been scientifically shown to reduce stress, promote empathy, spark creativity, and improve overall well being tremendously.5. LaughThis is a big one that people often forget about.Laughter truly is the best medicine and starting out your mornings with a short stand-up comedy or a few clips from a funny talk show can put you into a positive mood that will permeate the rest of your day.I recommend that you find 2–3 comedians that you really love and purchase all of their stand-ups.Then, when you are cooking breakfast, play the show in the background and let the laughter roll.Oh, speaking of breakfast6. Eat BreakfastSeriously, I know a lot of you are probably avid practitioners of Intermittent Fasting, and that’s great, but unless you are counting calories and know for a fact that you are still getting enough fuel despite your fasting, you need to eat breakfast.It will charge you up for the rest of the day and prevent early afternoon “Hangriness”.7. Get Out in Nature (Preferably Near a Large Body of Water)Getting out in nature has been shown time and time again to be a HUGE factor in a person’s overall happiness and well being.We’ve evolved over the past 6,000 years to be surrounded by nature, not concrete.Make it a priority to get out in nature for at least 30 minutes a day.You won’t regret it.8. Connect with Someone You Love Every DayThis is a simple habit that will instantly and dramatically improve your quality of life.Humans are inherently social creatures and, despite the massive technological advancements we’ve recently experienced, we are more disconnected and solitary than ever before.Everyday I challenge you to connect with someone you love.Whether you Skype your mom, sit down for coffee with your girlfriend, or go hang out with amigos at the bar, spend at least 10 hours a week really connecting with people that you care about.9. Express GratitudeEvery single day ask yourself the question, “What do I have to be grateful for?”If you answer that question each morning when you wake up and each night before you go to sleep, I promise your life will change forever.10. RelaxDo something fun everyday.Play guitar, play video games, read a good book, walk by the beach.Just do something that will make you happy and help you relax.Your mind, body, and spirit will thank you for it.Stay Grounded,Learn more about my work and mission by visiting my Quora profile",UNKNOWN,Qiaochu Yuan,2.9K,310,4.3M,https://www.quora.com/How-can-IOT-and-BigData-help-in-improving-life-of-a-common-Indian-man
7,"Ignore everything you learned in school. There is no such thing as subjects. Learn everything at the same time, and continuously. There is also no such thing as books, so don’t worry about finishing them; all of the math out there is a giant book you will never finish reading.Ask questions. Wonder about what you learn: if you changed this thing, what would happen? How is this related to that? Connect everything. Get curious about the math in physics, in economics, whatever you’re interested in. Follow your curiosity. If you stop being curious, stop learning and go do something else.Find mentorIgnore everything you learned in school. There is no such thing as subjects. Learn everything at the same time, and continuously. There is also no such thing as books, so don’t worry about finishing them; all of the math out there is a giant book you will never finish reading.Ask questions. Wonder about what you learn: if you changed this thing, what would happen? How is this related to that? Connect everything. Get curious about the math in physics, in economics, whatever you’re interested in. Follow your curiosity. If you stop being curious, stop learning and go do something else.Find mentors, or failing that, find good math bloggers, or people onGive yourself exercises: how do I prove this cool theorem I heard about once? Write up your answers.Teach other people. Try to answer their questions, online or in person.Forgive yourself. Math can get hard, and it’s okay if it takes a long time for you to understand something, or if you never understand it. Look at it this way: in mathematics, you’ll never run out of challenges to overcome. Isn’t that wonderful?","246,654 followers",Dushka Zapata,2.4K,8.5K,231.6M,https://www.quora.com/How-can-IOT-and-BigData-help-in-improving-life-of-a-common-Indian-man
8,"Whenever I attend a yoga class I hear the teacher sayI’ve heard this many, many times before and intellectually understood it.I have lately been dealing with something extremely frustrating. This frustration is a huge expenditure of energy. It’s inside me, so I can’t get away. It makes me wish I could take a vacation from myself.Today I went to a yoga class and was attempting to get into a difficult pose.“If you find this pose frustrating, let it feel frustrating”This time, I felt what he was saying go straight into myWhenever I attend a yoga class I hear the teacher sayI’ve heard this many, many times before and intellectually understood it.I have lately been dealing with something extremely frustrating. This frustration is a huge expenditure of energy. It’s inside me, so I can’t get away. It makes me wish I could take a vacation from myself.Today I went to a yoga class and was attempting to get into a difficult pose.“If you find this pose frustrating, let it feel frustrating”This time, I felt what he was saying go straight into my heart.Rather than thrash around furious at my own frustration, I can just accept that this is the way everything will feel until it sorts itself out.I felt a wave of relief – like at least a small part of this war I have been in was over.My point is this: what you can learn from a self-help book – or any book – is not in the book. It’s in what you are receptive to. It’s in the moment being just right. It’s in what you need to see or hear.Learning is not in the lesson. It’s in you.Related:Dushka Zapata's answer to Is Quora all a bunch of people asking each other questions?",UNKNOWN,Anshu,17.8K,241,1.4M,https://www.quora.com/How-can-IOT-and-BigData-help-in-improving-life-of-a-common-Indian-man
9,"It depends. There is a Chinese proverb that says however, that the process of ones life usually consists of:Being born,Falling ill,And dying.(This question is not too specific, so if this question is asking about what we do normally,)We eatWe drinkWe sleepWe get scaredWe get angryWe have lots of societal pressuresWe are passionateWe loveAnd we have hope.","35,805 followers",Rafael Eliassen,2.1K,631,36M,https://www.quora.com/How-can-IOT-and-BigData-help-in-improving-life-of-a-common-Indian-man
