,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"Not really, no, unless you can figure out a way to cool them. Apparently it’s very difficult to cool down electronics in space, due to vacuum being an excellent insulator.Besides, why bother with the nuclear power, when solar works so well up there… and how would you even get reactors and stuff in orbit, when the rockets that have to carry them can potentially blow up and shower everybody with radioactive waste…","105,625 followers",Dave Consiglio,4.4K,6.8K,91.4M,https://www.quora.com/Would-it-be-beneficial-to-build-massive-nuclear-powered-super-computers-in-space
1,"Rather the opposite is more likely to be true.Rather the opposite is likely to be true, for a number of different reasons.Rather the opposite is more likely to be true.Rather the opposite is likely to be true, for a number of different reasons.SummarySpace is a hostile environment for computers. Space missions generally put only as much computing capability in space as needed, doing as much as they reasonably can with ground-based computers instead.",3 followers,Steve Baker,3.7K,27.3K,162.3M,https://www.quora.com/Would-it-be-beneficial-to-build-massive-nuclear-powered-super-computers-in-space
2,We can do that now on the Earth.Make them solar powered and orbit them closer to the sun.But we can make the biggest computers that we can use and afford now. Adding a hundred million in costs to get them in space where the lag would be a few minutes doesn’t seem like a good idea.,"29,755 followers",Tomaž Vargazon,6.8K,7.6K,248.6M,https://www.quora.com/Would-it-be-beneficial-to-build-massive-nuclear-powered-super-computers-in-space
3,no it would be worse than buildign one on earth in every possible waytransportation - sucksmaintanance - sucksconnectivity - suckscooling - sucksbackground radiation - sucksso what are the advantages?it sounds cool for a sicfi story?sure but that is not an actual practical advantage,"51,641 followers",Chris Ebbert,1.1K,11.4K,277.7M,https://www.quora.com/Would-it-be-beneficial-to-build-massive-nuclear-powered-super-computers-in-space
4,"Space isn’t cold at all let alone “so cold.” In fact, any part of your weird super computer in space that was in direct sunlight would heat up to possibly hundreds of degrees.",UNKNOWN,Viktor T. Toth,3.7K,8.6K,115.1M,https://www.quora.com/Would-it-be-beneficial-to-build-massive-nuclear-powered-super-computers-in-space
5,"While Space is indeed cold in the sense that if you let an object their for an infinite amount of time it will become very cold (while in your room it’d go to room temperature) space is also very empty which means it heat’s up fast and conduct temperature very poorly.So no, space quantum super computer would not help with temperature issues",UNKNOWN,Ernest W. Adams,547,44.1K,248.1M,https://www.quora.com/Would-it-be-beneficial-to-build-massive-nuclear-powered-super-computers-in-space
6,"“Nice try, but no.”Cold” is only part of the problem. The other is dissipating the heat that is generated (measured in watts). Heat dissipation through radiation goes asIndeed, a limiting factor for quantum computing in the lab is“Nice try, but no.”Cold” is only part of the problem. The other is dissipating the heat that is generated (measured in watts). Heat dissipation through radiation goes asIndeed, a limiting factor for quantum computing in the lab is the heat load that any one dilution refrigerator can remove (about a watt).","29,755 followers",Tomaž Vargazon,974,7.6K,248.6M,https://www.quora.com/Would-it-be-beneficial-to-build-massive-nuclear-powered-super-computers-in-space
7,"No reason you couldn't so long as you're willing to provide the substantial cooling system you'd need. Because let me tell you, having stood in a working datacenter, the racks kick out a lot more heat than people usually expect. That waste heat all has to get dumped somehow when you're in space.",10 followers,Huijian Wu,592,1.7K,19.8M,https://www.quora.com/Would-it-be-beneficial-to-build-massive-nuclear-powered-super-computers-in-space
8,"This was asked elsewhere.It would be kind of stupid for a number of reasons. Fixing problems would be among those because state of the art technology tends to be flakey. This kind of thing would only be proposed by space advocates hoping that flying above the Earth would provide some advantage who have no idea (or think they have some idea) about supercomputers (my area). Nope.I’m giving the generalized answer to the answer I gave before because compute in orbit (say over a planet like Venus) might have some advantages, but over the Earth, no. It’s a compute versus communication trade off.MustThis was asked elsewhere.It would be kind of stupid for a number of reasons. Fixing problems would be among those because state of the art technology tends to be flakey. This kind of thing would only be proposed by space advocates hoping that flying above the Earth would provide some advantage who have no idea (or think they have some idea) about supercomputers (my area). Nope.I’m giving the generalized answer to the answer I gave before because compute in orbit (say over a planet like Venus) might have some advantages, but over the Earth, no. It’s a compute versus communication trade off.Must run now. The term for something like this within NASA is:It’s a solution looking for a problem.Doesn’t look good.",UNKNOWN,Robert Frost,536,9.4K,195.4M,https://www.quora.com/Would-it-be-beneficial-to-build-massive-nuclear-powered-super-computers-in-space
9,"Because the United States does not allow China to use the International Space Station (which the United States is leading the effort to build)So China has to build a space station of its own.Recently, Shenzhou XII was successfully launched and Chinese astronauts Nie Haisheng, Liu Booming and Tang Hongbo have been stationed on the space station belonging to China itself, where they will carry out a three-month space mission.The previous record holders were Jing Haipeng and Chen Dong, who flew on Shenzhou 11 five years ago and spent 32 days in the Tiangong-2 and Shenzhou-11 cBecause the United States does not allow China to use the International Space Station (which the United States is leading the effort to build)So China has to build a space station of its own.Recently, Shenzhou XII was successfully launched and Chinese astronauts Nie Haisheng, Liu Booming and Tang Hongbo have been stationed on the space station belonging to China itself, where they will carry out a three-month space mission.The previous record holders were Jing Haipeng and Chen Dong, who flew on Shenzhou 11 five years ago and spent 32 days in the Tiangong-2 and Shenzhou-11 combinations.After the construction of the future space station is completed, the Chinese Tiangong space station will be open to the world, accepting applications from countries around the world to be stationed on the Chinese space station.Although the original ISS was called ""International"", only countries that had invested money or technology in the construction of the ISS were eligible to send astronauts on board. Moreover, the time spent on the ISS by astronauts from each country is allocated according to the amount of money or resources invested by their country. As of January 2018, a total of 230 astronauts from 18 countries have visited the ISS, with astronauts from the United States and Russia making up the majority, 145 and 46 respectively.This is not the case with the Chinese space station, where China is willing to offer all countries the opportunity to use the Chinese space station, sending a very positive signal in terms of promoting space exploration and cooperation that will give many countries that do not have access to space the opportunity to do so.A total of 27 countries have applied to be on the Chinese Tiangong space station, and China has agreed to cooperate with 16 countries, including Switzerland, Poland, Germany, Italy, Norway, France, Spain, the Netherlands, India, Russia, Belgium, Kenya, Japan, Saudi Arabia, Mexico and Peru. Among them, the European Space Agency has already sent astronauts to China to train with Chinese astronauts. Matthias Maurer, an astronaut from the European Space Agency who participated in the training, had even before this started to actively learn Chinese in preparation for entering the Chinese Tiangong space station, and it is safe to say that in the near future we could see images of Chinese and foreign astronauts jointly participating in flights.",UNKNOWN,Robert Frost,900,9.4K,195.4M,https://www.quora.com/Would-it-be-beneficial-to-build-massive-nuclear-powered-super-computers-in-space
