,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"Yes IOT is definitely the future consider yourself controlling your whole house with just voice command or a with a touch on smartphone. You are sitting in your bedroom suddenly doorbell rang you opened the feed of main door camera on your mobile it’s the maid another click and door is open. Maid did all the cleaning and left you closed the door with just another click now its night another click and lights are on temperature is going down yet another click and thermostat is managed. Everything feels like fairy tale to every lazy human or any human in general. Just think you are leaving from oYes IOT is definitely the future consider yourself controlling your whole house with just voice command or a with a touch on smartphone. You are sitting in your bedroom suddenly doorbell rang you opened the feed of main door camera on your mobile it’s the maid another click and door is open. Maid did all the cleaning and left you closed the door with just another click now its night another click and lights are on temperature is going down yet another click and thermostat is managed. Everything feels like fairy tale to every lazy human or any human in general. Just think you are leaving from office and it is super hot day you just turned on the AC of your bedroom and turned on the oven so by the time you reached home you have cool room and hot food what else do you expect from life. Now you are all pumped up waiting for IoT in your life.Your fridge can identify that you have run out of milk; it contacts the supermarket and orders the quantity you usually need, and also informs you by sending a message on your phone!Your alarm rings at 6:30 am; you wake up and switch it off. As soon as you switch off your alarm, it conveys to the geyser to heat water at a temperature you prefer and also the coffee maker starts brewing coffee!What would really make a refrigerator “smart” would be if it could read tags and alert owners when their food is about to reach their expiry date, for example. Or perhaps it could refer to an online calendar and make orders on a regular basis for certain items to be delivered.But waitRuko jara sabar karoIoT posses major threat to your privacy you might have heard of many home assistant like Google home or Alexa how do think they response when you call them because they are listening everything you are speaking. Also one major threat is hacking you got door that can be controlled with your mobile that door can be hacked . So you are not safe living in your own house. And I would like quoteOne last thing I read some where That the house of Tech enthusiast is going to be fully automatic and the house of person who understands the tech is going to be fully mechanical.","114,997 followers",Daveed Phoenix,3.1K,9.9K,159.9M,https://www.quora.com/Is-Internet-of-Things-really-the-future
1,"The Sky is the limit.There is no place or field that IoT cannot be used. Any thing that we use in real life can be made smarter, the same way the device can be connected to a grid or internet. This increases not only that device but also the grid’s performance, efficiency, and accuracy. IoT has a lot of scope and prospect. The only field that has shown some progress is Industrial and Home automation. Fields like Biomedical, Security, Smart cities, etc. are still in development and research stage.In the near future, any device no matter how insignificant it may be connected to the internet. EveThe Sky is the limit.There is no place or field that IoT cannot be used. Any thing that we use in real life can be made smarter, the same way the device can be connected to a grid or internet. This increases not only that device but also the grid’s performance, efficiency, and accuracy. IoT has a lot of scope and prospect. The only field that has shown some progress is Industrial and Home automation. Fields like Biomedical, Security, Smart cities, etc. are still in development and research stage.In the near future, any device no matter how insignificant it may be connected to the internet. Every small detail will be stored in huge servers, and this is going to make digital security the next sought after skill.But the flip side is shows anyone who has access to your private cloud can control your whole life if we become too dependent on these. So before we make much advancement in this we need up to strengthen our security and enforce more research into preventing cyber crime.I urge you to watch this anime called",UNKNOWN,Amarnath,13.1K,131,2.1M,https://www.quora.com/Is-Internet-of-Things-really-the-future
2,"I recently read an article in theThe customer thought they’d receive some sort of help getting a better night’s rest, but instead, they just got a data collection device and an app that monitored how long and how deeply they sleep each night.This is a common problem in the world of IoT, or Internet of Things.Customers are expecting solutions to their problemsI recently read an article in theThe customer thought they’d receive some sort of help getting a better night’s rest, but instead, they just got a data collection device and an app that monitored how long and how deeply they sleep each night.This is a common problem in the world of IoT, or Internet of Things.Customers are expecting solutions to their problems, but most IoT products are rather passive. An IoT device is nothing more than a device that has integrated sensors to collect information, and connectivity to communicate this information. Turns out that actually creating operational intelligence is not that easy.Far too often, both the general public and companies who engage with smart technology conflate the term “IoT” with something else altogether: embedded intelligence.Embedded intelligence and IoT are not the same technology. And by conflating them, consumers can end up disappointed by their tech, and companies can find themselves spending money on “solutions” that don’t really solve any problems.Here’s the difference between the two—and why it pays to know which is which:When customers ask for smart devices, vendors sell them IoT devices.IoT devices work by continually monitoring something—heart rate, speed, temperature, etc.—and communicating this information to a data collection service, typically running in the cloud.That data can then be used to optimize operational aspects of the asset (a human trying to sleep better, for instance). But IoT devicesEmbedded intelligence is different. When we give an object embedded intelligence, we’re giving it the ability to change something or make a decision in real time, at the source of the data collection. Sleep trackers use IoT tech because they simply monitor how well or how poorly you sleep. They do not exhibit embedded intelligence as they don’t adjust the firmness of your mattress or gently fluff your pillow in response to the data they collect.Making local decisions to create a “smart” device is the purview of automation and has a long history. For example, you can find a very simple form of embedded intelligence in the governor on a steam engine. As the engine speeds up, the governor begins to spin. As the centrifugal force increases, the flywheels on the governor rise and limit the amount of steam that can reach the cylinders in the engine, keeping it from overheating. As the engine slows, the flywheel comes down, allowing more steam to reach the cylinders. Essentially, the governor is reacting as the situation changes, making a “decision” about how much steam to allow into the cylinders.Today, embedded intelligence is much more capable as the cost of sensors and processing capability has gone down, making it possible to collect and analyze vasts amounts of information, but the principle is the same. A change or decision is being made on the fly, at the source of the data.The value difference between IoT and embedded intelligence:Let’s take an autonomous car as an example. The ability to act on the sensor data to facilitate autonomous driving is an example of embedded intelligence, and it creates a completely new product category. Sending this same sensor data to an IoT data collection service would only increase the cost of the product, and provide no value-add. However, if we send acoustic, suspension, or engine performance data that holds information about the mechanical performance of the car and its components, an IoT service could provide value-add through prognostics to generate predictive maintenance alerts.Embedded intelligence is about acting on the here-and-now to create new product categories. IoT is about data collection and analysis to discover the behavior and characteristics of the device, and the collective intelligence that can be generated when looking at thousands or millions of these devices in unison.In short, IoT approaches are vast undertakings that require careful planning and follow-through. Value will not be created until the effort crosses a threshold of sufficient scale and complexity.Going back to the sleep tracker, the current state of that effort hasn’t crossed that complexity threshold yet, and thus no value is being created.Embedded intelligence and IoT are both data-driven endeavors—but they work at very different scales. Both require deep insights in the mathematical models that accurately describe the operations of the device, but the goal of embedded intelligence is to condense this insight into immediate action at the device, whereas IoT needs to condense that insight across the collective of devices.Ultimately, conflating IoT and embedded intelligence isn't just inaccurate—it's costly, time-consuming, and not likely to meet your customers' expectations.",0 followers,Tom Crosley,659,2.6K,22.9M,https://www.quora.com/Is-Internet-of-Things-really-the-future
3,"We think that it’s crazy but inevitable.Adding many devices throughout your home that are connected to the Internet rapidly increases the amount of potential and hacking that could occur. Those devices are made to be as cheap as possible (even the expensive ones) and they do no appear to put a lot of effort in to making them secure and hack resistant. Many of not all of them simply run a stripped down version of Linux and contrary to what the Linux fan boys try to get everyone to believe, Linux is not secure, none of them are secure not even the one(s) that are suppose to be security oriented.We think that it’s crazy but inevitable.Adding many devices throughout your home that are connected to the Internet rapidly increases the amount of potential and hacking that could occur. Those devices are made to be as cheap as possible (even the expensive ones) and they do no appear to put a lot of effort in to making them secure and hack resistant. Many of not all of them simply run a stripped down version of Linux and contrary to what the Linux fan boys try to get everyone to believe, Linux is not secure, none of them are secure not even the one(s) that are suppose to be security oriented. Any security oriented patches that are done to Linux are done so after the fact because security is not baked into Linux, its an afterthought.Small Internet of Things (IoT) devices including refrigerators and Amazon Echos do not have enough budget assigned to them to have a proper security oriented operating system adapted for their use so security takes a backseat to putting a lot of these profitable devices everywhere.What we would like to see is:","1,352 followers",Vijay Upadhyaya,1.2K,140,696.5K,https://www.quora.com/Is-Internet-of-Things-really-the-future
4,"Gene programming.We are yet to decipher overwhelmingly complex structure of interaction between proteins in our bodies, but with sufficiently advanced computers we will be able to do this. And then we will start to design and implemented changes in this machinery.This technology will turn whole world upside down. It will not happen overnight, but like the Internet it will gradually invade all aspects of our lives. Life extension will be probably be one of its first application. Next will come curing cancer and all popular diseases and impairments. Concepts like obesity, addictions, depressionGene programming.We are yet to decipher overwhelmingly complex structure of interaction between proteins in our bodies, but with sufficiently advanced computers we will be able to do this. And then we will start to design and implemented changes in this machinery.This technology will turn whole world upside down. It will not happen overnight, but like the Internet it will gradually invade all aspects of our lives. Life extension will be probably be one of its first application. Next will come curing cancer and all popular diseases and impairments. Concepts like obesity, addictions, depression and disabilities will gradually disappear. Then we will start to improve our bodies further, giving them heightened intelligence, perfect look and no aging. Then we will start doing more radical changes: new senses, new limbs, new types of metabolism. Humanity will cease to be one species, but turn into many species of posthumans.",0 followers,Lucas Martin,522,65,4.2M,https://www.quora.com/Is-Internet-of-Things-really-the-future
5,"People have rightly mentioned Artificial Intelligence, 3D Printing, Virtual Reality and so forth. I'm adding few more things that will surely shape our future.#1.Elon Musk's futuristic tubes are all set to revolutionize transportation. The idea is to create a new form of transport, one that relies upon reduced-pressure tubes that carry pressurised capsules in an air cushion that’s driven by linear induction motors and air compressors. It could achieve speeds of up to 700mph and will likely be run using renewable energy sources, which would mean it’s cleaner and faster than all traditPeople have rightly mentioned Artificial Intelligence, 3D Printing, Virtual Reality and so forth. I'm adding few more things that will surely shape our future.#1.Elon Musk's futuristic tubes are all set to revolutionize transportation. The idea is to create a new form of transport, one that relies upon reduced-pressure tubes that carry pressurised capsules in an air cushion that’s driven by linear induction motors and air compressors. It could achieve speeds of up to 700mph and will likely be run using renewable energy sources, which would mean it’s cleaner and faster than all traditional modes of transport.It’s estimated that the Hyperloop will transfer 164,000 passengers daily at rapid speed.What is the Hyperloop, how fast can Elon Musk’s transport system go and will it come to the UK?#2.Nanobots are really, really small robots. Futurist predict that they could do anything, literally anything. Being extremely small in size they could reach anywhere. The time is not far when we'll have wonderful experience of our room miraculously getting clean and the environment we live in is getting oxygen enrich. All because of nanobots.Nanobots main function will probably be medical, highly-trained and controlled nanobots could potentially journey to any part in our body and could cure incurable diseases.Nanobots | Nanorobotics | Micro Robot#3.Designing homes. Playing games. Exploring space. Building worlds. All in three full dimensions. This is what the future of holograms has to offer us. Overlaying our digital world with our physical one has so many potential applications that it’s impossible to name them all here.From painting the air to walking on the surface of Mars, holograms could be ushering in the age wherescience and magic become indistinguishable. More than ever, information and creative power will be at our fingertips.3D Hologram and the Future of Technology and Entertainment_#","135,257 followers",Hector Quintanilla,582,1.2K,88.3M,https://www.quora.com/Is-Internet-of-Things-really-the-future
6,"TheLeaving for the day and sensors detect nobody's home?  Doors automatically lock, windows automatically shut and lock.Sprinklers set to automatically start watering at 1:00 today and it's about to rain?  System checks weather, if it's going to rain then it doesn't turn the sprinklers on.Nobody's home during the day?  Turn off AC/heater until an hour before someone is supposed to be home in order to save power.Oven has been on for 10 minutes after preheating and there's nothing in it?  Stove's on and there's nothing on it?  NobodyTheLeaving for the day and sensors detect nobody's home?  Doors automatically lock, windows automatically shut and lock.Sprinklers set to automatically start watering at 1:00 today and it's about to rain?  System checks weather, if it's going to rain then it doesn't turn the sprinklers on.Nobody's home during the day?  Turn off AC/heater until an hour before someone is supposed to be home in order to save power.Oven has been on for 10 minutes after preheating and there's nothing in it?  Stove's on and there's nothing on it?  Nobody home?  They turn off.The goal would be to have our homes and things respond to us, minimizing the number of things we have to worry about.",111 followers,Vanessa Landry,841,226,627.2K,https://www.quora.com/What-is-the-difference-between-IoT-and-embedded-systems
7,"As a futurist I love to discuss these things. There is so much potential for big innovations that will capture the1. Wireless [Grid] Energy TransferEx.As a futurist I love to discuss these things. There is so much potential for big innovations that will capture the1. Wireless [Grid] Energy TransferEx.Massive potential here if it doesn't get shut down by outside interests. It's clearly not ready for the consumer yet. We're far from efficient production ready cases yet, but it's one I hope to see implemented in my lifetime.2. Quadcopter/Drone TechnologyAmazon.com (product)Super excited for this one as it is in the very early stages of planning. With the data harvested from this, I surmise that we will be one step closer to flying public transit.3. Visual Language Programming (Custom Internet of Things)Computer Programming Languages should be offered as a course in public schools. Its value dwarfs options like Spanish, Chinese, Latin, etc. in terms of what will give you a skill set that allows you to excel in our modern tech driven business world.** However, for those of us that chose business oriented professions (or even arts based) we might find it hard to navigate our way up the learning curve in what little spare time we can find.With the rise of the [web based] cloud, came niche SaaS solutions and more data connectivity issues than we can count. This will frustrate the non-technical professional with little to no professional coding experience (aka ME). Creating customer coded solutions with visual metaphors... it's going to open up a new world of solutions to allow people to quickly integrate their own internet of things. It's something I'm working on personally and it's what drew me to**I am NOT saying that these languages aren't valuable. I'm merely stating that learning a computer language offers an applicable business skill that is widely sought after in any country. It also enhances critical thinking, problem solving and logic skills that are invaluable for educational development in general.Honorable Mentions - Not as big, but still incredibly cool","45,565 followers",David Seidman,790,3.6K,84.6M,https://www.quora.com/What-do-cyber-security-professionals-feel-about-bringing-Internet-connected-appliances-like-refrigerators-and-Amazon-Echos-into-private-homes
8,The next big things that will truly impact all of society and disrupt multiple industries are -The next big things that will truly impact all of society and disrupt multiple industries are -Artificial Intelligence ( by at least 2050 unless a breakthrough is made before and then this is the biggest and nothing else matters),229 followers,Martin Baines,708,688,780.8K,https://www.quora.com/What-is-going-to-be-the-next-big-thing-after-the-Internet
9,"Am I the only person here who didn't take the OP's question to mean ""What's the next big thing in tech?""He/she said ""after the Internet"" specifically, so I would think the question meansIt could be argued that we've already started deploying a new Peer-to-peer, Meshnet-based internet over the top of the existing internet. It's really more of a 'fix' for the broken parts of this internet though, so I'd say no, that's still just more of this one.A true replacement will be a long-time coming, maybe a century or two out, buAm I the only person here who didn't take the OP's question to mean ""What's the next big thing in tech?""He/she said ""after the Internet"" specifically, so I would think the question meansIt could be argued that we've already started deploying a new Peer-to-peer, Meshnet-based internet over the top of the existing internet. It's really more of a 'fix' for the broken parts of this internet though, so I'd say no, that's still just more of this one.A true replacement will be a long-time coming, maybe a century or two out, but when it comes I'd suspect that the tech will be up to allowing us to communicate telepathically and over some kind of sub-space channel that has no information lag.It certainly wouldn't be web pages loading in your field of view; by then they'll have figured out how to make you feel like you already know the answer to whatever question you're seeking. Babies wanting to learn to walk, while hooked up to this new network, will suddenly have fully-formed memories of how to locomote themselves across the room using their legs!It's impossible for us to think of all the changes that would make to society; basically everyone would be a genius without anyone having to spend a decade studying. Voters would vote with informed opinions and anyone on earth could write the most detailed computer code with no experience.That's almost godly power... Mix in some AI with all of that perfect communication and you'll have a whole new society that you and I wouldn't even recognize as human.","58,986 followers",Michael Wolfe,504,2K,17.3M,https://www.quora.com/What-is-going-to-be-the-next-big-thing-after-the-Internet
