,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"Depends on how much you pay for 1 KWH of power.That means for me, it’s absolutely not viable.According to a table I’m looking at, the average KWH price in the US isElectricity bill calculator | Energy cost calculatorAssuming a mining rig of motherboard with 6 GPU’s, ~1250 Watts per hour :You better make sure thatDepends on how much you pay for 1 KWH of power.That means for me, it’s absolutely not viable.According to a table I’m looking at, the average KWH price in the US isElectricity bill calculator | Energy cost calculatorAssuming a mining rig of motherboard with 6 GPU’s, ~1250 Watts per hour :You better make sure that the mining rig earns you more then $1424 per year.In my case, with €0,21 per KWH, that yearly cost would come to €2301 (2.719,26 USD)In Surinam for example, the price per KWH is $0,02, yearly cost for above mining rig : $219,15Back to the question, can you use older hardware for a mining rig.I’m a person that loves nature.Somehow when we think we can earn a few bucks :That said, to people in countries like Suriname, it is not ‘just a few bucks’.","3,397 followers",Raymond Scottman,1.1K,0,0,https://www.quora.com/Is-there-any-way-to-mine-cryptocurrency-on-old-graphics-cards-like-the-Afox-GT-730-4GB-LP-card-and-actually-make-money
1,These three are some of the biggest issues we face today.,18 followers,Asim Qureshi,1.4K,996,155.3M,https://www.quora.com/Is-there-any-way-to-mine-cryptocurrency-on-old-graphics-cards-like-the-Afox-GT-730-4GB-LP-card-and-actually-make-money
2,"I used to be a bitcoin miner for about two years, I stopped doing it because of the miners power consumption. So I would have to say a evolution to 100% solar powered bitcoin miners is a must.ps I had 45 bitcoins and sold them all for about $350 each. I really wish I didn’t do that, last time I looked they were selling for $4850.00 per coin.",0 followers,Glen Boston,655,71,1.7M,https://www.quora.com/What-kind-of-evolutions-or-upgrades-does-Bitcoin-and-other-cryptocurrencies-require-to-solve-its-current-drawbacks
3,"What sucks about bitcoin or cryptocurrency in general?Among the things that suck about cryptocurrency in general are theIt's true that some people have made money, a lot of money with cryptocurrency but for all the stories of people who made a lot of money, the stories you don't hear about are people who have lost a lot of money.It doesn't help that there is an industry built around promoting this.What sucks about bitcoin or cryptocurrency in general?Among the things that suck about cryptocurrency in general are theIt's true that some people have made money, a lot of money with cryptocurrency but for all the stories of people who made a lot of money, the stories you don't hear about are people who have lost a lot of money.It doesn't help that there is an industry built around promoting this.Purchasing cryptocurrency is not an investment. It's speculation.People don't realize thatAnother big misconception is that it's easy to mine crypto and make a profit.My mining rig, image credit-MEI live in United States. I pay approximately $0.11 per kilowatt hour for electricity. I built a mining rig and mined Zcash and Monero for a while in 2016. I learned that I was able to mine it but the cost of the electricity exceeded the value of the currency that I mined.The only people who are possibly making money mining it are people who live in areas where the cost of electricity is very low along with the cost of labor and real estate.If you want to see what it really takes to make money mining crypto, check out this article.Image creditOne might say, “I thought you could use a computer to mine bitcoins.” Not anymore.Notice I mentioned the noise and the heat twice now.Cryptocurrency has reduced crime in one way but increased it in anotherThe only valid reason to purchase cryptocurrency if you need it to purchase something that can only be purchased by way of crypto.",0 followers,Melissa Aldridge,501,0,0,https://www.quora.com/What-kind-of-evolutions-or-upgrades-does-Bitcoin-and-other-cryptocurrencies-require-to-solve-its-current-drawbacks
4,"There are two major issues with crypto currencies like Bitcoin. one is the scaling problem, and that -as the name suggests- is the problem of making blockchains big enough and fast enough to be used by millions / billions of people. The other is the privacy / anonymity problem. Bitcoin was sold as a an anonymous currency but it's simply isn't, it was only ever a pseudo anonymous currency so people and organisations can track bitcoins. If bitcoins are to replace cash they have to be truly anonymous. Both these problems have theoretical Solutions and the first iteration of these Solutions are juThere are two major issues with crypto currencies like Bitcoin. one is the scaling problem, and that -as the name suggests- is the problem of making blockchains big enough and fast enough to be used by millions / billions of people. The other is the privacy / anonymity problem. Bitcoin was sold as a an anonymous currency but it's simply isn't, it was only ever a pseudo anonymous currency so people and organisations can track bitcoins. If bitcoins are to replace cash they have to be truly anonymous. Both these problems have theoretical Solutions and the first iteration of these Solutions are just about to be implemented.",2 followers,Kelly Pearson,1.7K,0,0,https://www.quora.com/What-kind-of-evolutions-or-upgrades-does-Bitcoin-and-other-cryptocurrencies-require-to-solve-its-current-drawbacks
5,"What problems are you referring to? Usd has just as many problems, if not many more.","99,872 followers",Alcatraz Dey,9K,1.4K,68M,https://www.quora.com/What-kind-of-evolutions-or-upgrades-does-Bitcoin-and-other-cryptocurrencies-require-to-solve-its-current-drawbacks
6,"Today's news highlights a fairly big one. Here's a quote from The Washington Post…“After the founder of Canada’s biggest cryptocurrency exchange, QuadrigaCX, died unexpectedly, about 115,000 clients have been unable to retrieve $190 million in holdings — because the owner was the only one who knew the password to access them, the company said.Gerald Cotten, 30, died of complications with Crohn’s disease while doing philanthropic work in India in early December, according to a post on QuadrigaCX's Facebook. The company didn’t announce Cotten’s death until more than a month after he died, and asToday's news highlights a fairly big one. Here's a quote from The Washington Post…“After the founder of Canada’s biggest cryptocurrency exchange, QuadrigaCX, died unexpectedly, about 115,000 clients have been unable to retrieve $190 million in holdings — because the owner was the only one who knew the password to access them, the company said.Gerald Cotten, 30, died of complications with Crohn’s disease while doing philanthropic work in India in early December, according to a post on QuadrigaCX's Facebook. The company didn’t announce Cotten’s death until more than a month after he died, and as customers panicked and tried to withdraw their funds, QuadrigaCX’s website went down, and the company went off the grid.”Crypto is decentralised, which sounds cool, but who’s going to fix this mess? No-one, because there isn’t a central authority that can.","3,397 followers",Raymond Scottman,1.1K,0,0,https://www.quora.com/What-kind-of-evolutions-or-upgrades-does-Bitcoin-and-other-cryptocurrencies-require-to-solve-its-current-drawbacks
7,"What you see below the screen is the RSI indicator. It shows the power of a movement (either up or down) and the strength supporting the movement of the price.Now as you see on the chart from point 1 to point 2 the price was rising but take a look at the RSI asWhat you see below the screen is the RSI indicator. It shows the power of a movement (either up or down) and the strength supporting the movement of the price.Now as you see on the chart from point 1 to point 2 the price was rising but take a look at the RSI as it’s falling from point 1 to point 2. Now the question is “Why the heck it the price going up but the RSI falling down?”.Well this is called Divergence. The real reason that this divergence showed up here is that the big (smart) money pulled out of the market at point 1 (Either all of the big smart money or a big chunk of it). Then after point 1 the price decreased for two weeks as you can see on the chart. Now that the big whales are out, the small fish came swimming and put their money in so the price goes up to point 2 but there’s a difference between price reaching point 1 and price reaching point 2. The difference is that for example 10 rich whales invested 10 billion dollars in bitcoin so it reached point 1, then they pulled out their money and the small fish came to play so 100,000 normal people invested 10 billion in bitcoin and it rose again to point 2. Do you see the difference? 10 rich smart whales don’t panic, they know what they’re doing, but 100,000 average traders who are looking to make a quick buck will panic with the first sign of danger. so from point 1 to point 2 those big whales pulled out of the market so slow and subtle that those fish didn’t suspect a thing. They kept buying the overpriced bitcoin and the whales were happy to sell at the top. One red candle shows up, the fish panic and sell like crazy and the rest is history.That divergence is the real reason why the prices dropped but there’s no reason to panic. Heavy drops are good for the market. The funny part is that now while the fish are panicking and selling their valuable assets those whales would enter again and buy the cheap coins to get ready for the $100k bitcoin (remember bitcoin dropped from $20k to $3200 to get ready for the $40k, $50k and $60k.",6 followers,Ryan Burner,735,0,0,https://www.quora.com/What-kind-of-evolutions-or-upgrades-does-Bitcoin-and-other-cryptocurrencies-require-to-solve-its-current-drawbacks
8,"In the world of Tech, Elon Musk's opinion counts for a lot.It makes sense because he is an entrepreneur with revolutionary ideas.Until now, Elon Musk had simply tweeted a few jokes about Dogecoin. On January 31, 2021, he finally took a stand on Bitcoin. Elon Musk is clearly a supporter of Bitcoin, for which he sees a bright future:“I do at this point think Bitcoin is a good thing, and - so, I am a supporter of Bitcoin.”Elon Musk even regrets not having bought any 8 years ago. He feels like he's late to the party now:“So, clearly I should have bought some Bitcoin 8 years ago. (laugh) Like, whatIn the world of Tech, Elon Musk's opinion counts for a lot.It makes sense because he is an entrepreneur with revolutionary ideas.Until now, Elon Musk had simply tweeted a few jokes about Dogecoin. On January 31, 2021, he finally took a stand on Bitcoin. Elon Musk is clearly a supporter of Bitcoin, for which he sees a bright future:“I do at this point think Bitcoin is a good thing, and - so, I am a supporter of Bitcoin.”Elon Musk even regrets not having bought any 8 years ago. He feels like he's late to the party now:“So, clearly I should have bought some Bitcoin 8 years ago. (laugh) Like, what more can people do? Jesus. Talk about being late to the party.”He can reassure himself. It's not too late to take advantage of the Bitcoin revolution.In the same response to a question from Sriram Krishnan, Elon Musk explained that he sees a very promising future for Bitcoin :“And I think that Bitcoin is really on the verge of getting broad acceptance by conventional finance people.”Finally, the highlight of this interview concerns the position of Elon Musk regarding other cryptocurrencies:“So... I don't have a strong opinion on other cryptocurrencies.”So Elon Musk is interested in Bitcoin, but has no particular interest in other cryptocurrencies, except Dogecoin which is a joke that he likes to make occasionally on Twitter.Elon Musk is now on his way to become a Bitcoiner",152 followers,Tom Alexander,11.5K,160,3.4M,https://www.quora.com/Is-there-any-way-to-mine-cryptocurrency-on-old-graphics-cards-like-the-Afox-GT-730-4GB-LP-card-and-actually-make-money
9,"He is too busy in changing the world by different realistic things. Lets look at some of the Elon’s current involvements where he keeps his mind busy -The Boring CompanySolarCitySpaceXThe Musk FoundationGoogle DeepMind and VicariousHe is too busy in changing the world by different realistic things. Lets look at some of the Elon’s current involvements where he keeps his mind busy -The Boring CompanySolarCitySpaceXThe Musk FoundationGoogle DeepMind and VicariousTeslaNeuralinkSurrey Satellite TechnologyX Prize FoundationNeuroVigilStripeand many more. The list doesn’t end here.So after all this, there was rumours that he is the mind behind Bitcoin where he responded like this -So clearly he doesn’t care about this potential ponzi sceme. At least for now. Thought in an interview he mentioned his positive response about Bitcoin and said that it could be used for illigal purpose also but is not a bad thing indeed.Check the below youTube link for that interview video. [from time: 3.23]Bitcoin: What Bill Gates, Buffett, Elon Musk & Richard Branson has to say about Bitcoin?",401 followers,Roshan Thomas,8.5K,0,0,https://www.quora.com/What-kind-of-evolutions-or-upgrades-does-Bitcoin-and-other-cryptocurrencies-require-to-solve-its-current-drawbacks
