,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"Remarkably close.Not because we’re going to get working fusion power in the next few years or even decades but because of the scale of the challenge involved. It is remarkable that we (as a species) are even attempting it and more remarkable that we may well succeed.People seem to think that fusion is relatively easy, but it really isn’t. Even in the core of the sun, fusion generates only a smallRemarkably close.Not because we’re going to get working fusion power in the next few years or even decades but because of the scale of the challenge involved. It is remarkable that we (as a species) are even attempting it and more remarkable that we may well succeed.People seem to think that fusion is relatively easy, but it really isn’t. Even in the core of the sun, fusion generates only a small amount of net heat. A cubic metre of the sun’s fusing core only generates around 275 watts. That’s less energy output than we give off as body heat for an equivalent volume. The reason why the sun is so hot is because there are hundreds of thousands of miles of insulation (in the form of hot gas contained by gravity) around this heating centre.There’s a reason stars burn for billions of years, they really only burn slowly.Now consider the conditions at the core of the sun - 250 billion atmospheres, 15 million degrees (K or C doesn’t matter at this scale). And that is sufficient to make a piddly amount of heat per cubic metre. Scaled down to operations that would fit on Earth, that’s not going to cut it for power generation. You’d get more power out of a single large solar panel in good conditions. (That might seem odd but consider the sheer size of the sun, even “just” the core region).What’s more, we can’t achieve those sorts of pressures so we need much higher temperatures before we even start fusion; closer to 100 million degrees. We then need to surround this heating zone with the kind of insulation a few hundred thousand miles worth of mind-bogglingly dense gas and plasma provides (using superpowered magnets), and then we have to extract sensible energy without causing the whole reaction to stall and still end up with enough energy to outweigh the inevitable energy losses.I hope this gives you an idea of what an achievement creating a working fusion power plant will be. It should be considered like the Manhattan project or Apollo programme but wa...",825 followers,George Dowson,4K,527,3.7M,https://www.quora.com/Why-is-nuclear-fusion-more-powerful
1,"93,000,000 miles on average. Actually it’s probably a little bit further than that because the actual fusion that occurs inside our sun is usually at the core.","220,149 followers",Franklin Veaux,3.2K,47.3K,779.4M,https://www.quora.com/Why-is-nuclear-fusion-more-powerful
2,"Actually,A typical fission of U235 or Pu239 yields ~200 Mev, whereas fusion of deuterium and tritium produces ~18 Mev.FusionFission bombs rely on the fissile material to, first, generate, and then, absorb neutrons. This takes a finite amount of time. The absorption reaction is energy dependent, and so, not all absorptions cause fission. Before all possible fission reactions have occurred, the bomActually,A typical fission of U235 or Pu239 yields ~200 Mev, whereas fusion of deuterium and tritium produces ~18 Mev.FusionFission bombs rely on the fissile material to, first, generate, and then, absorb neutrons. This takes a finite amount of time. The absorption reaction is energy dependent, and so, not all absorptions cause fission. Before all possible fission reactions have occurred, the bomb blows itself apart, and fissioning and energy release ceases. Fission bombs are limited to ~800 kilotons of TNT yield.Fusion reactions do not depend on neutron absorption, but rather merely on energy density. Fusion bombs use a fission bomb as the trigger to reach the energy density that causes fusion. The intense energy released by fission causes a rapid rise in temperature and pressure, which simultaneously affects all of the fusion fuel. Fusion elements are small, and a relatively huge number of them can be packed into a small space, as compared to fission fuel elements. A much higher fraction of fuel reactions can occur in a fusion bomb before it blows itself apart.Russia once detonated a fusion bomb… the Tsar Bomb… that yielded 50–60 Megatons. The bomb was originally designed to yield 100 Mton, but was scaled back. Theoretically, there is no upper limit to the yield of a fusion bomb. So long as there is fuel available and the conditions to cause fusion the conditions are self-propagating.Fission reactors are less attractive than fusion reactors for several reasons not having to do with the amounts of power they can produce. First, and foremost, fission reactors produce long-lived radioisotopes that must be dealt with. The spent fuel of uranium reactors contains Pu239, an excellent fissile material for bomb-making which must be guarded lest it fall into the hands of terrorists. Fission reactors utilize a “coolant” to transfer heat from the core. Leaks of high-temperature coolant can be disastrous. In the case of water coolant, steam explosions are possible. Fissioning fuel creates radioactive fission fragments, which continue to release significant amounts of energy by radioactive decay even after fissioning stops. This “decay heat” lasts for several minutes after the reactor is shut down and, in cases where core cooling is lost, can lead to melting fuel and the release of extremely hazardous radioisotopes.The easiest to produce fusion reaction of deuterium and tritium creates only relatively short half-life radioisotopes in structural materials (by neutron activation). Although tritium release is potential, tritium is not highly hazardous. It is easily dispersed in air, emits a weak 15 kev beta, and cycles out of the human body (as water) with a biological half-life of 7–14 days. When the fusion reaction stops, all power production stops… no “decay heat"". Energy from deuterium-tritium reactors is transferred by neutron absorption in a liquified lithium “blanket” (“primary coolant”) which, in order to power an electric power producing turbine, must boil water. But, the potential for a “steam explosion” is not the same as that posed by the large volume of water as a primary coolant for typical fission reactors.A rare “quenching event” make take place in the superconducting coils of a plasma confinement fusion reactor. A quench happens when the superconductivity of the electromagnet coils is compromised. This sets up a cascade of “de-superconding” conditions resulting in a rapid rise of electrical resistance. When trillions of amps in a superconducting circuit suddenly meet high resistance, the power generated can be explosive. Of course, researchers are fabricating ways to minimize the effects of the onset of a quench.","3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/Why-is-nuclear-fusion-more-powerful
3,"A long time ago. You can, if you’re a reasonably good mechanic and you’re careful, do it in your garage.Build a Fusion Reactor [ https://www.instructables.com/id/Build-A-Fusion-Reactor/ ]The problem is they run at net negative power: you have to put more energy in to keep the reaction confined than you get out.If you’re asking about fusion power, that’s an entirely different kettle of fish. We donA long time ago. You can, if you’re a reasonably good mechanic and you’re careful, do it in your garage.Build a Fusion Reactor [ https://www.instructables.com/id/Build-A-Fusion-Reactor/ ]The problem is they run at net negative power: you have to put more energy in to keep the reaction confined than you get out.If you’re asking about fusion power, that’s an entirely different kettle of fish. We don’t yet know h...",UNKNOWN,Viktor T. Toth,1.8K,8.6K,115.1M,https://www.quora.com/Why-is-nuclear-fusion-more-powerful
4,"It doesn't, what it has is a greaat many technical challenges.","220,149 followers",Franklin Veaux,3.1K,47.3K,779.4M,https://www.quora.com/Why-is-nuclear-fusion-more-powerful
5,"I used to work on fusion simulation codes (particle in cell) with the US National Labs when I was at NVIDIA, and I was very interested in seeing if we could solve the problems with fusion and picked the scientist and engineers' brains endlessly. My former father-in-law also worked at Lawrence Berkeley Labs, and was an engineer designing superconducting coil magnets and had decades of experience working with fusion researchers, even though his primary application was particle accelerators. From having many long conversations with these very intelligent and qualified people I realized that thereI used to work on fusion simulation codes (particle in cell) with the US National Labs when I was at NVIDIA, and I was very interested in seeing if we could solve the problems with fusion and picked the scientist and engineers' brains endlessly. My former father-in-law also worked at Lawrence Berkeley Labs, and was an engineer designing superconducting coil magnets and had decades of experience working with fusion researchers, even though his primary application was particle accelerators. From having many long conversations with these very intelligent and qualified people I realized that there are some really hard problems that block practical fusion, with no immediate solutions in sight.The only place we know of working, large-scale, energy-generating fusion reactions is at the center of a star, where the gravity of the massive star creates the necessary density, temperature, and time being held in that state at the core for fusion reactions to run continuously. This is called the Lawson criteria, and is hard to achieve. All of the layers of the star above that act as an energy exchanger, converting all the gamma rays and fast neutrons at the core into progressively less energetic wavelengths of light and motion of nuclei (heat) so by the time they reach the surface of the star, that energy is emitted as IR and visible light that heats and powers our planet's biosphere, and can provide photovoltaic energy to us as well. All of our efforts in fusion have been to try and reproduce this process on earth, in a small reactor that can provide practical energy.First I will talk aboutThe first problem with magnetic confinement is fundamental - no matter how strong or well formed the magnetic field containing the plasma is, it will always leak, as positive nuclei or ions spiralling around the magnetic field lines collide and scatter, eventually drifting out of the containment field. The only known solution is to make the reactor larger so the scattering ions take longer to travel to the plasma boundary, and thus more fusion can happen during that time. Pretty brute force.The world's most advanced magnetic confinement fusion power plant is ITER, which, to reduce the ion scattering problem mentioned above, is 6-stories tall and about the same dimension in diameter, containing the mass of 3 Eiffel towers, and it is still not expected to be large enough to contain a plasma long enough to sustain burning and produce continuous energy generation.A more practical problem is how do we extract the energy? Most of the energy in deuterium-tritium fusion reactions is released in fast, high-energy neutrons, which (because they are neutral, and have no electric charge) are not confined by the magnetic field, don't heat up the plasma, and have to be stopped by a thick shield, which then heats up, and can vaporize water to steam in order to power turbines and electrical generators. The problem is the constant bombardment by neutrons makes the shield material degrade with time, and become very radioactive, posing a problem for removal and disposal.Also, deuterium-tritium fusion reactions are currently used because they take place at the lowest energies and at the lowest plasma temperatures of all the possible fusion fuels, and thus are easier to ignite and keep lit. However, tritium is not found naturally in any significant quantities and needs to be manufactured in nuclear reactors. With today's production capacity, we just cannot make enough tritium to power even ITER continuously. We could use better fuels, like Helium-3 or Boron-11, which do not emit neutrons and thus 'burn clean', but the plasma temperature must be much higher and the confinement much better to ignite fusion and sustain it with these fuels. And while Boron-11 is plentiful, Helium-3 is so rare that scientists think that the best source of it is lunar regolith that has been irradiated for billions of years on the moon's surface. Any energy generation infrastructure that requires a regular supply of a moon-based fuel, even as energy dense as He3, will probably never work out.A proposed solution to the Tritium deficit is to construct the shield surrounding the reactor with lithium, which is abundant, and fissions into tritium when struck by neutrons, thereby 'breeding' tritium within the reactor itself. Of course, this comes with its own set of problems of how to capture, purify, and contain the tritium after it is released into the tokamak reaction chamber from the walls.Another issue is that when all of the superconducting magnets in ITER are running at full current (160,000 amps) to create the 13 Tesla toroidal magnetic field (13x that in an MRI machine) and to create the other plasma-shaping and heating fields, they are storing 60 GigaJoules, or around 12 Tons of TNT worth of energy. This is because the 180 kilometers of superconducting Niobium-Tin wires in all these massive magnet coils can carry enormous electrical current when supercooled with liquid helium.More info on the ITER magnets:But, if that cooling fails, the superconductor heats up, quenches, and becomes a normal conductor, and can no longer carry that enormous current. With 160,000 amps suddenly meeting resistance, the coil rapidly vaporizes, and causes a meltdown of the other coils, with a total energy release of 12 tons of TNT. This is very undesirable, especially when those coils are wrapped around a highly radioactive shield that also vaporizes and is expelled into the atmosphere. There are fault-detection systems, but it takes a while to dissipate that amount of energy safely, and there may not be enough time to react quickly enough in the event of a catastrophic magnet coil failure.So, some gotchas left to solve for practical fusion energy generation with magnetic confinement, with some perhaps not so easily solved.Inertial confinement fusionIt also has many of the same problems with energy conversion to electricity, and much worse wear and tear on the shielding from these small nuclear fusion explosions being set off, which also trashes all the precision equipment needed to hold the fuel pellet in the focus of the converging laser beams with extreme accuracy. So, a lot of practical damage control problems before inertial confinement fusion is a practical source of energy generation.While these problems may be solved, practical application is still a very long way off, and currently the main application of inertial confinement fusion is as an experimental testbed for calibrating computer codes used to simulate and design thermonuclear fusion weapons. As horrific as these weapons may be, the simulation codes developed for designing them (sorry maintaining them), are the one of the greatest tools for innovation in fusion energy. There is a hydrodynamics code which simulates the behavior of the fissile (and fusion) materials under extreme conditions of pressure and temperature, as well as transport codes that model neutron transport and scattering in the materials under these conditions, and many other bits and bobs. They are all standard numerical techniques, and the really classified part is the integration and calibration of all these codes with previous nuclear weapon tests from the past, and with these small scale simulations in the present.Electrostatic Confinement FusionBasically you need a vacuum container the size of a basketball and a pump to empty it. You put a small spherical wire cage the size of a golf ball in the center, and a larger wire cage the size of a bowling ball around it. You then pump out all the air, and apply a very large (10,000V) electrical potential between the two cages, with the small negative cathode at the center, and the positive anode at the periphery.Then you open a valve and let in a very small amount of Deuterium gas (commercially available) into the vacuum chamber, and it ionizes in the large voltage potential, the D+ ions in the periphery experience a very strong electric field (100K V/m), and are rapidly accelerated towards the center of the reactor, with enough energy to collide and fuse the deuterium nuclei (no tritium required). This fusion can be measured with an external neutron counter.Theoretically, power generation would be simple, as the fusion products consisting of highly energetic He3 and (few) H3 ions could be decelerated in an electric field and the current from that used to generate electricity directly.Here is ECG Herman’s excellent thesis paper on designing and constructing a Farnsworth Fusor:Although they seem like a obvious winners due to their simplicity and effectiveness, ECF reactors have several things limiting scaling:a) There is a limit to the deuterium gas density before performance degrades, so generation capacity is limited.b) Deuterium ions tend to collide with the wire cage cathode in the center, which absorbs them, heating the cage, and causing energy loss and contamination from metal atoms being dislodged.c) As the deuterium ions oscillate back and forth through the center, each time they change direction, they emit bremsstrahlung radiation, or photons of light, losing energy (this is how your dentist’s x-ray machine works).d) Scattering tends to reduce the nice, radial trajectories of the ions into a Maxwellian distribution over time, reducing the fusion that occurs.There has been work in using electromagnets at the periphery to try and hold a ball of electrons in the center, eliminating the need for a central cage… akaThermonuclear WeaponsIn the Teller-Ulam, two-stage, thermonuclear weapon, a spherical plutonium fission primary (with deuterium-tritium fusion fuel at the core to boost it) is imploded by conventional explosives, the plutonium is crushed far beyond critical density, fissions and detonates. The initial radiation released is contained and focused onto the fusion secondary to implode it, ignite fusion, and detonate it. I just mention this to illustrate the enormous energy needed to really reach the Lawson criteria in a large scale, but nuclear weapons kind of freak me out, so I'm going to refer you to the link to the Wikipedia article about them if you want to read more:Thermonuclear weapon - WikipediaSo, in summary, we should not shut down or stop building today's fission nuclear reactors, as commercial fusion reactors are not only far in the future, but also produce radioactive waste (their shielding, which needs to be periodically replaced), and Tokamaks can melt down catastrophically and explode if there is a cooling failure in the magnet coils during full power operation. They also do not run on seawater, like some say. We need expensive and difficult to produce tritium (which is also radioactive) to ignite fusion at the temperatures and densities that today's tokamak magnetic fields can produce.To advance fusion energy in your career, I think the best fields to study would be physics (classical, electrodynamics, plasma, quantum, nuclear…) and computer science, with a focus on numerical simulation. The actual physical fusion reactors are so expensive and time-consuming to build, test, and operate, that you may only get to iterate designs once or twice in a career, but computer simulations can take us in so many different directions more cheaply and easily by comparison.Perhaps there is some exotic stellarator magnetic confinement design, or advanced Farnsworth electrostatic confinement design that has not been explored in depth, that will turn out to hold the key to fusion energy. Simulation is probably the best first step to find it, unless you have a few billion dollars and several hundred kilometers of Niobium-Tin wire and helium cooling tubing to play with.Brent",2 followers,Richard Muller,1.7K,2.3K,201.9M,https://www.quora.com/Why-is-nuclear-fusion-more-powerful
6,"I disagree with the statement.There are other energy sources that yield better efficiencies when used for the right application.So at my house, I use a solar geyser to heat water. No electricity neededI use a gas stove for cooking, no electricity neededThe world has been sold down the road of electricity consumption, and most infrastructure been setup accordingly. But there are applications where other energy sources provide a better conversion efficiency. People have to educate themselves and through higher demand, will shift manufacturers.",340 followers,Payam Adlparvar,817,530,2.5M,https://www.quora.com/Why-is-nuclear-fusion-more-powerful
7,"RemarkablyNot because we’re going to get working fusion power in the next few years or even decades but because of the scale of the challenge involved. It is remarkable that we (as a species) are even attempting it and more remarkable that we may well succeed.People seem to think that fusion is relatively easy, but itRemarkablyNot because we’re going to get working fusion power in the next few years or even decades but because of the scale of the challenge involved. It is remarkable that we (as a species) are even attempting it and more remarkable that we may well succeed.People seem to think that fusion is relatively easy, but itThere’s a reason stars burn for billions of years, they really only burn slowly.Now consider the conditions at the core of the sun - 250 billion atmospheres, 15 million degrees (K or C doesn’t matter at this scale). And that is sufficient to make a piddly amount of heat per cubic metre. Scaled down to operations that would fit on Earth, that’s not going to cut it for power generation. You’d get more power out of a single large solar panel in good conditions. (That might seem odd but consider the sheer size of the sun, even “just” the core region).What’s more, we can’t achieve those sorts of pressures so we need much higher temperatures before we even start fusion; closer to 100 million degrees. We then need to surround this heating zone with the kind of insulation a few hundred thousand miles worth of mind-bogglingly dense gas and plasma provides (using superpowered magnets), andI hope this gives you an idea of what an achievement creating a working fusion power plant will be. It should be considered like the Manhattan project or Apollo programme but way,It should be awe inspiring, and I hope I’ve conveyed a little of that awe.Here’s a photo of the pit in which they’re building the core at ITER. For scale, there is a person standing on the extreme left of the image about halfway down (9 o’clock position). The pressure vessel (the first section of which is complete and slowly making its way into this pit) will contain more steel than the Eiffel tower. Once running, the core will be the hottest place in the solar system, in fact it’ll be hotter than anywhere within around 100 light years of Earth as only blue supergiant stars get this hot at their cores.And ITER is just the small scale prototype. A final generating power plant will be significantly larger.I hope that blows your mind at least a little.",825 followers,George Dowson,4K,527,3.7M,https://www.quora.com/Why-is-nuclear-fusion-more-powerful
8,"Yup.The Farnsworth fusorFusion by its very nature requires very specific conditions to take place. You need to pack atomic nuclei really close together and the electrostatic force resists that with all its might. The way we’d do it on Earth is to use nuclei without electrons (plasma) and pack it tightly in immense pressure. In stars the process is moderated by immense gravity.If you don’t have either immensly powerful magnets or a morbidly obese mother-in-law, the process is inherently safer than a campfire.Yup.The Farnsworth fusorFusion by its very nature requires very specific conditions to take place. You need to pack atomic nuclei really close together and the electrostatic force resists that with all its might. The way we’d do it on Earth is to use nuclei without electrons (plasma) and pack it tightly in immense pressure. In stars the process is moderated by immense gravity.If you don’t have either immensly powerful magnets or a morbidly obese mother-in-law, the process is inherently safer than a campfire.","29,752 followers",Tomaž Vargazon,2.7K,7.6K,248.6M,https://www.quora.com/Why-is-nuclear-fusion-more-powerful
9,"A long time ago. You can, if you’re a reasonably good mechanic and you’re careful, do it in your garage.Build a Fusion Reactor [ https://www.instructables.com/id/Build-A-Fusion-Reactor/ ]The problem is they run at net negative power: you have to put more energy in to keep the reaction confined than you get out.If you’re asking about fusion power, that’s an entirely different kettle of fish. We donA long time ago. You can, if you’re a reasonably good mechanic and you’re careful, do it in your garage.Build a Fusion Reactor [ https://www.instructables.com/id/Build-A-Fusion-Reactor/ ]The problem is they run at net negative power: you have to put more energy in to keep the reaction confined than you get out.If you’re asking about fusion power, that’s an entirely different kettle of fish. We don’t yet know h...","220,149 followers",Franklin Veaux,3.2K,47.3K,779.4M,https://www.quora.com/Why-is-nuclear-fusion-more-powerful
