,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"You can be productive as a developer using the following strategies:I use MeaVana to be productive. MeaVana has a timer that encourages me to complete my tasks in less time. MeaVana also has a notepad and to-do list that allow me to plan things out ahead of time, which also allows me to finish my tasks more quickly.You can be productive as a developer using the following strategies:I use MeaVana to be productive. MeaVana has a timer that encourages me to complete my tasks in less time. MeaVana also has a notepad and to-do list that allow me to plan things out ahead of time, which also allows me to finish my tasks more quickly.","21,731 followers",Glyn Williams,2.8K,9.1K,53M,https://www.quora.com/What-are-the-5-tips-of-a-productive-developer
1,"Jonathan Blow is an impressive developer.  It's hard to imagine just how productive he is.    He is an independent game developer. To make this sort of project you have to be aboutNot only has he single-handedly made game projects with huge amounts of code and content.  But he's now developing a new language as a sideline.In this talk (below) he describes his programming aesthetics. How toIn this talk (below) he describes his programming aesthetics. How toJonathan Blow is an impressive developer.  It's hard to imagine just how productive he is.    He is an independent game developer. To make this sort of project you have to be aboutNot only has he single-handedly made game projects with huge amounts of code and content.  But he's now developing a new language as a sideline.In this talk (below) he describes his programming aesthetics. How to write code effectively.In this talk (below) he describes his programming aesthetics. How to write code effectively.The talk is worth watching but I will try to summarise it. (and made it into 5 points)1) Don't optimize.2) Do optimize for simplicity3) Much fancy academic CS is bogus4) The simplest abstractions are usually bestMe: I think a lot of new programmers like to use advanced data structures and advanced language features as a way of demonstrating their ability.  I call it the lion-tamer syndrome.  Such demonstrations are impressive, but unless they actually translate into real wins for the project, avoid them.With each new class/method added to your code, the complexity can increase not linearly but exponentially.    Deleting code is therefore always better than adding code.   Don't put stuff into functions when it could be inline.5) Don't write generalised code","44,239 followers",Kurt Guntheroth,747,13.7K,166.8M,https://www.quora.com/What-are-the-5-tips-of-a-productive-developer
2,1. Always spend more time on design than implementation.,"5,608 followers",Andrei Ţaga,1K,315,8.8M,https://www.quora.com/What-are-the-5-tips-of-a-productive-developer
3,I have three:1. Don't chase your tail2. Sleep.3. Consider your code's future.,30 followers,Robin Thomas,8.6K,731,13.7M,https://www.quora.com/What-are-the-5-tips-of-a-productive-developer
4,"1)A good developer knows exactly how to use his/her tools to maximize the amount of time spent creating a solution. If you can conjure up a magic key press that loads in your project, cleans the build then rebuilds your solution in half the time, then it's worth your while to do it. You might only save 3 key presses, but at 10ms each that's 30ms extra thinking time to be ready for the build being finished.The best solutions produce the maximum amount of output for the least amount of input, but without sacrificing quality (In other words, don't cut corners in the process)21)A good developer knows exactly how to use his/her tools to maximize the amount of time spent creating a solution. If you can conjure up a magic key press that loads in your project, cleans the build then rebuilds your solution in half the time, then it's worth your while to do it. You might only save 3 key presses, but at 10ms each that's 30ms extra thinking time to be ready for the build being finished.The best solutions produce the maximum amount of output for the least amount of input, but without sacrificing quality (In other words, don't cut corners in the process)2)If you can put it in a shell script, then do so, tools like grunt, gulp and plethora of others go a long way to helping with this, but don't stop there. Why not for example get your git hooks to automatically run a grunt task when you check something in?3)An hour and a half works for me, others may vary, but take regular breaks, even if it's just to walk across the office and stare out the window at an empty sky for 5 minutes, it gives your brain a chance to calm down a little and perform a pseudo semi reset on itself. If you spend to long concentrating on a singular thing you'll get the programmer's equivalent of writers block, I call it ""Code Blindness"", don't know if that's a thing or not though.4)If you're up against a bit of code that's defeating you, or you just can't quite see how you can make the latest crazy requirement work, then don't try to solve it. The human brain breaks down under pressure, irrespective of how well you believe you are at ""Handling Pressure"", always have at least 2 to 3 other bits of code you can work on, generally something like maintenance tasks or low key projects that don't require too much thought.You'll often find that your cognitive process will churn away in your subconsciousness and solve the problem on its own, in its own time eventually leading you to just being able to sit down and solve things in a short space of time.5)Kind of related to number 4, but not always.You NEVER know when you're going to get a penny drop moment. It might be a major vision about some crazy new technology that the world sorely needs, or it might just be a novel way of re-writing an algorithm you created 2 weeks earlier, that you can now re-write to be more efficient.What ever it is, you need to record it. Be prepared to take notes whenever, wherever.I go through notebooks like they're going out of fashion, and I have (had until I started scanning them all in to my PC) drawers full of the darn things, I've been jotting down notes, ideas potential future solutions for most of my career, and often when I'm looking for a solution, I'll find inspiration just by picking some notes at random and reading through them.A great elegant solution inspired by your notes helps satisfy point number 1, which often leads to being able to help with number 2, many of these inspiration moments are coined in steps 3 & 4, and recorded in step 5, which goes around full circle back to step 1.Source of my answer:","12,557 followers",Abishiekh Jain,11.7K,590,4.4M,https://www.quora.com/What-are-the-5-tips-of-a-productive-developer
5,"Never, ever, ever read e-mails first thing in the morningAvoid meetings if you canEliminate distractionNever, ever, ever read e-mails first thing in the morningAvoid meetings if you canEliminate distractionPrepare a list of tasks to do the night beforeDo the most important tasks first","17,186 followers",Sean Lana,7K,718,36.1M,https://www.quora.com/What-are-the-5-tips-of-a-productive-developer
6,"Looking through some of the answers, I've been inspired to tack on some more suggestions. Here is a list that I have.Looking through some of the answers, I've been inspired to tack on some more suggestions. Here is a list that I have.",522 followers,Mitch Rees-Jones,2.4K,0,0,https://www.quora.com/What-are-the-5-tips-of-a-productive-developer
7,"1 Keep Your Tasks Organised and Prioritised:2 Think Twice Before Writing Code:Related joke about abstract thinking fromAt an interview, a programmer1 Keep Your Tasks Organised and Prioritised:2 Think Twice Before Writing Code:Related joke about abstract thinking fromAt an interview, a programmer is asked what he would do if the microwave would catch fire. He says he would throw it out the window. Baffled, the interviewer asks ""okay, what if the coffee brewer catches fire?"" And the programmer replies ""Put it in the microwave and throw it out the window, as we already have a solution for that problem.""Abstract thinking and software patterns allow you to transform problems into already solved ones. It also helps to increase code re-usability, if necessary.I refer to3 Automate Repetitive Tasks:4 Don't Work More Than Your Threshold:Then, I have to go back the next morning and refactor all the naughty things I did the day before. That's double work!5 Focus, focus and focus:Unsubscribe from marketing emails so when you check your inbox, you will see less irrelevant stuff. When was last time you purchased something from a marketing email? It feels so good to unsubscribe!Internet is a massive distraction so use Chrome's Stayfocusd extension to restrict access to: Fb, Twitter, Quora, etc...I use noise cancelling headphones and I listen to focus music such:sea sound ('it reminds me of home') or one of theI prefer to work without music as long as I'm in a quiet environment but sometimes it's not possible.All these things create a distraction free environment and it works well for me as I'm a person who gets distracted easily.I hope it helps!",2 followers,John Nofsinger,8.6K,3.1K,14.7M,https://www.quora.com/What-are-the-5-tips-of-a-productive-developer
8,"I would not categorise myself as a great programmer as I have been writing production quality code for just two years now. But I would like to share some tips that I have learnt over these two years that have made me more productive.1.Due to the prolI would not categorise myself as a great programmer as I have been writing production quality code for just two years now. But I would like to share some tips that I have learnt over these two years that have made me more productive.1.Due to the proliferation of web and mobile technologies it has become much easier for developers to hack together a prototype without giving much thought into code design. This mentality is carried out in the jobs as well but we need to understand that there is a lot of difference between a prototype and a full-fledged production system.I have started giving more emphasis on code design and structure. It may have increased the time taken to write code, but  it has saved me a lot of time that was previously wasted on refactoring and finding out the source of bugs.2.A lot of times we ignore automation as we are lazy to set it up or we think that it will not be of much use. But automation can save you a lot of time. If you are spending 30 minutes on something per day that can be automated you can save around 10 hours a month or 120 hours a year, if you are willing to give 4-5 hours to automate it.I have automated a lot of my workflows over the past month and now whenever I see an opportunity that a particular repetitive task can be automated, I go ahead and automate that first. This has contributed a lot to my productivity.3.I also used to think that why should I buy a book when I can learn everything from web. But I was wrong. A good book written by an experienced developer can lead to a lot more improvement than any online tutorial or course. The book goes into the depth of  topics and give you a lot of insights that why the author choose to implement it in a particular way.The book takes you on a journey of the developer and tells you about the mistakes which he made during his working years. This can save you a lot of time if you do not make the same mistakes.4.You must try to choose someone who is not part of your team but someone you admire a lot. He/She preferably must have a similar career path that you aspire for.A good mentor can save you a lot of time and help you make important decisions as he might have been through the same things at some point in his life. If you cannot find someone in your company try reaching out to someone on the web. A lot of great developers will be willing to help you if you willing to reach out to them.5.You must be very careful while choosing the right tools and libraries for your project. Do not use a library that is quite recent and has not been tested much in production, as it can come to bite you and become a source of issues that will be very difficult to debug afterwards.Invest your time and money in learning tools like git, jenkins etc that can save you a lot of time in the long run.Do not rush yourself into writing shitty code due to pressure of deadlines. Writing good code is similar to producing great art. It takes time and patience  to become a master code craftsman. Keep yourself up to date with the latest technologies and be open to learning new things.","3,930 followers",Anumeha Sharma,37.2K,0,0,https://www.quora.com/What-are-the-5-tips-of-a-productive-developer
9,"Thank you for A2A. Most of the answers here focus on the technical aspects of the job. To give different angles, I will try to view it from less technical topics:1. Have a superb communication2. Stop checking your emaThank you for A2A. Most of the answers here focus on the technical aspects of the job. To give different angles, I will try to view it from less technical topics:1. Have a superb communication2. Stop checking your email continuously3. Document your work nicely4. Manage your time wisely(These 4 are all I can think for now. I will update this post if I could find another one. Right now, I can only think of coffee for item #5 (: ).","246,639 followers",Dushka Zapata,850,8.5K,231.5M,https://www.quora.com/What-are-the-5-tips-of-a-productive-developer
