,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"Depends on what “function” you are looking for.You can build a small reactor that fuses protons. With the right gear and the right experience (or friends with …), you could build one in your garage:Build a Fusion ReactorA 12-Year-Old Kid Built a Working Nuclear Fusion Reactor (and Broke an Epic Record)However, if you want to build a fusion reactor that makes net energy out or can produce a sustainedAsk again in 25 to 50 years.Q: Is it possible to build a ""small"" functional fusion reactor?",458 followers,Jason Heinisch,1K,1.2K,2.2M,https://www.quora.com/Is-it-possible-to-build-a-small-functional-fusion-reactor
1,"No, probably not.So, the main stopping block to nuclear fusion is the lack of homogeneity in the plasma, which is only made worse with a smaller reactor, not better. Let me explain. Most attempts at fusion use a toroid design (a big donut shape) with the ionized gas being accelerated by large electromagnets around the outside.While this process does turn some of that gas to plasma, meaning a dissociated jumble of ions, it does not turnNo, probably not.So, the main stopping block to nuclear fusion is the lack of homogeneity in the plasma, which is only made worse with a smaller reactor, not better. Let me explain. Most attempts at fusion use a toroid design (a big donut shape) with the ionized gas being accelerated by large electromagnets around the outside.While this process does turn some of that gas to plasma, meaning a dissociated jumble of ions, it does not turnThe last factor that makes size a big deal is just the amount of plasma you can make for the given amount of shielding. A small reactor would still need to have the radiation shielding and the surface area to volume is not in your favor. The larger reactor means that the volume goes up as a cube of the radius while the surface area is only the square of the surface. It is the same problem that is faced by civilian fission plants and why they all tend to be really big.","3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/Is-it-possible-to-build-a-small-functional-fusion-reactor
2,"Yes, it is possible to propose building small fusion reactors.How small?Quite small, potentially small enough to build fusion powered vehicles and perhaps even fusion powered hand tools for construction in space.Really small fusion reactors would probably not be based on existing Magnetic Confinement Fusion and devices like tokamaks and stellarators but rather on pure and impure forms of Inertial Confinement Fusion.It isFYes, it is possible to propose building small fusion reactors.How small?Quite small, potentially small enough to build fusion powered vehicles and perhaps even fusion powered hand tools for construction in space.Really small fusion reactors would probably not be based on existing Magnetic Confinement Fusion and devices like tokamaks and stellarators but rather on pure and impure forms of Inertial Confinement Fusion.It isFusion has many significant advantages when used to build small reactors -1) Fusion has no critical mass requirement; all that a fusion reaction requires is the right conditions be met (temperature, plasma density, and confinement time) to support fusion. As a result, very tiny fusion power plants can potentially be built.2) Fusion fuels are widely available in space. Hydrogen (and deuterium) is the most abundant elements in the universe. Hydrogen is fully 10^10 times more abundant by atoms in the universe than any combination of fission fuels (U233, U235, Pu239).3) When fusion fails to work, it tends to just flame out, and serious accidents and melt downs do not tend to happen4) Neutrons and gammas produced by fission reactors are hard to shield for small fusion reactor applications. Charged particles like protons produced from He3-He3 fusion are somewhat easier and more cost effective to shield. A combination of magnetic fields and electrostatic fields can be used to provide a low mass solution for biological shielding needed to provide excellent operator safety for mobile He3-He3 Inertial Confinement fusion reactors.Helium3-Helium3 fusionHe3 + He3-> He4 + 2 protons + 12.86 MeV (energy)He3-He3 fusion produces only charged protons and energy (no difficult to shield neutrons at all).Charged Protons produced from He3-He3 fusion can be collected on light weight grids and screens and used to directly power electric motors that actually drive the wheels of a fusion-electric car or other small fusion application (Iron Man Suit?). Neutronless He3-He3 fusion does not require an expensive precision turbine-generator to convert nuclear heat into electricity (for He3-He3 fusion, lower cost and lighter weight direct collection of charged particles on grids suffices).The energy required from a fusion driver to successfully ignite small sub-gram DT ICF fusion capsules has been experimentally shown[1] to be about 50 MJ delivered to a 2mm spot in less than 3 nanoseconds. 50 MJ is the amount of energy released when burning 6 cups of automotive gasoline. The requirements of He3-He3 fusion are expected to be about 40X requirements for DT ICF fusion.Will there ever be small fusion reactors directly powering fusion cars, planes, rockets, and even power tools?Perhaps not in the near term on earth.Small fusion reactors with low shielding requirements powered by He3-He3 aneutronic fusion will probably arise at some point in our future. The style of fusion device most likely to support this style of fusion is Inertial Confinement Fusion.[1] - Cold war Halite-Centurion Field Tests at the Nevada Test SiteNY Times article published at the time of Halite-Centurion field tests - Secret Advance in Nuclear Fusion Spurs a Dispute Among ScientistsThe following document contains what John Lindl was permitted to release publicly regarding Halite-Centurion ICF by DOE""Development of the Indirect drive Approach to Inertial Confinement Fusion and the Target Physics Basis for Ignition and Gain."" John Lindl. Page: 3937. AIP Physics of Plasma. American Institute of Physics, 14 June 1995.",0 followers,John Holmes,814,1.2K,777.1K,https://www.quora.com/Is-it-possible-to-build-a-small-functional-fusion-reactor
3,"What do you mean functional? IF your aim is energy generation, than as far as we know at the moment, no.If you just want to achieve fusion, get some neutrons out, and produce some helium from Hydrogen and Deuterium, Well that has been done hundreds of times, even by people working from their garages.Google desktop Nuclear Fusion and go from there.I think the youngest person who has achieved it, was aged 12.",UNKNOWN,Viktor T. Toth,1.8K,8.6K,115.1M,https://www.quora.com/Is-it-possible-to-build-a-small-functional-fusion-reactor
4,"People toss around the numberNo fusion machine has gottenFromPeople toss around the numberNo fusion machine has gottenFromNet power happens when you beat the energy balance across the reactor.  John Lawson [B] gave us this equation in 1956 (for a plasma-based machine):So far, most teams have focused on raising thePersonally, I think fusion power will not come from big machines like ITER or 7X.  It will come fromGeneral Fusions' TED Talk 2014, on Magnetized Target FusionTri Alpha Energy Field Reversed Configuration approachJamie Edwards - Fusors, Fusion in a middle schoolLockheed Martins - Cusp confinement approachThese groups (and others) are all trying to get rich and famous by being the first to pull it off.In terms of implications, it is hard to predict.Fusion power would just be a tool.Like a hammer or a gun.Tools alone are benign - mankind, collectively decides how they are used.Direct Impacts1. Heat.2. Tiny Radioactive Footprint:3. Energy prices:It is anyone's' guess what the political, cultural and economic impacts of this would be. For one thing fossil fuels are a major part of the global economy and political system. Fusion power could disrupt all of that.Indirect Impacts:Fusion power - aka cheap energy - would move these lines around.Finally - you could drive a spaceship based on a fusion machine.The fusion products (helium, tritium, neutrons and hot hydrogen) exit the fusion reaction at high kinetic energies. So you put this at the apex of a parabola - and wham - you have a space engine.You would need a conventional rocket to get off earth, and one of these bad boys on the other side to slow the rocket down.Citations:A.Dean, Stephen (2013).B. Some Criteria for a Power producing thermonuclear reactor"" John Lawson, Atomic Energy Research Establishment, Hanvell, Berks, 2nd November 1956C. Experimental results from a beam direct converter at 100 kV"" R. W. MOIR, W. L. BARR,","220,149 followers",Franklin Veaux,5K,47.3K,779.4M,https://www.quora.com/Is-it-possible-to-build-a-small-functional-fusion-reactor
5,"Fusion is possible. You can build a fusion reactor in your garage.What’s not yet possible is controlled fusion that is net energy positive—that is, you get more energy out than you put in. Current fusion reactors need more energy to stabilize the fusion reaction than you get out of the reactor.If we crack net positive fusion…Oh man. Sky’s the limit. A lot of problems become power problems if you hFusion is possible. You can build a fusion reactor in your garage.What’s not yet possible is controlled fusion that is net energy positive—that is, you get more energy out than you put in. Current fusion reactors need more energy to stabilize the fusion reaction than you get out of the reactor.If we crack net positive fusion…Oh man. Sky’s the limit. A lot of problems become power problems if you have enough cheap power; that is, things we think of as social problems or resource problems or political problems are easily solved with massive amounts of cheap, non-polluting energy.Let’s take one trivial example: water.Modern wars are fought for oil. Future wars will be fought for clean water; in fact, we’re already starting to see that now.But cheap fusion power? Cheap power makes water an inexhaustible resource. We can make fresh water from seawater; we don’t often do so because it requires absolutely prodigious amounts of energy. Cheap, nonpolluting energy solves water resource problems.Transportation! Modern transportation relies on oil. If you buy a plane ticket, most of the money you spend on it goes, not to the plane, not to maintenance, not to staff, but to jet fuel.Small fusion reactors in aircraft can cut the cost of air travel into one-third to one-fifth what it is now. And that doesn’t even consider that a plane can haul more people if you don’t have to carry all that jet fuel!Lockheed Martin is spending money in fusion research for this exact reason. The experimental D-T reactor they’re tinkering with is designed to be stuck into airplanes in place of the jet engines that are there now.Climate change? In addition to getting us off polluting pow...","220,149 followers",Franklin Veaux,3.2K,47.3K,779.4M,https://www.quora.com/Is-it-possible-to-build-a-small-functional-fusion-reactor
6,"A long time ago. You can, if you’re a reasonably good mechanic and you’re careful, do it in your garage.Build a Fusion ReactorThe problem is they run at net negative power: you have to put more energy in to keep the reaction confined than you get out.If you’re asking about fusionMIT has done it and Lawrence Livermore has done it for a few seconds at a time, but sustained net positive power has proven elusive. Fusion is easy. FusiA long time ago. You can, if you’re a reasonably good mechanic and you’re careful, do it in your garage.Build a Fusion ReactorThe problem is they run at net negative power: you have to put more energy in to keep the reaction confined than you get out.If you’re asking about fusionMIT has done it and Lawrence Livermore has done it for a few seconds at a time, but sustained net positive power has proven elusive. Fusion is easy. Fusion power is hard.","3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/Is-it-possible-to-build-a-small-functional-fusion-reactor
7,"A lot of social, political, resource, and environmental problems are actually power problems in disguise. Cheap, plentiful, non-polluting energy solves a lot of otherwise intractable problems.If fusion power lived up to the promise of cheap, abundant power, almost everything changes.Geopolitics changes. Without the need for vast quantities of imported oil, a lot of political and military misadventures all over the world, particularly in the Middle East, become irrelevant. Right now, one of the limiting factors on how quickly China’s economy can grow is availability of power; with that brake goA lot of social, political, resource, and environmental problems are actually power problems in disguise. Cheap, plentiful, non-polluting energy solves a lot of otherwise intractable problems.If fusion power lived up to the promise of cheap, abundant power, almost everything changes.Geopolitics changes. Without the need for vast quantities of imported oil, a lot of political and military misadventures all over the world, particularly in the Middle East, become irrelevant. Right now, one of the limiting factors on how quickly China’s economy can grow is availability of power; with that brake gone, China becomes economically stronger.A lot of wars in the future, particularly in the developing world, will likely be fought for water. Fusion makes desalination cheap. The drought in California and fresh water shortages in much of the rest of the world become things of the past.The developing world can not reach the standard of living of the industrialized world on coal or other fossil fuels; not without major ecological catastrophe. And most renewables carry a high infrastructure cost—you have to put solar plants where the sun is and wind farms where the wind is, build infrastructure to get the power from where the sun and wind are to where the people are, and build infrastructure for backing store for when the sun isn't shining and the wind isn't blowing. Cheap power that needs no backing store and can be located anywhere changes the equation.Compact fusion generators of the sort Lockheed Martin is working on, if they prove successful, can lead to a highly decentralized power grid, making for a more robust and reliable power infrastructure with fewer potential single points of failure. In a lot of the developing world, that's huge. Reliable, decentralized power generation makes everything from health care to disaster management to shipping logistics easier.It's hard to think of examples of things that",0 followers,Ian Kralt,15.8K,556,1.2M,https://www.quora.com/Is-it-possible-to-build-a-small-functional-fusion-reactor
8,"I used to work on fusion simulation codes (particle in cell) with the US National Labs when I was at NVIDIA, and I was very interested in seeing if we could solve the problems with fusion and picked the scientist and engineers' brains endlessly. My former father-in-law also worked at Lawrence Berkeley Labs, and was an engineer designing superconducting coil magnets and had decades of experience working with fusion researchers, even though his primary application was particle accelerators. From having many long conversations with these very intelligent and qualified people I realized that thereI used to work on fusion simulation codes (particle in cell) with the US National Labs when I was at NVIDIA, and I was very interested in seeing if we could solve the problems with fusion and picked the scientist and engineers' brains endlessly. My former father-in-law also worked at Lawrence Berkeley Labs, and was an engineer designing superconducting coil magnets and had decades of experience working with fusion researchers, even though his primary application was particle accelerators. From having many long conversations with these very intelligent and qualified people I realized that there are some really hard problems that block practical fusion, with no immediate solutions in sight.The only place we know of working, large-scale, energy-generating fusion reactions is at the center of a star, where the gravity of the massive star creates the necessary density, temperature, and time being held in that state at the core for fusion reactions to run continuously. This is called the Lawson criteria, and is hard to achieve. All of the layers of the star above that act as an energy exchanger, converting all the gamma rays and fast neutrons at the core into progressively less energetic wavelengths of light and motion of nuclei (heat) so by the time they reach the surface of the star, that energy is emitted as IR and visible light that heats and powers our planet's biosphere, and can provide photovoltaic energy to us as well. All of our efforts in fusion have been to try and reproduce this process on earth, in a small reactor that can provide practical energy.First I will talk aboutThe first problem with magnetic confinement is fundamental - no matter how strong or well formed the magnetic field containing the plasma is, it will always leak, as positive nuclei or ions spiralling around the magnetic field lines collide and scatter, eventually drifting out of the containment field. The only known solution is to make the reactor larger so the scattering ions take longer to travel to the plasma boundary, and thus more fusion can happen during that time. Pretty brute force.The world's most advanced magnetic confinement fusion power plant is ITER, which, to reduce the ion scattering problem mentioned above, is 6-stories tall and about the same dimension in diameter, containing the mass of 3 Eiffel towers, and it is still not expected to be large enough to contain a plasma long enough to sustain burning and produce continuous energy generation.A more practical problem is how do we extract the energy? Most of the energy in deuterium-tritium fusion reactions is released in fast, high-energy neutrons, which (because they are neutral, and have no electric charge) are not confined by the magnetic field, don't heat up the plasma, and have to be stopped by a thick shield, which then heats up, and can vaporize water to steam in order to power turbines and electrical generators. The problem is the constant bombardment by neutrons makes the shield material degrade with time, and become very radioactive, posing a problem for removal and disposal.Also, deuterium-tritium fusion reactions are currently used because they take place at the lowest energies and at the lowest plasma temperatures of all the possible fusion fuels, and thus are easier to ignite and keep lit. However, tritium is not found naturally in any significant quantities and needs to be manufactured in nuclear reactors. With today's production capacity, we just cannot make enough tritium to power even ITER continuously. We could use better fuels, like Helium-3 or Boron-11, which do not emit neutrons and thus 'burn clean', but the plasma temperature must be much higher and the confinement much better to ignite fusion and sustain it with these fuels. And while Boron-11 is plentiful, Helium-3 is so rare that scientists think that the best source of it is lunar regolith that has been irradiated for billions of years on the moon's surface. Any energy generation infrastructure that requires a regular supply of a moon-based fuel, even as energy dense as He3, will probably never work out.A proposed solution to the Tritium deficit is to construct the shield surrounding the reactor with lithium, which is abundant, and fissions into tritium when struck by neutrons, thereby 'breeding' tritium within the reactor itself. Of course, this comes with its own set of problems of how to capture, purify, and contain the tritium after it is released into the tokamak reaction chamber from the walls.Another issue is that when all of the superconducting magnets in ITER are running at full current (160,000 amps) to create the 13 Tesla toroidal magnetic field (13x that in an MRI machine) and to create the other plasma-shaping and heating fields, they are storing 60 GigaJoules, or around 12 Tons of TNT worth of energy. This is because the 180 kilometers of superconducting Niobium-Tin wires in all these massive magnet coils can carry enormous electrical current when supercooled with liquid helium.More info on the ITER magnets:But, if that cooling fails, the superconductor heats up, quenches, and becomes a normal conductor, and can no longer carry that enormous current. With 160,000 amps suddenly meeting resistance, the coil rapidly vaporizes, and causes a meltdown of the other coils, with a total energy release of 12 tons of TNT. This is very undesirable, especially when those coils are wrapped around a highly radioactive shield that also vaporizes and is expelled into the atmosphere. There are fault-detection systems, but it takes a while to dissipate that amount of energy safely, and there may not be enough time to react quickly enough in the event of a catastrophic magnet coil failure.So, some gotchas left to solve for practical fusion energy generation with magnetic confinement, with some perhaps not so easily solved.Inertial confinement fusionIt also has many of the same problems with energy conversion to electricity, and much worse wear and tear on the shielding from these small nuclear fusion explosions being set off, which also trashes all the precision equipment needed to hold the fuel pellet in the focus of the converging laser beams with extreme accuracy. So, a lot of practical damage control problems before inertial confinement fusion is a practical source of energy generation.While these problems may be solved, practical application is still a very long way off, and currently the main application of inertial confinement fusion is as an experimental testbed for calibrating computer codes used to simulate and design thermonuclear fusion weapons. As horrific as these weapons may be, the simulation codes developed for designing them (sorry maintaining them), are the one of the greatest tools for innovation in fusion energy. There is a hydrodynamics code which simulates the behavior of the fissile (and fusion) materials under extreme conditions of pressure and temperature, as well as transport codes that model neutron transport and scattering in the materials under these conditions, and many other bits and bobs. They are all standard numerical techniques, and the really classified part is the integration and calibration of all these codes with previous nuclear weapon tests from the past, and with these small scale simulations in the present.Electrostatic Confinement FusionBasically you need a vacuum container the size of a basketball and a pump to empty it. You put a small spherical wire cage the size of a golf ball in the center, and a larger wire cage the size of a bowling ball around it. You then pump out all the air, and apply a very large (10,000V) electrical potential between the two cages, with the small negative cathode at the center, and the positive anode at the periphery.Then you open a valve and let in a very small amount of Deuterium gas (commercially available) into the vacuum chamber, and it ionizes in the large voltage potential, the D+ ions in the periphery experience a very strong electric field (100K V/m), and are rapidly accelerated towards the center of the reactor, with enough energy to collide and fuse the deuterium nuclei (no tritium required). This fusion can be measured with an external neutron counter.Theoretically, power generation would be simple, as the fusion products consisting of highly energetic He3 and (few) H3 ions could be decelerated in an electric field and the current from that used to generate electricity directly.Here is ECG Herman’s excellent thesis paper on designing and constructing a Farnsworth Fusor:Although they seem like a obvious winners due to their simplicity and effectiveness, ECF reactors have several things limiting scaling:a) There is a limit to the deuterium gas density before performance degrades, so generation capacity is limited.b) Deuterium ions tend to collide with the wire cage cathode in the center, which absorbs them, heating the cage, and causing energy loss and contamination from metal atoms being dislodged.c) As the deuterium ions oscillate back and forth through the center, each time they change direction, they emit bremsstrahlung radiation, or photons of light, losing energy (this is how your dentist’s x-ray machine works).d) Scattering tends to reduce the nice, radial trajectories of the ions into a Maxwellian distribution over time, reducing the fusion that occurs.There has been work in using electromagnets at the periphery to try and hold a ball of electrons in the center, eliminating the need for a central cage… akaThermonuclear WeaponsIn the Teller-Ulam, two-stage, thermonuclear weapon, a spherical plutonium fission primary (with deuterium-tritium fusion fuel at the core to boost it) is imploded by conventional explosives, the plutonium is crushed far beyond critical density, fissions and detonates. The initial radiation released is contained and focused onto the fusion secondary to implode it, ignite fusion, and detonate it. I just mention this to illustrate the enormous energy needed to really reach the Lawson criteria in a large scale, but nuclear weapons kind of freak me out, so I'm going to refer you to the link to the Wikipedia article about them if you want to read more:Thermonuclear weapon - WikipediaSo, in summary, we should not shut down or stop building today's fission nuclear reactors, as commercial fusion reactors are not only far in the future, but also produce radioactive waste (their shielding, which needs to be periodically replaced), and Tokamaks can melt down catastrophically and explode if there is a cooling failure in the magnet coils during full power operation. They also do not run on seawater, like some say. We need expensive and difficult to produce tritium (which is also radioactive) to ignite fusion at the temperatures and densities that today's tokamak magnetic fields can produce.To advance fusion energy in your career, I think the best fields to study would be physics (classical, electrodynamics, plasma, quantum, nuclear…) and computer science, with a focus on numerical simulation. The actual physical fusion reactors are so expensive and time-consuming to build, test, and operate, that you may only get to iterate designs once or twice in a career, but computer simulations can take us in so many different directions more cheaply and easily by comparison.Perhaps there is some exotic stellarator magnetic confinement design, or advanced Farnsworth electrostatic confinement design that has not been explored in depth, that will turn out to hold the key to fusion energy. Simulation is probably the best first step to find it, unless you have a few billion dollars and several hundred kilometers of Niobium-Tin wire and helium cooling tubing to play with.Brent",UNKNOWN,Viktor T. Toth,1.8K,8.6K,115.1M,https://www.quora.com/What-can-nuclear-fusion-potentially-contribute-to-humanity-regarding-to-Germanys-Wendelstein-7-X-successful-ignition
9,"I will use my VERY German wife as an illustration to answer this question.I am not known for being overly organized and very much have a “ leap first, look later” attitude to life.If I feel the need to do something, I go do it. For me, planning is for idiots. I have bought vehicles and houses that way. The best place for any of my possessions is somewhere it can be found again within 48 hours.ThisI will use my VERY German wife as an illustration to answer this question.I am not known for being overly organized and very much have a “ leap first, look later” attitude to life.If I feel the need to do something, I go do it. For me, planning is for idiots. I have bought vehicles and houses that way. The best place for any of my possessions is somewhere it can be found again within 48 hours.This drives my wife mental. In her ideal world, everything in our home has its assigned location. If an item is used, it must be placed back in the exact same place, in the exact same condition it was in pre use. I on the other hand, find any location which adequately resists gravitational pull.On the subject of items, it absolutely blows her mind when I use an item for something it was not intended for. For example, using a fork to stir my coffee, or using the cloth that hangs from the oven door handle to dry my hands instead of the cloth draped on the sink.She has a plan for everything. A method for everything. Everything must be done at the correct time, in the correct way and done perfectly. In her mind, perfect is barely good enough.We do a lot of carpentry together and I often find myself looking at the mitre saw with thoughts of self harm on my mind, while my wife is behind me scolding me for a cut that was 1/64th of an inch too small. I'm like, “dammit woma...",2 followers,Richard Muller,1.7K,2.3K,201.9M,https://www.quora.com/What-can-nuclear-fusion-potentially-contribute-to-humanity-regarding-to-Germanys-Wendelstein-7-X-successful-ignition
