,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"I think the key reason is to allow the spaceship to do a full round trip per Synod, rather than one way legs per Synod.The radiation argument is weak. Enough shielding will have to be provided anyways. Radiation is mostly a matter of keeping the levels under a certain limit. Cumulative exposure over many months isn’t an issue. I know some will disagree but empirical evidence shows that’s not the issue. Either there will be enough shielding or not.","19,199 followers",Jim Cantrell,4.2K,0,0,https://www.quora.com/Why-is-Elon-Musk-proposing-a-plan-to-speed-up-spaceflight-to-Mars
1,"Why is Elon Musk proposing a plan to speed up spaceflight to Mars?Elon Musk is enthused with the idea of making humanity a multiplanetary species, and Mars is the best candidate for colonisation in our solar system.The idea is to make off planet expansion possible, and even inevitable, by bringing launch costs down to the point where this expansion is economically viable.For the last 50 years, space flight has become moribund and stagnant, with aerospace launch providers finding a comfortable and profitable groove that gave good returns, but pushed the launch costs ever upwards. We have been sWhy is Elon Musk proposing a plan to speed up spaceflight to Mars?Elon Musk is enthused with the idea of making humanity a multiplanetary species, and Mars is the best candidate for colonisation in our solar system.The idea is to make off planet expansion possible, and even inevitable, by bringing launch costs down to the point where this expansion is economically viable.For the last 50 years, space flight has become moribund and stagnant, with aerospace launch providers finding a comfortable and profitable groove that gave good returns, but pushed the launch costs ever upwards. We have been stuck in low Earth orbit since the demise of the Apollo program in the early 70s, and the early promise of space exploration and colonisation has failed to materialise.Musk aims to break this cycle and introduce a new era of rapid development and expansion that will not only push mankind outwards, but enthuse people and fill them with a noble goal that is outward looking, instead of stagnating and turning ever inwards.We have two alternatives, reach out and fulfil our potential, or turn inward and slowly die.",152 followers,Tom Alexander,11.5K,160,3.4M,https://www.quora.com/Why-is-Elon-Musk-proposing-a-plan-to-speed-up-spaceflight-to-Mars
2,A tool you can leverage to instantaneously improve your productivity is a writing assistant.Writing assistants likeWhat are the features of a writing assistant that makes it advantageous?Super Corrector:A tool you can leverage to instantaneously improve your productivity is a writing assistant.Writing assistants likeWhat are the features of a writing assistant that makes it advantageous?Super Corrector:Writing assistants likeA Writer’s Toolbox:Writing assistants like Grammarly will also help you identifyInstant Editor:Ready to take your productivity to the next level with more effective writing? Install the free,"8,614 followers",Abdullah Shiryar,9.2K,182,7.5M,https://www.quora.com/Why-is-Elon-Musk-proposing-a-plan-to-speed-up-spaceflight-to-Mars
3,"By going faster, or decreasing transit times to Mars, he hopes to decrease the radiation exposure of passengers. While blocking is being worked on, with medical injections, radiation shielding, and the like, those are not full proof. We are a long way from the Star Trek shields. So, speed is essential.Right now the means to go faster, are provided by increased propellant at the departure point. So , he is with NASA’s blessing and his own money, developing in-orbit refueling of his Star Ships, with reusable tankers. Full Propellant Tanks will provide energy to speed up the transit. But, only toBy going faster, or decreasing transit times to Mars, he hopes to decrease the radiation exposure of passengers. While blocking is being worked on, with medical injections, radiation shielding, and the like, those are not full proof. We are a long way from the Star Trek shields. So, speed is essential.Right now the means to go faster, are provided by increased propellant at the departure point. So , he is with NASA’s blessing and his own money, developing in-orbit refueling of his Star Ships, with reusable tankers. Full Propellant Tanks will provide energy to speed up the transit. But, only to a point. There comes a time, when the additional propellant becomes a hindrance because of it’s extra weight. More propellant, means more weight, which requires more propellant, etc, etc… It’s calledSo, SpaceX is working on other forms of propulsion. Nothing public yet. It’s all hush! hush! Gwynne Shotwell mentioned in a forum of commercial space leaders. 5 years ago, that she hoped in 25 years, SpaceX would be working on Interstellar Propulsion.I have mentioned many times, that all of Elon Musk’s companies form a Skunk Works, with many advanced technological abilities and intellectual capabilities amongst their employees. I suspect , he has developed his own Intranet, based around a super computer of the Skunk Work’s Own Design. It should also be mentioned that Space Exploration Systems, (SpaceX). Star Ship, Star Link, are most probably aspirations to take humanity beyond our Solar System. Not just fancy names. Mars is just a first step.",22 followers,Dolly Singh,2.9K,96,5.6M,https://www.quora.com/Why-is-Elon-Musk-proposing-a-plan-to-speed-up-spaceflight-to-Mars
4,"Mars is an easier place to visit (and potentially live on) than Venus. And Musk wants humans to continue to explore and expand.On one level, this is pure survival. If we screw up Earth too bad, we need another place to live while we get our act together. On another level, this is enlightened self-interest. Humans thrive off challenge — consider the Olympics or the X-Games — and tribal teamwork and space provides both challenges and opportunities for teamwork aplenty.",401 followers,Roshan Thomas,8.5K,0,0,https://www.quora.com/Why-is-Elon-Musk-proposing-a-plan-to-speed-up-spaceflight-to-Mars
5,"By increasing Earth/Mars transit speed, Musk hopes to increase the amount of time Mars explorers/colonists can spend doing productive work on the Red Planet. He envisions them building a permanent, self-sustaining base of operations. That's going to need several round trips to get started and a regular schedule of resupply missions to support it until it becomes permanent and self-sustaining. So he needs to get there and back in the least amount of time.",0 followers,Jim Hogarth,6.4K,94,5.5M,https://www.quora.com/Why-is-Elon-Musk-proposing-a-plan-to-speed-up-spaceflight-to-Mars
6,"Is it safe that SpaceX puts 29 engines on its Super Heaver booster? Yep.In the Apollo era, NASA officials were aware that the Soviets were, as many early scifi authors had foreseen, attempting to build a large rocket with a whole lotta little engines:NASA didn’t need to do this because they had the mighty F1, which the Air Force had started down the development process five years before NASA existed.So NASA officials liked to say that far from increasing redundancy as you would naively assume, having more engines just increased the chance of failure.Come again?Well this wasn’t entirely wrong.Is it safe that SpaceX puts 29 engines on its Super Heaver booster? Yep.In the Apollo era, NASA officials were aware that the Soviets were, as many early scifi authors had foreseen, attempting to build a large rocket with a whole lotta little engines:NASA didn’t need to do this because they had the mighty F1, which the Air Force had started down the development process five years before NASA existed.So NASA officials liked to say that far from increasing redundancy as you would naively assume, having more engines just increased the chance of failure.Come again?Well this wasn’t entirely wrong. Having more engines does indeed increase the chance that one engine will fail, and if the failure of one engine has the result of damaging critical hardware nearby, that would be bad.That was the case, in fact, with the Soviet N1 rocket which had the unfortunate distinctions of having caused one of the largest non-nuclear explosion on Earth up to that time. But the N1 suffered from a number of handicaps that must be considered.First, the engines for the N1 were radically innovative, but designed and built in a hurry and on a relative shoe-string by a design bureau whose previous experience was limited to airplane engines. The American F1 on the other hand was modestly cutting edge maturation of the basic engine design used by the V2 rocket during the war and by Goddard before it. It was much bigger and better, but was not nearly as radical a leap, and it was started more than five years earlier and well funded.Second, the technology to adequately monitor and control the coordinated firing of so many engines simply did not yet exist. The Saturn had no more than five engines on any given stage, a much more manageable control problem in which even limited manual intervention was possible.Third, Soviet industry and engineering talent had been decimated by World War II and Stalin’s purges before it, and the repercussions from all that were far from mere history at the time the N1 was designed and constructed. At the same time, American industry and engineering talent had benefited immensely from the war, and multiple ways we Americans are far too eager to interpret as inherent superiority.So yeah…between the Saturn V and the N1, more engines definitely increased the odds of big rocket go BOOM! Which the N1 did time and time again.But at the very same time NASA was extolling the virtues of larger, fewer engines, combustion instability in the giant F1 was never fully understood or solved, and every Apollo launch prior to Apollo 14 experienced POGO oscillations potentially dangerous to the mission, and addressed by simply shutting the first and second center engines down early (and then earlier). Subsequent analysis suggests that at least as late as Apollo 13, the first stage center engine may have failed, and its only good fortune that prevented catastrophe.Also at the very same time, the FAA was requiring four engines on long distance trans-oceanic airliners, specifically for redundancy.A 707 or 747 can fly on two engines. Not well, but well enough to reach an airport. Of course, having four engines increases the odds that one of them will fail, and airliners have crashed in the past because of damage caused by the disintegration of or fire caused by a failed engine.That’s why since the late 1950s, most airplane have hung their engines in pods below the wings. This is inefficient, but it eases maintenance and increases isolation in the event of a failure. Over the years, manufacturers have also found ever more effective ways to shield engines with lightweight armor and enable them to fail gracefully instead of catastrophically in the even of damage in object ingestion.So now, half a century later, Space-X is building a Saturn class launch vehicle around a platform loaded with comparatively small, comparatively radical rocket engines, and you are more than justified to wonder, “is that safe?”Well, lets consider a few differences between then and now.Put all this together and yes, not only do I think its safe to put engines on a Super Heavy booster, I think it provides redundancy and a number of efficiency and other advantages.","35,110 followers",C Stuart Hardwick,1.1K,12.3K,142.4M,https://www.quora.com/Why-is-Elon-Musk-proposing-a-plan-to-speed-up-spaceflight-to-Mars
7,"Yes. We know that 30 engines is too much (N1 rocket), so that’s why SpaceX stopped at 29.Note: while this is tongue in cheek, I really would not be surprised if this were the ACTUAL reason for having 29 engines on SuperHeavy. Elon Musk has exactly the right sense of humour to do things like that.In all seriousness, SpaceX already flies the 27 engine Falcon Heavy without any problems. As far as I am aware, the Falcon 9 family has had exactly 1 engine failure in 100+ flights, and that was one of the first flights.",1 follower,Rodney Price,1.3K,3.7K,10.4M,https://www.quora.com/Why-is-Elon-Musk-proposing-a-plan-to-speed-up-spaceflight-to-Mars
8,"I’m not a rocket scientist - but I would sayIn engineering, the more parts you have, the higher is the probability of failure for the whole system. On a space rocket, failure of even one engine out of 30Each engine is an immensely complex thing, with lots of plumbing, valves, and turbopumps. Each of these devices works under incrediI’m not a rocket scientist - but I would sayIn engineering, the more parts you have, the higher is the probability of failure for the whole system. On a space rocket, failure of even one engine out of 30Each engine is an immensely complex thing, with lots of plumbing, valves, and turbopumps. Each of these devices works under incredible thermal and mechanical stress. And failure could manifest not just as “the engine gracefully shut down”. But rather as “turbopump suffered catastrophic damage, sending debris around”, or “fuel line leaked onto a combustion chamber or another engine”, and so on. You know, all these nasty things that eventually lead to explosion on a launch pad.To this day, no successful design involved such a number of engines.USSR didn’t have an engine that could be close to the American F1 in terms of thrust and efficiency, so N1 had total of 30 smallerNow the bad news: out of 4 N1 launches,Now, if you analyze these failures, there are two main root causes for that:Of course, one could counter these by the following arguments:In any case, I genuinely hope that Starship first stage with all its 30 engines would work flawlessly. So far, is the most viable way to send humans beyond Moon, and I hope that it will succeed - so my great-…-children will eventually colonize Solar System and beyond.But the overall idea of a rocket with 30 engines on the first stage does not look* which is, by the way, one of the reasons why commercial airplanes today have just two engines - making them four-engined doesn’t make them any safer at all",112 followers,Seth Clonts,780,124,219K,https://www.quora.com/Why-is-Elon-Musk-proposing-a-plan-to-speed-up-spaceflight-to-Mars
9,"Depending on if you want to trash SpaceX or not, it could be considered either a huge safety problem or a safety enhancer. On the SuperHeavy an outright failure of one engine would cost 1/29 of the total thrust and it’s entirely possible that the mission would continue with little impact. On a Titian II, that launched the Gemini missions in the 1960s, the failure of a single engine would be a major mission failure.The flip side of the clustered engines is that there are roughly 29 chances for one engine to fail when compared to a single engine rocket!Which of these opinions comes true will beDepending on if you want to trash SpaceX or not, it could be considered either a huge safety problem or a safety enhancer. On the SuperHeavy an outright failure of one engine would cost 1/29 of the total thrust and it’s entirely possible that the mission would continue with little impact. On a Titian II, that launched the Gemini missions in the 1960s, the failure of a single engine would be a major mission failure.The flip side of the clustered engines is that there are roughly 29 chances for one engine to fail when compared to a single engine rocket!Which of these opinions comes true will be known in time. I’m betting on SpaceX!",2 followers,Leo Bruce,932,137,826.1K,https://www.quora.com/Why-is-Elon-Musk-proposing-a-plan-to-speed-up-spaceflight-to-Mars
