,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"We do not know yet.1. Not enough machines have been built.2. Not enough teams have tried.3. Not enough papers have been published.4. Not enough funding has been provided.5. Not enough ideas have been explored.6. Not enough data has been collected.The world has stuck the polywell (along with many other fusion approaches) in a bin marked: “We do not care enough to try these concepts yet”. It has been frustrating.I. Major Unresolved IssuesWe do not know yet.1. Not enough machines have been built.2. Not enough teams have tried.3. Not enough papers have been published.4. Not enough funding has been provided.5. Not enough ideas have been explored.6. Not enough data has been collected.The world has stuck the polywell (along with many other fusion approaches) in a bin marked: “We do not care enough to try these concepts yet”. It has been frustrating.I. Major Unresolved Issues:Dr. Cornish’s 2015 machine [4]:But, critics argue that there are always instabilities that would kill it.II. How it is supposed to work:Every step of this mechanism could fail. We do not know.III. How To Get Net Power:Conduction:Radiation:Efficiency:IV. Additional Reading.The critical work includes Riders’ and Nevins papers:Joe Khachans’ group at the University of Sydney has done rigorous investigation on the polywell, but their work was always hamstrung by a lack of funding; here are some of their papers I did not mention:Dr. Carr is pessimistic on this concept.Cusp Confinement is a whole other beast. Here are some good papers:V. Final Message:Part I Citations:Part II Citations:Citations for thePart III Citations:13. Rider, Todd H. ""A General Critique of Inertial-electrostatic Confinement Fusion Systems."" Physics of Plasmas 6.2 (1995): 1853-872. Print.14. Rider, Todd H. ""Fundamental Limitations on Plasma Fusion Systems Not in Thermodynamic Equilibrium."" MIT Thesis 1995.15. Nevins, W. M. ""Can Inertial Electrostatic Confinement Work beyond the Ion–ion Collisional Time Scale?"" Physics of Plasmas 2.10 (1995): 3804. Print.17. Atzeni, Stefano, and Jürgen Meyer-ter-Vehn. The Physics of Inertial Fusion: Beam Plasma Interaction, Hydrodynamics, Hot Dense Matter. Oxford: Clarendon, 2004. Print.71. Greenspan, E. ""Fusion-Fission Hybrid Reactors."" Advances in Nuclear Science and Technology 16.1984 (1984): 289-515. Springer Link. Web. 4 Apr. 2013. .","3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/What-are-the-merits-and-drawbacks-of-the-Polywell-fusion-reactor-design
1,"The primary problem with the Polywell design and other similar designs, which essentially use external fields to bring particle beams to focus, is that the theory which shows that they work ignores collective effects. Ignoring collective effects amounts to ignoring all of the important potential instabilities.What I mean by collective effect is the effect of the electric and magnetic fields of the particle beams on the beams themselves. If one assumes that the particles can just follow the externally created fields one throws away all of the interesting and important dynamics. Some work has beThe primary problem with the Polywell design and other similar designs, which essentially use external fields to bring particle beams to focus, is that the theory which shows that they work ignores collective effects. Ignoring collective effects amounts to ignoring all of the important potential instabilities.What I mean by collective effect is the effect of the electric and magnetic fields of the particle beams on the beams themselves. If one assumes that the particles can just follow the externally created fields one throws away all of the interesting and important dynamics. Some work has been done recently to clear up the theoretical picture, and I will provide references soon and more details when I get the chance.I think the reason that one sees things like the Polywell appear on kickstarter, and the reason that it has a large internet following is due to the impression that it has been ignored by the plasma physics and fusion community, and also due to the fact that seemingly promising ideas for power generation get a strong following from laypeople.",0 followers,John Holmes,814,1.2K,777.1K,https://www.quora.com/What-are-the-merits-and-drawbacks-of-the-Polywell-fusion-reactor-design
2,"Mostly because its fun in the story.Certainly none of the current fusion reactors we are designing could be overloaded in this manner - in all our current fusion reactor designs, if anything goes wrong you’d almost instantly lose containment, which would cause the pressure and temperature to drop dramatically, thus ceasing fusion altogether. The containment failure would quite possibly damage the interior of the reactor, making it impossible to restart without extensive repairs - but by no means should it give off more energy than the reactor would while running under normal conditions.That’sMostly because its fun in the story.Certainly none of the current fusion reactors we are designing could be overloaded in this manner - in all our current fusion reactor designs, if anything goes wrong you’d almost instantly lose containment, which would cause the pressure and temperature to drop dramatically, thus ceasing fusion altogether. The containment failure would quite possibly damage the interior of the reactor, making it impossible to restart without extensive repairs - but by no means should it give off more energy than the reactor would while running under normal conditions.That’s not to say that building a fusion reactor that WAS designed to overload and produce a large fusion explosion is impossible, but it sounds difficult to say the least, and there’s certainly no reason to imagine that most craft - even military ones - would be designed in such a way. It would be much simpler to just detonate any of the actual fusion warheads on board if you want to instantly and thoroughly scuttle your ship.So we have to imagine that something about the fundamental design of the reactors in The Expanse - which in the show are depicted as some kind of laser-confinement reactors - lends them to suffer this kind of overload by simply tweaking their operation parameters. Again, not something any of our current designs could or would accomplish.","3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/What-are-the-merits-and-drawbacks-of-the-Polywell-fusion-reactor-design
3,"Clearly, in theIt might even turn out that in the real world they can be overloaded as well, but I don’t think we will find that out in what is left of my lifetime.Q: If fusion reactors cannot be overloaded, then how do ships overload the reactor in The Expanse, like the Donnager?",0 followers,John Holmes,814,1.2K,777.1K,https://www.quora.com/What-are-the-merits-and-drawbacks-of-the-Polywell-fusion-reactor-design
4,"Surely, you should have asked:""How was nuclear fusionThe history of nuclear fusion began early in the 20th century as an inquiry into how stars powered themselves. It was eventually discovered that nuclear fusion powers stars.In 1920 British physicist Francis William Aston discovered that the mass equivalent of four hydrogen atoms is heavier than the mass of one helium atom (2He4), which implied that net energy can be released by comSurely, you should have asked:""How was nuclear fusionThe history of nuclear fusion began early in the 20th century as an inquiry into how stars powered themselves. It was eventually discovered that nuclear fusion powers stars.In 1920 British physicist Francis William Aston discovered that the mass equivalent of four hydrogen atoms is heavier than the mass of one helium atom (2He4), which implied that net energy can be released by combining hydrogen atoms to form helium. This provided the first hints of a mechanism by which stars could produce energy. Throughout the 1920s, Arthur Stanley Eddington became a major proponent of the proton–proton chain reaction (PP reaction) as the primary system running the Sun.[1][2] Quantum tunneling was discovered by Friedrich Hund in 1929, and shortly afterwards Robert Atkinson and Fritz Houtermans used the measured masses of light elements to show that large amounts of energy could be released by fusing small nuclei.Rutherford understood what tremendous forces could be unleashed from the atom nucleus. In a famous 1934 experiment that opened the way to present-day fusion research (including ITER), he realized the fusion of deuterium (a heavy isotope of hydrogen) into helium, observing that ""an enormous effect was produced.""The first patent related to a fusion reactor was registered in 1946 by the United Kingdom Atomic Energy Authority. The inventors were Sir George Paget Thomson and Moses Blackman.","220,150 followers",Franklin Veaux,3.2K,47.3K,779.4M,https://www.quora.com/What-are-the-merits-and-drawbacks-of-the-Polywell-fusion-reactor-design
5,"In 1920, Arthur Eddington proposed nuclear fusion as the source of solar energy.In 1939, Hans Bethe published a detailed model for the process.In 1951, Stan Ulam and Edward Teller developed the idea of a staged nuclear weapon in which radiation from a fission device would be used to compress a nearby container of thermonuclear fuel to sufficient density to initiate a thermonuclear reaction.Since then many scientists have worked on harnessing nuclear fusion to generate power.The principal approaches are magnetic confinement and inertial confinement.Both have achieved fusion in laboratory tests.Continue ReadingIn 1920, Arthur Eddington proposed nuclear fusion as the source of solar energy.In 1939, Hans Bethe published a detailed model for the process.In 1951, Stan Ulam and Edward Teller developed the idea of a staged nuclear weapon in which radiation from a fission device would be used to compress a nearby container of thermonuclear fuel to sufficient density to initiate a thermonuclear reaction.Since then many scientists have worked on harnessing nuclear fusion to generate power.The principal approaches are magnetic confinement and inertial confinement.Both have achieved fusion in laboratory tests.Practical problems have prevented sustained fusion required for a useful power generation plant.In magnetic confinement a plasma is compressed and heated by powerful electromagnetic fields. Unfortunately irregularities in the plasma and thermal losses have prevented a continuous sustained reaction.In inertial confinement a tiny container of cryogenic hydrogen fuel is ablated and heated by a powerful laser array in a fashion analogous to a tiny hydrogen bomb. The repeated fusion of a steady stream of these tiny pellets would create a controlled sustained flow of energy.Ironically one of the features of fusion reactions that helps make thermonuclear bombs practical is a potential barrier to practical fusion power generation.The highly energetic neutrons emitted from fusion can destroy the structural integrity of reactor materials and even render them temporarily radioactive.Since controlled fusion systems have so far failed to operate for prolonged periods they haven't yet had to face this problem.A second issue with intense neutron flux is that it can be used to generate plutonium and tritium for nuclear weapons production.Such issues mean that fusion power may not prove to be the “clean, endless” source of electricity that some proponents believe.",UNKNOWN,Viktor T. Toth,1.8K,8.6K,115.1M,https://www.quora.com/What-are-the-merits-and-drawbacks-of-the-Polywell-fusion-reactor-design
6,"Squeeze an appropriate gas (plasma) really hard and get it really hot.For the squeeze some of the strongest magnets on the planet are used.For the getting it hot, high power lasers are used.Both parts are hard individually, but maintainig the squeeze for a long duration while simultaneously maintaining maximum temperature has been impossible to date.But solving that is an engineering problem, not one of fundamental new physics.As I recall about the longest a squeeze has been maintained is about 60 seconds, but the plasma wasn’t hot enough to generate net energy output.For a hot enough plasma bSqueeze an appropriate gas (plasma) really hard and get it really hot.For the squeeze some of the strongest magnets on the planet are used.For the getting it hot, high power lasers are used.Both parts are hard individually, but maintainig the squeeze for a long duration while simultaneously maintaining maximum temperature has been impossible to date.But solving that is an engineering problem, not one of fundamental new physics.As I recall about the longest a squeeze has been maintained is about 60 seconds, but the plasma wasn’t hot enough to generate net energy output.For a hot enough plasma ball to generate net energy, I think about a second is the current record for maintaining the squeeze.","3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/If-fusion-reactors-cannot-be-overloaded-then-how-do-ships-overload-the-reactor-in-The-Expanse-like-the-Donnager
7,"What method of nuclear fusion are you talking about? It’s going on in the stars all the time, so we didn’t invent it, just ways to make it happen without a huge gravity field. The fusion bomb was the first human induced fusion, and was a natural follow-on from the fission bomb: in fact a fission bomb creates the compression that allows fusion to occur. But that’s not useful for energy production. If you are talking about fusion energy, most people don’t consider something an invention until it works, and we haven’t been able to get sustainable energy out that exceeds the amount of energy needeWhat method of nuclear fusion are you talking about? It’s going on in the stars all the time, so we didn’t invent it, just ways to make it happen without a huge gravity field. The fusion bomb was the first human induced fusion, and was a natural follow-on from the fission bomb: in fact a fission bomb creates the compression that allows fusion to occur. But that’s not useful for energy production. If you are talking about fusion energy, most people don’t consider something an invention until it works, and we haven’t been able to get sustainable energy out that exceeds the amount of energy needed to contain the reaction. In that sense fusion power has not been “invented” yet.",2 followers,Richard Muller,1.7K,2.3K,201.9M,https://www.quora.com/If-fusion-reactors-cannot-be-overloaded-then-how-do-ships-overload-the-reactor-in-The-Expanse-like-the-Donnager
8,"RE:First of all Batman is Hollywood nonsense. Hollywood is under no obligation to present actual science in their “entertainment”. In fact they often create scenarios which are contrary to KNOWN scientific reality. Hollywood is guilty of horrific science dis-education (and many other sorts of dis-education too).OK, enough of that. On to reality.Any real fusion reactor is going to have to somehow bring small nuclei like deuterium or tritium close enougRE:First of all Batman is Hollywood nonsense. Hollywood is under no obligation to present actual science in their “entertainment”. In fact they often create scenarios which are contrary to KNOWN scientific reality. Hollywood is guilty of horrific science dis-education (and many other sorts of dis-education too).OK, enough of that. On to reality.Any real fusion reactor is going to have to somehow bring small nuclei like deuterium or tritium close enough together so that the strong nuclear force will take hold and fuse those nuclei and release energy. The problem is that the strong force has limited range whereas the electric force has unlimited range and is quite strong itself, and it always pushes nuclei away from each other.In order to bring those nuclei close enough to overcome the electric force the nuclei have to be moving really, really fast. There are two ways to do that (that I am aware of).One way isInertial confinement does not yet work so well (or ever?) in the less destructive machines we have built such as theThe second way to whack small nuclei together hard enough and often enough to extract useful energy from their fusion is to make make them move fast enough by confining them in a “magnetic bottle” and heating them with radio waves. (A matter bottle would cool them instantly so they could not fuse.) Scientist are still actively pursuing this too, but gas that hot, a plasma, does not want to be confined and it has STRONG tendency to want to escape.And now we come to the answer to the original question.The machines we build to try to bring small nuclei together require aMaybe it will work someday, but don’t hold your breath waiting for it. And don’t worry about it exploding. If they ever do make fusion work the fusion reactor will only be using tiny amounts of fuel at any one time, too little to explode in any big way.",339 followers,Alex Robinson,3.1K,825,21.4M,https://www.quora.com/What-are-the-merits-and-drawbacks-of-the-Polywell-fusion-reactor-design
9,"That would be the case in normal operations, but that's the point of the scientists worry. The inventor found a way to create an explosion from the reactor that would release all of uts energy instead of just going inert and dissipating. Thats why he was terrified of it getting into the wrong hands. Only he knew how to modify the core to do this, but it would only be a matter of time until someone else figured it out. Wayne knew that, too. In reality, we don't know how he did this, but that's why they don't explain it. The method may be far beyond what we know or understand of physics, but youThat would be the case in normal operations, but that's the point of the scientists worry. The inventor found a way to create an explosion from the reactor that would release all of uts energy instead of just going inert and dissipating. Thats why he was terrified of it getting into the wrong hands. Only he knew how to modify the core to do this, but it would only be a matter of time until someone else figured it out. Wayne knew that, too. In reality, we don't know how he did this, but that's why they don't explain it. The method may be far beyond what we know or understand of physics, but you dont need to know the method for the story to work.","2,760 followers",Milan Miloradovic,632,2.3K,35.5M,https://www.quora.com/What-are-the-merits-and-drawbacks-of-the-Polywell-fusion-reactor-design
