,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"OJA is a high- speed,eco-friendly and cost-friendly blockchain. It's supposedly erected to speed up deals with nearly zero freights thanks to the power-effective NIST5 Winning algorithm.Our original design was to make a stoner-friendly cryptocurrency exchange that always pays back druggies in OJA Coins incontinently as a price.Decentralized:Using peer-to-peer technology to manage transactions with no central authority or bank's system.Performance:Instant and almost zero transaction fees thanks to OJA's algorithm and 60 seconds block time.Efficient:Very secure and power-saving architecture thanOJA is a high- speed,eco-friendly and cost-friendly blockchain. It's supposedly erected to speed up deals with nearly zero freights thanks to the power-effective NIST5 Winning algorithm.Our original design was to make a stoner-friendly cryptocurrency exchange that always pays back druggies in OJA Coins incontinently as a price.Decentralized:Using peer-to-peer technology to manage transactions with no central authority or bank's system.Performance:Instant and almost zero transaction fees thanks to OJA's algorithm and 60 seconds block time.Efficient:Very secure and power-saving architecture thanks to winning algorithm NIST5.",UNKNOWN,Godrej Appliances,634,0,0,https://www.quora.com/Which-one-is-the-most-eco-friendly-cryptocurrency
1,TheThe iCW Token - also termed as a green crypto aka a grypto - is mined in data centers located in the subarctic regions of Siberia where artificial cooling isn't required.iCryptoWorld,"20,163 followers",Sriraman Madhavan,11.7K,186,7.9M,https://www.quora.com/Which-one-is-the-most-eco-friendly-cryptocurrency
2,"You can try those now robot investing portfolio managers like Betterment or Wealthfront.  Not sure what you're return will be, but you don't have to do anything. . .just give them the money and take  risk assessment to figure out the portfolio.You should just put it in a high yield savings account. . . you won't get much in return but you're going back to active investing for two years so you don't need to worry since that a relatively short amount of time.Also don't know what your life situation is or what your priorities are so its hard to recommend to someone what to do.","84,490 followers",Adam Fayed,1.4K,0,0,https://www.quora.com/Which-one-is-the-most-eco-friendly-cryptocurrency
3,"2 years is a short time horizon to invest in the stock market (either actively or passively), especially if you need the money to pay for your education.If you want a reasonably safe place to hold your $60,000 for the next two years, and would like to preserve your capital, I would suggest investing in a reasonably well paid savings account with a <2 year maturity at a top-tier bank.I would advise against investing in a mutual fund (either actively or passively managed) as you could lose a big chunk of your principal if for some reason the market collapses in the next two years.Short dated bon2 years is a short time horizon to invest in the stock market (either actively or passively), especially if you need the money to pay for your education.If you want a reasonably safe place to hold your $60,000 for the next two years, and would like to preserve your capital, I would suggest investing in a reasonably well paid savings account with a <2 year maturity at a top-tier bank.I would advise against investing in a mutual fund (either actively or passively managed) as you could lose a big chunk of your principal if for some reason the market collapses in the next two years.Short dated bonds could be a good alternative, but $60,000 would not get you very far in terms of diversification.",532 followers,Matthew Jozwik,9.4K,149,755.3K,https://www.quora.com/Which-one-is-the-most-eco-friendly-cryptocurrency
4,"I'd put it all in a couple of index mutual funds in the Vanguard family. The SP500 can still jump around, but it's a lot more stable than most individual stocks.I'd put it all in a couple of index mutual funds in the Vanguard family. The SP500 can still jump around, but it's a lot more stable than most individual stocks.","68,121 followers",Abhishek Tr,1.6K,420,25M,https://www.quora.com/Ive-made-6000-this-year-actively-trading-stocks-but-now-I-have-a-lot-on-my-plate-What-is-the-best-way-to-passively-invest-60-000
5,"I'd say the best way to invest passively is the method Jack Meyer advocates (he grew Harvard's endowment from around $5 billion to $26 billion in the span of 15 years.His strategy works because it creates strong hedges for you and allows for some great profitability once you don't get greedy and lock-in your profits rather than over thinking the upswing and losing the gains entirely.For your $60,000 .... to follow his strategy would mean$20,000 - Index funds [$SPY would be my choice here]$20,000 - Bonds - the 30-year T.Notes [take exposure from futures or $TLT) , even though I personally thinkI'd say the best way to invest passively is the method Jack Meyer advocates (he grew Harvard's endowment from around $5 billion to $26 billion in the span of 15 years.His strategy works because it creates strong hedges for you and allows for some great profitability once you don't get greedy and lock-in your profits rather than over thinking the upswing and losing the gains entirely.For your $60,000 .... to follow his strategy would mean$20,000 - Index funds [$SPY would be my choice here]$20,000 - Bonds - the 30-year T.Notes [take exposure from futures or $TLT) , even though I personally think the Fed dips its' hand in the honey pot a few times...are still one of the most trusted financial instruments in the world.$20,000 - Cash ; if you're in the US it seems like the dollar will continue its' upward rise for a bit. But this third of your portfolio is meant to be conservative. If the dollar goes up, having the $20,000 in cash means the value of the cash will go up.","45,927 followers",Sahil Bhadviya,580,232,18M,https://www.quora.com/Ive-made-6000-this-year-actively-trading-stocks-but-now-I-have-a-lot-on-my-plate-What-is-the-best-way-to-passively-invest-60-000
6,"Since you only want two years, you'll want something that is low-risk and that means some kind of bond fund, very low-beta stocks that pay dividends, or bank products like CDs or similar.  I am not a market timer and can't tell you when this volatility will subside.  But if you can't stomach the ups and downs, the market may not be your best choice and certainly not at this time.","12,889 followers",Bernie Klinder,1.3K,933,11.1M,https://www.quora.com/Ive-made-6000-this-year-actively-trading-stocks-but-now-I-have-a-lot-on-my-plate-What-is-the-best-way-to-passively-invest-60-000
7,"Thanks for the A2A. There really isn't anything I can contribute here though, as what",356 followers,Gordon Miller,25.1K,10K,165.3M,https://www.quora.com/Ive-made-6000-this-year-actively-trading-stocks-but-now-I-have-a-lot-on-my-plate-What-is-the-best-way-to-passively-invest-60-000
8,"""Sell down to the sleeping point."" -- unknownI think S&P 500 is a good choice for low-attention investing. But if even that is too much for you, how about a mixture of S&P 500 and 2-year bonds? (2 years because that's when you want to trade actively again).You could also look for low-beta stocks and buy 3-6 of those.",53 followers,Piyush Agarwal,1.3K,54,961.8K,https://www.quora.com/Ive-made-6000-this-year-actively-trading-stocks-but-now-I-have-a-lot-on-my-plate-What-is-the-best-way-to-passively-invest-60-000
9,"Judging by your answer, I can’t know the following things:A good financial plan is bespoke to your circumstances - not what the latest news headlines show.The biggest reasons people fail in investing are analyzing and watching fear-mongering news too much, getting emotional, and also taking random advice from friends.People who succeed in investing tend to do the following things:Judging by your answer, I can’t know the following things:A good financial plan is bespoke to your circumstances - not what the latest news headlines show.The biggest reasons people fail in investing are analyzing and watching fear-mongering news too much, getting emotional, and also taking random advice from friends.People who succeed in investing tend to do the following things:2. Focus on the long-term. A long-term plan shouldn’t be affected by stocks rising or falling, by 20%.3. Diversify both in terms of time diversification, as it is safer as per the charts below, and asset diversification - not putting all your eggs in one basket.The last point is especially the case for middle-aged and older investors.4. Take advice where needed. This could be to do with tax, investing, or other issues.The more complicated your situation, the greater chance that advice will add some benefits.5. Don’t try to time the perfect time to buy assets, also known as market timing, which doesn’t work.And finally, they don’t stay in cash. Cash is a 100% guaranteed inflation loss.What’s more, this year, inflation is due to top 10% in the UK according to the Bank of England’s forecasts, with banks paying 1%. That is a 9% loss to inflation.If you buy assets, they will go up and down, but even if they go down, you don’t face a loss (only a decline) unless you sell out.Nobody “lost” money investing one day before the stock and real estate crash in 2007-2008, if they kept their nerve. Prices recovered within 3 years.In comparison, cash lost to inflation can never be recovered.Worried about the fall in the Pound or other currencies or inflation? Join me for my free webinar next Tuesday by registering below!Pained by financial indecision?Some Reading",356 followers,Gordon Miller,775,10K,165.3M,https://www.quora.com/Ive-made-6000-this-year-actively-trading-stocks-but-now-I-have-a-lot-on-my-plate-What-is-the-best-way-to-passively-invest-60-000
