,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"This is a tough one. But I'm going to have to give my vote to Dr Victor Von DoomDr Doom is a lot of things. Megalomaniacal, egotistical, calculating, a tyrant, a despot, a dictator and a lot more. But more than all of this, he's also basically a prophesied savior for humanity.Wait. What?Oh yeah stick around guys and gals.Dr Doom once travelled to Wakanda in spirit form (he actually planned to invade Wakanda but didn't need to) where he met with Bast, the Panther Goddess and chief god of Wakanda. Bast is most known for giving her blessing(s) to the current king and champion of Wakanda, the BlacThis is a tough one. But I'm going to have to give my vote to Dr Victor Von DoomDr Doom is a lot of things. Megalomaniacal, egotistical, calculating, a tyrant, a despot, a dictator and a lot more. But more than all of this, he's also basically a prophesied savior for humanity.Wait. What?Oh yeah stick around guys and gals.Dr Doom once travelled to Wakanda in spirit form (he actually planned to invade Wakanda but didn't need to) where he met with Bast, the Panther Goddess and chief god of Wakanda. Bast is most known for giving her blessing(s) to the current king and champion of Wakanda, the Black Panther (whoever it may be at the time) and giving this person the capabilities that is often associated with being the Black Panther. Upon meeting with Bast, she informed him that she would devour his soul if he lied to her for his trespassing into her domain.But what was his reason? Doom wanted the Vibranium to aid in his conquest of Earth. Apparently Vibranium has a special property when magic is applied by amplifying it. In this regard, the potential of Vibranium could well be infinite. And being that Doom is a very capable sorcerer, this could only serve him very well.Doom was measured by Bast as she questioned his reasons and his resolve. She was unimpressed with him initially, believing him to be hardly more than another evil and greedy man going so far as to call him a monster for his many crimes. But unsurprisingly, and in a very Doom fashion, Victor spoke honestly with her and didn't make any attempts to sugarcoat his actions or his reasons, going so far as to measure himself against the actions of the whole of humanity and even against the actions taken by the nation and kingdom of Wakanda, gods and even destiny itself.This momentarily angers Bast, as Doom invites her to look into his soul and get a true measure of his character and his actions. Bast does precisely this as she peers into his soul and here she sees and learns of his anguish, his pains and his faith in himself and of his beliefs.Inside his soul with his memories laid bare, Bast sees things as Doom does and it is hectic, violent, and in desperate need of order. As he details all of this to Bast, we can see that both she and Doom are looking on at various events unfolding. Through these visions, we begin to see why Doom schemes and plots these machinations.Presumably while using his magicks, Doom has peered across the history of humanity (past, present and future). Sadly in all of these events, humanity never gets any better except for one possible future. It’s here that we learn of Doom's goal and the one conclusion that he's drawn.Only he can save humanity if humanity was united under him.Doom admits that his actions are less than savory. But he goes further with his explaining and informs Bast that his methods are what's necessary to see his goal accomplished. He believes that people are opposed to him are simply afraid of this because he views himself as an agent of change. He even goes so far as to explain why he dislikes Rees Richards and T'Challa so much. Because they don't want to change. If he represents change (the Doom of what currently is) than this would make Reed and T'Challa his natural enemies as they would want what's better for here and now. Making them agents of conservation. But he wants more and better for a better and brighter tomorrow.Once again, he asks Bast to take measure of him. But this time, he challenges her to do so while measuring him against the crimes and heinous acts of humanity.At the end of this incredibly insightful journey, Bast makes a revelation that is just as surprising as Doom's true goal and intentions.She has also looked into just as many futures as Doom has and more surprisingly…she actually agrees with him.She believes that Doom is all that he believes and claims himself to be. Doom is the leader to make the hard choices and take the hard path to ensure that humanity reaches its full potential. He is the best possible leader for the betterment of mankind.If Dr Doom ever actually won, it would actually be the best thing for humanity. But thanks to his methods and his ruthlessness to see this (for all intents and purposes) divine goal come to fruition, he's regarded as a villain.And there you go.All hail Dr Doom. Our savior.",12 followers,Steven Carter,993,3K,12.9M,https://www.quora.com/What-comic-book-character-is-portrayed-as-a-villain-but-is-actually-a-hero
1,"Magneto.He’s redeemed himself at least half a dozen times in the comics, but various editors in chief at Marvel keep blocking the obvious plot resolution of the character arc Chris Claremont set up for him back in the early ’80s because there aren’t enough a list X-Men villains apart from ridiculous characters like Apocalypse. It reached a point a few years back where writers gave up on even pretending to give any reason for him carrying on with the villainy anymore and just write him as the ranting madman out of the ’60s comics instead of making any effort to treat him as a credible characterMagneto.He’s redeemed himself at least half a dozen times in the comics, but various editors in chief at Marvel keep blocking the obvious plot resolution of the character arc Chris Claremont set up for him back in the early ’80s because there aren’t enough a list X-Men villains apart from ridiculous characters like Apocalypse. It reached a point a few years back where writers gave up on even pretending to give any reason for him carrying on with the villainy anymore and just write him as the ranting madman out of the ’60s comics instead of making any effort to treat him as a credible character.","2,763 followers",Milan Miloradovic,1.4K,2.3K,35.5M,https://www.quora.com/What-comic-book-character-is-portrayed-as-a-villain-but-is-actually-a-hero
2,"Oh that’s a tough one. I will pick something a bit unorthodox here:Vandal Savage as portrayed in Young Justice animated series. You see, Savage starts off being seen as a bonafide villain. He leads the Light,basically a Society of super-villains,a group that gathers mostly behind computer screens and seemingly plot world domination.See? Most of the members believe that humanity is being done disservice in the long run by heroics of the Justice League. Essentially humanity’s evolution and ability to overcome difficulties is being hindered by superheroes who constantly intervene and prevent humaOh that’s a tough one. I will pick something a bit unorthodox here:Vandal Savage as portrayed in Young Justice animated series. You see, Savage starts off being seen as a bonafide villain. He leads the Light,basically a Society of super-villains,a group that gathers mostly behind computer screens and seemingly plot world domination.See? Most of the members believe that humanity is being done disservice in the long run by heroics of the Justice League. Essentially humanity’s evolution and ability to overcome difficulties is being hindered by superheroes who constantly intervene and prevent human progress. Savage is the creator of this idea:In ancient Babylon he stood tall against the invaders from outer space,protecting humanity:Savage defeated them at the cost of his son Nabu(yes,in this universe Doctor Fate). In centuries to come Savage kept influencing and shaping history until he met an unlikely ally:Darkseid invaded Earth. He was impressed by Savage’s resilience and thus Savage managed to negotiate peace. A partnership of sorts,where each other would wage conquest until time came for the final battle between them. Ultimate cosmic survival of the fittest. Possibly an also inevitable outcome. Savage most likely schemes against Darkseid,preparing humanity for that final enemy that threatens all. Savage is one of the more complex characters. I can’t imagine the loneliness,the pain endured for 50 000 yrs watching children die….until you grow numb enough that you put them out of their misery themselves:Savage is definetly an antagonist. He hinders the protagonists,he shows little mercy and most of his actions are in essence ,,evil”. But are they necessary evil? We have no idea what his ultimate plans are. We have no idea how he wills to eventually outsmart Darkseid. We have no idea how powerful Darkseid is in this universe. So basically Savage is playing the long game. Game for the greater good and eventual rise of humanity. His daughter Cassandra considered him humanity’s greatest hero. There is some nobility in him. There is also solitude,pain……I just know I don’t feel that much of “I’m totally evil” vibe from him :D","220,160 followers",Franklin Veaux,1.8K,47.3K,779.5M,https://www.quora.com/What-comic-book-character-is-portrayed-as-a-villain-but-is-actually-a-hero
3,"There's only one that comes to mind for me. It's booster gold.even Superman doesn't like him. And Superman generally likes everyone and sees passed flaws.To many people booster is a selfish asshole who does this hero work for money, profit and to inflate his ego.While he may not appear to be a villain he does appear to be self serving jerk. In reality booster is the greatest hero you've never heard of.He's saved the timeline a few times and even the world. Usually his time travel shenanigans erase memories of him doing great things.All in all boosters achievements are hidden from the public eyThere's only one that comes to mind for me. It's booster gold.even Superman doesn't like him. And Superman generally likes everyone and sees passed flaws.To many people booster is a selfish asshole who does this hero work for money, profit and to inflate his ego.While he may not appear to be a villain he does appear to be self serving jerk. In reality booster is the greatest hero you've never heard of.He's saved the timeline a few times and even the world. Usually his time travel shenanigans erase memories of him doing great things.All in all boosters achievements are hidden from the public eye. He's always dealing with some threat Superman and the others can't. And yet he's viewed as a massive douche that doesn't deserve to be a hero. And yet he does.",12 followers,Matt Feeney,4.1K,181,1.7M,https://www.quora.com/What-comic-book-character-is-portrayed-as-a-villain-but-is-actually-a-hero
4,"Most superheroes are actually psychotic killers. A person who dresses up in a costume and goes around beating up muggers or killing bad guys is not psychologically healthy, and likely has a grab bag of mental illnesses to go along with their violent hobby.Probably the worst of the lot (unless you count Rorschach, who isn’t really portrayed as a hero to anyone who’s paying attention) is the PunisheMost superheroes are actually psychotic killers. A person who dresses up in a costume and goes around beating up muggers or killing bad guys is not psychologically healthy, and likely has a grab bag of mental illnesses to go along with their violent hobby.Probably the worst of the lot (unless you count Rorschach, who isn’t really portrayed as a hero to anyone who’s paying attention) is the Punisher.My wife and I were just talking about this a few hours ago. Quora is a...","2,763 followers",Milan Miloradovic,3.3K,2.3K,35.5M,https://www.quora.com/What-comic-book-character-is-portrayed-as-a-villain-but-is-actually-a-hero
5,"Lex Luthor. Setting aside the fact that the guy rebuilds Gotham and saves the world that time when Superman is busy in another dimension, he’s portrayed as a villain because he keeps trying to kill Superman. And Superman is perfect, right? So he must be a bad guy if he hates Superman. I take issue with that. Here is this alien who shows up on our planet, uninvited, without asking anyone’s permission and then decides that he has the right to fly around the planet doing basically whatever he wants, again, with no one’s invitation or permission. What about our right to self determination? What abLex Luthor. Setting aside the fact that the guy rebuilds Gotham and saves the world that time when Superman is busy in another dimension, he’s portrayed as a villain because he keeps trying to kill Superman. And Superman is perfect, right? So he must be a bad guy if he hates Superman. I take issue with that. Here is this alien who shows up on our planet, uninvited, without asking anyone’s permission and then decides that he has the right to fly around the planet doing basically whatever he wants, again, with no one’s invitation or permission. What about our right to self determination? What about problems of international relations? Does Superman care about any of that or does he think that might makes right? Or that because he thinks he is doing good things, that makes it okay?Lex is worried that Superman is basically unstoppable. Superman clearly feels he has the right to make all the decisions for himself. If he decided that the best way to protect people was to make himself Dictator of Earth exactly what could we do to stop him? And another thing, he is an American citizen, right? So when he shows up in other countries, again, uninvited, without permission, and destroys their property, is that an act of terrorism committed by an American citizen on foreign soil? Or is his tacit approval by the American government make him an agent of said government and therefore it is, in fact, an act of war by America against a foreign country? Did we authorize him to take those actions? Does Congress approve of his reckless behavior? No! He just decided, himself, that he was allowed to do those things.Sure, he does good things, but there’s a road he’s paving by doing that and it doesn’t lead to a good place. And he gets to decide what is and is not good. He decides who is and is not good. Then he acts on that, without anyone else’s input. Sometimes, those are other Kryptonians but sometimes he’s an alien attacking humans. Lex Luthor has a completely legitimate point about there being huge problems with the way Superman behaves and humans’ casual acceptance of that behavior is a failure on our part to properly think about what he is doing. Lex isn’t exactly going about it in the best way, but I think casting him as nothing more than a villain who gamed the system fails to take into account that Superman is not really the hero people want him to be. When you really think about it, it’s almost an accident that Superman is a good guy. Like in the alternate dimension where he is Ultraman. Just because he accidentally ended up having a happy child and being raised by good parents doesn’t make what he’s doing okay and Lex Luthor is the one who is pointing that out. More modern comics and movies have started to take that into account. You know why? Because Lex was right all along.",UNKNOWN,Isaac,2.1K,1.4K,26.6M,https://www.quora.com/What-comic-book-character-is-portrayed-as-a-villain-but-is-actually-a-hero
6,"I would say probably the PunisherNow the Punishers main goal is to rid the world of criminals just like any other hero, mainly because his wife, and children were gunned down by some muggers while they were at a picknick, so he doesn’t want that to happen to anyone elsebut the thing that sets him apart from an actual hero is that he actually wants to rid the world of criminals ie killing them, rather than putting them behind bars, which is why hero’s like Spider-Man, and Daredevil are against him, and try to stop himAnd I do actually consider him to be a good guy, it’s just he kills criminalsI would say probably the PunisherNow the Punishers main goal is to rid the world of criminals just like any other hero, mainly because his wife, and children were gunned down by some muggers while they were at a picknick, so he doesn’t want that to happen to anyone elsebut the thing that sets him apart from an actual hero is that he actually wants to rid the world of criminals ie killing them, rather than putting them behind bars, which is why hero’s like Spider-Man, and Daredevil are against him, and try to stop himAnd I do actually consider him to be a good guy, it’s just he kills criminals because he doesn’t think that their ever gonna change, take the Civil War storyline for example, he refused to lift a finger to defend himself against Captain America because Caps not a bad guy, even tho cap looked at him as such because as I said he murders criminals rather than put them behind barsHe even saved Spider-Man when Iron man sicked a ton of criminals on Spidey when he tried to escape from his team to capsEven tho Cap thinks the punisher is insane, mainly because he killsI honestly don’t think he is, he’s simply expressing what he thinks of criminals, I bet you even Cap, Batman, and Spider-Man wants to kill their enemies so they don’t have to deal with them anymore, but they don’t because it’s wrong, and inhumane, and they don’t wanna end up like the criminals they put away, now yes should he be considered insane in this way, maybe, but when you get down to it he isn’t really a criminal, any criminals that you see, whether big or small are gonna be different than he is in mostly every aspect, he hasn’t really done anything bad to be called a criminal, but he’s done several things to be called a hero, I mean he would probably be called a hero by people like J Jonah Jameson, and he’s saved Spider-Man as I just showed, the only time he will fight you is if your in his way, specifically when he’s about to kill a criminal, but he won’t kill you for obvious reasons, hope this helps 😃","4,992 followers",Darcy Cristaudo,819,5.7K,45.6M,https://www.quora.com/What-comic-book-character-is-portrayed-as-a-villain-but-is-actually-a-hero
7,"Meet Magneto, mutant master of magnetism and Holocaust survivor, confronting the Red Skull, leader of Hydra, who assisted Nazi Germany in World War II. While recent writers have tried to distance Hydra from the Nazis, Red Skull was generally shown to be a supporter of Adolf Hitler’s vision.And Magneto finds this disagreeable…InMagneto swore to avengeMeet Magneto, mutant master of magnetism and Holocaust survivor, confronting the Red Skull, leader of Hydra, who assisted Nazi Germany in World War II. While recent writers have tried to distance Hydra from the Nazis, Red Skull was generally shown to be a supporter of Adolf Hitler’s vision.And Magneto finds this disagreeable…InMagneto swore to avenge them and after some resistance, Red Skull is captured. Not killed. Magneto has something else in mind.Isolation in the dark with nothing but ten jugs of water and his own, depraved thoughts.",1 follower,Rick Barton,911,108,1M,https://www.quora.com/What-comic-book-character-is-portrayed-as-a-villain-but-is-actually-a-hero
8,"Magneto. I am going off this is a literal sense. I have seen some answers claiming a villain like Young Justice’s Vandal Savage (not the comic version, he’s pure evil) or Doctor Doom are heroes. No they are still villains in the comics.Now if you are familiar with the X-Men at you should be aware of Magneto’s status as their arch enemy, hence in almost any depiction he shows up as the main villain. Or he is at least set up as a villain.Magneto has been an on off again off again supervillain for a time, but eventually he became an ally to the X-Men and hasn’t been a villain in over a decade.SimMagneto. I am going off this is a literal sense. I have seen some answers claiming a villain like Young Justice’s Vandal Savage (not the comic version, he’s pure evil) or Doctor Doom are heroes. No they are still villains in the comics.Now if you are familiar with the X-Men at you should be aware of Magneto’s status as their arch enemy, hence in almost any depiction he shows up as the main villain. Or he is at least set up as a villain.Magneto has been an on off again off again supervillain for a time, but eventually he became an ally to the X-Men and hasn’t been a villain in over a decade.Similar to Magneto, there is Venom. Venom is most well known as being a Spider Man villain since that is how adaptations presented him to most audiences. That is true for his early appearances, however Venom hasn’t actually been a villain in over twenty years.The popularity of Venom caused him to become an anti-hero, and despite some hiccups he gradually did grow into more than just gritty 90s product who has struggled with coming to grips with his past actions and his desire to kill. At the moment he and Spider Man have actually buried the hatchet.",378 followers,Everyones Favorite,4.2K,303,3.9M,https://www.quora.com/What-comic-book-character-is-portrayed-as-a-villain-but-is-actually-a-hero
9,That sounds like this guy:Magneto is so sympathetic that I am not even sure he is considered a villain anymore. At heart he merely wants to avoid the horror and tragedy of what happened to him when he was a boy. As a Holocaust survivor he knows what it’s like to be persecuted just for being different:He sees mutants as his brothers and sisters and knows what humanity is capable of. He knows ordinary people are afraid of them and in that fear they are willing to do terrible things. The basic message of Magneto is:That sounds like this guy:Magneto is so sympathetic that I am not even sure he is considered a villain anymore. At heart he merely wants to avoid the horror and tragedy of what happened to him when he was a boy. As a Holocaust survivor he knows what it’s like to be persecuted just for being different:He sees mutants as his brothers and sisters and knows what humanity is capable of. He knows ordinary people are afraid of them and in that fear they are willing to do terrible things. The basic message of Magneto is:,150 followers,William Wilson Goodson Jr,1.5K,3.2K,1.6M,https://www.quora.com/What-comic-book-character-is-portrayed-as-a-villain-but-is-actually-a-hero
