,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"I'm sorry to rain on everyone's unicorn-and-leprechaun parade here, but fusion isn't world-changing.But why? Lots of reasons:Fusion Doesn't Mean SmallReal-world fusion reactors aren't going to be like ""Mr Fusion"" style reactors from Back To The Future. I mean, seriously --it ran on garbage and powered a flying car. That almost makes the time travel plot seem realistic in comparison. But that's what people seem to think when they hear ""miniature fusion plant.""Pro tip: the physics of fusion power do not support the concept of automobile-scale fusion.I'm sorry to rain on everyone's unicorn-and-leprechaun parade here, but fusion isn't world-changing.But why? Lots of reasons:Fusion Doesn't Mean SmallReal-world fusion reactors aren't going to be like ""Mr Fusion"" style reactors from Back To The Future. I mean, seriously --it ran on garbage and powered a flying car. That almost makes the time travel plot seem realistic in comparison. But that's what people seem to think when they hear ""miniature fusion plant.""Pro tip: the physics of fusion power do not support the concept of automobile-scale fusion.Here's a small nuclear power plant. I have helpfully indicated the size of theUniStar scraps plans for Nine Mile Point 3 nuclear power plantUniStar scraps plans for Nine Mile Point 3 nuclear power plantAnd here's my detailed conceptual rendering of a ""miniature"" fusion reactor power plant with the same power output:Congratulations, you just took the smallest part of the power plant and made it marginally smaller. Wooooo. Earth-shattering. </sarcasm>Congratulations, you just took the smallest part of the power plant and made it marginally smaller. Wooooo. Earth-shattering. </sarcasm>I'll start giving a crap when someone figures out a way to bypass the steam turbine and produce electrical energy directly from a nuclear reaction. But good luck with that -- again, the fundamental physical laws don't support the premise.Fusion Doesn't Mean FuelFor at least the next 30 years, liquid hydrocarbon fuels will be necessary for the majority of passenger automobile travel, and the entirety of air travel and heavy cargo shipping. It's simply an energy density issue -- galvanic cell batteriesElectricity cost barely impacts this -- liquid hydrocarbons are just outright superior to batteries for transport applications. Energy density is king. It's more about physics than economics.And without such a massive global shift to electric cars, electricity generation really doesn't impact the oil/gas industry. That means fusion power is completely irrelevant to half the world's primary energy production.Fusion Doesn't Mean FreeFirst off, any sane company would charge only slightly less for fusion power than we currently pay for existing electricity sources. It's simple profit motive -- you charge the most you can while still capturing market share. But even if by sheer philanthropy theElectricity will never be zero-cost.And that would be a lovely price to pay for electricity,Consider the golden days of nuclear fission plant construction. Pro-nuclear activists claimed the power would be ""too cheap to meter"" and they weren't too far off. Power from an early nuclear plant -- before activist opposition and post-Chernobyl safety precautions increased costs -- was only about $0.02-0.04/kWh, adjusted for inflation. The US started a massive reactor construction program that churned out power plants fast enough to transform the face of US energy production. It dwarfed the scale of today's renewables growth. And did the world change? I would say there was a resounding ""Don't get me wrong, cheaper energy is awesome. If electricity becomes free at the point of generation but still costs money to transmit, lots of thingsAvailabilityIt pains me to admit it, but many studies show minimal long-term impact on developed nations from higher energy costs. Studies vary on this subject but the point is, the effect isn't enormous. In modern service-oriented economies, high energy costs primarily manifest as a negative impact on the inflation rate and growth rate. Again, cheaper energy is awesome, but it isn't world-changing. TAnd there would be some waste, too. People would set their thermostats lower in summer. People would buy electric heaters instead of high-efficiency heat pumps. More lights would stay on when no one's in the room. Electric kettles would be left on all day to keep the water hot for tea. You can see this behavior today in countries that heavily subsidize energy. It's arguable whether that's a good thing.And don't even get meIn fact, it's one of the most unnatural and expensive substances on the planet -- running around $30,000/gram with a global usage rate under 400 grams per year. Compare to an existing enormously-valuable nuclear fuel,So fusionThere ain't no such thing as a free lunch.To summarize --Sorry guys. Reality sucks sometimes.","17,173 followers",Ryan Carlyle,882,1.5K,15.5M,https://www.quora.com/If-Lockheeds-recent-announcement-on-nuclear-fusion-energy-is-true-how-will-it-change-the-world-What-countries-and-companies-would-benefit-or-lose-the-most
1,"Mr. Carlyle’s argument is a straw man. He’s created a false concept of what fusion power is and will accomplish and then spent about 20 paragraphs opining on why those things aren’t realistic. Unfortunately he has missed the point entirely. NO ONE is claiming that fusion reactors will (or even should be) small, cheap, replace gasoline engines or any other such nonsense.  Fusion reactors are simply a better way of generating electricity in a world that is hungry for more and more electricity every year. Any device that can meet that demand, even partially, without adding to the ongoing problemsMr. Carlyle’s argument is a straw man. He’s created a false concept of what fusion power is and will accomplish and then spent about 20 paragraphs opining on why those things aren’t realistic. Unfortunately he has missed the point entirely. NO ONE is claiming that fusion reactors will (or even should be) small, cheap, replace gasoline engines or any other such nonsense.  Fusion reactors are simply a better way of generating electricity in a world that is hungry for more and more electricity every year. Any device that can meet that demand, even partially, without adding to the ongoing problems of air/carbon/greenhouse gas pollution and nuclear waste IS, in fact, world changing.Before I begin, let’s define what fusion IS and what it IS NOT so that we’re operating from a solid foundation. I’ll begin with the definition from Encyclopedia Britannica:In other words, fusion is a source of electricity. It is NOT ‘free energy’ and no one is claiming that it is.NOW let’s look at the (widely accepted) ADVANTAGES OF FUSION ENERGY:Fusion Energy Foundation Goals, Initiatives and AdvantagesBut don’t take my word for it:Ok, now we know that we’re talking about something simple - electricity - so let's take his arguments point by point and I'll explain why he is incorrect.1.) Fusion Doesn’t Mean SmallCOUNTERPOINT:2.) ""COUNTERPOINT:Fusion is an energy source, not a propulsion system. Any attempt to compare the two is wrong from the get-go. Fusion reactors don’t NEED to be small enough to cram into an automobile in order to change the world. They only need to produce clean electrical energy. From there that energy can be delivered to homes, businesses and charging stations that can/will/are used to power electrical vehicles. As the automobile fleets of the world transition to electrical vehicles the need for clean abundant energy will increase year upon year. Fusion can help meet that demand by replacing aging coal-fired and traditional fission power plants thus nullifying their negative environmental impacts, i.e. nuclear accidents (Fukushima, Three Mile Island, Chernobyl) and carbon (a typical coal plant emits between 7,000 and 14,000 tons of carbon per year.To put it more simply, to change the world fusion reactors need only to replace coal-fired and nuclear fission power plants. The dirtiest and most dangerous sources of power. Even if that’s ALL they did that would be enough to ‘change the world’.BUT that’s not the end of this counterpoint! Lockheed Martin is presently developing a compact fusion reactor that is “small enough to fit on a truck"" (their words). From their site: ""A reactor small enough to fit on a truck could provide enough power for a small city of up to 100,000 people.”Compact Fusion2.)COUNTERPOINT:Putting cars and trucks aside for a moment, the U.S. Navy is already powering fleets of ships and submarines using small-scale nuclear reactors - so it CAN be done on ships, subs and in aircraft. Replacing those fission reactors with small-scale fusion reactors is not only technically feasible it’s preferable from a strategic standpoint as the fuel source for fusion reactors, deuterium, is derived from seawater.Speaking of ships, according to a 2009 report by The Guardian, in one year a single large container ship can emit pollution equivalent to that generated by 50 MILLION cars.Health risks of shipping pollution have been 'underestimated'The civilian shipping industry burns anywhere from 250 million to 300 million TONS of bunker fuel per year to accommodate the needs of our global economy. Bunker fuel is 1,000 times dirtier than highway diesel used in automobiles. Because of this, the shipping industry generates between 10 and 30 percent of global atmospheric pollution depending on how you calculate the numbers. Replacing even 10% of those ships with fusion powered nuclear ships would not only save billions in annual fuel expenditures for shipping companies but it would reduce the pollution output of the industry by tens of thousands of tons of carbon per year. I’d call that world changing.3.) Fusion Doesn’t Mean FreeCOUNTERPOINT:No one ever said power has to be ‘free’ to ‘change the world.’ What we’re talking about here is a  clean, safe, abundant energy source. What we pay for that will be worked out by the economics. In other words, that ‘problem’ if you want to call it that - will sort itself out as fusion finds its footing in a rapidly diversifying energy infrastructure. It will have to eventually compete with solar and wind and consumers will have a choice of where their power comes from and how much they pay for it will be determined by the marketplace.",UNKNOWN,Viktor T. Toth,1.8K,8.6K,115.1M,https://www.quora.com/If-Lockheeds-recent-announcement-on-nuclear-fusion-energy-is-true-how-will-it-change-the-world-What-countries-and-companies-would-benefit-or-lose-the-most
2,"Here is the link to Lockheed's company release and website/video:There are many hurdles to overcome.  Lockheed has proven that it can tackle and handle problems like thisHere is the link to Lockheed's company release and website/video:There are many hurdles to overcome.  Lockheed has proven that it can tackle and handle problems like this, so I am looking forward to reviewing their work.  If they are successful their video states that they plan to retrofit existing turbine generators with this clean alternative, which is awesome!  That would almost overnight (in relative terms) shut down the pollution from power generation in many third world countries and also China.  A small design like this would be low cost (not free!) and more importantly it would not increase carbon emissions.  That is a noble goal.I did notice that they claim their first applications will be military.  That is unfortunate but I guess it is a real requirement in today's world.","3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/If-Lockheeds-recent-announcement-on-nuclear-fusion-energy-is-true-how-will-it-change-the-world-What-countries-and-companies-would-benefit-or-lose-the-most
3,"If this pans out into a working, net-gain power plant, I imagine it would have a sweeping effect on energy production across the planet.The biggest immediate losers would probably be the coal companies and their miners. Coal is produced for exactly one reason anymore; to fuel power plants. Those plants are already under fire for heavy pollution and CO2 emissions, so I would bet that as soon as a proven viable alternative exists that can go anywhere a coal plant currently is, that does the same job without any CO2 emissions, the regional generators will jump to replace their coal plants and getIf this pans out into a working, net-gain power plant, I imagine it would have a sweeping effect on energy production across the planet.The biggest immediate losers would probably be the coal companies and their miners. Coal is produced for exactly one reason anymore; to fuel power plants. Those plants are already under fire for heavy pollution and CO2 emissions, so I would bet that as soon as a proven viable alternative exists that can go anywhere a coal plant currently is, that does the same job without any CO2 emissions, the regional generators will jump to replace their coal plants and get out from under the ""cap and trade"". Coal might continue to be worth producing for a decade or so during the transition and for export to developing nations that will have to wait for the technology to become more mainstream, but a working proof-of-concept fusion plant will be coal's final death knell.Petroleum producers and refiners will probably fare much better for the medium term; gasoline and diesel aren't going anywhere without significant improvements in either electrolytic charge storage capacity or portable high-efficiency fuel cell technology.  Transportation usage alone makes up 68% of petroleum consumption in the United States. A further 25% is used industrially, and it's unclear what the divide is between use of the petroleum chemicals themselves for polymer production (which fusion power wouldn't replace), and burning the stuff for heat such as in metal refining/recycling (grid power can be used for this kind of work, but large changes in existing petroleum-fired smelters would be needed). About 5.8% is used for residential and commercial heating/cooking needs, where a significant investment would be needed for a switchover to all-electric (and loss of gas cooktops would be resisted by foodies), while only 1.4% of U.S. petroleum consumption is for grid electricity.However, with grid power becoming insanely cheap over a few decades, the industrial sector would likely take steps to reduce petroleum consumption for industrial heating, and even if industrial use were cut by half and all other sources remained the same, we'd likely see a price collapse in petroleum as demand from the biggest bulk consumers would disappear rapidly. That will lead to abandonment of the lowest-margin oil production projects, like the tar sands, as the price decline makes those unprofitable. That will cost jobs in the short term during a transition from petroleum production to fusion fuel production (building and running water electrolysis plants, mostly).Something tells me that production of the fuel used by the plant, probably hydrogen isotopes, is not considered into the energy costs of the plant. We could use renewables, like solar and wind, to run hydrogen production plants. That could lead to increased development of renewable sources, but depending on the margins of energy consumption to production that this new plant could provide, the plant might do better than breakeven even if it were electrolyzing its own fuel. If that's the case, we'll likely abandon all other forms of energy production including renewables, which will cost R&D and construction jobs in those sectors.In summary, the biggest losers will be those who are unable to adapt to change, as has always been the case. The typewriter replaced dozens of hand copyists requiring perfect penmanship with a couple dozen typists able to produce a completely legible document in a fraction of the time of hand copying. So, if you wanted to stay employed, you learned to type. The photostatic copier (Xerox machine) in turn replaced the typing pool with just one or two secretaries, so if you wanted to stay employed, you had to find something else to do where your typing skills were valued for something beyond rote copying of documents.","220,147 followers",Franklin Veaux,3.2K,47.3K,779.4M,https://www.quora.com/If-Lockheeds-recent-announcement-on-nuclear-fusion-energy-is-true-how-will-it-change-the-world-What-countries-and-companies-would-benefit-or-lose-the-most
4,Assuming the outline reports are accurate regarding size and power output.Assuming the outline reports are accurate regarding size and power output.,"29,752 followers",Tomaž Vargazon,6.8K,7.6K,248.6M,https://www.quora.com/If-Lockheeds-recent-announcement-on-nuclear-fusion-energy-is-true-how-will-it-change-the-world-What-countries-and-companies-would-benefit-or-lose-the-most
5,"To be honest fusion is not as big a technological leap as people make it out to be. Fission can already produce more power than we can use. It is very simple and extremely safe used in over 400 power plants all over the world. Coal kills 10.000 people in USA each year nuclear power kills as few individuals as wind power so it is basically as safe as any source of energy can be. The 3rd generation power plants can withstand basically any kind of catastrophe and produce very cheap electricity. The country I live in with one of the highest CO2 emissions per capita, Denmark, could run by just 2 fiTo be honest fusion is not as big a technological leap as people make it out to be. Fission can already produce more power than we can use. It is very simple and extremely safe used in over 400 power plants all over the world. Coal kills 10.000 people in USA each year nuclear power kills as few individuals as wind power so it is basically as safe as any source of energy can be. The 3rd generation power plants can withstand basically any kind of catastrophe and produce very cheap electricity. The country I live in with one of the highest CO2 emissions per capita, Denmark, could run by just 2 fission power plants! And the new nuclear power plants can run for 80 years, maybe even 100 years! And the 4th generation nuclear power plants will just reuse the waste our current power plants are producing. Fusion can keep the world running for all time but if we extract uranium from the bottom of the ocean or the ocean itself fission can keep the world running for 2 billion years. The technological leap is not as great as people make it out to be as modern nuclear power plants already have 0% CO2 emission. So we already have the technology needed to save the environment and the planet. When people compare fusion with fission they often compare it to nuclear power plants from the 60'ties. And that would actually be a significant technological leap.",0 followers,Brent Cooper,609,7.8K,406.3M,https://www.quora.com/If-Lockheeds-recent-announcement-on-nuclear-fusion-energy-is-true-how-will-it-change-the-world-What-countries-and-companies-would-benefit-or-lose-the-most
6,"I didn't read the Lockheed announcement on fusion energy, but I am sure the energy produced by fusion is not going to be free, nor perpetual.The fuel used - hydrogen isotopes of deuterium and tritium are rare. Tons of water need to be processed to get  grams of them.The fusion reaction produces extra neutrons which heat water, produce steam, move electric motor - which produces electricity. Fusion power plants will be much like the traditional fission power plants.The technology can not be easily scaled down - serious shielding is needed to prevent the large amount of neutrons produced in fusiI didn't read the Lockheed announcement on fusion energy, but I am sure the energy produced by fusion is not going to be free, nor perpetual.The fuel used - hydrogen isotopes of deuterium and tritium are rare. Tons of water need to be processed to get  grams of them.The fusion reaction produces extra neutrons which heat water, produce steam, move electric motor - which produces electricity. Fusion power plants will be much like the traditional fission power plants.The technology can not be easily scaled down - serious shielding is needed to prevent the large amount of neutrons produced in fusion reaction from killing any living organism.",2 followers,Richard Muller,681,2.3K,201.9M,https://www.quora.com/If-Lockheeds-recent-announcement-on-nuclear-fusion-energy-is-true-how-will-it-change-the-world-What-countries-and-companies-would-benefit-or-lose-the-most
7,"First off, read and up voteThen consider the following. Lockheed's announcement was of a concept. It's not even an unworking physical prototype really. It's certainly not a working physical prototype. It's certainly not a production prototype. It's certainly not a commercial product available from Lockheed for construction and installation as another form of grid power. It's certainly not a product that is certified to be safe. It's not an insurable product. No environmental assessments for a fusion reactor in a production grid have ever been done. No data is available oFirst off, read and up voteThen consider the following. Lockheed's announcement was of a concept. It's not even an unworking physical prototype really. It's certainly not a working physical prototype. It's certainly not a production prototype. It's certainly not a commercial product available from Lockheed for construction and installation as another form of grid power. It's certainly not a product that is certified to be safe. It's not an insurable product. No environmental assessments for a fusion reactor in a production grid have ever been done. No data is available on stability, power quality, reliability or even little things like wattage. No grid management studies exist on plugging the the thing in. There aren't factories somewhere waiting to churn these things out, and there are no supply chains and companies in place to distribute, construct and operate them. There is no operational history for anyone to look at to assess true risks and costs and make informed decisions about inclusion in their generation purchasing strategies or not.All of those things must occur before it can have any significant impact on the world. If everything goes insanely well and their concept actually works, it will probably be 30 years before all of the above is actually true about it.And in 30 years, wind and solar power will be so thoroughly dominant at such lower costs and with so much lower concerns about massive liabilities if the devices should catastrophically fail that there's no reason to believe that fusion will be competitive. In 30 years, nuclear generation in total will have diminished further than it already is, having been in world wide decline in absolute and relative terms for almost a decade already as of 2014. In 30 years, the ongoing disruption of grid management and operation organizations -- the classic utilities -- by renewables will have continued. Who pays for transmission and how will have been solved, so net-metering fights will be over. Fusion will just be another option in a transformed grid, and undoubtedly not the cheapest, safest and most broadly deployable one.In other words, fusion might have changed the world if we had made it viable 30 years ago, but if it finally becomes viable at scale it will be at a point when it's fairly irrelevant.",2 followers,Richard Muller,1.7K,2.3K,201.9M,https://www.quora.com/If-Lockheeds-recent-announcement-on-nuclear-fusion-energy-is-true-how-will-it-change-the-world-What-countries-and-companies-would-benefit-or-lose-the-most
8,"No. But fission doesn’t “release” it either, if you mean outside the power plant. If you are talking about the H-bomb, remember that its trigger is a conventional nuclear bomb. When I was a medical student, we measured background radiation at various locations. The lowest was outside a working nuclear reactor. The highest was in our classroom.","3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/If-Lockheeds-recent-announcement-on-nuclear-fusion-energy-is-true-how-will-it-change-the-world-What-countries-and-companies-would-benefit-or-lose-the-most
9,"Q “Does nuclear fusion release harmful radiation like fission does?”Yes, in that it produced very high energy neutrons. However, it’s not the radiation produced by the reaction (whether fusion or fission) that is the primary concern, as that is relatively easy to contain. The problem is the amount of medium and long life radioactive material and waste. A fission reactor contains, by its very nature, a large amount of radioactive material in the form of fuel as well as a large amount of radioactive waste. Some newer reactor types promise to be able to “burn” through the waste, which would reducQ “Does nuclear fusion release harmful radiation like fission does?”Yes, in that it produced very high energy neutrons. However, it’s not the radiation produced by the reaction (whether fusion or fission) that is the primary concern, as that is relatively easy to contain. The problem is the amount of medium and long life radioactive material and waste. A fission reactor contains, by its very nature, a large amount of radioactive material in the form of fuel as well as a large amount of radioactive waste. Some newer reactor types promise to be able to “burn” through the waste, which would reduce the amount but that is for the future and unproven and will still not limit the problem.In contrast, a fusion reactor does not produce nuclear waste in significant quantities. Also, it’s fuel is generally not highly radioactive (perhaps some tritium is involved). The whole thing is therefore a lot cleaner in that respect.Both fusion and fission reactors will irradiate their containment vessels, and render then radioactive to some extent, but even then the fission reactor will be a lot worse.nb. I ought to point out that neither fission or fusion reactors are designed to release significant amounts of radiation into the environment.","220,147 followers",Franklin Veaux,3.1K,47.3K,779.4M,https://www.quora.com/If-Lockheeds-recent-announcement-on-nuclear-fusion-energy-is-true-how-will-it-change-the-world-What-countries-and-companies-would-benefit-or-lose-the-most
