,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"You might just as well say, why can’t large corporations become more efficient? Grumbling about government inefficiencies is a popular pastime, but how relatively real is it? They both have people working for them and those people often move from one to the other, so the assumption that governments are inefficient is really a doubtful proposition. Very large scale tests of this have been undertaken. For example, when the State railways in the UK were privatised in 1994, well, all the inefficient routes were closed (to make the system more financially efficient) but thousands of people found thYou might just as well say, why can’t large corporations become more efficient? Grumbling about government inefficiencies is a popular pastime, but how relatively real is it? They both have people working for them and those people often move from one to the other, so the assumption that governments are inefficient is really a doubtful proposition. Very large scale tests of this have been undertaken. For example, when the State railways in the UK were privatised in 1994, well, all the inefficient routes were closed (to make the system more financially efficient) but thousands of people found themselves without a means of transport. So, was the privatization successful and more efficient or not? It depends entirely how you calculate it. And now, after 25 years, there are loud calls in the UK for the government to take it over again. Jobs would be made more stable again. The public perceptions of those who work in it would go back to the positive perceptions that existed before. Services would improve and the experience of travel would improve as well. Better seats and so on.Just compare the comfort of air travel in the USA before regulations were scrapped in 1981 to now. Where airline seats worse then or now? Did you pay extra for luggage then or now? Were more routes direct routes then or now?Another and more subtle example is when Standard Oil was broken up by the US government (Supreme Court) in 1919 the value of the total parts of the 34 companies that resulted rose 300%. So why did Rockefeller, who owned Standard Oil, not do it himself? Why did he oppose the idea? In fact, the government did him a huge service!So we cannot complain when governments work to oversee free market capitalism. It needs oversight, even if we all condemn socialism, that means the workers take over the means of all production, and no-one is really proposing that idea any more, only reasonable supervision of it, thanks to good government!Finally there is research that indicates that in Europe the people, generally, have greater regard for government than in the USA. They see government as the necessary collective workings of the people to benefit the people; whereas in the USA the characteristic is more towards a limited government because it otherwise reduces the freedoms of the individual.!","220,194 followers",Franklin Veaux,3.6K,47.3K,779.8M,https://www.quora.com/Why-cant-the-government-become-more-efficient
1,"Because most government employees are ones that the private sector would NEVER hire again due to their being ineffective, slow, lazy, and generally undesirable as employees. That’s just the reality of it. Add that to the “meddling” that is government to begin with and you get inefficiencies galore- Witness the VA and any DMV… :)","52,969 followers",Palkesh Asawa,19.5K,1.1K,14.2M,https://www.quora.com/Why-cant-the-government-become-more-efficient
2,"Governments spend a lot of money because they have a lot to do. The #1 expense of the City of Toronto is its police department. Of its massive budget, over 90% of it goes on “personnel”, mostly police officers, but also civilians.If you’ve ever worked for a government agency, quasi-government agency or non-profit agency, you know that the watchword is “how do we cut expenses”.You know how the Secret Service keeps track of threats to the president? On an MS-DOS based system.Do you know who the biggest users of Windows XP is? The United States Department of Defense. They pay Microsoft millions aGovernments spend a lot of money because they have a lot to do. The #1 expense of the City of Toronto is its police department. Of its massive budget, over 90% of it goes on “personnel”, mostly police officers, but also civilians.If you’ve ever worked for a government agency, quasi-government agency or non-profit agency, you know that the watchword is “how do we cut expenses”.You know how the Secret Service keeps track of threats to the president? On an MS-DOS based system.Do you know who the biggest users of Windows XP is? The United States Department of Defense. They pay Microsoft millions a year to support it.A lot of organizations are going away from paper based systems. Governments don’t because the costs of implementing non-paper systems are prohibitive.Over a decade ago, the government of Ontario tried to save costs by developing “E-Health”, a common database of patient records that could be used by everyone from hospitals to private practitioners. It was a complete and abject failure from the get go. Imagine trying to implement a system that has to work with every conceivable computer system currently in use.Efforts to make shoestring systems “more efficient” just compound the problem. 20 years ago, the City of Toronto was amalgamated. That meant the six municipal fire departments had to be merged. It was anticipated that this merger would save millions of dollars a year. It did not. There was an immediate cost of $50 million because all six municipalities used different communications systems. They only managed to close one fire hall (it was across the street from another fire hall on a municipal border). They found that it was impossible for one chief to properly supervise all the fire stations so instead of firing five of the six existing chiefs, they promoted one to “Super Chief” to oversee the five existing chiefs.Building Permits? They found that they couldn’t fire any building inspectors or permit inspectors because they still needed the same number to do the job. The problem was that none of the existing six building offices had enough space for all the personnel. They closed the two smallest building offices, but Toronto still has four, each covering a different area of the city. There is only one Chief Building Official, but they need deputies in three of the offices.You can always propose “savings” from consolidating operations, but this often overlooks the “costs” of doing so. For example, in Quebec, the provincial and municipal; governments cut back on the number of engineers they hired and put them in charge of coordination and review rather than design. All the design work was outsourced to consultants who quickly started running the campaigns of the politicians and colluding with contractors to make sure that bid prices went up. It cost the province of Quebec hundreds of millions of dollars in padded fees.",1 follower,David Thomas,833,4.8K,27.5M,https://www.quora.com/Why-cant-the-government-become-more-efficient
3,Perverse incentives.There are four ways to spend money:Perverse incentives.There are four ways to spend money:,152 followers,Alex Mann,662,2K,102.2M,https://www.quora.com/Why-cant-the-government-become-more-efficient
4,"Iron Man’s armour enables you toBlack Panther habit? Just bulletproof, which the Bleeding Edge armour can do too. Easily.So there’s no contest here, it’s the Iron Man armour.",187 followers,Yves Rigaud,6K,523,2.5M,https://www.quora.com/Why-cant-the-government-become-more-efficient
5,"Iron Man Model Prime armor. (Just for the questioner, the armor from Infinity War is actually the Model Prime. Only difference with the Bleeding Edge is that Model Prime is nanotech stored outside his body, rather than inside like Bleeding Edge).Anyway, as for the whys.MP armor can lift over a hundred tons. Black Panther can lift maybe three or four tons.They are both bulletproof.Iron Man can fly…Black Panthers do not.Iron Man can have martial arts experience just like Panther…or program it with ease into the computer (what happened in Civil War and in his fight with Thanos I assume).MP has aIron Man Model Prime armor. (Just for the questioner, the armor from Infinity War is actually the Model Prime. Only difference with the Bleeding Edge is that Model Prime is nanotech stored outside his body, rather than inside like Bleeding Edge).Anyway, as for the whys.MP armor can lift over a hundred tons. Black Panther can lift maybe three or four tons.They are both bulletproof.Iron Man can fly…Black Panthers do not.Iron Man can have martial arts experience just like Panther…or program it with ease into the computer (what happened in Civil War and in his fight with Thanos I assume).MP has a friendly, sarcastic AI…Black Panther has a smart-aleck little sister.MP can go into SPAAAAAAACE…Black Panthers do not.Armor can hack into just about anything, or produce anything you need to fight. Black Panther…has a retractable suit.Iron Man has any long distance weaponry he needs for any situation. Black Panther…what’s long range weaponry?Iron Man has made Thanos BLEED…with FOUR INFINITY STONES! Black Panther…struggled against brainless attacking drones.Iron Man suits are practically indestructible. You literally need a moon and multiple Infinity Stones to break them up. The Black Panther suit needs a basic sonic cannon to break up…or just a vibranium helicopter.SOOOOOOOO…on that note, I’m going with Iron Man any day of the week. Makes me nigh invulnerable, super strong, super fast, gives me a computer companion (cuz who needs friends?), can let me go to space, and allows me to go toe to toe with an alien. Don’t see any losses here, do you?! Lol",0 followers,Mark Specter,580,378,10.2M,https://www.quora.com/Why-cant-the-government-become-more-efficient
6,"Bleeding Edge armour, hands down. The Panther Habit is decent armour I guess, but rather than being proper powered armour built to raise a baseline human to superhuman levels it just serves to complement the existing superhuman abilities of the Black Panther.","1,789 followers",Abhishek Duvvuri,1.1K,7.2K,31.2M,https://www.quora.com/Why-cant-the-government-become-more-efficient
7,Bleeding edge armor. Iron Man’s bleeding edge armor was able to go one on one with Thanos who already had four infinity stones and even made him bleed. Black panther didn’t even land a single hit on Thanos.,"18,415 followers",Nathan Stanish,1.6K,2.3K,62.2M,https://www.quora.com/Why-cant-the-government-become-more-efficient
8,"MCU? Easy. What can the Panther habit do that the Bleeding Edge can’t do better?(Stealth, yes, point taken. But with the BEA you don’tI’ll take the shapeshifting nigh-invulnerable flying portable WMD with a friendly sentient AI over the bulletproof leotard any day.",337 followers,Supriy Shah,10.6K,82,577.8K,https://www.quora.com/Would-you-rather-have-a-panther-habit-or-a-bleeding-edge-armor
9,"Let’s first point out what we can tell from Infinity War. Hulk was getting his ass chopped, then knocked out by the mad titan, Tony, on the other hand, was putting up a good fight with Thanos with four Infinity Stones, and made him bleed, HE MADE A TITAN WITH FOUR INFINITY STONES FREAKIN BLEED!Now, let’s analyze Tony’s nanotech weapons in his bleeding-edge armor.Remember this? Tony had floating energy blasters coming out of his suit, and shot Cull Obsidian at least a hundred feet back in one blow. He could easily have done the same to Hulk.Tony flew way faster than the speed of sound with thisLet’s first point out what we can tell from Infinity War. Hulk was getting his ass chopped, then knocked out by the mad titan, Tony, on the other hand, was putting up a good fight with Thanos with four Infinity Stones, and made him bleed, HE MADE A TITAN WITH FOUR INFINITY STONES FREAKIN BLEED!Now, let’s analyze Tony’s nanotech weapons in his bleeding-edge armor.Remember this? Tony had floating energy blasters coming out of his suit, and shot Cull Obsidian at least a hundred feet back in one blow. He could easily have done the same to Hulk.Tony flew way faster than the speed of sound with this thing, ramming into Hulk at full speed with a giant sword in front of him could cause some SERIOUS damage.Those new blasters look a hell lot more powerful than Tony’s previous ones.This shield, able to take a giant blow of the Power Stone, should be able to block most of Hulk’s punches.Finally, fashion. Why can’t Hulk emerge so fashionable and gracefully?",0 followers,Blake Horner,3.9K,714,7.3M,https://www.quora.com/Would-you-rather-have-a-panther-habit-or-a-bleeding-edge-armor
