,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"The question is:DNS is unencrypted and distributed. When you connect to a local network, you learn your local DNS server, which can be run by anyone. You send unencryopted UDP requests to it, and you get answers.While you can pick your own DNS server, like OpenDNS’ Cloudflare, or Google, most people do not.Local Traditional DNS over UDP Pros:The question is:DNS is unencrypted and distributed. When you connect to a local network, you learn your local DNS server, which can be run by anyone. You send unencryopted UDP requests to it, and you get answers.While you can pick your own DNS server, like OpenDNS’ Cloudflare, or Google, most people do not.Local Traditional DNS over UDP Pros:Local Traditional DNS Cons:DNS over HTTPS (DoH) seeks to break the local attacks against DNS. When all sites run https, DNS is the only unencrypted traffic. Unfortunately, there is no standard way to learn a DoH server, and not all apps will talk to DoH. Individual applications make connections to preconfigured or manually configured DoH servers, bypassing the OS Based DNS API. This bypass is controversial.DoH Pros:DoH Cons:So, DoH fixes the problem of unencrypted DNS traffic, but breaks the universalized, centralized DNS model from time immemorial.Personally, I like it. I understand the objections and the breaking of the distributed nature of DNS, but the unencrypted nature of DNS makes me itch more than worrying about the concentration of name lookup services into the hands of a small number of players.","36,273 followers",Stan Hanks,607,7.7K,65.4M,https://www.quora.com/What-is-the-problem-or-controversy-over-DNS-over-HTTPS-DoH
1,"I don’t think people mock Russian engines. To the contrary - they are in high demand. But the problem is that the US Government does not wish to risk the security implications of using a motor made by a potential enemy - so they are now banned from US Military and (I think) NASA use - and even their import has now been banned as a result of sanctions against Russia over the Crimea incident.Unfortunately, the Russian RD-180 is a “workhorse” used in the super-popular ULA Atlas-series rockets - which the US Military has been using almost entirely for a very long time.In an effort to resolve that,I don’t think people mock Russian engines. To the contrary - they are in high demand. But the problem is that the US Government does not wish to risk the security implications of using a motor made by a potential enemy - so they are now banned from US Military and (I think) NASA use - and even their import has now been banned as a result of sanctions against Russia over the Crimea incident.Unfortunately, the Russian RD-180 is a “workhorse” used in the super-popular ULA Atlas-series rockets - which the US Military has been using almost entirely for a very long time.In an effort to resolve that, ULA proposed manufacturing them under license in Alabama - but so far, there is not one single US-made RD-180, and Atlas rockets are using a stockpile of Russian-made RD-180’s that were ordered literally just a few days before the sanctions kicked in.Instead, ULA decided to design a new vehicle to use Blue Origin’s BE-4 rocket motor (Made In The USA!) - but now that motor is four years late, and still showing no signs of being flight-ready.So Russian rocket motors are definitely not “mocked”.Other Russian hardware - launch vehicles, capsules, landers, etc are frequently (and sometimes justifiably) mocked for their unsophisticated designs and “brute-force” engineering.THE APOLLO/SOYUZ MISSION:A good comparison - from way back in 1975, the joint Apollo/Soyuz mission was flown where an Apollo capsule docked with a Soyuz capsule - hands were shaken - politicians were (briefly) polite to each other, etc.The Apollo capsule had a (for the time) incredibly compact, lightweight, low power computer that could handle launch and re-entry. The Soyuz capsule used a paper tape reader with the commands for re-entry punched onto paper tape.The Apollo computer was a wonder of engineering - really the start of the whole computer revolution.But the Soviet system was cheap - incredibly reliable - easy to fix with no more tools than a swiss army knife - and it worked.The Soyuz capsule remains the most flown - and demonstrably safest - human launch system in the world (although I think they did replace the paper tape!).But other stories are just nonsense. On that same mission, it was claimed that the famous “space pens” that could write upside down and in zero-g were developed “at a cost of millions” by NASA - but those clever/unsophisticed Russians just brought along a pencil.Sadly (because it’s a funny story) - it’s just not true. NASA didn’t pay a penny for the development of their pens - they were developed by Fisher - and not for space use particularly - and they bought a case of them for not much money.Similarly, the Soviets didn’t use pencils because the graphite dust they produce in zero g would be hazardous to inhale and could short out mechanical switches and such.But these kinds of stories about “clever-but-unsophisticated” Russian technology are often incorrect - and only partially justified.Sometimes “built like a tank” is a complement - other times, not so much so.If you’re buying a pickup truck for construction work - then “Built like a tank” is a strong recommendation…but I don’t think you want your sportscar to be built that way!Sheer brute-force approaches do have their value.","16,402 followers",Chris Everett,766,11K,78.2M,https://www.quora.com/What-is-the-problem-or-controversy-over-DNS-over-HTTPS-DoH
2,"Some US companies do use Russian-made engines, an example is the Lockheed-Martin (now ULA) Atlas V that uses the RD-180 as it’s booster engine. Atlas V has flown for almost 20 years. Northrop-Grumman (formerly Orbital ATK) uses an RD-191 on the first stage of their unmanned Antares rocket. Ariane flies a copy of the whole Soyuz rocket from French Guiana. Lots of examples, but far from being representative of the whole industry. The Boeing (now ULA) Delta IV uses all American engines and so did the Titan IV before it. Like the Americans, the Japanese take great pride in building their own rockeSome US companies do use Russian-made engines, an example is the Lockheed-Martin (now ULA) Atlas V that uses the RD-180 as it’s booster engine. Atlas V has flown for almost 20 years. Northrop-Grumman (formerly Orbital ATK) uses an RD-191 on the first stage of their unmanned Antares rocket. Ariane flies a copy of the whole Soyuz rocket from French Guiana. Lots of examples, but far from being representative of the whole industry. The Boeing (now ULA) Delta IV uses all American engines and so did the Titan IV before it. Like the Americans, the Japanese take great pride in building their own rocket engines and do a fine job. China is doing much the same.Elon Musk is entitled to his opinion. He is an accomplished, well educated man but not necessarily the top expert on the subject. He is or was wealthy enough to attempt to buy Russian rocket engines a few decades ago which has now become a moot point as his company, thanks to the hired experts and hard work of his employees, builds and develops their own rocket engines.Other people share his view that many Russian engines are the best in the world. Among several other experts, this view is not shared as American, European and Japanese engines have performance aspects comparable if not superior to a similar Russian or Ukrainian engine. You really need to consider that all rocket engines aren’t built for the same purpose. The Russians have never built anything to compare to the performance, reliability and ongoing legacy of SSME (RS-25D) or the RL10 upper stage. Many people today weren’t even born when those man-rated engines first flew and still fly today.Some of the shade being thrown at Russian engines is motivated by national pride. Some of it is a bit of self-loathing at the poor decision-making of the American government and corporate decision makers around the turn of fhe millenium. When the Cold War ended ten years prior, Western nations sought to acquire well-made former Soviet rocket engines at bargain basement prices rather than invest in their own engine manufacturers. This short-term thinking motivated by misguided politics and economics which has had a long lasting adverse impact on the American aerospace industry despite abundant warnings by many. Ironically, it was Elon Musk (SpaceX) and now a growing cadre of other companies that are reversing that trend by restsrting domestic design and manufacturing of rocket engines. Firefly is a notable exception.When comparing anything, you must first establish an objective basis of comparison then gather facts from reputable sources not necessarily just absorb the opinion of a celebrity. Don’t take only my word for it either. Ask around.","14,831 followers",Krister Sundelin,1.1K,23.7K,88.9M,https://www.quora.com/Western-countries-used-Russian-made-rocket-engines-for-years-Elon-Musk-called-Russian-rocket-engines-the-best-in-the-world-Yet-Western-countries-continue-to-mock-Russian-hardware-Why
3,"From time to time, we hear from curious users who want to know more about the technology behindActually, if you thought “robots” you’re in the right territory.Leverages AI:From time to time, we hear from curious users who want to know more about the technology behindActually, if you thought “robots” you’re in the right territory.Leverages AI:Runs on cloud:Improves with data:Uses context clues:Want to see for yourself how it works? Install the free","66,518 followers",Dima Vorobiev,2.4K,4.2K,138.5M,https://www.quora.com/Western-countries-used-Russian-made-rocket-engines-for-years-Elon-Musk-called-Russian-rocket-engines-the-best-in-the-world-Yet-Western-countries-continue-to-mock-Russian-hardware-Why
4,"Russian military designers effectively have unlimited funds for producing prototypes. They make excellent rocket engines - eventually - as a result of making and improving hundreds of gradually improving crap prototypes.Where that unlimited funding for producing prototypes doesn’t exist - design stops as soon as something that “sort of works” is produced. So a great many products are crude an unreliable and almost work. If it fails and injures someone - that’s life.Western designers know that they will be sued if something they design is dangerous or unreliable. So extensive modelling is doneRussian military designers effectively have unlimited funds for producing prototypes. They make excellent rocket engines - eventually - as a result of making and improving hundreds of gradually improving crap prototypes.Where that unlimited funding for producing prototypes doesn’t exist - design stops as soon as something that “sort of works” is produced. So a great many products are crude an unreliable and almost work. If it fails and injures someone - that’s life.Western designers know that they will be sued if something they design is dangerous or unreliable. So extensive modelling is done before any prototype is produced. Factors of safely tend to be high. Safety at work rules are strictly enforced. What’s produced is going to have a far more predictable performance than the Russian product development process.It took a lot of prototypes to produce a full flow rocket engine. It was produced by trial and error - not modelling. Modelling, at the time, simply wasn’t up to the job.So we don’t have teams of designers ending up dead or in hospital - because one of their prototypes killed and injured them. Another team will be sent in, to design and build a better prototype. Oh, it may still kill or injure them, but just not for the same reason.. We value workers lives rather more…","19,199 followers",Jim Cantrell,15.2K,0,0,https://www.quora.com/Western-countries-used-Russian-made-rocket-engines-for-years-Elon-Musk-called-Russian-rocket-engines-the-best-in-the-world-Yet-Western-countries-continue-to-mock-Russian-hardware-Why
5,"Massless particles such as photons can only move at the speed of light, no faster, no slower. However, since the space they move through is expanding, they do lose energy. This makes their wavelength longer. Therefore, the intense bright light of the Big Bang is reduced to the Cosmic Microwave Background radiation.The faster you travel, the slower time goes for you and the shorter distances appear. At C, the speed of light, time stops. So, if you were a photon traveling from a distant star, the journey to earth would seem instantaneous even though millions of years passed on earth. From the phMassless particles such as photons can only move at the speed of light, no faster, no slower. However, since the space they move through is expanding, they do lose energy. This makes their wavelength longer. Therefore, the intense bright light of the Big Bang is reduced to the Cosmic Microwave Background radiation.The faster you travel, the slower time goes for you and the shorter distances appear. At C, the speed of light, time stops. So, if you were a photon traveling from a distant star, the journey to earth would seem instantaneous even though millions of years passed on earth. From the photon's perspective, there is no space between the star and earth.","19,547 followers",Ariel Williams,2.8K,2.8K,23.6M,https://www.quora.com/What-is-the-problem-or-controversy-over-DNS-over-HTTPS-DoH
6,"It’s super important to remember that in the main,There’s a super instructive book,Marco Fuxa’It’s super important to remember that in the main,There’s a super instructive book,Marco Fuxa’Enron’s key value creation engine was processing information - usually information that other’s hadn’t thought to correlate - and turning it into probability and forward risk profiles. Let me give you an example.In electricity generation, there are plants that are far too expensive to operate constantly - too many emissions, too inefficient, bad supply chain, whatever. However, they can put serious power onto the grid when needed, so you keep them around. These “peaker” plants are forward indicators about a lot of things. People generally know that, but no one thought to do anything about it.A group at Enron made these devices that put a long range infrared camera, a tiny computer, and a cell phone in a box with a battery. They’d then lease space in someone’s tree, and point it at a peaker plant, and calibrate it. When the plant fired, and the smokestacks got hot, the cell would call a number, and hang up. Every so often someone would come by, pay the rent, and swap the battery.Enron now had info that was super useful, in real time. No one else had it. Think that might have made a difference in how they looked at forward prices on oil, electricity, carbon offsets, you name it?? Damn right it did.That’s just the tip of the iceberg. If there was a piece of information that anyone thought might be interesting, useful, valuable, eventually someone would find a way to get it - in real time - and drop it into the forward risk calculations, and it would come out in pricing.They also did amazing things with contract novation, basically buying long-term out-of-the-money contracts from customers so that they could sell them new fancier in-the-money contracts - and then, somehow, always manage to sell the out-of-money contracts to less desirable customers with even MORE out-of-the-money contracts.Broadband was a huge arbitrage play. My goal was to create an actual forward market for bandwidth, and to allow that to development of derivatives and synthetic derivatives for managing risk. To do that, I created a naturally long position (but much, much thinner than anyone else’s network by an order of magnitude) of fiber in the ground. And I created a huge naturally short position of “science fiction” bandwidth intensive services - yes, video on demand at broadcast quality, in 1998; yes, the ability to slave two AVIDs together across the country and co-edit live broadcast video; yes, the ability to have fully live redundant data centers separated only by speed of light.The dynamic tension between the two was the wedge used to jump start the market. We had real progress being made, hundreds of millions of dollars of bandwidth buys we had ordered, hundreds of millions of sells, that we were driving through our commodity exchange.And it all blew up, because Skilling pinned the credit available to the company to the price of ENE, needed to boost the stock price to raise the ceiling, and went out with… what did the DOJ say? Materially misleading, yeah, that’s it. Materially misleading information to the market.When Blockbuster unravelled - because Blockbuster didn’t have permission from the studios to do the deal they wanted to do with us - and had to be backed out of the 10Q, the questions about that caused a lot of even shadier stuff (like the Nigerian barges Marco talked about) to show up and the whole thing exploded.But man, before the wheels started coming off the bus, it was an insanely creative place. Incredibly bright people making impossible things happen. Hey, let’s create a synthetic derivative crossing weather to carbon offsets! Or since we have that, corn! Or hey, maybe there’s a soybean/carbon offset hybrid…Crazy stuff.I learned an incredible amount there. I lived and died by the RAROC process - risk adjusted return on capital - plus actual mark-to-market which is unbelievably useful if you use it for good, not evil.From the inside, it was no surprise to keep getting “Most Innovative Company” awards. It wasn’t products, it was mindset, and lifestyle.",UNKNOWN,Cory A. Martin,2.6K,956,7.8M,https://www.quora.com/What-is-the-problem-or-controversy-over-DNS-over-HTTPS-DoH
7,"The universe basically has a speed limit.Nothing can go faster than the speed of light. That’s the cutoff.-A light year is how far a particle of light travels in a year. It’s a huge measure of distance.The closest star system to our solar system, is Alpha Centauri. It’s about 4.3 light years away.-The fastest spacecraft ever built went about 165,000 miles per hour.The speed of light is 186,000 miles per-We’re slow. We’re slow as hell. We might as well be a glacier.At our current speed, it would take us 78,000 years to get to Alpha Centauri.By the time we got there, the human rThe universe basically has a speed limit.Nothing can go faster than the speed of light. That’s the cutoff.-A light year is how far a particle of light travels in a year. It’s a huge measure of distance.The closest star system to our solar system, is Alpha Centauri. It’s about 4.3 light years away.-The fastest spacecraft ever built went about 165,000 miles per hour.The speed of light is 186,000 miles per-We’re slow. We’re slow as hell. We might as well be a glacier.At our current speed, it would take us 78,000 years to get to Alpha Centauri.By the time we got there, the human race may very well be extinct.Distance in space sucks. It seriously sucks.Even with ideal technology, getting anywhere close to the speed of light is basically impossible. We can only achieve a fraction of it.-Space exploration sucks, because it’s not a fast endevour. Any meaningful discoveries will take hundreds or thousands of years.The scientists that launch the spacecraft won’t be alive to see the results. Neither will their grandchildren, or their grandchildren’s grandchildren.-Space exploration is depressing because takes a really damn long time. By the time we discover something, things will be so radically different it may not even matter. We might all be dead, we might be robots, or we might regress back to the Stone Age. We have no idea.It just takes so damn long.",0 followers,Dylan Owens,3.5K,271,26.8M,https://www.quora.com/What-is-the-problem-or-controversy-over-DNS-over-HTTPS-DoH
8,"This is Kepler-186f, the first planet with a radius similar to Earth to be discovered in the habitable zone of another star.However, Kepler-186f is more than 550 light-years away from Earth, while one light-year is around 5.9 trillion miles. In other words, the Kepler-186f we have observed from Earth is what the planet looked like more than 550 years ago.The discovery of Kepler-186f demonstrates tThis is Kepler-186f, the first planet with a radius similar to Earth to be discovered in the habitable zone of another star.However, Kepler-186f is more than 550 light-years away from Earth, while one light-year is around 5.9 trillion miles. In other words, the Kepler-186f we have observed from Earth is what the planet looked like more than 550 years ago.The discovery of Kepler-186f demonstrates that there are Earth-like planets in habitable zones. But being over 550 light-years away, Kepler-186f is too far for current telescope or the next generation of planned telescopes to determine further details about the planet (which implies that the picture above is just an artistic representation). More specific information about the planet’s habitability is yet to be found, and based on the current technology, we cannot realistically expect any breakthrough in the foreseeable future.My childhood interest in astronomy has made me an agnostic atheist. While I do not believe in the existence of deity, it seems to me the universe lies and will always lie beyond the grasp of any intellectuals on earth, and the universe is just supposed to remain a mystery to the lives on earth.As a kid, while I marveled at the incredible observations by so many scientists of all times and the greatness of human minds, I was also appalled at how insignificant and transient human lives were on a grand scale. The sun in the sky, more than a million times bigger than the planet we are living on, is only one of the 300 billion in the Milky Way G...",UNKNOWN,Alex C. Lee,14.1K,759,24.4M,https://www.quora.com/Western-countries-used-Russian-made-rocket-engines-for-years-Elon-Musk-called-Russian-rocket-engines-the-best-in-the-world-Yet-Western-countries-continue-to-mock-Russian-hardware-Why
9,"As I watch 80-year-old heroes dying one by one, I realize that, within a decade, we will be back to where we were in early 1969: with not a soul on this earth who has ever set foot on the moon.I somewhat resent Alan Shepard’s little trick of hitting the golf ball from the moon’s surface. For the nay-sayers in charge of the program at the time, it was the straw that broke the camel’s back, and they used it as an excuse: “We don’t need to spend billions of dollars so someone can hit a golf ball on the moon.” It put in the shadows the real reasons for our space program, and axed the remaining mooAs I watch 80-year-old heroes dying one by one, I realize that, within a decade, we will be back to where we were in early 1969: with not a soul on this earth who has ever set foot on the moon.I somewhat resent Alan Shepard’s little trick of hitting the golf ball from the moon’s surface. For the nay-sayers in charge of the program at the time, it was the straw that broke the camel’s back, and they used it as an excuse: “We don’t need to spend billions of dollars so someone can hit a golf ball on the moon.” It put in the shadows the real reasons for our space program, and axed the remaining moon missions.I remember being young and enthusiastic as I watched the beginning of the Apollo program. If you had told me then that, in the year 2017, we would not even have a rocket capable of getting us to our space station — that we would have to hitch a ride with, of all people, theBy this time, I was sure we would have permanent settlements on the moon, have been to Mars and other areas of our Solar System, and be looking for ways to go beyond it.I hate what greed, politics, and short-sightedness have done to the most noble aspirations we had when I was a teenager.","1,064 followers",Bruce Parsons,1K,1.2K,5.2M,https://www.quora.com/Western-countries-used-Russian-made-rocket-engines-for-years-Elon-Musk-called-Russian-rocket-engines-the-best-in-the-world-Yet-Western-countries-continue-to-mock-Russian-hardware-Why
