,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,Fusion reactors are intended to produce energy in the similar way to fission reactors and fossil fuel power stations : They use fuel - and somehow release the energy in that fuel.Fusion reactors are intended to produce energy in the similar way to fission reactors and fossil fuel power stations : They use fuel - and somehow release the energy in that fuel.ITER is designed to reach ignition and hopes to generate 10 times as much thermal energy as was injected into the plasma to heat it.,"3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/They-say-that-fusion-reactors-can-make-more-energy-than-it-uses-But-I-thought-it-was-impossible-in-physics-to-get-more-energy-out-of-less-energy-How-is-it-possible
1,"You are right and very perceptive. Don’t ever go by the conventional wisdom, the popular science explanations if they disagree with your sense of things.Fusion does not create energy out of mass, the energy is conserved just as you think. (We use the mass defect as an easy way to calculate the conversion of nuclear energy to kinetic energy.)When the DT nuclei get close enough together, the “strong force” latches on to two neutrons and two protons forcing them together into a helium atom, slams them together. This process turns some of that energy into kinetic energy … most of which goes into tYou are right and very perceptive. Don’t ever go by the conventional wisdom, the popular science explanations if they disagree with your sense of things.Fusion does not create energy out of mass, the energy is conserved just as you think. (We use the mass defect as an easy way to calculate the conversion of nuclear energy to kinetic energy.)When the DT nuclei get close enough together, the “strong force” latches on to two neutrons and two protons forcing them together into a helium atom, slams them together. This process turns some of that energy into kinetic energy … most of which goes into the left over neutron.Think of two magnets, they get close enough together and slam into each other. Some of that magnetic potential energy was converted to motion of the magnets. When they slam together, it goes into sound and into heating the magnets. Now it would take energy to pry the magnets apart.In the fusion case, they slam together and the potential energy gets converted into motion of the products … into a 14.1 MeV neutron and a 3.5 MeV alpha (helium nucleus). Now it would take energy to pry the helium nucleus apart.",UNKNOWN,Michael B.,4.1K,6.4K,75.8M,https://www.quora.com/They-say-that-fusion-reactors-can-make-more-energy-than-it-uses-But-I-thought-it-was-impossible-in-physics-to-get-more-energy-out-of-less-energy-How-is-it-possible
2,"The question is based on a mild misunderstanding of a problem unique to fusion reactors.Here’s the deal: Fusion reactors maintain a kind of controlled H-bomb explosion, basically the same process as what happens in the Sun. The source of the energy is the small mass difference between two hydrogen atoms (what goes into the nuclear reaction) and one helium atom (what comes out). Like H-bombs, A-bombs and fission reactors, fusion reactors release the energy difference between one configuration of particles and the other. It looks a bit like matter is being converted into energy, but it’s actuallThe question is based on a mild misunderstanding of a problem unique to fusion reactors.Here’s the deal: Fusion reactors maintain a kind of controlled H-bomb explosion, basically the same process as what happens in the Sun. The source of the energy is the small mass difference between two hydrogen atoms (what goes into the nuclear reaction) and one helium atom (what comes out). Like H-bombs, A-bombs and fission reactors, fusion reactors release the energy difference between one configuration of particles and the other. It looks a bit like matter is being converted into energy, but it’s actually energy before and after, with the difference in energy being detectable as a difference in mass.The problem is that the reaction, the stuff doing the reacting, is about as hot as the middle of the Sun. That means you can’t contain it, i.e. hold it together and keep it from leaking out, by enclosing it in steel or ceramics or anything - it would melt its way through anything, and the reactor would quickly be a pile of slag.The Sun holds itself together with gravity. It’s so dang huge that the gas just bunches together and stays that way. Needless to say, we can’t build a reactor the size of the Sun to work that way.Instead, though it’s awkward and difficult, we can contain the explosion with lasers and powerful magnetic fields. Carefully tuned, the combination works a bit like the invisible force fields you sometimes see (or actually don’t see) in Sci-Fi movies.Problem solved! Sorta. Those magnetic fields and lasers cost enormous amounts of energy to set up and maintain. So until recently, most of the energy generated by fusion reactors went into keeping them from blowing up. Nuclear engineering is slowly getting better at setting up that field, and we’re around the point where there’s more energy -barely- being produced than what’s used to hold the reactor together.This sounds wasteful - if (say) 99% of the reactor’s energy output is used up just holding it together, it’s just 1% efficient, right? Well actually, it’s not quite that bad. Hydrogen is incredibly abundant, you can get it from water and you only need a tiny amount. Even the special isotopes of hydrogen needed for a reactor are relatively cheap to obtain. The big draw of fusion reactors is that their fuel is very cheap and we’ll never be in danger of running out of it.",0 followers,John Holmes,814,1.2K,777.1K,https://www.quora.com/They-say-that-fusion-reactors-can-make-more-energy-than-it-uses-But-I-thought-it-was-impossible-in-physics-to-get-more-energy-out-of-less-energy-How-is-it-possible
3,"For instance nuclear fission reactors consume energy to drive their fluid pumps, safety systems, control systems and others. But that’s usually a small fraction of total energy produced by the reactor. Usually in the order of 10%.But fusion reactors consume a ton of energy in their containment and effort to cause fusion.Effecting fusion is very energy intensive. We don’t have the gravity the Sun has (which leads to massive pressure between atoms). We need to squeeze the light elements to cause fusion instead. That energy input has normally been higher than the energy output of fusion.The otherFor instance nuclear fission reactors consume energy to drive their fluid pumps, safety systems, control systems and others. But that’s usually a small fraction of total energy produced by the reactor. Usually in the order of 10%.But fusion reactors consume a ton of energy in their containment and effort to cause fusion.Effecting fusion is very energy intensive. We don’t have the gravity the Sun has (which leads to massive pressure between atoms). We need to squeeze the light elements to cause fusion instead. That energy input has normally been higher than the energy output of fusion.The other key difficulty is the energy spent on containment and ignition is typically electricity, while the energy produced by fusion is thermal and needs to be taken out of the core of the reactor to produce electricity.",2 followers,Richard Muller,1.7K,2.3K,201.9M,https://www.quora.com/They-say-that-fusion-reactors-can-make-more-energy-than-it-uses-But-I-thought-it-was-impossible-in-physics-to-get-more-energy-out-of-less-energy-How-is-it-possible
4,"Fusion generators, once they are perfected, will produce more energy than they use, because the extra energy is contained within the nucleus of the atom. If I put a match ( energy ) to a wood fire, it will produce vastly more energy than the match because ignition of the wood releases its energy.It is impossible to create energy. Fusion doesn’t create energy, it releases it.",UNKNOWN,Anonymous,714,0,0,https://www.quora.com/They-say-that-fusion-reactors-can-make-more-energy-than-it-uses-But-I-thought-it-was-impossible-in-physics-to-get-more-energy-out-of-less-energy-How-is-it-possible
5,"RE:Fusion reactors ARE nuclear reactors.We now return to the original question, sliRE:Fusion reactors ARE nuclear reactors.We now return to the original question, slightly reworded . . .RE:No. But I suppose the proper answer depends on what you mean by “near future”.If by “near future” you mean in the next, say, 10 years then the answer is almost certainly NOIf by “near future” you mean 3 or 4 human generations from now after we already have runaway Global Warming then the answer is MAYBE.The fact of the matter is that there has never been a fusion reactor which has been able to reliably maintain the plasma needed for fusion to happen — let alone get usable power out of it — and there may never be.If there is some as-yet unforeseen and near miraculous technological breakthrough with fusion, then all bets are off. But we cannot count on miracles, so I will stick with my NO answer. I have written elsewhere WHY my answer is NO.Jeff Barry's answer to Will fusion energy be the most green technology to create power?The bottom line is that we could start to build lots of fission reactors today. We have the technology and it works today, and the sooner we start replacing our fossil fuel burners with fission power plants the less disastrous Global Warming will be. But if we wait for fusion . . .","3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/They-say-that-fusion-reactors-can-make-more-energy-than-it-uses-But-I-thought-it-was-impossible-in-physics-to-get-more-energy-out-of-less-energy-How-is-it-possible
6,"Will fusion reactors replace nuclear in the near future?Possibly but I think it unlikely.It seems to me that the most likely candidate for useful, sustained nuclear fusion will be the ITER experiment. That experiment isn’t due to have fusion happening until 2035 and if it all works, then a nuclear fusion power plant might emerge from the design some time after 2050 (according to the timeline published by ITER).There are other projects working on nuclear fusion. Five years ago Lockheed Martin promised a working fusion reactor in five years. (… cricket sounds …)","220,149 followers",Franklin Veaux,3.2K,47.3K,779.4M,https://www.quora.com/They-say-that-fusion-reactors-can-make-more-energy-than-it-uses-But-I-thought-it-was-impossible-in-physics-to-get-more-energy-out-of-less-energy-How-is-it-possible
7,"Imagine you were 250 years ago and someone asked you how close we were to using coal as a source of commercial electricity. You would say, “a way off”, because no one had built a generator yet and we were just starting to understand the most basic things about electricity, the idea that you could send it through wires and use it for things was still way off, and even the most basic bits about extracting power from coal were pretty much all new.So then someone comes up to you and says, “well, I’ve almost figured out how to light up a piece of coal, that means we’ll have electricity any day now”Imagine you were 250 years ago and someone asked you how close we were to using coal as a source of commercial electricity. You would say, “a way off”, because no one had built a generator yet and we were just starting to understand the most basic things about electricity, the idea that you could send it through wires and use it for things was still way off, and even the most basic bits about extracting power from coal were pretty much all new.So then someone comes up to you and says, “well, I’ve almost figured out how to light up a piece of coal, that means we’ll have electricity any day now”!This is precisely where were are in fusion today. After over 80 years of trying (the first serious attempt was in 1938 at NACA Langley) we’re still *just* getting to the point where we know how to make the plasma “catch on fire” if you will.None of the other bits have been figured out. We haven’t even really tried. Things like:So we have one thing",0 followers,John Holmes,814,1.2K,777.1K,https://www.quora.com/They-say-that-fusion-reactors-can-make-more-energy-than-it-uses-But-I-thought-it-was-impossible-in-physics-to-get-more-energy-out-of-less-energy-How-is-it-possible
8,"Q: How close is nuclear fusion to being commercially feasible?A: My best guess is that it willIf it happens, it will not be until AD2200 at best, and AD3000 far more likely.Why so pessimistic? Well, firstly there is simplyQ: How close is nuclear fusion to being commercially feasible?A: My best guess is that it willIf it happens, it will not be until AD2200 at best, and AD3000 far more likely.Why so pessimistic? Well, firstly there is simplyAnd secondly there are enormous unsolved technical problems quite apart from the ones common to fission. SeeNot looking too good, is it?","3,657 followers",Brent Oster,3.6K,357,1.8M,https://www.quora.com/They-say-that-fusion-reactors-can-make-more-energy-than-it-uses-But-I-thought-it-was-impossible-in-physics-to-get-more-energy-out-of-less-energy-How-is-it-possible
9,"It is already a practical energy source, and the NIMBYs will be glad to know that the reactor is 93 million miles from their homes. After all, the sun is a massive fusion reactor, and solar panels capture some of its energy.","45,918 followers",Steven Haddock,3.6K,25.5K,341.8M,https://www.quora.com/They-say-that-fusion-reactors-can-make-more-energy-than-it-uses-But-I-thought-it-was-impossible-in-physics-to-get-more-energy-out-of-less-energy-How-is-it-possible
