,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,Learn to be happy alone.Edit 1- Thank you for the warm support people :-D,103 followers,Anubha Saxena,33.7K,0,0,2015,https://www.quora.com/What-are-the-skills-sets-one-should-acquire-to-become-an-emerging-market-technology-investment-specialist
1,"My father owned his own transmission shop in Michigan, and when I was a kid he would always bring home thousands of dollars, sometimes over 20k of cash, and have me count it for him.And while I was counting it, he would always say: “If you want something you have to go get it.”I never really understood what that meant…. I was only 5 years old. All I cared about was video games.But one day we went to a garage sale and there was this amazing CB radio with a police station mic on it.Oh man… This CB radio was made out of black leather with a 4ft antenna, it had a really nice microphone, with shinyMy father owned his own transmission shop in Michigan, and when I was a kid he would always bring home thousands of dollars, sometimes over 20k of cash, and have me count it for him.And while I was counting it, he would always say: “If you want something you have to go get it.”I never really understood what that meant…. I was only 5 years old. All I cared about was video games.But one day we went to a garage sale and there was this amazing CB radio with a police station mic on it.Oh man… This CB radio was made out of black leather with a 4ft antenna, it had a really nice microphone, with shiny silver knobs, and a battery backup unit installed. When I laid my eyes on it, I knew I had to have it.The problem was…. I was a kid, so I had no money.The radio was on sale for only $20. So, I thought that it wouldn’t be hard to convince my father to buy it.Unfortunately, my father was not willing to make it an easy task for me.After I asked for the $20, he walked back to the car with me and told me to seat down with him. He smiled, looked me in the eyes and said:“Here’s 5 dollars. Go get that radio”.I, of course, made an interrogation face and complained about it:“Dad… that radio costs 20 dollars, not 5.”He smiled again and answered back:“Well, if you really want it…. you will find a way to persuade the lady to sell it for $5.”I was still not convinced, so I tried my last shot:“Dad… $20 is already a good price. She will never accept that.”Which he promptly replied:“Ok, if you’re so sure that it can’t be done, then let’s forget about it.”I was confused, but I still didn’t want to give up. So, I asked him:“How can I do that?”“Just smile at the lady, tell her that's all you have and show how much you want it. If she says “no”, at least you tried.”I remember it like it was yesterday… I walked up drive way slowly thinking about my approach, very scared and worried.I stared at the radio for a few minutes until the lady walked up, and I realized that this was my chance.There was a long moment of silence.Then I looked at her and noticed that she was wearing the same dress that my mom bought a few weeks ago. I smiled and pointed to her dress:“My mom has one of this. It’s her current favorite. You both have a very good taste.”“Ow, that’s a very sweet.” She smiled back and said: “How can I help this little gentleman?”Here was my opportunity. And I took it:“Look, I am in love with this radio. The good news is that I convinced my dad to give me $5 dollars. The bad news is that I need other $15. Is there anything I can do to get it at a better price?”She couldn’t resist my approach. Right away she picked the radio, went behind the cash machine and winked at me:“This is going to be our secret, ok little boy?” “I am going to make it for $5 for you. But you can’t tell this to anybody”.Here I was… 5 years old and having my first negotiation experience. My body was flooded of adrenaline.That lesson was critical for the rest of my life.Later on, when I got my first job as a dishwasher for a local restaurant, I looked for opportunities to help me get a better job. While I was working as a dishwasher, I helped the owners to create a better system for the whole restaurant, improving their daily routines and schedules.This, of course, allowed me to negotiate a better position and salary in that restaurant.In the end, the key lesson I’ve learned from that early experience is that the hardest part of salesAnd that you have to always believe in yourself.Here’s a pic of the man who raised me and taught me this important lesson:",0 followers,Tommy Mello,699,136,3.5M,2016,https://www.quora.com/What-are-the-skills-sets-one-should-acquire-to-become-an-emerging-market-technology-investment-specialist
2,"I hired aHe came to my office early one morning for a job interview.He presented himself very formally and in professional clothing. All his body language was full of self-confidence.I didn’t know it at the time, but“““I hired aHe came to my office early one morning for a job interview.He presented himself very formally and in professional clothing. All his body language was full of self-confidence.I didn’t know it at the time, but“““I stared at him speechless.He continued, “I was stunned by such statement.““The conversation continued for a while. My mind and my heart went into a battle, “Long story short… I gave this man a chance.I ended up devastated.So, to answer your question, what is the most valuable skill a person could have?A heart of gratitude.When someone helps you, be grateful, not only by saying “I invested in this man’s life, not only with a job, but personally advising and coaching him to increase his value both for the company and to society. I helped him buy a car and offered unique opportunities inside the company.I was determined to help him turn his life around.How did he show his gratitude?This man’s life would have been transformed in a few years if he had been grateful instead of trying to “Remember this:There’s nothing you can do to help those who don't want to help themselves.Please share if this was helpful :)","135,544 followers",Hector Quintanilla,32.8K,1.2K,88.6M,2018,https://www.quora.com/What-are-the-skills-sets-one-should-acquire-to-become-an-emerging-market-technology-investment-specialist
3,To become an investment banker you need:To become aTo become an investment banker you need:To become a,18 followers,Asim Qureshi,9.8K,996,156M,2018,https://www.quora.com/What-are-the-skills-sets-one-should-acquire-to-become-an-emerging-market-technology-investment-specialist
4,"Hi Bobby: I don’t know how relevant this article to your question, but this is only info I can find.",2 followers,Matthew Hsu,2K,486,3.6M,2020,https://www.quora.com/What-are-the-skills-sets-one-should-acquire-to-become-an-emerging-market-technology-investment-specialist
5,"I cannot solve complex calculus problems, I cannot comprehend the many laws of physics, I cannot write heartfelt, poignant poetry. I cannot smack home runs, I cannot swim for several miles, I cannot sink 10 free throws in a row. I cannot bake delicious chocolate cakes, I cannot impeccably play an instrument, I cannot paint masterpieces.I cannot take beautiful, scenic photographs, I cannot sing by any figment of the imagination, I cannot dance normally without falling down. I cannot ski without being overcome with an intense fear of hitting a tree, I cannot bike downhill at a pace which my momI cannot solve complex calculus problems, I cannot comprehend the many laws of physics, I cannot write heartfelt, poignant poetry. I cannot smack home runs, I cannot swim for several miles, I cannot sink 10 free throws in a row. I cannot bake delicious chocolate cakes, I cannot impeccably play an instrument, I cannot paint masterpieces.I cannot take beautiful, scenic photographs, I cannot sing by any figment of the imagination, I cannot dance normally without falling down. I cannot ski without being overcome with an intense fear of hitting a tree, I cannot bike downhill at a pace which my mom and brother do not deem incredibly slow. I cannot speak more than one language fluently. I cannot name all 195 countries (let alone their capitals). I cannot correctly decide what goes in compost and what goes in recycling.However…I can wield a flyswatter with tenacity, expertise, and deftness unmatched by anyone I know.Boom. Ivy Leagues, here I come.",16 followers,Ara Mambreyan,7K,397,18.3M,2017,https://www.quora.com/What-are-the-skills-sets-one-should-acquire-to-become-an-emerging-market-technology-investment-specialist
6,"I have solved thousands of problems in physics during my high school when I was preparing forLast summer, I started preparing for(I am telling you these so you would know that I am not BSing and actually know what I am talking about.)When I first started problem-solving, I was bad. I was nowhere close to even a regional-Olympiads, lI have solved thousands of problems in physics during my high school when I was preparing forLast summer, I started preparing for(I am telling you these so you would know that I am not BSing and actually know what I am talking about.)When I first started problem-solving, I was bad. I was nowhere close to even a regional-Olympiads, let alone International!I started solving problems during my physics club. It took me dozens of problems before I could up my level. I remember one day how I happily approached my teacher and told her: “Fast forward, two years and I was solving international Olympiad problems in ease!How? What did I do? What’s the secret?The secret is…JUST KEEP GOING.Honestly, just keep solving problems and I guarantee that you would get better in this.But DON’T just look up the solutions, and think that you solved the problem without understanding it and move on.You need to think about the problems but most importantly you have to getInstead, ask yourself, “why couldn’t I solve it? How could I have solved this?”Maybe it’s lack ofMaybe you had to thinkOn and on, you do this, and your problem solving would increase. And not only it would be good in physics, but in math, in computer science, and in life.The key point, however, is this:EVERYONE STARTS FROM THE BOTTOM.Nobody is born solving complex problems. Like any skill, problem-solving is developed.Just keep doing it and you WILL get there. Believe me.","27,589 followers",Gurmeet Bishnoi,2.8K,1.2K,80.4M,2019,https://www.quora.com/What-are-the-skills-sets-one-should-acquire-to-become-an-emerging-market-technology-investment-specialist
7,"I’d identify two:Machine learning software engineering.Strong general product leadership skills — i.e., full ownership, including great taste + (ideally) good technical skills.I’m open to feedback, but I’m guardedly confident that these are the two most in-demand skills.","83,131 followers",Anna Sharudenko,13.3K,199,26.9M,2017,https://www.quora.com/What-are-the-skills-sets-one-should-acquire-to-become-an-emerging-market-technology-investment-specialist
8,"Today after long time I travelled in public transport. I was sitting on back seat bus.My phone was 10% charged so I plugged in my phone for charging in power bank. Power bank was in my hands. A person came and sat beside me. He looked at my power bank for few seconds. Then he started using his mobile. A thought came in mind after noticing him.Then he took out a page from his bag and he has written some phone numbers on it. I guessed he was agent of something and had to make some calls. I noticed that his phone was only 12% charged. My thought was right.(Today after long time I travelled in public transport. I was sitting on back seat bus.My phone was 10% charged so I plugged in my phone for charging in power bank. Power bank was in my hands. A person came and sat beside me. He looked at my power bank for few seconds. Then he started using his mobile. A thought came in mind after noticing him.Then he took out a page from his bag and he has written some phone numbers on it. I guessed he was agent of something and had to make some calls. I noticed that his phone was only 12% charged. My thought was right.(But he couldn't ask because my phone was on charge. So I immediately plugged out my phone and kept phone in pocket.(Inner me : now he would ask for powerbank.)Next minute,HeMeMission successful. My observation was right.Haryana roadways : A place where I learned a lot to observe people. My favorite way to travel and learn a lot.Thanks for scrolling down.Image Source : Google.Guru:)",1 follower,Akshay Tiwari,38.5K,145,21.3M,2020,https://www.quora.com/What-are-the-skills-sets-one-should-acquire-to-become-an-emerging-market-technology-investment-specialist
9,In a straight-up list since I'm on my phone at an airport:,26 followers,Rohit Kashyap,4.3K,770,12.4M,2020,https://www.quora.com/What-are-the-skills-sets-one-should-acquire-to-become-an-emerging-market-technology-investment-specialist
