,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"If water cannot be destroyed naturally (always present in some form) why is groundwater diminishing worldwide? Where is that water disappearing to? What prevents it from returning as life giving water to earth (including plants, animals and humans)?The amount of water doesn’t change much globally (water vapor in the upper atmosphere can dissociate into hydrogen which gets lost, and oxygen is the major way).What happens is that people draw the water out of aquifers faster than nature can resupply. Much of that water evaporates, or ends up flowing into rivers that carry it to the ocean. Some ofIf water cannot be destroyed naturally (always present in some form) why is groundwater diminishing worldwide? Where is that water disappearing to? What prevents it from returning as life giving water to earth (including plants, animals and humans)?The amount of water doesn’t change much globally (water vapor in the upper atmosphere can dissociate into hydrogen which gets lost, and oxygen is the major way).What happens is that people draw the water out of aquifers faster than nature can resupply. Much of that water evaporates, or ends up flowing into rivers that carry it to the ocean. Some of the water does return to the underground aquifers - but not all of it.Thus deserts grow… and there is less water available for drinking - as it has ended up in the oceans.","68,773 followers",Kanthaswamy Balasubramaniam,898,17.3K,413.3M,2021,https://www.quora.com/How-can-advanced-technologies-prevent-consecutive-subsidence-due-to-over-abstraction-of-groundwater-Please-help-with-your-answers-Thank-you
1,"There are dozens of extractive and process industries that have been contaminating groundwater for decades. Agriculture is one of the worst, and arsenic from the days of DDT pesticides is still working its way into groundwater.And, in areas of large tradition oil production where wells have been abandoned decades ago, forgotten, and the casings have eroded away, there is some nasty contamination going onFracking does not contaminate groundwater.This is one more myth created by activists to generate donations from misinformed activists.There are dozens of extractive and process industries that have been contaminating groundwater for decades. Agriculture is one of the worst, and arsenic from the days of DDT pesticides is still working its way into groundwater.And, in areas of large tradition oil production where wells have been abandoned decades ago, forgotten, and the casings have eroded away, there is some nasty contamination going onFracking does not contaminate groundwater.This is one more myth created by activists to generate donations from misinformed activists.And this, plus media fanning the controversy, has built these falsehoods into a “reality” that is not true.I am passionate enough about groundwater conservation to learn a great deal about hydrogeology with a special focus on oil-producing areas.And you might be surprised to learn that maintaining the purity of the groundwater in areas of drilling and fracturing is more important to the oil industry than it is to agriculture.The need for new technologies and purification processes is greate, but not for “fracking” related purposes. The water we’ve been working a long time to purify is the water that’s been coming out of oil wells during, and after their useful life.It is true that we are facing a water crisis globally, due to over withdrawal of groundwater for agriculture, but since withdrawing groundwater leads to profitability, we do not hear the real global issues about groundwater.But, it has little or no relativity to “fracking.”","5,990 followers",Jens Böttiger,566,2.6K,17.6M,2020,https://www.quora.com/How-can-advanced-technologies-prevent-consecutive-subsidence-due-to-over-abstraction-of-groundwater-Please-help-with-your-answers-Thank-you
2,"Well, let’s see, there’s the Egyptians Gods, like KhonshuAnd there’s Zeus, and the Greek godsAnd there’s rapuThere’s Mayan and Aztec godsAnd the black panther goddes, BastAnd a bunch of other gods.Well, let’s see, there’s the Egyptians Gods, like KhonshuAnd there’s Zeus, and the Greek godsAnd there’s rapuThere’s Mayan and Aztec godsAnd the black panther goddes, BastAnd a bunch of other gods.",50 followers,Nico Smith,592,139,280.7K,2022,https://www.quora.com/How-can-advanced-technologies-prevent-consecutive-subsidence-due-to-over-abstraction-of-groundwater-Please-help-with-your-answers-Thank-you
3,"We might.Here’s the thing: The Moon has some serious advantages over Mars, and Mars has some serious advantages over the Moon. But, I think I can boil it down to one factor:Distance vs. habitabilityThe Moon is close. That’s nice, because it makes shipping stuff from Earth way cheaper.Mars is far more habitable. That’s nice, because it makes living there way cheaper.So, which one is more important?We might.Here’s the thing: The Moon has some serious advantages over Mars, and Mars has some serious advantages over the Moon. But, I think I can boil it down to one factor:Distance vs. habitabilityThe Moon is close. That’s nice, because it makes shipping stuff from Earth way cheaper.Mars is far more habitable. That’s nice, because it makes living there way cheaper.So, which one is more important? That’s the $64 trillion question.I suspect living on the Moon will be cheaper at first, simply because the cost of launches to Mars are exorbitant. But once a Mars base is set up, living there will be cheaper long term. Why?1. Water is far more abundant on Mars.","105,664 followers",Dave Consiglio,5.5K,6.8K,91.6M,2018,https://www.quora.com/How-can-advanced-technologies-prevent-consecutive-subsidence-due-to-over-abstraction-of-groundwater-Please-help-with-your-answers-Thank-you
4,"Moon, yes. Mars, no.","105,664 followers",Dave Consiglio,620,6.8K,91.6M,2018,https://www.quora.com/How-can-advanced-technologies-prevent-consecutive-subsidence-due-to-over-abstraction-of-groundwater-Please-help-with-your-answers-Thank-you
5,"I'm sure some people with real expertise will provide answers with some depth. I'm not one of them. But here is what I would offer based on some of my biology education: Mars is not a viable habitat for humans.Humans have been able to live, adapt, and thrive on much of the Earth. But if you think about it, all living things have suitable habitats. You don't see polar bears in jungles, and you don't see palm trees in the Arctic. Humans are clever and have technology, but surviving on Mars for any length of time, while possible, would be a Herculean task.","29,923 followers",Tomaž Vargazon,963,7.7K,249.7M,2021,https://www.quora.com/What-if-the-Asgardians-Marvel-were-no-long-living-mortals-with-advanced-technology-but-really-immortal-gods
6,"China typically blows every other country out of the water with solar and wind installations.Last year, China installed more solar than the US has in total. While in the US, Republicans seem to think that the US shouldn’t bother addressing MMCC, or that it’s somehow unfair for us to be burdened- because China and India pollute so much. That seems to be the US President’s incredibly assbackwards position. Not surprisingly.So here’s yet another high tech field where the US gave up it’s mastery of the land. We ceded it to China because of one very stupid man. China, the DPRK, and Vlad Putin haveChina typically blows every other country out of the water with solar and wind installations.Last year, China installed more solar than the US has in total. While in the US, Republicans seem to think that the US shouldn’t bother addressing MMCC, or that it’s somehow unfair for us to be burdened- because China and India pollute so much. That seems to be the US President’s incredibly assbackwards position. Not surprisingly.So here’s yet another high tech field where the US gave up it’s mastery of the land. We ceded it to China because of one very stupid man. China, the DPRK, and Vlad Putin have played Trump like a cheap fiddle.",469 followers,Daniel Cohort,11.9K,377,1.2M,2019,https://www.quora.com/How-can-advanced-technologies-prevent-consecutive-subsidence-due-to-over-abstraction-of-groundwater-Please-help-with-your-answers-Thank-you
7,You should check out ITER in France. An international consortium is building a Very large tokamak to create fusion power.You should check out ITER in France. An international consortium is building a Very large tokamak to create fusion power.,"5,990 followers",Jens Böttiger,566,2.6K,17.6M,2019,https://www.quora.com/How-can-advanced-technologies-prevent-consecutive-subsidence-due-to-over-abstraction-of-groundwater-Please-help-with-your-answers-Thank-you
8,"My personal opinion is that they would be stupid if they didn't. The USA, through DARPA and other organizations (Skunk Works) has a very advanced weapons program. This is reasonable and to be expected of every military power. After all, your enemy can only start to develop a countermeasure to a weapon when they learn about it's existence.The world learned about a never before seen stealth helicopter when, and only when during the raid to kill Osama bin Laden, one of them had to be left behind.Just think about how freely the USA has shared things like GPS and other civil avionics. You may surmiMy personal opinion is that they would be stupid if they didn't. The USA, through DARPA and other organizations (Skunk Works) has a very advanced weapons program. This is reasonable and to be expected of every military power. After all, your enemy can only start to develop a countermeasure to a weapon when they learn about it's existence.The world learned about a never before seen stealth helicopter when, and only when during the raid to kill Osama bin Laden, one of them had to be left behind.Just think about how freely the USA has shared things like GPS and other civil avionics. You may surmise the advancements of the ones they haven't shared with the rest of us. (!?!)Remember the new robotic aircraft that goes to space, comes back to earth and nobody says anything?…Satellites in orbit with capabilities unknown?Of course the deterrent value works both ways. A country may be deterred from attacking by the unknown factor of some weapons, but also by the overt demonstration and parading of others, like the Russians and North Koreans do, or when we fly a B2 bomber over a stadium…",4 followers,Dan Bradbury,1.3K,21.7K,235.5M,2018,https://www.quora.com/How-can-advanced-technologies-prevent-consecutive-subsidence-due-to-over-abstraction-of-groundwater-Please-help-with-your-answers-Thank-you
9,DARPA is developing and researching many futuristic weapons. Some of which will find their way into the hands of our military. Some so wild as to be unbelievable.,"3,969 followers",Rafael Cavacchini,9.5K,427,8.3M,2018,https://www.quora.com/How-can-advanced-technologies-prevent-consecutive-subsidence-due-to-over-abstraction-of-groundwater-Please-help-with-your-answers-Thank-you
