,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,Its because SBI focus is on technological development and turn from tradtional banking. because of its size available fund and being a government bank it has the resources to do so.,"5,990 followers",Jens Böttiger,566,2.6K,17.6M,2017,https://www.quora.com/Why-SBI-has-more-advanced-technology-as-compared-to-other-nationalised-banks
1,"I don’t think so. Most of the Indian Banks use Finacle (by Infosys) and SBI uses Bancs (by TCS). Then there are many other software modules for various assets and liabiity products. Smaller nationalized banks such as Andhra Bank, Corporation Bank also have been technologically advanced. SBI being very large sized may has some scale advantages.","5,360 followers",Valerio Cietto,677,2.4K,9.1M,2017,https://www.quora.com/Why-SBI-has-more-advanced-technology-as-compared-to-other-nationalised-banks
2,"My simple answer - Job SecurityIf you are puzzled by the answer, compare a service banker/manager in SBI vs someone in private banks (like HDFC, ICICI, etc.). When you walk into a private bank branch and you even look lost thinking which counter to go to, there will be someone to ask you what you need and help you out. When you walk into an SBI branch, figure out who is the right person for the job, go to him or her and you still not might not get the job done.I went to three different branches to get a simple KYC update / mobile number update to get a reply “go get it done in your home branchMy simple answer - Job SecurityIf you are puzzled by the answer, compare a service banker/manager in SBI vs someone in private banks (like HDFC, ICICI, etc.). When you walk into a private bank branch and you even look lost thinking which counter to go to, there will be someone to ask you what you need and help you out. When you walk into an SBI branch, figure out who is the right person for the job, go to him or her and you still not might not get the job done.I went to three different branches to get a simple KYC update / mobile number update to get a reply “go get it done in your home branch”. This is when they saw that my home branch is 1000 km away in a different city. The funny thing is this is not even a rule that KYC update needs to be done in home branch as a fourth branch did it for me without question. Here, I compare with a HDFC or ICICI bank where you can visit the nearest branch to get the job done. Even better, most of the simple things are self serve via netbanking, unlike SBI, where you need to visit the branch for every little thing and the chances of getting the job done depends on the bankers mood.All this is because SBI is a government company where people have job security. Most employees (not all) do not deliver proper service to the customers and can still get away with it. This is not at all possible in a good private bank. Yes, they do handle a lot of low balance accounts and government schemes for poor to lower middle class fellow citizens, that does not justify the rudeness of the employees.","1,594 followers",Michael Van In,631,1.5K,2.9M,2021,https://www.quora.com/Why-SBI-has-more-advanced-technology-as-compared-to-other-nationalised-banks
3,"When you look across the entire history of Middle Earth from the beginning up until the events of the ending of the Third Age, one thing becomes clear.Middle Earth is a nightmare world.Nearly continual civilization ending wars, plagues, genocides on all sides.Look at this map of Middle Earth.See the area just North of Gondor called Enedwaith?Do you know why nobody lives there?Genocide.What happened to the invaders?Plague.Look further North. Do you see that line of mountains West of Eriador?That small stretch of land on the other side is all that remains of an entire continent once populated byWhen you look across the entire history of Middle Earth from the beginning up until the events of the ending of the Third Age, one thing becomes clear.Middle Earth is a nightmare world.Nearly continual civilization ending wars, plagues, genocides on all sides.Look at this map of Middle Earth.See the area just North of Gondor called Enedwaith?Do you know why nobody lives there?Genocide.What happened to the invaders?Plague.Look further North. Do you see that line of mountains West of Eriador?That small stretch of land on the other side is all that remains of an entire continent once populated by millions of people. Nearly all of whom were massacred, tortured, experimented on by an insane demonlord.The dwarves of Moria and their ancestral homeland in Mount Gundabad?Balrogs and orcs respectively.Arnor in Eriador?Divided by infighting, decimated by plagues, crushed by invaders.I can go on. Numenor washed away by the ocean. Hollin annihilated by war. Lonely Mountain invaded by a dragon.Living in Middle Earth is pretty hectic and unpleasant, all things considered. Not necessarily for everyone all the time, but for a lot of people most of the time.Those who can invent tend more towards the mystical and the rest are too busy surviving to bother.","4,881 followers",Ben Skirvin,3.4K,5.4K,29.9M,2021,https://www.quora.com/Why-SBI-has-more-advanced-technology-as-compared-to-other-nationalised-banks
4,"The most technologically advanced race would have to be the Elves, especially the Noldor. While men had great architecture like that used in building the Argonath and Isengard, and dwarves were great miners and craftsmen, The elves were still ahead. The Noldor created some of the very best weaponry (Gondolin’s swords glowed blue in the presence of enemy orcs and did not rust) and things unequaledThe most technologically advanced race would have to be the Elves, especially the Noldor. While men had great architecture like that used in building the Argonath and Isengard, and dwarves were great miners and craftsmen, The elves were still ahead. The Noldor created some of the very best weaponry (Gondolin’s swords glowed blue in the presence of enemy orcs and did not rust) and things unequaled even by some of the Maiar. Fëanor’s creations stand out as some of the most amazing, creations the likes of which would never be seen again. The Palantír were seeing stones which could see things far off in another part of the world and could be used to communicate with others. He created many precious gems and jewels, the greatest of which were the silmarils, three gems of incredible beauty which carried within them the light of the Two Trees preserved as works of beauty that preserved the only source of ...","4,881 followers",Ben Skirvin,1K,5.4K,29.9M,2017,https://www.quora.com/Why-SBI-has-more-advanced-technology-as-compared-to-other-nationalised-banks
5,"I will give you the top 5 most powerful Elves to have ever lived.5.One of the most renowned Elves to have ever lived in the middle earth. The leader of house of Golden flower, He was a great warrior and also skilled in the songs of power. An example of his battle prowess was his ability to defeat a Balrog who attempted to waylay Tuor’s host as they were escaping Gondolin.‘It was my lot to take the Road, and I came to the Bridge of Mitheithel, and left a token there, nigh on seven days ago. Three of the servants of Sauron were upon the Bridge, but they withdrew and I pursued them wesI will give you the top 5 most powerful Elves to have ever lived.5.One of the most renowned Elves to have ever lived in the middle earth. The leader of house of Golden flower, He was a great warrior and also skilled in the songs of power. An example of his battle prowess was his ability to defeat a Balrog who attempted to waylay Tuor’s host as they were escaping Gondolin.‘It was my lot to take the Road, and I came to the Bridge of Mitheithel, and left a token there, nigh on seven days ago. Three of the servants of Sauron were upon the Bridge, but they withdrew and I pursued them westward. I came also upon two others, but they turned away southward.Furthermore; He was able to - albeit with some help call on the river to flood and temporarily stop the Nazgul.4.If your goal is to kill Orcs, Ecthelion of the house of Fountain is your guy. He killed more Orcs during the fall of Gondolin than anyone in the history of middle earth. More than Feanor, More than Fingolfin.If not for Ecthelion, Tuor would have been slain. Not only did he save Tuor’s life, He slew Morgoth’s second most powerful lieutenant AKA Gothmog who - due to being a maia was immensely powerful and just happened to be the leader of the Balrogs.While not about Ecthelion, song is about Gondolin. One of my all time favorite songs:3.""For Fëanor was made the mightiest in all parts of body and mind: in valour, in endurance, in beauty, in understanding, in skill, in strength and subtlety alike: of all the Children of Ilúvatar, and a bright flame was in him.""― Quenta Silmarillion, ""Of the Sun and Moon and the Hiding of Valinor""This fucking guy….He was the greatest of the children of Ilúvatar. He was the most beautiful, the most knowledgeable, the most skilled smith, and could convince really smart people to literally leave Heaven ← This actually happened. He wanted revenge and his jewels back. Problem was he was a fucking conceited Jackass who would not listen to a soul.Anyway, Back to the question. Not only was Fëanor a great fighter, he could also recruit you an army with his words, and arm them with the best weapons he himself creates.If you do get him on your side, Just make sure you bring his younger brother with you. He would be your only chance to stop Fëanor when he gets bored with you and attempts a coupe.2.He was technically half man, Half Elf but since this is my list and he ended up as an Elf anyway, I will allow it.He was destined to be a savior. Though his life is full of tragedy, He is immensely powerful, and the lone reason why the Forces of Valar(Led by Eaonwe the Maia) were able to beat the armies of Morgoth.Then, seeing that his hosts were overthrown and his power dispersed, Morgoth quailed, and he dared not to come forth himself. But he loosed upon his foes the last desperate assault that he had prepared, and out of the pits of Angband there issued the winged dragons, that had not before been seen; and so sudden and ruinous was the onset of that dreadful fleet that the host of the Valar was driven back, for the coming of the dragons was with great thunder, and lightning, and a tempest of fire.But Eärendil came, shining with white flame, and about Vingilot were gathered all the great birds of heaven and Thorondor was their captain, and there was battle in the air all the day and through a dark night of doubt. Before the rising of the sun Eärendil slew Ancalagon the Black, the mightiest of the dragon-host, and cast him from the sky; and he fell upon the towers of Thangorodrim, and they were broken in his ruin.SilmarillionIf you kill the biggest dragon in the history of middle earth, One so large he broke a mountain range when he fell, you are a certified Badass.Remember when I said to bring Fëanor’s younger brother with you? Say Hello to the most badass Elf to have ever lived. Although Fëanor was more learned, Fingolfin was the strongest and most valiant of children of Ilúvatar.Dagor Bragollach(Battle of sudden flame) was a turning point for the Noldor. They were defeated on all fronts and pushed back. With so many losses, Fingolfin attempted a feat which stamps his name as the Baddest living thing to have ever existed. He rode up to the gates of Angband(Literally Hell), and challenged Morgoth, the second most powerful deity in the world - besides Eru himself.Then Fingolfin beheld (as it seemed to him) the utter ruin of the Noldor, and the defeat beyond redress of all their houses; and filled with wrath and despair he mounted upon Rochallor his great horse and rode forth alone, and none might restrain him. He passed over Dor-nu-Fauglith like a wind amid the dust, and all that beheld his onset fled in amaze, thinking that Oromë himself was come: for a great madness of rage was upon him, so that his eyes shone like the eyes of the Valar. Thus he came alone to Angband's gates, and he sounded his horn, and smote once more upon the brazen doors, and challenged Morgoth to come forth to single combat. And Morgoth came.That was the last time in those wars that he passed the doors of his stronghold, and it is said that he took not the challenge willingly; for though his might was greatest of all things in this world, alone of the Valar he knew fear. But he could not now deny the challenge before the face of his captains; for the rocks rang with the shrill music of Fingolfin's horn, and his voice came keen and clear down into the depths of Angband; and Fingolfin named Morgoth craven, and lord of slaves. Therefore Morgoth came, climbing slowly from his subterranean throne, and the rumour of his feet was like thunder underground. And he issued forth clad in black armour; and he stood before the King like a tower, iron-crowned, and his vast shield, sable on-blazoned, cast a shadow over him like a stormcloud. But Fingolfin gleamed beneath it as a star; for his mail was overlaid with silver, and his blue shield was set with crystals; and he drew his sword Ringil, that glittered like ice.Then Morgoth hurled aloft Grond, the Hammer of the Underworld, and swung it down like a bolt of thunder. But Fingolfin sprang aside, and Grond rent a mighty pit in the earth, whence smoke and fire darted. Many times Morgoth essayed to smite him, and each time Fingolfin leaped away, as a 'lightning shoots from under a dark cloud; and he wounded Morgoth with seven wounds, and seven times Morgoth gave a cry of anguish, whereat the hosts of Angband fell upon their faces in dismay, and the cries echoed in the Northlands.But at the last the King grew weary, and Morgoth bore down his shield upon him. Thrice he was crushed to his knees, and thrice arose again and bore up his broken shield and stricken helm. But the earth was all rent and pitted about him, and he stumbled and fell backward before the feet of Morgoth; and Morgoth set his left foot upon his neck, and the weight of it was like a fallen hill. Yet with his last and desperate stroke Fingolfin hewed the foot with Ringil, and the blood gashed forth black and smoking and filled the pits of Grond.Thus died Fingolfin, High King of the Noldor, most proud and valiant of the Elven-kings of old. The Orcs made no boast of that duel at the gate; neither do the Elves sing of it, for their sorrow is too deep. Yet the tale of it is remembered still, for Thorondor King of Eagles brought the tidings to Gondolin, and to Hithlum afar off. And Morgoth took the body of the Elven-king and broke it, and would cast it to his wolves; but Thorondor came hasting from his eyrie among the peaks of the Crissaegrim, and he stooped upon Morgoth and marred his face. The rushing of the wings of Thorondor was like the noise of the winds of Manwë, and he seized the body in his mighty talons, and soaring suddenly above the darts of the Orcs he bore the King away. And he laid him upon a mountain-top that looked from the north upon the hidden valley of Gondolin; and Turgon coming built a high cairn over his father. No Orc dared ever after to pass over the mount of Fingolfin or draw nigh his tomb, until the doom of Gondolin was come and treachery was born among his kin. Morgoth went ever halt of one foot after that day, and the pain of his wounds could not be healed; and in his face was the scar that Thorondor made.Silmarillion - Of the Ruin of Beleriand and the Fall of FingolfinTo put this into perspective, Melkor was so powerful that he had dominion over most of Beleriand while he was fighting THE OTHER VALAR COMBINED. It took Tulkas joining the Valar to tip the balance of power in their favor. Of course, Morgoth’s power was diminished at the time of his duel against Fingolfin, but that doesn't take away from the courage it takes to challenge essentially Satan to a duel.Furthermore; Morgoth was so terrifying that he could turn Elves into his spies.Thus in his rear and to the north Morgoth had no foes, and by that way his spies at times went out, and came by devious routes into Beleriand. And desiring above all to sow fear and disunion among the Eldar, he commanded the Orcs to take alive any of them that they could and bring them bound to Angband; and some he so daunted by the terror of his eyes that they needed no chains more, but walked ever in fear of him, doing his will wherever they might be.Yet, none of this seemed to affect Fingolfin. Instead of Cowering staring at Morgoth, He cursed at Morgoth and even called him a coward…I cant think of a more courageous deed in all the history of middle earth.PS - I typically answer these questions hoping I can entice as many people as possible to read the Tolkien legenderium. I believe if I can show how deep, exciting, and amazing the books are, maybe people would get over the “it is too hard to read” issue.Edit - Going through Spotify, I was reminded of these gems. These are some true gems by Blind Guardian. I will attach each song to the character the song was meant for. IF YOU CAN THINK OF A BETTER SONG REPRESENTING EACH CHARACTER ON THIS LIST, FEEL FREE TO ADD THEM IN COMMENTS.Thank you,",2 followers,Michael Perkins,840,803,5.4M,2020,https://www.quora.com/Why-SBI-has-more-advanced-technology-as-compared-to-other-nationalised-banks
6,"From the facts given. Look around the world and think about all the miracles. People 30′000 years ago without having advanced technology and engineering skills built Pyramids. People in British Isles created Stonehendge for the sake of astronomy and paganism, it obviously wasn’t an easy task to accomplish, given that the nearest stone quarry was far away. Many statues across the Easter Island… Seems far too complicated, people in medieval couldn’t really replicate that. There’s certainly a gap in our history and there’s forgotten technology for sure.","62,883 followers",Jay Bazzinotti,3.9K,22.2K,179.7M,2018,https://www.quora.com/Why-SBI-has-more-advanced-technology-as-compared-to-other-nationalised-banks
7,"What does that mean, “Advanced technology”? What is “advanced technology”? The “ancients” had lots of incredible technology that we have a hard time replicating today. One of the most advanced was barrel making. Do you know anything about barrel making? It’s one of the most advanced technologies of all time. Coopers had to serve an apprenticeship for years. The Coopers who failed ended up making “dry barrels” that only held produce or things that wouldn’t spoil. There are very few people who know how to make a barrel today. Even Jack Daniels, the biggest barrel maker in the world, uses an autoWhat does that mean, “Advanced technology”? What is “advanced technology”? The “ancients” had lots of incredible technology that we have a hard time replicating today. One of the most advanced was barrel making. Do you know anything about barrel making? It’s one of the most advanced technologies of all time. Coopers had to serve an apprenticeship for years. The Coopers who failed ended up making “dry barrels” that only held produce or things that wouldn’t spoil. There are very few people who know how to make a barrel today. Even Jack Daniels, the biggest barrel maker in the world, uses an automated process now because making them by hand is too slow. The art of coopering is dying. There are very, very few people who know how to make a barrel left in the world and fewer every year, yet barrel making was an advanced technology that changed the entire world for literally thousands of years.Incidentally. the most prolific barrel in the world today is the ASB or American Standard Barrel that hold 53 gallons because America makes more barrels than anyone else in the world. Many used Jack Daniels barrels are re-used to make other kinds of liquor in other parts of the world.Do you know who the highest paid man in the community was in “ancient times”? It was the Wheelwright.Making a wheel from wood with an axle that attaches to a cart and doesn’t fall apart within a mile or two is one of the most “advanced technologies” of all time. Without it, most civilizations would have failed or failed to spread. Cart wheels are complex and the forces must play against each other continuously to hold the wheel together as it rolls. A Cartwright made as much then as a jet airline pilot back does today. In the 1880s when the average wage was $1.50 a day, the Wheelwright was making 90 dollars a week. On the Mayflower they brought one single cart over to America and it was the most valuable thing on the ship manifest, worth more than 10 times the next most valuable thing on the ship. Can you make a cartwheel? It’s an “advanced technology” that very, very few people can make today, even with machine tools.What is an “advanced technology”?",2 followers,Thomas Yen,5.8K,366,12.5M,2020,https://www.quora.com/Why-SBI-has-more-advanced-technology-as-compared-to-other-nationalised-banks
8,"There are two works which can be considered the closest to modern science fiction the ancient world had:Mostly, theA True StoryThere are two works which can be considered the closest to modern science fiction the ancient world had:Mostly, theA True Story",1 follower,Nick Deakin,1.4K,2.9K,3.1M,2020,https://www.quora.com/Why-SBI-has-more-advanced-technology-as-compared-to-other-nationalised-banks
9,"Lycurgus CupMade during the 4th Century Roman Empire, the Lycurgus cup is another example that shows how far our ancestors were ahead in their time.This magnificent cup is the only surviving complete example made of dichroic cup that changes colour depending on which side you shine the light through. It ranges from translucent red to opaque green. The cup’s glass contains tiny proportions of nano particles of gold and silverThe glass contains tiny amounts of colloidal gold and silver, which give it these unusual optical properties. They were so advanced that maybe they were the first inventorsLycurgus CupMade during the 4th Century Roman Empire, the Lycurgus cup is another example that shows how far our ancestors were ahead in their time.This magnificent cup is the only surviving complete example made of dichroic cup that changes colour depending on which side you shine the light through. It ranges from translucent red to opaque green. The cup’s glass contains tiny proportions of nano particles of gold and silverThe glass contains tiny amounts of colloidal gold and silver, which give it these unusual optical properties. They were so advanced that maybe they were the first inventors of nanotechnology. Although the technology was long lost, we were able to recreate it using 3D printing technology with small traces of gold and silver which gave a “dichroic” effect but not quite dichroic glass.",219 followers,Krishnan Raghavan,1.1K,131,630.8K,2020,https://www.quora.com/In-Middle-Earth-which-race-has-the-most-advanced-technology
