,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"Ship for ship, sub for sub, the Royal Navy is a near peer equal to the US Navy in terms of both training and technology.Any one on one engagement between individual ships and it's place your bets and take your chances.The problem is size. The USN is many times larger than the RN.Yes, they can sink some of our ships just as we can also sink theirs.But we have more.Hands down the outcome is nearly a forgone conclusion.But such an event would never happen. There are no two allies anywhere in the world that are closer than the American and British. We fight practically as one.",411 followers,Scott Hanson,1.7K,6.1K,27.2M,2021,https://www.quora.com/If-the-US-Navy-and-the-U-K-Navy-had-a-battle-would-the-UK-be-able-to-sink-any-US-ships-at-all-or-is-the-US-too-powerful
1,"The Spanish Armarda and French fleets at Trafalgar, though superior in numbers, were beaten by the much better tactics and training of the British Fleets. In a simulated battle between the British and American navies, given similar numbers, the side with the better training and tactics would very likely win. It could be either side. In reality, the very size of the US Navy would likely give it a win, but with a very bloody nose. In the recent Mojave Desert exercises between the US Marines and UK Commandos, plus others, the superior tactics and training of the British-led team won out. As StaliThe Spanish Armarda and French fleets at Trafalgar, though superior in numbers, were beaten by the much better tactics and training of the British Fleets. In a simulated battle between the British and American navies, given similar numbers, the side with the better training and tactics would very likely win. It could be either side. In reality, the very size of the US Navy would likely give it a win, but with a very bloody nose. In the recent Mojave Desert exercises between the US Marines and UK Commandos, plus others, the superior tactics and training of the British-led team won out. As Stalin, and no doubt others before him, said “Quantity has a quality all it's own”. Where numbers are roughly equal, quality wins, although, as the Armada and Trafalgar show, even superior numbers don't guarantee victory.","1,185 followers",Jules Gillespie,761,4K,10.1M,2021,https://www.quora.com/If-the-US-Navy-and-the-U-K-Navy-had-a-battle-would-the-UK-be-able-to-sink-any-US-ships-at-all-or-is-the-US-too-powerful
2,"Without doubt the shear size of the US Navy would be odds on to win such one sided encounter. However the question was; would the UK be able to sink any US ships at all. I would point out that the UK fleet would have a major advantage on this point. From character of the UK forces this would represent , ( I quote from a previous similar position) , “ A target rich scenario,” Such is the mentality of these heart of oaks. that the damage to US ships would be immense. That is the tradition of The Senior Service. Thankfully such an encounter with our major allied force is unthinkable.",148 followers,Scott Wiruth,19.1K,109,483.8K,2021,https://www.quora.com/If-the-US-Navy-and-the-U-K-Navy-had-a-battle-would-the-UK-be-able-to-sink-any-US-ships-at-all-or-is-the-US-too-powerful
3,Most probably us carriers might stand few hits but at the end if one us carrier goes down the British have won the war.Although us navy is probably the strongest in the world but the British sailers are the bravest .So I think bravery will beat numbers .,"29,952 followers",Tomaž Vargazon,4.3K,7.7K,249.8M,2015,https://www.quora.com/If-the-US-Navy-and-the-U-K-Navy-had-a-battle-would-the-UK-be-able-to-sink-any-US-ships-at-all-or-is-the-US-too-powerful
4,I think the RN would absolutely hold it’s own and would 100% sink some valuable assets. The USN just absolutely dwarfs it and it comparable in training and technology. It’s a loss but swap the UK for any nation on the planet and it’s still a loss for anyone. The USN is just absolutely dominant.,"27,826 followers",Sophia-Helene Mees de Tricht,1.8K,8.1K,44.4M,2020,https://www.quora.com/If-the-US-Navy-and-the-U-K-Navy-had-a-battle-would-the-UK-be-able-to-sink-any-US-ships-at-all-or-is-the-US-too-powerful
5,"Foregone conclusion on the result, Could RN Submarines get into position to sink a couple of US carriers, wargames have suggested as much.Apart from the total absurdity of the question, I wouldn't want to be the American President having to deliver the news a carrier has been sunk",1 follower,Charles Verrier,2.3K,3.8K,2.2M,2020,https://www.quora.com/If-the-US-Navy-and-the-U-K-Navy-had-a-battle-would-the-UK-be-able-to-sink-any-US-ships-at-all-or-is-the-US-too-powerful
6,"ships can be attacked. Ships can be sunk. How much prep time are you giving each side? How much warning?If the US came under direct unprovoked attack from a massive hostile navy, especially one directly connected to a foreign power, discussion of retargeting nuclear missiles would soon be on the table. Then what? Are you still dealing with an admiralty that wants to explain to the world why London is no longer one stone atop another?",411 followers,Scott Hanson,2K,6.1K,27.2M,2008,https://www.quora.com/If-the-US-Navy-and-the-U-K-Navy-had-a-battle-would-the-UK-be-able-to-sink-any-US-ships-at-all-or-is-the-US-too-powerful
7,"Could the Royal Navy compete with the US Navy?As the old joke goes…USN: How’s it like, being the second biggest navy in the world?RN: Fine, thank you. How is it like, being the second best?",UNKNOWN,Ernest W. Adams,1.8K,44.2K,248.8M,2021,https://www.quora.com/If-the-US-Navy-and-the-U-K-Navy-had-a-battle-would-the-UK-be-able-to-sink-any-US-ships-at-all-or-is-the-US-too-powerful
8,"I hate Blackboard with a passion. Of the 50 professors that I've had thus far at the school I attend, maybe only five of them tops actually use it. Conversely, three were so frustrated that they found it easier to build their own sites.As part of a Six Sigma class I took last semester, I did a comparison for how many steps it takes to post something on Facebook against how many steps it took to post something on Blackboard. It took five steps tops to post something with an attachment on Facebook, versus 15+ steps including a ton of redundant options for building something on Blackboard.The stuI hate Blackboard with a passion. Of the 50 professors that I've had thus far at the school I attend, maybe only five of them tops actually use it. Conversely, three were so frustrated that they found it easier to build their own sites.As part of a Six Sigma class I took last semester, I did a comparison for how many steps it takes to post something on Facebook against how many steps it took to post something on Blackboard. It took five steps tops to post something with an attachment on Facebook, versus 15+ steps including a ton of redundant options for building something on Blackboard.The student survey was more enlightening, as some 60% of students admitted that Blackboard doesn't make them a better student while a bunch of them went out of their way to criticize how hard to use it was. Not teachers. Students.I hate it. And I'd try to use something else if you can.","1,610 followers",Thanos Papangelis,1.5K,0,0,2012,https://www.quora.com/If-the-US-Navy-and-the-U-K-Navy-had-a-battle-would-the-UK-be-able-to-sink-any-US-ships-at-all-or-is-the-US-too-powerful
9,"Hell no.Here we see Thor pounding a hole into the armor of the Celestial Exitar. Who is probably the most powerful of the already powerful Celestials after The One Above All. (Not to be confused with the God of the Marvel Universe who has the same name) And Celestial armor is pretty much indestructible.Here two Celestials use entire planets as weapons of war against Thanos. (Just to give you an idea of the kind of being whose armor got cracked by the Thunder God)Here’s Thor’s warning to Tony Stark after he had kicked the crap out of Iron Man. Warning Tony what would happen if Tony or any of thHell no.Here we see Thor pounding a hole into the armor of the Celestial Exitar. Who is probably the most powerful of the already powerful Celestials after The One Above All. (Not to be confused with the God of the Marvel Universe who has the same name) And Celestial armor is pretty much indestructible.Here two Celestials use entire planets as weapons of war against Thanos. (Just to give you an idea of the kind of being whose armor got cracked by the Thunder God)Here’s Thor’s warning to Tony Stark after he had kicked the crap out of Iron Man. Warning Tony what would happen if Tony or any of the people he worked for, got it into their heads to try and invade Asgard.Thor was able to engage the entire Frost Giants army nonstop for more than 9 months straight without any sustenance or rest.More proof of his not needing rest or sustenance. Having unlimited stamina and endurance. Thor was able to fight and stalemate the Skyfather Zeus uninterrupted while the months, and consequently, the Trojan War, raced by.The US army wouldn’t stand a chance.",UNKNOWN,Dallas,772,5.7K,68.2M,2020,https://www.quora.com/If-the-US-Navy-and-the-U-K-Navy-had-a-battle-would-the-UK-be-able-to-sink-any-US-ships-at-all-or-is-the-US-too-powerful
