,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"The cross-platform app market has reached $7.5 billion in 2018, and the amount of cross platform mobile development tools is on the rise.The main cross-platform mobile dev tools, due to their options and features are: Xamarin, PhoneGap, Flutter, React Native, Corona. In 2019 there were highlighted such main hybrid tools for creating cross-platform mobile apps:The cross-platform app market has reached $7.5 billion in 2018, and the amount of cross platform mobile development tools is on the rise.The main cross-platform mobile dev tools, due to their options and features are: Xamarin, PhoneGap, Flutter, React Native, Corona. In 2019 there were highlighted such main hybrid tools for creating cross-platform mobile apps:The core features of Xamarin is monitoring your app’s performance and the ability to run tests. You can do testing on over 1,000 devices to help sort out any potential bugs.Xamarin uses C# or Ruby for coding. This tool has been used by well-recognized companies such as IBM, Foursquare, and Microsoft.All of the software development kits are maintained by PhoneGap, so you don’t have to worry about handling that. After you finish developing the app, they make it super simple for you to share it with the other members of your team.",254 followers,Kenny Wyland,875,0,0,2020,https://www.quora.com/What-technology-is-best-for-developing-hybrid-mobile-apps-for-both-iOS-and-Android
1,"With 1.4 billion active devices running Android, no. That’s simply not possible.",55 followers,Vincent Van Denberghe,557,0,0,2018,https://www.quora.com/What-technology-is-best-for-developing-hybrid-mobile-apps-for-both-iOS-and-Android
2,"The following concepts, crystal clear:DatabasesIf you know these subjects very clearly, you should not have a problem in Software Engineering, ever.",42 followers,Andy Baker,2.8K,0,0,2014,https://www.quora.com/What-technology-is-best-for-developing-hybrid-mobile-apps-for-both-iOS-and-Android
3,"Hi mate,Myself as karthikeyan and I had done my Computer science degree in an Tier2 college and now am working in Service based MNC company.Let me get brief your answer.I am going to write this answer with around half a year experinece in Service basedSo, I was happy about fiHi mate,Myself as karthikeyan and I had done my Computer science degree in an Tier2 college and now am working in Service based MNC company.Let me get brief your answer.I am going to write this answer with around half a year experinece in Service basedSo, I was happy about finished my training and start think about my project, what kind of project ?which kind of project?like wise lot of question had araised myself but then night mare is going to start. The feeling of not getting a project for a month (even though some of my friend are not getting a project for a year.this is same true am not joke to you) think about these guys mindset and their dreams are start breaking like a oldship starts sinking in the sea.Anyway after some days I managed to have a project in some other which the domain is none of my interest and none of the domain which I had undergone during my training and it also a supporting project. Almost feel like lost everything and I don't have anyother choice. They gave me two chance, one is to take the support project and the second one is to quit the job. Think from my point of view,I am from middle class family where I have to support my family income if I was jobless than how can i do support my family income. Also another thing is bond amount,if you break it you have to pay the amount that is simply impossible for my condition right. So,I choose the 1st and only option which is joining to work for the support project.Now the F**king life starts these are thinks I have felt when I was working in a support project I don't think everyone feel this.1). I was felt that I am a waste and even though dustbin are much better me.2). I was felt that I am just simply wasting my 10 hours.damn waste (just doing some kind of data entry work in MS -excel)3).At sometimes I feel that forgot all my data structure and algorithm concepts.4). Sometime I feel that 4 year degree (every knows it's not piece of cake to get ) is just a f**king joke and that's not require to become a software engineer oops sorry system engineer in a MNC service based company.5).all the time,my thinking is my future (hey guys you don't how passionate when I was joining the company and starting my career in a top most software company)and realise that these not dreams.6). Sometime I want to quit my job but I can't because the reason I have to pay a bulk bond amount , unemployment and also won't burden to my families.7).stop using all social medias except quora8).literally lost the real happy me and wears a silent mask to everything happen around me.9). Start talking less and even sometime not a single word a day.10).damn politics, if you are boot licking guy then you can survive else you will suffer a lot I can earn sure about that.11)…. Continues.... a lot I can say.So ,this is how a fresher may have felt in Service based MNC call centres(sorry software companies).Beyond this, I had a strong faith that There is some dignity for all who are born as human in this world.So,start search for my dignity and start asking for these kind of questions1.why should I born2.for what should I bornI start thinking about myself and start learning about myself….I don't want myself to stressed down with my situation rather than I work my assoff to searching searching searching (still i am searching the reason behind my question). But I will find my those anwser soon.Please DM me incase of any gramatical mistakes in my answer because this was my first answer in quora and this answer take around 30mins to write my experience in this answer.RegardsKarthik .","2,919 followers",Taejun TJ Lee,1.7K,0,0,2020,https://www.quora.com/What-technology-is-best-for-developing-hybrid-mobile-apps-for-both-iOS-and-Android
4,"Most employers will assume that you already know the important building blocks of computer science (data structures and algorithms) when you walk out of university. If you don't know these well enough, you should not be seeking a job in the programming world (or) you should learn them well enough before seeking a programming job.Assuming you've learned the building blocks well enough, you'll hit the ground running if you learn these technologies:1. The HTML/Java script duo - language of user experienceOnce you aMost employers will assume that you already know the important building blocks of computer science (data structures and algorithms) when you walk out of university. If you don't know these well enough, you should not be seeking a job in the programming world (or) you should learn them well enough before seeking a programming job.Assuming you've learned the building blocks well enough, you'll hit the ground running if you learn these technologies:1. The HTML/Java script duo - language of user experienceOnce you are fluent with these, you can navigate your way through the remaining parts of the technology maze.",753 followers,Vishal Biyani,951,0,0,2014,https://www.quora.com/What-are-technologies-that-a-fresher-should-know-before-joining-a-company-as-a-software-developer
5,"Fresher should know these thing before joining a company/firm -1) As it is said First impression is last impression, from the very first day of your job you should be conscious of your attitude. Dont be too much soft with your boss. People will get habitual that you are very soft and emotional and they will take advantage of that. When you realize this thing after 6 or 8 months. I think at that time it will be very hard to change impression. And one thing more this fact is applicable in very relationship.2) Normally we have habit of procrastinate our daily chores. But try to complete to compleFresher should know these thing before joining a company/firm -1) As it is said First impression is last impression, from the very first day of your job you should be conscious of your attitude. Dont be too much soft with your boss. People will get habitual that you are very soft and emotional and they will take advantage of that. When you realize this thing after 6 or 8 months. I think at that time it will be very hard to change impression. And one thing more this fact is applicable in very relationship.2) Normally we have habit of procrastinate our daily chores. But try to complete to complete your assigned job on the same day. It will build your reputation in your organisation.3) Always try to find passion in what you are doing. If are in some technical field, work hard to enhance your skills. You and your salary will grow automatically with your knowledge and skills .4) Never mess with your boss. That person can destry your peace of mind.5) Dont react whenever you are frustrated. Wait till you get calm down. Then react afterthat.Though my english is not good, i tried my best to convey my message.","1,201 followers",Yad Konrad,1.6K,586,3.1M,2018,https://www.quora.com/What-are-technologies-that-a-fresher-should-know-before-joining-a-company-as-a-software-developer
6,Best of luck.,54 followers,Gordon Clark,2.3K,0,0,2016,https://www.quora.com/What-are-technologies-that-a-fresher-should-know-before-joining-a-company-as-a-software-developer
7,"In order to learn blockchain development, here is how you can do it. You can learn almost everything about blockchain within only 2–3 months.I also put the time behind how long each point will probably take:In order to learn blockchain development, here is how you can do it. You can learn almost everything about blockchain within only 2–3 months.I also put the time behind how long each point will probably take:Once, you have done that, you are already very far ahead in terms of blockchain development. There are probably less than 1,000 developers that have done the above things and there is currently a lot of demand for blockchain developers.Currently blockchain developers are mostly only needed by people who want to start their own cryptocurrency, which aren’t that many.Once banks, government, large companies will start to adopt blockchain, this need will explode, because blockchain will go into the mainstream.If you want to complete your blockchain knowledge and know everything about blockchain development, you can also do these 2 thingsThen you are probably among the most experienced 200 blockchain developers worldwide and very in demand.ConclusionSo, these are the steps to become a real blockchain developer. This all only takes 2–3 months in total, so the learning curve is very steep.I believe blockchain developers will be the developers most in demand in 2 years, so it’s definitely a worthwhile investment.The best way to learn this is by joining a blockchain company, so this way you will actually get paid.There are only a few dozen blockchain companies per country right now, but they are looking for good developers all the time.Some good ones areThey all already have several blockchain projects and some also a couple of ICOs under their belt and are looking for good developers.If you found this answer helpful, please give an upvote.","31,158 followers",Phillip Remaker,1.7K,11K,78.8M,2018,https://www.quora.com/What-technology-is-best-for-developing-hybrid-mobile-apps-for-both-iOS-and-Android
8,"Blockchain technolo9gy has nothing to do with software development. It’s a ledger of trusted data (cryptocurrency), or a trusted worldwide computer (ethereum). Nothing to do with software development.",54 followers,Gordon Clark,2.3K,0,0,2017,https://www.quora.com/What-technology-is-best-for-developing-hybrid-mobile-apps-for-both-iOS-and-Android
9,"When it comes to business application development, the answer is hyperledger fabric. Since the blockchain ecosystem is too young and it is still evolving it's difficult to say who is the best.There are many choices. I would recommend to check hyperledger Fabric. Other option I can suggest is R3 CORDA.",131 followers,Dhruv Shah,536,0,0,2018,https://www.quora.com/What-are-technologies-that-a-fresher-should-know-before-joining-a-company-as-a-software-developer
