,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"TECHNOLOGY RELEASES FOR 2018In 2018, a number of technology breakthroughs and trends will become available to the public, for example:TECHNOLOGY RELEASES FOR 2018In 2018, a number of technology breakthroughs and trends will become available to the public, for example:2018 Technology Forecasts","9,705 followers",Tim Mensch,626,3K,18.8M,2017,https://www.quora.com/What-are-the-upcoming-technologies-in-IT-for-2018
1,"Nanotechnology, but in a really cool way.You remember the microbots in Big Hero 6, right? Well, unfortunately, those microbots are impossible, but there is a similar technology that’s being developed in real life.The idea is to build tiny replicators that can create more of themselves, like a sort of super bacteria that never stops replicating. Such a technology would be“…the first replicator assembles a copy in one thousand seconds, the two replicators then build two more in the next thousand seconds, the four build another four . . in less than two days, theyNanotechnology, but in a really cool way.You remember the microbots in Big Hero 6, right? Well, unfortunately, those microbots are impossible, but there is a similar technology that’s being developed in real life.The idea is to build tiny replicators that can create more of themselves, like a sort of super bacteria that never stops replicating. Such a technology would be“…the first replicator assembles a copy in one thousand seconds, the two replicators then build two more in the next thousand seconds, the four build another four . . in less than two days, they would outweigh the Earth; in another four hours, they would exceed the mass of the Sun and all the planets combined …”Of course, self-replicators require materials, so they aren’t going to spread through space or anything. But they would have an abundance of material on Earth, especially of carbon, which would likely be the building blocks of such an assemblers. If you were carrying a jar of them and tripped and they spilled out, and they had no limit, they would quickly devour the entire earth with no way of stopping them.But here is where things get interesting: These tiny robots would have the ability to construct molecules from atoms, giving them the ability to produce amazing materials like graphene, cubes of apple, and even brain material.With advanced nanotechnology in the form of self-replicators, the entire world would experience a revolution. Think for a second about what wouldn’t change in the face of machines that can produceProduction jobs would cease. The price of every item ever created would be lowered massively. Supercomputers and experiments regarding brain material would become almost commonplace. Terraforming other planets would take years if not months. And all of this is actuallyThere is a lot of power contained within those tiny machines.",0 followers,Lucas Martin,6.4K,65,4.2M,2017,https://www.quora.com/What-are-the-upcoming-technologies-in-IT-for-2018
2,"As of yesterday it’s no longer “next”.First pig heart being transplanted into a humanYesterday, January 10th, 2022, marks the first time an organ from a genetically modified animal, a pig, was transplanted into a human. We don’t know what will happen, but the pig was genetically modified in a way that makes it unlikely the organ will be rejected by the recepient and pig organs in general are quite similar to our own.I hope the recipient lives a rich full life with his new heart of a pig. Even if not, this is still a major step forward towards generating organs to order, without fear of rejectiAs of yesterday it’s no longer “next”.First pig heart being transplanted into a humanYesterday, January 10th, 2022, marks the first time an organ from a genetically modified animal, a pig, was transplanted into a human. We don’t know what will happen, but the pig was genetically modified in a way that makes it unlikely the organ will be rejected by the recepient and pig organs in general are quite similar to our own.I hope the recipient lives a rich full life with his new heart of a pig. Even if not, this is still a major step forward towards generating organs to order, without fear of rejection. Even if the heart is rejected and the donor dies, what we learn from the process will enable us to succeed the next time. I reckon this will become the mainstream way we get spare parts by the end of the decade in an optimistic scenario, by the end of the next decade in the pessimistic one.Either way, the moment is as groundbreaking as December 3rd, 1967, when the first human heart ever was transplanted, ushering the era of organ transplants of today. That patient died after 18 days, I hope this guy does better.","29,946 followers",Tomaž Vargazon,5.9K,7.7K,249.8M,2021,https://www.quora.com/What-are-the-upcoming-technologies-in-IT-for-2018
3,Culturing organs from stem cells.Soon this may come into mass production of diverge different organs filling the shortage of donor organs.http://news.discovery.com/tech/biotechnology/first-human-liver-stem-cells-130705.htmAlso project Bluebrain.,UNKNOWN,DurgaPrasad (దుర్గా ప్రసాద్),546,183,3.5M,2013,https://www.quora.com/What-are-the-upcoming-technologies-in-IT-for-2018
4,"These Scientific Discoveries That May Change the World Soon1. The first successful head transplant surgeryYou will probably agree that this piece of news sounds like it was told by someone who returned from the future. But the future is actually now. This is what our scientists are trying to prove.Chinese surgeons, managed by Sergio Canavero, performed2.Modern medicalThese Scientific Discoveries That May Change the World Soon1. The first successful head transplant surgeryYou will probably agree that this piece of news sounds like it was told by someone who returned from the future. But the future is actually now. This is what our scientists are trying to prove.Chinese surgeons, managed by Sergio Canavero, performed2.Modern medical experts are on the way to making people forget the word “cancer.” Of course, it is impossible to cure cancer completely, but it might become as easy as curing a cold.In 2017, several ways of fighting cancer cells have been tested but the most progressive one was the method for3. Genetical editing to treat a patientIn August 2017 bioengineers changed the genes of a living person. Experts at Oregon University made their first attempt to4. Chinese scientists cloned a monkeyThe first5. Israeli eye ophthalmologists invented eye drops that restore the eye cornea.Can you imagine that very soon glasses for eyesight correction won’t be necessary anymore and their job will be done by regular6.Scientists created a vest that can warn you about a heart attack several days in advanceSmart VestThe creator of this invention says that the application can give a diagnosis and even predict serious heart issues because the abnormal activity of the heart can be noticed on the ECG 2 days before the heart attack. The vest has already been successfully tested on volunteers.Thanks for readingWith ❤️ DP ✍️",269 followers,Karthik Reddy L,16K,0,0,2018,https://www.quora.com/What-are-the-most-amazing-upcoming-technological-advances-in-medicine
5,"in this order . .Clear glass - - microscopes, Petri dishes, test tubes, thermometers etcAfter that . . and none of this below would have been possible without the above . . . .EtherGerm theory and anaesepticsMedical schools-Medical licensingX raysNovacainAntibioticsBlood transfusionsTransplantsDNA and genome map.","90,333 followers",Alisha Talks,8.4K,910,103.9M,2019,https://www.quora.com/What-are-the-most-amazing-upcoming-technological-advances-in-medicine
6,"Today while I was scrolling through my google news I came across this,Turning water cans into urinalsIn India where the number of mobiles are higher than toilets, I found this as an amazing thing which was made by a group of school students who were 13 years old.We all know that in our country in some remote schools there aren't any toilets and students are encouraged to go out.They made this within a budget of ₹Here are the proud inventors.__/\__ Take a bow.Source:Today while I was scrolling through my google news I came across this,Turning water cans into urinalsIn India where the number of mobiles are higher than toilets, I found this as an amazing thing which was made by a group of school students who were 13 years old.We all know that in our country in some remote schools there aren't any toilets and students are encouraged to go out.They made this within a budget of ₹Here are the proud inventors.__/\__ Take a bow.Source:",UNKNOWN,Jens Böttiger,566,2.6K,17.6M,2017,https://www.quora.com/What-are-the-most-amazing-upcoming-technological-advances-in-medicine
7,"Tilapia, fish skin, has been used widely by doctors in Brazil to treat victims of second and third degree burns.Before it can be used on a patient, the skin goes through a sterilization process, removing germs and the strong odor. The skin is then applied directly onto the burn like a bandage. The high levels of collagen and similar morphological structure to human skin, quickens the healing process by many days!How amazing is that?Tilapia, fish skin, has been used widely by doctors in Brazil to treat victims of second and third degree burns.Before it can be used on a patient, the skin goes through a sterilization process, removing germs and the strong odor. The skin is then applied directly onto the burn like a bandage. The high levels of collagen and similar morphological structure to human skin, quickens the healing process by many days!How amazing is that?",469 followers,Daniel Cohort,11.9K,377,1.2M,2021,https://www.quora.com/What-are-the-most-amazing-upcoming-technological-advances-in-medicine
8,"You don’t advance technology as a monolith. Germany is a leader in material science and mechanical engineering.Germany is sub-par in software engineering and in its physical communication infrastructure. This is in part due to persistent cultural wariness of surveillance technologies like social media. People aren’t keen to fund the infrastructure to make mass surveillance easier, and politicians don’t want to be seen as pushing for the capability.Germany also has the capability to advance nuclear technology, but doesn’t due to mass scientific illiteracy among the voting population that falselYou don’t advance technology as a monolith. Germany is a leader in material science and mechanical engineering.Germany is sub-par in software engineering and in its physical communication infrastructure. This is in part due to persistent cultural wariness of surveillance technologies like social media. People aren’t keen to fund the infrastructure to make mass surveillance easier, and politicians don’t want to be seen as pushing for the capability.Germany also has the capability to advance nuclear technology, but doesn’t due to mass scientific illiteracy among the voting population that falsely believes nuclear energy to be more dangerous than fossil fuels due to decades of propaganda by idiots.So no. Germany is not the most technologically advanced country. It could be pretty close, but there are major elements of society who dedicate themselves to making sure that Germany uses inferior technology that kills more people, damages the environment more, costs more money, and will cause the total collapse of Earth’s biosphere due to a runaway greenhouse effect. Mostly in the Green Party. Because radiation from nuclear accidents is apparently scarier than way more people dying of regular pollution constantly and the total annihilation of all life on Earth as the oceans boil away.","5,360 followers",Valerio Cietto,677,2.4K,9.1M,2021,https://www.quora.com/What-are-the-most-amazing-upcoming-technological-advances-in-medicine
9,"Rene Laennec's Stethoscope, blood transfusions, and the good old stand-by: aspirin.",256 followers,Priyal Gupta,9.7K,0,0,2015,https://www.quora.com/What-are-the-most-amazing-upcoming-technological-advances-in-medicine
