,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"Very hard to predict.Consider this.In 66 years humans went from thisToWhat does it mean ?That's insane!The InternetIts difficult to predict 10 years , let alone 100. Simply because humans are not long-range planners.But anyways. My predictions.3D Printed homes -Very hard to predict.Consider this.In 66 years humans went from thisToWhat does it mean ?That's insane!The InternetIts difficult to predict 10 years , let alone 100. Simply because humans are not long-range planners.But anyways. My predictions.3D Printed homes -A multiplanetary species -Cities under the sea -Everything that has a steering wheel , will not need it in the future -VirtualArtificial Intelligence -In the end , it might just be wishful thinking.",UNKNOWN,Fabius Fairchild,1.8K,0,0,2017,https://www.quora.com/What-do-we-expect-will-happen-in-one-hundred-years
1,"You wake up near the beach in Italy. The sun is shining, and the red hills surround you. The stars shine brightly.Wait, you’re actually in New Italy, on Mars. The beach was added there decades ago by terraforming machines. There was quite a fight as to how to distribute land on Mars between countries, but in the end, it was figured out, though not everybody was happy about it. You see the world through contacts that enhance your eyesight to the point where you can see stars through the day.You were one of the first to settle in Mars. NASA (now called ESEO, the Earth Space Exploration OrganizatYou wake up near the beach in Italy. The sun is shining, and the red hills surround you. The stars shine brightly.Wait, you’re actually in New Italy, on Mars. The beach was added there decades ago by terraforming machines. There was quite a fight as to how to distribute land on Mars between countries, but in the end, it was figured out, though not everybody was happy about it. You see the world through contacts that enhance your eyesight to the point where you can see stars through the day.You were one of the first to settle in Mars. NASA (now called ESEO, the Earth Space Exploration Organization) put the first person on mars in 2031, and an experimental settlement was put on Mars in 2040. You came in 2050, when you were 20. By then thousands had started to settle on Mars. Now Mars has millions of people living on it.It’s been terraformed be livable. Scientist tactically nuked the poles of Mars to make the environment more favorable to humans. Now humanity has better techniques and finetuned the initial problems with the nukes.You go inside to eat lunch. You fire up the ole’ 3-D printer and make some food. You Ingest some greenish bread. Well, it’s not really bread. It’s actually is packed 100% full of nutrients you need for your day, packed into a flavor. That flavor’s called Leaf, though you’ve eaten leaves and you can verify this taste nothing like leaves. You’re informed that the bread has provided 25% of the estimated nutrition needed for your day.Sensors placed in your body have informed you of this. 3-D printing has made manufacturing capabilities much higher, and everyone can print the things they need. This led to big copyright problems, as nearly anybody could copy a design. Now complex codes are sold to you that are set to be automatically erased after you’ve printed what you were sent. However, people still pirate goods like this. There’s also been significantly increased technological progress in nearly every field, as people can set algorithms to print and test different variations of things to determine effectiveness.Unfortunately, you’re too old to have been in the era of genetic engineering, at 99 years old. Genetic engineering has mostly gotten rid of genetic diseases and improved humanity. In addition, they’ve made some specific improvements that make it easier to live on Mars. The environment isn’t perfect, but they’ve made it so the air is breathable. However, genetic engineering did have its defects. Some took to it too quickly, and their children had problems that were extremely difficult or impossible to fix. Really, more testing needed to have been done. Genetic engineering for purposes other than removing diseases became truly safe and effective around 2060.People are constantly testing new genetic things to make things easier. However, they’ve found for the most part, the human body is not too far from its limits. Attempting to make people ‘superhuman’ isn’t possible. Many people wanted to make their child highly athletic or smart, but technology that can add those abilities after birth (such as a cybernetic addition to your brain, and an exoskeleton) have made those abilities of genetic engineering mostly unused.You remember going to school and having to memorize things. By now, that’s unheard of. Research now over a century old had already shown in theory how to add or subtract memories. Once people realized the potential of this, massive amounts of funds were poured Through this, memories could be subtracted or implanted into people. This had massive ethical considerations that humanity is still going through. However, it has also made school oriented towards skills and non-implantable things such as creativity.You decide to your work. You work as a technical overseer for the food systems on Mars. Food is now grown in stations that orbit around planets. It was open space that also grew food better, and that, combined with genetic engineering, has made food so cheap it’s now provided by the government for a small fee. It wasn’t on purpose; food was just so inexpensive to make that anything sold on food was nearly 100% profit. This meant that price wars drove down the cost of food so low that everyone got out of the business.AI and automation do most of the growing and adjusting. You’re just there to make sure nothing goes wrong.You remember in your youth about how people thought AI might take over. However, AI are now just another weapon of war, and along with many other weapons, have made nuclear bombs an insignificant and useless form of combat. Though some AI did combat humans, we figured out that through a combination of increasing the intelligence capacity of the human brain via brain implants and using your own AI to fight the AI, the fight was manageable. Humanity’s creativity also seemed to always keep it a step ahead of AI.You hop in a pod powered by an antimatter engine. You remember the days when they used nuclear fusion generators, and all the hype about how they were the future. It took longer than expected, but Anti-Matter Engines eventually became viable. However, while nuclear fusion was a clear step up in power level, antimatter is even more powerful. You get to work very quickly, within seconds.Food doesn’t quite look the same anymore. It’s grown nearly as much for taste and familiarity as anything else. While you can 3-D print food that has all the nutrition you need and taste decent, there’s still something about natural (or semi-natural, as all these plants have been genetically engineered) food.You pop on a helmet. It further enhances your vision, however it’s mostly for show. It is a pretty awesome-looking helmet. From here, you ‘keep an eye on’ what’s going on while analyzing what’s going on in the world. Memories have been implanted in you showing the days news, decided through an algorithm determining what your interest are. It’s a running joke that no matter how advanced the algorithms become, they’ll never be able to figure out your interests effectively.Your employer (the government of New Italy) could look at your eye movement to determine whether you’re paying attention to work, but it’s generally understood that this job doesn’t need very much attention. As long as something doesn’t go wrong (which, due to AI improvements, it nearly never does), you’ll be fine. But you still wear the helmet, just in case.You pass time on the internet. Of all the things in the world since your birth, the internet has changed the least. You still watch videos (though they’re much more immersive, and can even factor in smell and touch) and play videogames (which are again, more immersive). Trends seem to flip between an interest in very old times and the future.E-Sports are now the predominant sport, with all other sports now being populated by robots that are controlled by humans. Videogames are also now a form of education, as researchers have figured out how to maximize the educational benefits of videogames.No alien life has been found, even with probes sent to nearby solar systems and plans to settle in Alpha Centauri. People are starting to believe it just doesn’t exist, though many still hold to belief alien life is out there.The Solar System has now been mostly settled. There’s even life over on Pluto, though no amount of terraforming or technology can stop it from being a somewhat unpleasant place to live. Mostly researchers and explorers live there.You consider eating dinner on Jupiter, above the great storm. It’s now a solar park, and many tourist attractions have been set up around it. However, you decide to go home and eat instead. You watch a really retro movie (Star Wars XXII: The Phantom Strikes Back) and then get into your sleep chamber that is specifically designed to help you sleep, though sometimes it still seems ineffective. And you go to sleep, considering just how boring and uneventful your day has been.",0 followers,Brian Molinari,1.2K,0,0,2019,https://www.quora.com/What-do-we-expect-will-happen-in-one-hundred-years
2,"It’s 8:30 A.M. and the nano-alarm connected to my nervous system wakes me up. Time to go to work. Today is Monday, October 16, 2119, and although 100 years have passed, the work schedule from Monday to Friday is still commonly used.I get up while the windows of my room turn clear and let in light from outside. Anyway, it’s not like there is much light to let in; the city where I live is overpopulated and my apartment is part of a building among hundreds of buildings in this area.I take a hyper-fast shower (the bathroom system scans me to adapt the flow of water to my body shape), and then I goIt’s 8:30 A.M. and the nano-alarm connected to my nervous system wakes me up. Time to go to work. Today is Monday, October 16, 2119, and although 100 years have passed, the work schedule from Monday to Friday is still commonly used.I get up while the windows of my room turn clear and let in light from outside. Anyway, it’s not like there is much light to let in; the city where I live is overpopulated and my apartment is part of a building among hundreds of buildings in this area.I take a hyper-fast shower (the bathroom system scans me to adapt the flow of water to my body shape), and then I go down to the kitchen. With a food printer, I prepare a molecular shake. Its flavor is horrible and its appearance is tasteless, but it contains the exact amount of proteins, carbohydrates and minerals that I need for the day.I’m planning to buy a food teleporter, to receive food instantly over long distances using quantum teleportation. However, the device is expensive and my jobs don’t allow me many luxuries. I already spent the credits of this month by paying for my nephews’ space travel, but I’m sure the teleporter will be mine next month.Two minutes to 9 A.M. and I’m already on my way to my first job on the day. To do this, I travel aboard a sonic pod. It’s similar to what you know as Hyperloop, a passenger capsule that moves inside a tube at high speeds. I could travel faster in an Oober-ship (flying car), but sonic pods are cheaper.Coincidentally, I work at a sonic pods company, specifically controlling the technical aspects of such transportation. For example, I monitor the boarding and destination of passengers, the speed of the capsules, and of course, that no capsule collides with another. All my tasks are strongly backed by an artificial intelligence, so the job is quite boring. But hey, at least I have free lunch at the break.My workday at this job ends at 3 P.M., and I immediately get on another sonic pod to go to my second job. There, I work as a programmer and update the software of delivery robots and drones. Today’s tasks have been quite simple, except for a robot that lacks some important code lines I can’t rewrite. So I guess I’ll turn it off and wait to find the solution at home.At 7 P.M. I finish working and return to my building through the same blessed tube. While I’m arriving at my apartment I see that on the same block another new edifice is being built. That wasn’t there this morning, but it’s understandable. All buildings, including skyscrapers, are 3D printed on-site nowadays. “Once at home, I take another shower to get rid of the air contaminants existing in my workplace. While eating condensed spaghetti with Martian spices (courtesy of my good old food printer), I spend some time watching the news in my update center.The huge holographic screen on the wall is showing CNNN (Cosmic News Node-Network). Among the news, an experiment to achieve immortality went wrong and a lethal virus escaped, an old mine in Ceres reopens tomorrow, and spaceships with antimatter engines reached a new speed record. Oh, and Thursday marks 50 years sinceSince we’re talking about SpaceBook, I decide to connect to the virtual world. By this epoch, everyone has a cybernetic interface connected to their nervous system, which allows access to a “second world” online. On the one hand, you can play any game or watch any movie and feel thatOn the other hand, SpaceBook is a virtual universe where you can physically meet anyone, anywhere in the world – at least that’s how it feels. The developers are planning to expand SpaceBook, so that people living on the Moon and Mars will also be able to connect in the near future.After being connected for about three hours and catching up with my contacts, I leave the “pocket life,” as I like to call it. There are people who spend much more time inside it, but I don’t care that much. Now that I have prepared my clothes and tools for tomorrow, I accessThere are some other activities that I perform in my daily routine, but I hope this gives you an idea of the lifestyle in my times. Have a good century!",0 followers,Walaa M,132.1K,162,16.7M,2019,https://www.quora.com/What-do-we-expect-will-happen-in-one-hundred-years
3,"I once wrote about this for my English class. Not exactly 100 years, just sometime in the future.I imagined, with people's obsession over equality these days and advanced technology, it will turned into a dystopian kind of world.People were heavily controlled and monitored by the government. When they reached a certain age, they would all take a test to determine their talent. Based on the test result, they will be send to a school where they could utilize their abilities. Upon graduation, they will be assigned to a specific job decided by the government. Where you would be relocted, how muchI once wrote about this for my English class. Not exactly 100 years, just sometime in the future.I imagined, with people's obsession over equality these days and advanced technology, it will turned into a dystopian kind of world.People were heavily controlled and monitored by the government. When they reached a certain age, they would all take a test to determine their talent. Based on the test result, they will be send to a school where they could utilize their abilities. Upon graduation, they will be assigned to a specific job decided by the government. Where you would be relocted, how much you would be pay, what is your position, everything was up to the government. Tax would be reduced from your wage automatically.*The talent test would determine what type of intelligence they have, maybe out of those 8.To avoid jealousy, which is the most primitive emotion of human, when a teenager reached adulthood, they would go under the knife to fix their faces. There were 10 types of faces they could choose from. Thus, there would be 10 types of beauty only. Your choice was permanent.For marriage, when and with who would be chosen by the government (or super computer) as well. To balance it, they would take your life background into consideration and they would match you to your 'soulmate’. Mating would be artificial, and you would have the 'freedom' to choose your child's gender (male/female). Obviously, your choice need to be approved by the government.You could apply for paid vacation twice a year as a reward of your 'diligence’. The government would gave you options for your destination, all of those place were developed and managed by the government.The good thing is, the citizen didn't have to pay for basic needs like housing, tuition and transportation. But that's probably all. Even food and clothes were controlled by the government.I forgot to mention that, the people working in the government were chosen by the super computer. Additionally, they've had tackled issues such as air pollution, water pollution etc, and there were groups of people who would be assigned for planting trees, gardening, farming etc. There were still natural resources, but only the government had access to mine and process them. Animals would be cared and protected by the government, live stock too.Some people said it's scary to have no freedom at all, but other people told me that they would rather have everything decided and life without worry.I think this kind of future is indeed terrifying. It's not unrealistic, as we already able to manipulate our bodies (plastic surgery, insemination, sex selection for your baby etc). And you've probably heard of communism, right? However, I can also see why some people would welcome this kind of future.I might one day turn this story into a novel, when I have the chance. I don't know.Have a nice day,Yunnie",UNKNOWN,Michael Soareverix,600,373,6.6M,2021,https://www.quora.com/What-do-we-expect-will-happen-in-one-hundred-years
4,"Like this:“I don't know what weapons we’ll use to fight in WW3 but I know we'll fight WW4 with sticks and stones.” - EinsteinWith the recent installation of THAAD near South Korea, the US is playing a very dangerous game.It's too close to the boarders of their enemies and its powerful radar is a threat to them.If an unstable leader gets on the Chinese or Russian thrones, this will end badly.One thing is certain, after all this, Korea will be off the map.But so might everyone else.100 years is too much to hope for the best, considering all the dangerous weapons powerful countries possess.Like this:“I don't know what weapons we’ll use to fight in WW3 but I know we'll fight WW4 with sticks and stones.” - EinsteinWith the recent installation of THAAD near South Korea, the US is playing a very dangerous game.It's too close to the boarders of their enemies and its powerful radar is a threat to them.If an unstable leader gets on the Chinese or Russian thrones, this will end badly.One thing is certain, after all this, Korea will be off the map.But so might everyone else.100 years is too much to hope for the best, considering all the dangerous weapons powerful countries possess.",0 followers,Ella Harlow,823,2.4K,47.7M,2017,https://www.quora.com/What-do-we-expect-will-happen-in-one-hundred-years
5,"Who doesn't want Downloading a 4k Movie at a approximate rate of 7.5Gbps per second ,Along with simultaneous Watching a 2160p quality video without buffering.5G is at least 65,000 times faster than average 4G download speedsits all about TIME and SPEEDHope u got my pointWho doesn't want Downloading a 4k Movie at a approximate rate of 7.5Gbps per second ,Along with simultaneous Watching a 2160p quality video without buffering.5G is at least 65,000 times faster than average 4G download speedsits all about TIME and SPEEDHope u got my point","9,878 followers",Kenzi Mudge,1.8K,1.3K,8.3M,2019,https://www.quora.com/What-do-we-expect-will-happen-in-one-hundred-years
6,"Nah. I know a transmission5G will first be used in the same LTE band - no change in frequencies there, it will just blink and blip in a different digital “language.” That’s 600 MHz to 6 GHz - all stuff we already have. It will also eventually use millimeter bands 24–86 GHz. These are used in fiber-optics, radar, some kinds of Wi-Fi and wireless video transmission. All stuff we already have.There is something that concerns me though. Higher than any frequency 5G will ever use, above 400,000GHz (inNah. I know a transmission5G will first be used in the same LTE band - no change in frequencies there, it will just blink and blip in a different digital “language.” That’s 600 MHz to 6 GHz - all stuff we already have. It will also eventually use millimeter bands 24–86 GHz. These are used in fiber-optics, radar, some kinds of Wi-Fi and wireless video transmission. All stuff we already have.There is something that concerns me though. Higher than any frequency 5G will ever use, above 400,000GHz (infra-red), above 550,000GHz (green light), even above 750This type of radio transmission is very dangerous and yet very few people know its frequency.Wear sunscreen.","135,529 followers",Hector Quintanilla,582,1.2K,88.6M,2019,https://www.quora.com/What-do-we-expect-will-happen-in-one-hundred-years
7,"""NOTHING WILL BE 'MOBILE' ANYMORE BECAUSE EVERYTHING WILL BE MOBILE.""--2020 will be the year when 5G moves from buzz to reality.5G is more than just the speed. “It will revolutionize our lives,”But 5G is much more than just fast downloads; its unique combination of""NOTHING WILL BE 'MOBILE' ANYMORE BECAUSE EVERYTHING WILL BE MOBILE.""--2020 will be the year when 5G moves from buzz to reality.5G is more than just the speed. “It will revolutionize our lives,”But 5G is much more than just fast downloads; its unique combination ofYou can also check:Why is 5g so fast?5G will enable us to control more devices remotely in applications where real-time network performance is critical, such as remote control of heavy machinery in hazardous environments, thereby improving worker safety, and even remote surgery.Another exciting aspect of 5G for enterprise is the ability to support 1 million connected devices in a square kilometerThe workforce of tomorrow is on the verge of substantial changes. With 5G, businesses will be able to leverage technology to hold VR meetings or even deploy AI-enabled tools via cloud-based apps to accelerate workflow",0 followers,Lucas Martin,6.4K,65,4.2M,2020,https://www.quora.com/What-do-we-expect-will-happen-in-one-hundred-years
8,"It’s new, the OEMs and chip makers did a great job marketing it.Let’s face it, we all like new and 4G is reaching mas capacity. The carriers would like to have a technology that lasts more than 5 years. Maybe 5G will let them do that.","45,628 followers",David Seidman,790,3.6K,85.1M,2019,https://www.quora.com/What-do-we-expect-will-happen-in-one-hundred-years
9,"According to the predictions of experts, we will see these changes with 5G technology:According to the predictions of experts, we will see these changes with 5G technology:Hope it helps!OKportal Technology",0 followers,Glen Boston,655,71,1.7M,2019,https://www.quora.com/What-do-we-expect-will-happen-in-one-hundred-years
