,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"The article to which you link is from June 2014, when HP was making lofty claims about their plans for The Machine. A big part of the promise of this platform was the still-theoretical memristor technology.By June 2015, after researchers declared memristor technology ""likely impossible"" (So I'm not holding my breThe article to which you link is from June 2014, when HP was making lofty claims about their plans for The Machine. A big part of the promise of this platform was the still-theoretical memristor technology.By June 2015, after researchers declared memristor technology ""likely impossible"" (So I'm not holding my breath that The Machine will be such a revolution as was originally promised. They'll create some product called ""The Machine,"" but it's more likely to be a modest incremental advancement.","36,309 followers",Stan Hanks,594,7.7K,65.7M,2015,https://www.quora.com/Will-HPs-new-computer-The-Machine-make-data-centers-obsolete
1,"It may make data centers smaller if it's amazingly powerful, but it will be hugely unlikely to make them obsolete.The actual computers are only a small portion of the devices in a typical data center, which include tight networking between the devices, security hardware, mass storage devices, networking gear, specialized devices to allow ""console"" access to the computers and other gear by administrators, and numerous other gadgets depending on exactly what the data center is being used for.The data center enclosure or building is also quite specialized, typically with multi-level physical secuIt may make data centers smaller if it's amazingly powerful, but it will be hugely unlikely to make them obsolete.The actual computers are only a small portion of the devices in a typical data center, which include tight networking between the devices, security hardware, mass storage devices, networking gear, specialized devices to allow ""console"" access to the computers and other gear by administrators, and numerous other gadgets depending on exactly what the data center is being used for.The data center enclosure or building is also quite specialized, typically with multi-level physical security, specialized firefighting systems, super-dooper air conditioning and filtration systems, fancy power supplies and UPS systems (often with diesel generators that can keep the data center online for days in case of extended outage), etc.So, unless a new system can cover all of the above, it's unlikely to make data center spaces obsolete.",129 followers,Exedor Montag,1.9K,91,951.7K,2015,https://www.quora.com/Will-HPs-new-computer-The-Machine-make-data-centers-obsolete
2,"You will still need to put your ""The Machine"" somewhere, and it's going to want power, network connectivity and cooling.    It will end up somewhere that looks a lot like a data center.Because ""The Machine"" does frequent memory access across a network, the cpus can't be very far (10s or maybe 100s of meters) from the memory to avoid long latency delays.   That too calls for dense installations, like in a data center.It doesn't seem likely there will be many cases of ""The Machine"" being under a desk or in a broom closet.",UNKNOWN,Ben Y. Zhao,1.2K,1.3K,33.6M,2015,https://www.quora.com/Will-HPs-new-computer-The-Machine-make-data-centers-obsolete
3,"Of course not.Some data is archived, some is marked for quick destruction. Some is never written to disk, some is not acknowledged until it has been written to multiple disks in multiple facilities.The policy for what data is kept for how long at what level of replication is exceedingly intricate.It pretty much doesn’t matter whose data center either, as there are laws about this and practical considerations as well.",191 followers,Brandon Berryhill,567,92,632.5K,2020,https://www.quora.com/Will-HPs-new-computer-The-Machine-make-data-centers-obsolete
4,"When you build a data center, the expensive thing is not the land, and it’s not the building, and it’s not the Internet connectivity, and it’s not the interior build-out (but that is 2nd).It’s power.Back in the day, before the mid-90s, the standard per theDeploying servers in the transmission nodes - pioneered by my team at Genuity, and continued by my teams at Enron Broadband - led to near fist-fights. In 1996 I was specifying 6KW per rack space, which took a 30k foot data center to ovWhen you build a data center, the expensive thing is not the land, and it’s not the building, and it’s not the Internet connectivity, and it’s not the interior build-out (but that is 2nd).It’s power.Back in the day, before the mid-90s, the standard per theDeploying servers in the transmission nodes - pioneered by my team at Genuity, and continued by my teams at Enron Broadband - led to near fist-fights. In 1996 I was specifying 6KW per rack space, which took a 30k foot data center to over 8MW of power - which was insane, compared to the NEBS spec, which would have been about 300KW.These days… you can do 8MW in under 1000 sq ft.Power. That’s Job One. Where it’s coming from, how you distribute it, how you back it up…If you don’t have that figured out, you don’t build the datacenter. Period. Full stop.","9,994 followers",Brett Bergan,790,7K,83.6M,2021,https://www.quora.com/Will-HPs-new-computer-The-Machine-make-data-centers-obsolete
5,"These other answers are pretty bad. Basically people saying “I have one and it’s fine” and “I refuse to believe I bought garbage”.Fact isThis simple bar graph doesn’t reveal theThese other answers are pretty bad. Basically people saying “I have one and it’s fine” and “I refuse to believe I bought garbage”.Fact isThis simple bar graph doesn’t reveal theAcer, for example, looks almost as bad but their failures tend to be largely things like broken plastic hinge covers and key caps coming off, not cool, but the computer is still usable. Though they do seem to have a lot of motherboard failures as well.Now Dell, they look pretty middle of the road, but they are actually the best mix of price-performance-reliability-repairability.So if we start by dismissing every brand to the right of Dell as less reliable, I’ll explain why every brand to the left is disqualified as well.AppleSonyToshibaAsusDellSo Dell wins. Not because they are super fantastic, no one “builds them like they used to” but because literally everyone else is either worse, or double to triple the price for slightly better.I could go on and on with far more details and reasons for each of these points but I think you get the idea.",21 followers,Jeff Nelson,512,1.6K,23M,2017,https://www.quora.com/Will-HPs-new-computer-The-Machine-make-data-centers-obsolete
6,"Computers are being made continuosly on the basis of different-different purposes, therefore it is not easy to classify them. But generally we can think about two main classifications which are as follows :-Classification based on applications -Computers are being made continuosly on the basis of different-different purposes, therefore it is not easy to classify them. But generally we can think about two main classifications which are as follows :-Classification based on applications -Classification based on size -Note -Hope you will understand and appreciate my hardwork and knowledge 😊.Hope it will help.","9,994 followers",Brett Bergan,1.3K,7K,83.6M,2020,https://www.quora.com/Will-HPs-new-computer-The-Machine-make-data-centers-obsolete
7,Being from aDS & ML skills were hot cakes that time and many training institutes were charging aCurrently i work in Computer vision & NLP for one of worlds widely used app Cisco WebEx. But i have not spent even aEveryone has same question. How do i begin & what is the roadmap ?There isBeing from aDS & ML skills were hot cakes that time and many training institutes were charging aCurrently i work in Computer vision & NLP for one of worlds widely used app Cisco WebEx. But i have not spent even aEveryone has same question. How do i begin & what is the roadmap ?There is‘’’I used to go toTheseEx : Learn‘’’NEXT :I get the&honestly i found everything in IIt took a year for me to gear up but looking back it wasHope this helps someone to stop spending 100’s of dollars online to just learn basics.Thanks for reading !,269 followers,Sandesh Kumar,503,67,943.3K,2020,https://www.quora.com/Will-HPs-new-computer-The-Machine-make-data-centers-obsolete
8,"Yes, I think I qualify to answer this question. Prior to my current role at Kabbage, I had a (sucessful) 8 year long career in designing graphics, mobile and server processors. The entire process took nearly a year with my interview period lasting roughly 2–3 months. I ended up attending 5 interviews on site and had offers from 3. Here is my story.The Motivation Phase (1 month)As a computer engineering graduate, I had shockingly minimal exposure to statistics and no exposure to machine learning. Initially, the buzz around data science in the tech media got me interested in the area. I pored ovYes, I think I qualify to answer this question. Prior to my current role at Kabbage, I had a (sucessful) 8 year long career in designing graphics, mobile and server processors. The entire process took nearly a year with my interview period lasting roughly 2–3 months. I ended up attending 5 interviews on site and had offers from 3. Here is my story.The Motivation Phase (1 month)As a computer engineering graduate, I had shockingly minimal exposure to statistics and no exposure to machine learning. Initially, the buzz around data science in the tech media got me interested in the area. I pored over blogs, news media and articles online trying to define to myself the idea of a ‘data scientist’ and what makes one successful in the role. This included exploring stories about data science making a difference in diverse fields from healthcare to recruiting to marketing to education to everything in between. Gradually, the hype turned to genuine potential in my mind.Next, I set out to figure out the skills required to become a data scientist. The most popular idea on the net is that a data scientist is a super-human who sits at the intersection of programming, statistical (and ML), math, business domain and communication skills. Additionally, I would also like to throw in familiarity with big data tools like Hadoop/Spark/AWS to the mix based on my experience. I could only check off the software engineering skills (hacking skills) in this Venn diagram! One of my primary complaints with my prior job as a computer architect was that I felt that my learning curve was saturating. With such a vast skills requirement, I knew that there would always something new for me to learn for a very long time!The Knowledge Phase (9 months)The knowledge phase involved signing up for and completing a number of courses online throughList of classes I took but not necessarily in that order (not just skim, but actually complete all the lectures, assignments and mini-projects for the most part):The Skill Building Phase (6 months)This was a super interesting phase.After arming myself with the necessary fundamentals and practical tools (Python, R, mathematical and statistical base), it was time to put them to work. EnterThe second phase of the skills building involved trying to get my hands dirty with real world data science projects.The Interview Phase (3 months)The interview phase is the signaling phase.I applied for interviews in discrete waves. This means that I would apply to 10–15 companies per week and wait for responses. If I got 2–3 responses, I would stop applying for sometime, otherwise I would apply for another handful next week. I also focused on the skills required of the job, and the specific industry while applying because the job ‘Data Scientist’ can take on a surprisingly wide range of possibilities depending on the company. (For example, a job description that included prior experience of NLP, deep learning or computer vision would be outside my expertise /skills, while a job that primarily involved querying databases, A/B testing or product analytics felt more like a traditional analyst role which was not what I was looking for.) I mostly usedData Science is an upcoming field and attracts professionals from diverse fields.In summary, transitioning to data science from a lateral field required immense patience, but it was also an extremely rewarding journey for me in the end. (On transitioning, see:Finally, if you are a self taught data scientist and think you have what it takes, check us out and apply for these awesome roles:","1,185 followers",Vijay Sathish,960,0,0,2016,https://www.quora.com/Will-HPs-new-computer-The-Machine-make-data-centers-obsolete
9,"There are plenty of great answers here, but my experience has been a little different so I thought I’d add it.See, I am a self-madeAfter leaving school I started out doing web design for family and friends and shortly after ended up doing database work (SQL), also on a freelance basis.SQL was well-paid and I was good at it but data mining (as it was mostly called back then) was getting a lot of attention, so I decided to learn it. There were no MOOCs then, no bootcamps, no meetups (that I recall). I studied maths courses via distance learning to solidify my understandThere are plenty of great answers here, but my experience has been a little different so I thought I’d add it.See, I am a self-madeAfter leaving school I started out doing web design for family and friends and shortly after ended up doing database work (SQL), also on a freelance basis.SQL was well-paid and I was good at it but data mining (as it was mostly called back then) was getting a lot of attention, so I decided to learn it. There were no MOOCs then, no bootcamps, no meetups (that I recall). I studied maths courses via distance learning to solidify my understanding and read as much as I could.Once I’d developed my skills in that area I started offering it to my clients. A couple of years later, I felt the machine learning / data science boom take off and I began working on larger and larger projects.I became very interested in the ML research that was happening and dreamed of getting into a PhD, but there was a problem - I didn’t even have an undergraduate degree. I applied to a distance learning programme at Oxford which I hoped would at least get me into an initial conversation with a supervisor. I finished the course with a 93% average grade and then applied for lots of PhD programmes - I only got interviewed for one of them and I managed to get in.Now I’m working with major brands on big engagements and helping people learn data science, while also doing my PhD. I still don’tThe point of this story (if there is one) is that I’ve never truly been *qualified* to do what it is I spend all of my time doing, but I’ve done it successfully nonetheless.If you feel passionate about data science and feel you can bring value to employers or clients, don’t let an arbitrary list of certificates and diplomas stop you - you’re already a data scientist.",21 followers,William Chen,946,930,28.8M,2019,https://www.quora.com/Will-HPs-new-computer-The-Machine-make-data-centers-obsolete
10,"People call me one, it’s on a business card, so I guess so.I have a background in the social sciences and specialized in aspects of theory and research methods that helped build the foundation of who I am as a professional now. There was little coding beyond SPSS. It took me 3 tries to pass trig. I had taken a few statistics classes in undergrad. My Excel skills included very basic formulas and on a good day I could do some very rudimentary pivot tables. Most of my work was very germane and very niche.I was accepted to two programs in grad school as a dual MA student- one in Public Relations aPeople call me one, it’s on a business card, so I guess so.I have a background in the social sciences and specialized in aspects of theory and research methods that helped build the foundation of who I am as a professional now. There was little coding beyond SPSS. It took me 3 tries to pass trig. I had taken a few statistics classes in undergrad. My Excel skills included very basic formulas and on a good day I could do some very rudimentary pivot tables. Most of my work was very germane and very niche.I was accepted to two programs in grad school as a dual MA student- one in Public Relations and one in International Relations. I accepted the offer thinking that two degrees is better than one. As a dual MA student we were required to arrive during the Summer and take courses in graphic design. I quickly found that I had a knack for making very simple, minimalist designs that conveyed a lot of meaning to the end user, however, I was hoping to obtain a job in national intelligence so why on earth would I need to be able to make pretty looking things in the Adobe suite? I dropped that major thinking that I would never use the skills, but in my spare time I would redo major websites, logos, brands, and publication images for fun.At the same time I would quickly master a topic area, get bored, and move on to another. Same with methodology. The traditional college sequence of math courses wasn’t working for me so I bought some econometrics, probability, and linear algebra texts on Amazon and started reading, but beyond understanding concepts and being able to complete exercises I didn’t really see much applicability in the material. I tried to take a few SQL and R courses in the early MOOC days, but never managed to complete them. Meanwhile I was a bit bored with my course work and as soon as I obtained enough subject matter expertise to reasonably turn a research project into a dissertation I would eventually dissuade myself from doing so because 4 or 5 years seemed like way too long of a time to spend making a case for an argument that very few people would read or care about.A few years passed. I got a fairly entry level job, but it required a lot of Excel knowledge. I quickly realized that every single month we were basically hand-entering financial information from one spreadsheet into another. I built some macros. Soon I realized that I could just query the same info from a few servers and return the result as my finalized spreadsheet with a little bit of SQL. In a few weeks I taught myself enough VBA, SQL, and Python to completely automate my job. I got bored since there were no more challenges and I left.At my next job I was the only “Analyst”. I had to take basic business problems and figure out how we could analyze product metrics to create value propositions for clients of all verticals. Every single A/B test, RCT, or pilot was completely different. Use cases required everything from basic statistics to Naive Bayes models. All that time switching specialities in grad school, all the research methods, and a continued interest in statistics came into play. I finally had some real life examples to use to learn R, which at the time had very few packages today such as the amazing dplyr or ggplot and no IDE such as RStudio. By the time that company disbanded I had self-started and managed enough projects to be proficient in these tools and also dusted off those old linear algebra and other math books. The guy who couldn’t understand why he needed to master math about triangles in college (3 times!)was now fairly skilled in a level of math that would have taken another three years of college to get through. I needed real life examples to learn, not hundreds of problems that emphasized monotony over inquiry.I still felt pretty incomplete. I started Googling subjects I was interested in, looking for data and diving in. Many jobs have coding challenges or tests and I would find copies of those and run through them continually. At this point I was still pretty unsure of myself because unlike many data scientists I had no background in Computer Science, my college transcript had a pretty dismal Math track record, most people seem to think that applied econometrics and statistics without a degree in either means that you weren’t good enough to get past the entry level, and finally my work history was so varied that it was hard to make a case for my skills and abilities.Much to my surprise I actually received a lot of responses for the positions I applied to. At the end of the day there is not a single skill-set that a Data Scientist must possess, but they MUST be able to obtain data from wherever it may lie, process that data so that it is usable, conduct analysis of that data, and distribute the results to their end user in an actionable way. My approach to learning data munging came in handy as I had no preference on querying language, data structure, or anything that someone with more formal experience might have. I learned what I had to get the data I needed, just like in the past. R had advanced so much since I had last learned it and Python was already a powerful tool, so I learned as I went. When I made a mistake, I Stack Overflow’d it, but I also took the time to learn what it was about what I was doing that was causing the error. I learned to write functions when my work was consistent enough to warrant doing so. I started to write C++ when I really needed to optimize my code. Oh, and those graphic design skills- they’re probably the most useful part of my job as my end users are not data wonks and need to see very complex model outputs in a very clean, understandable manner.So, I guess I’m self taught, but I don’t really see it that way. I really like finding new challenges that I know very little about initially and applying various parts of my background to create projects that combine all of my experiences. There is no way I would be close to what I am today if I didn’t have each of these disparate components. I have worked with many people that are experts in specific areas of Data Science that make my skills in that area look amateurish, but I can do the same to them in other areas as well. Our jobs are different and we apply the skills we need to succeed and use our work and challenges to become better and better.Everyone learns differently and there is no “right” way to teach yourself, but after seeing many MOOC superstars be unable to do much with their “skills” when they weren’t fed curated sample data and walked through problems, I highly recommend that people follow their intuition and internal motivation and learn based on the challenges they face in their work and are motivated to pursue. I would be extremely unhappy as just a visual designer or developer and I will never be a master of either, but I continue to improve in those areas because it makes my work better. Find a problem that interests you, tackle it with the best tools and methods to get a result, repeat!",UNKNOWN,Yilun (Tom) Zhang,2K,462,2M,2017,https://www.quora.com/Will-HPs-new-computer-The-Machine-make-data-centers-obsolete
