,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"Science fiction writers predicted just about everything we currently have.It is very easy to predict the future. The writer of fairy  tales did it hundreds of years ago.Magic mirror on the wall, who is fairest of them all?Flying carpets, horses, magic boots? Get from A to B. We'll invent something.All you have to do to predict the future is observe a need.We produce more food than we can eat, so we need better distribution.Science fiction writers predicted just about everything we currently have.It is very easy to predict the future. The writer of fairy  tales did it hundreds of years ago.Magic mirror on the wall, who is fairest of them all?Flying carpets, horses, magic boots? Get from A to B. We'll invent something.All you have to do to predict the future is observe a need.We produce more food than we can eat, so we need better distribution.All the above issues are being addressed on a daily basis.At what point will body implants be a matter of course?To some extent scientific breakthroughs have to wait for the laws and attitudes to change before they can be marketed.To some extent vested interests will stop breakthroughs being developed.To some extent fashion will dictate what succeeds.It also depends on your status.For most people changes are almost imperceptable. The difference between an analogue watch and a digital one is irrelevant to most people.Paying with a credit card or paying cash serves the service more than the customer.A totally new form of energy will not change the world for those who just switch it on an off.Breakthroughs are relevant to the user when they have a personal application. Health is probably the main area where we will be aware of them.To that extent the fact that we are all going to become Cyborgs within the next fifty years is something that will come as a shock to many.The implications are many. On death we will be harvested for the machines and implants in our bodies.We will have less fear of death in the knowledge that we live on in a dissected afterlife. And also in the knowledge that we are not forgotten.The morals and philosophies embedded in our social mores will need reassessing.In all, it will be breakthroughs in Social attitudes that will change our lives forever.","46,101 followers",Steven Haddock,12.9K,25.6K,343.3M,2014,https://www.quora.com/What-breakthroughs-in-science-and-technology-might-we-make-in-the-next-fifty-years-that-could-change-the-world-as-we-know-it-today
1,"Isaac Asimov argued that the only really important scientific discovery was made in 1752 when Benjamin Franklin published his paper that showed lightning was an electrical phenomenon.This, as they say, changed everything. Prior to this, scientific discoveries were only of importance to other scientists. They had no real relationship to people as a whole. Sure, the church might object when Galileo published his work about a heliocentric universe, but it didn’t make an impression on the public as a whole.But Franklin’s discovery led to a very practical useThis is one of Franklin’s “lightning rodIsaac Asimov argued that the only really important scientific discovery was made in 1752 when Benjamin Franklin published his paper that showed lightning was an electrical phenomenon.This, as they say, changed everything. Prior to this, scientific discoveries were only of importance to other scientists. They had no real relationship to people as a whole. Sure, the church might object when Galileo published his work about a heliocentric universe, but it didn’t make an impression on the public as a whole.But Franklin’s discovery led to a very practical useThis is one of Franklin’s “lightning rods”. It was a device that, get this, stopped lightning from striking buildings.It spread like…. oh, I don’t know… lightning maybe? Within a decade only churches weren’t using them because, you know, they thought lighting was divine and specific retribution from god. However, after lightning struck a church where gunpowder was being stored (because, you know, god LIKES churches) even they started adopting the darn things.The idea that science could solve practical problems started with the lightning rod and before long, that weird phenomenon called “electricity” turned out to have all kinds of uses:Like motors that didn’t need flamesBright, cheap, safe lightingBlazingly fast calculating machines",0 followers,Jim Hogarth,10.5K,94,5.5M,2021,https://www.quora.com/What-breakthroughs-in-science-and-technology-might-we-make-in-the-next-fifty-years-that-could-change-the-world-as-we-know-it-today
2,"Powered exoskeletons…“I am ze Rhino!”Sure, powered exoskeletons look pretty damn cool. I won’t argue there. And yeah, they’re a hell of a lot better than fighting somebody without one.But, here’s the thing about powered exoskeletons: the person within the exoskeleton limits the exoskeleton’s capabilities. Suddenly, the exoskeleton has to account for a person’s heat tolerance, the types of forces a person can withstand, a person’s range of motion… It’s a mess.Wouldn’t it just be smarter to design a robot instead of an exoskeleton, and man it remotely? Not only would you be able to build a far sPowered exoskeletons…“I am ze Rhino!”Sure, powered exoskeletons look pretty damn cool. I won’t argue there. And yeah, they’re a hell of a lot better than fighting somebody without one.But, here’s the thing about powered exoskeletons: the person within the exoskeleton limits the exoskeleton’s capabilities. Suddenly, the exoskeleton has to account for a person’s heat tolerance, the types of forces a person can withstand, a person’s range of motion… It’s a mess.Wouldn’t it just be smarter to design a robot instead of an exoskeleton, and man it remotely? Not only would you be able to build a far stronger machine — you don’t have to account for human limitations — but you’ll also be able to keep its operatorThere’s a reason why the U.S military invests tons of money into drones and robots, and barely anything into powered exoskeletons.Sorry Tony Stark: your Iron Man suit makes no goddamn sense.",18 followers,Asim Qureshi,17K,996,155.9M,2020,https://www.quora.com/What-breakthroughs-in-science-and-technology-might-we-make-in-the-next-fifty-years-that-could-change-the-world-as-we-know-it-today
3,20 years from today...20 years from today...,0 followers,Priyan Bopitiya,4.7K,269,7.2M,2018,https://www.quora.com/What-breakthroughs-in-science-and-technology-might-we-make-in-the-next-fifty-years-that-could-change-the-world-as-we-know-it-today
4,"Frankly, I don't really feel like understanding quantum mechanics or string theory is going to directly lead to new technologies. At best, they'll play a very minor role in letting us achieve more precision in our existing ones (though that's no small thing).Technologies I realistically see happening in the next fifty years include practical quantum computing, practical solar power, higher-level energy storage and advanced genetic engineering, including human genetic engineering.  All of these would be a big deal, but honestly, computing and genetic engineering would only be progressive changeFrankly, I don't really feel like understanding quantum mechanics or string theory is going to directly lead to new technologies. At best, they'll play a very minor role in letting us achieve more precision in our existing ones (though that's no small thing).Technologies I realistically see happening in the next fifty years include practical quantum computing, practical solar power, higher-level energy storage and advanced genetic engineering, including human genetic engineering.  All of these would be a big deal, but honestly, computing and genetic engineering would only be progressive changes. They'd give companies and individual faster computers, and let well-off parents give birth to smarter, better-looking children without genetic defects.Breakthroughs in solar and battery technlogy, on the other hand, could be truly disruptive. It would kill most of the coal and petroleum industries, dramatically alter how electricity is created and distributed and stop vast amounts of pollution from being generated. Funny thing, though, that probably wouldn't be a big change for middle-class people in wealthy countries. We might pay lower electric bills, but we'd barely notice the difference.  The real change is that, 50 years from now, when we'd otherwise go through dramatic energy shortages, we'd be able to hum along comfortably like nothing had happened.","29,921 followers",Tomaž Vargazon,5.9K,7.7K,249.7M,2014,https://www.quora.com/What-breakthroughs-in-science-and-technology-might-we-make-in-the-next-fifty-years-that-could-change-the-world-as-we-know-it-today
5,"Enough before that date arrives there will no longer be just internal combustion cars. The pollution of cities and a large percentage of greenhouse gas emissions will have been eliminated.As a button shows, I received some time ago, a brief summary of some innovations that, as a prediction, offer us an inexorable future in progress. I think your reading is very appropriate because it speaks precisely of what you are interested in knowing. This brief summary talks about the rest of your days.1- The auto repair shops will disappear.2- The gasoline / diesel engine contains 20,000 car components.Enough before that date arrives there will no longer be just internal combustion cars. The pollution of cities and a large percentage of greenhouse gas emissions will have been eliminated.As a button shows, I received some time ago, a brief summary of some innovations that, as a prediction, offer us an inexorable future in progress. I think your reading is very appropriate because it speaks precisely of what you are interested in knowing. This brief summary talks about the rest of your days.1- The auto repair shops will disappear.2- The gasoline / diesel engine contains 20,000 car components. An electric motor has only twenty. Electric cars are sold with a lifetime warranty and are only repaired by dealers. It only takes 10 minutes to remove and replace a new electric motor.3- Defective electric motors will not be repaired at the dealer's workshop, but will be sent to a municipal or regional repair shop where robots and intelligent systems will repair them.4- When a light comes on that indicates a malfunction of the electric motor, you can drive it to a place where besides a car wash station there will be a place where, while you have a good coffee, your car will be equipped with a new electric motor.5- The service stations will disappear or become electric charging stations, slow or fast, for all types of vehicles.6- All the edges of the sidewalks of the streets and the public and private parking lots will have electric recharging points. The companies will install electric charging stations that, in fact, are already installed in cities where they have already begun their transition to electric mobility, such as Oslo, Amsterdam, Paris, San Francisco, San Jose, San Diego, Shanghai, Beijing, Shenzhen, Montreal, Portland, etc., among others.7- The main manufacturers of road vehicles have already allocated funds to start building new plants where only electric cars are manufactured.8- The coal industries will disappear. The oil companies will leave. The oil drilling will stop. So say goodbye to OPEC. The Middle East will get into trouble.9- There are already ZEB technologies,10- A baby born within a decade will not see gasoline cars more than in museums.The FUTURE is moving faster than most of us can handle.11- In 1998, Kodak employed 170,000 people and sold 85% of all the photographic papers in the world. In just a few years, their business model disappeared and they went bankrupt. Who would have thought that this would happen one day?12- What happened with Kodak and Polaroid will happen with many companies in the next 5 to 10 years ... and most people do not see it coming. Volkswagen will no longer have any other opportunity to cheat.13- Did you think in 1998, that three years later, you would never take photos in a movie camera? Did you buy a digital camera? Nowadays, with smartphones, who has a digital camera to take pictures, if we have smart phones?14- Even when digital cameras were invented in 1975. The first digital camera only had 10,000 pixels, but they followed Moore's law. Then, as with all exponential technologies, it was a disappointment for a while, before taking off and becoming the only camera reference in the market, and it did so in just a few years.15- Now this pace of innovations or more will happen again - but this time everything will happen much faster - thanks to Artificial Intelligence applied to commercial sales, to artificial intelligence applications in professional activities such as intelligent health systems systems, to autonomous and electric automobiles, to education assisted by Artificial Intelligence, to 3D printing, to intelligent agriculture and to jobs based on Shared Intelligence, SI, which will modify the generic competences of workers.16- Do not forget to read the books17- The intelligent software has penetrated and will continue to penetrate most of the traditional sectors, during the next 3 to 10 years.18- The UBER platform is just a software tool, they do not have cars and now it is the largest taxi company in the world.19- Airbnb is now the largest digital hotel platform in the world, although they do not own an apartment.20-21- In the United States, young lawyers can no longer find work. With22- The23- Facebook now has a form recognition software that is able to recognize faces better than humans. By 2030, computers will be smarter in the vast majority of jobs than humans. Only human-machine collaborative work based on SI (Shared Intelligence) will have a future.24- Autonomous cars: in 2018, the first autonomous electric vehicles began to circulate in some parts of the United States. In the coming years, we will see how the entire automotive industry will begin to be affected. In about five years or sooner, you will not have to own a car, in addition to shared electric vehicles, you can also call a car with your phone, it will appear at your location and take you to your destination.25- You do not need to park the autonomous electric car, you will pay only the distance traveled and you can work or rest while driving. Many of today's youngest children will never have a driver's license and will not own a car either. The public transport, the shared electric car and the autonomous taxi will make it possible.26- This deployment will change our cities because we will need from 90% to 95% fewer cars on the streets before the end of the century. Thus, cities will be able to convert old parking spaces into pedestrian zones and green parks.27- Around 1.2 million people die each year, worldwide as a result of traffic accidents, even distracted or intoxicated. Now we have an accident every 62,137 miles; Thanks to autonomous driving, the accident rate will be reduced, becoming: an accident every ten million km. This ratio will save an extra million lives every year in the world.28- Most traditional vehicle manufacturers will surely go bankrupt. They will try to give you an evolutionary approach or they will simply build a better car, while the technology companies (Tesla, Apple, Google) will give you the revolutionary approach and build autonomous cars as if they were computers with wheels.29- Observing what the vast majority of the world's car manufacturers are doing now. As of this years, Volvo will not manufacture more cars with internal combustion engines. All 2019 models, all will be exclusively electric or hybrid, with the aim of eliminating hybrid models.30- Many Volkswagen and Audi engineers are completely terrified by Tesla and should be. There is more to observe all the companies that already offer electric vehicles. Something that was unheard of just a few years ago.31- The insurance companies will have big problems because, since without accidents, the costs will become much cheaper. The model of your car insurance will disappear.32- Real estate will change. Because if you can work while traveling, people will leave their towers to settle in more beautiful and affordable neighborhoods in the periphery.33- Cities will be less noisy and will not pollute the environment because all new cars will run on electricity.34- The cities will also look much healthier.35- The electricity will be incredibly cheap and clean.36- Solar energy and wind energy have known an exponential growth curve during the last 30 years, but now we can see the impact will be increasing. Fossil energies will be banned.37- Fossil energy companies are desperately trying to limit access to the network to avoid competition from domestic solar installations, but this abuse that undermines freedom of trade, simply can not continue because non-fossil technologies are much more competitive38- Health: The price of Tricorder X will go down a lot. Currently, there are companies that manufacture a medical device (called Star Trek Tricorder) that will work with your phone, which will take your retinal scanner, your blood sample and the rhythm of your breathing. Currently there are more than 70 biomarkers capable of identifying almost all diseases. There are also dozens of telephone applications available now for health reasons.39-Today, in the case of a gasoline vehicle, the sum of the weight of a 15-gallon gasoline tank (110.2 lbs, 45 kWh efficient) and the weight of the induction motor is 837.8 lbs. The total weight represents a total weight of 948 lbs. On the other hand, in the case of the electric vehicle, the weight of the batteries of a 60 kWh electric car is 882 lbs and if we add the weight of an electric motor of 67 lbs. The total also represents approximately 948 lbs. Which means that vehicles have the same energy density. The same would start to happen with commercial airliners.40. At present, substantial improvements have already been made with respect to the increase in the energy density of batteries for airplanes, which will grow between 5 and 8% per year. This means that we can achieve that this ambitious objective, consisting of the fact that the kerosene planes capable of transporting 150 passengers up to a distance of about 683.5 miles were all electric, would be fulfilled at the beginning of the 2040s decade. The biokerosene could be used in larger aircraft, until the technology allowed to use only electric batteries aided by the electrical generation from solar energy.WELCOME TO TOMORROW: although, in fact, it arrived a few years ago.Let's wake up with the desire to prepare for the future, so that the challenges of the 21st century do not surprise us as usual. Instead of strangling us with narrow thoughts, which prevent us from adapting to changes in a non-traumatic way, it is necessary to eliminate unnecessary obstacles in the spirit. We need to be owners of our future and thus enjoy our world as a better place that will allow all human beings to find the lost paradise.","5,084 followers",Bobby Tatro,3.9K,2.2K,45.6M,2019,https://www.quora.com/What-breakthroughs-in-science-and-technology-might-we-make-in-the-next-fifty-years-that-could-change-the-world-as-we-know-it-today
6,"South Korean Professor Cho Jae-weon invented a Toilet that turns Poop into Energy and pays people Digital Currency.A person defecates almost 500g each day on average. This may be turned into 50 liters of methane gas, which can generate 0.5 kWh of electricity or drive a car for 1.2 kilometers. Ggool, a virtual currency invented by Professor Jae-weon, which the users can earn currency after using the BeeVi toilet.Source & More DetailsSouth Korean Professor Cho Jae-weon invented a Toilet that turns Poop into Energy and pays people Digital Currency.A person defecates almost 500g each day on average. This may be turned into 50 liters of methane gas, which can generate 0.5 kWh of electricity or drive a car for 1.2 kilometers. Ggool, a virtual currency invented by Professor Jae-weon, which the users can earn currency after using the BeeVi toilet.Source & More Details","246,825 followers",Dushka Zapata,1.5K,8.5K,232.3M,2021,https://www.quora.com/What-breakthroughs-in-science-and-technology-might-we-make-in-the-next-fifty-years-that-could-change-the-world-as-we-know-it-today
7,"Well, if you are in the camp of economists Tyler Cowen and Robert Gordon (see links below), you might argue that pretty much all the low hanging fruit has been picked in terms of innovations that will make a real difference in people's lives such as sewers, clean water, indoor plumbing, electricity, cars, airplanes, etc.However, I certainly can't predict the future and during the late 19th Century the head of the US patent office made the claim that pretty much all the significant inventions were in place. We know how that statement turned out.It would seem that science is on the cusp of someWell, if you are in the camp of economists Tyler Cowen and Robert Gordon (see links below), you might argue that pretty much all the low hanging fruit has been picked in terms of innovations that will make a real difference in people's lives such as sewers, clean water, indoor plumbing, electricity, cars, airplanes, etc.However, I certainly can't predict the future and during the late 19th Century the head of the US patent office made the claim that pretty much all the significant inventions were in place. We know how that statement turned out.It would seem that science is on the cusp of some significant biological breakthroughs which might alter what it is to be human in terms of capabilities and possibly lifespan. New unimaginable materials may revolutionize the transportation and electronics industries which would help accelerate the progression of society. At the same time, there is a darker dialectic side to technology, whereby evil applications of these same technologies will coincide with those that help propel society forward. It is the unknown synthesis between the two conflicting forces, which in the end might help elevate and propel the human race forward. A useful book that addresses aspects of this question is the late James Martin's The Meaning of the 21st Century (link below).http://faculty-web.at.northwestern.edu/economics/gordon/is%20us%20economic%20growth%20over.pdfhttp://www.economist.com/blogs/freeexchange/2011/01/growth_2http://www.amazon.com/The-Meaning-21st-Century-Blueprint/dp/B001G8WI6E","51,703 followers",Chris Ebbert,906,11.4K,278.5M,2014,https://www.quora.com/What-breakthroughs-in-science-and-technology-might-we-make-in-the-next-fifty-years-that-could-change-the-world-as-we-know-it-today
8,"As of yesterday it’s no longer “next”.First pig heart being transplanted into a humanYesterday, January 10th, 2022, marks the first time an organ from a genetically modified animal, a pig, was transplanted into a human. We don’t know what will happen, but the pig was genetically modified in a way that makes it unlikely the organ will be rejected by the recepient and pig organs in general are quite similar to our own.I hope the recipient lives a rich full life with his new heart of a pig. Even if not, this is still a major step forward towards generating organs to order, without fear of rejectiAs of yesterday it’s no longer “next”.First pig heart being transplanted into a humanYesterday, January 10th, 2022, marks the first time an organ from a genetically modified animal, a pig, was transplanted into a human. We don’t know what will happen, but the pig was genetically modified in a way that makes it unlikely the organ will be rejected by the recepient and pig organs in general are quite similar to our own.I hope the recipient lives a rich full life with his new heart of a pig. Even if not, this is still a major step forward towards generating organs to order, without fear of rejection. Even if the heart is rejected and the donor dies, what we learn from the process will enable us to succeed the next time. I reckon this will become the mainstream way we get spare parts by the end of the decade in an optimistic scenario, by the end of the next decade in the pessimistic one.Either way, the moment is as groundbreaking as December 3rd, 1967, when the first human heart ever was transplanted, ushering the era of organ transplants of today. That patient died after 18 days, I hope this guy does better.","5,360 followers",Valerio Cietto,677,2.4K,9.1M,2021,https://www.quora.com/What-breakthroughs-in-science-and-technology-might-we-make-in-the-next-fifty-years-that-could-change-the-world-as-we-know-it-today
9,"South Korean Professor Cho Jae-weon invented a Toilet that turns Poop into Energy and pays people Digital Currency.A person defecates almost 500g each day on average. This may be turned into 50 liters of methane gas, which can generate 0.5 kWh of electricity or drive a car for 1.2 kilometers. Ggool, a virtual currency invented by Professor Jae-weon, which the users can earn currency after using the BeeVi toilet.Source & More DetailsSouth Korean Professor Cho Jae-weon invented a Toilet that turns Poop into Energy and pays people Digital Currency.A person defecates almost 500g each day on average. This may be turned into 50 liters of methane gas, which can generate 0.5 kWh of electricity or drive a car for 1.2 kilometers. Ggool, a virtual currency invented by Professor Jae-weon, which the users can earn currency after using the BeeVi toilet.Source & More Details",0 followers,Priyan Bopitiya,4.7K,269,7.2M,2021,https://www.quora.com/What-breakthroughs-in-science-and-technology-might-we-make-in-the-next-fifty-years-that-could-change-the-world-as-we-know-it-today
