,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"That depends on what you mean by your hypothetical. I can parse it with four broad meanings.That depends on what you mean by your hypothetical. I can parse it with four broad meanings.2. All objects that someone (you?) categorize as “guns” disappear, and this is reapplied to any new objects created, but physics and humanity remain otherwise unchanged.3. The human capability to understand and employ projectile weapons is removed, such that humans cannot understand concepts more complex than running up and stabbing their enemies.4. Physics is radically changed such that projectile weapons do not work, involving suspension of most Newtonian physics.",609 followers,Peter-Anders Ramakers,7.9K,338,1.5M,2017,https://www.quora.com/If-somehow-all-guns-disappeared-and-modern-armies-were-forced-to-revert-to-melee-weapons-what-would-they-be-like-with-more-advanced-technology
1,"I’m reminded of this scene from The Pirates Of The Caribbean, where Jack Sparrow —excuse me,""Put it away, son. It's not worth you getting beat again.""Real life fights, and as such, real life wars, aren’t about skill, or fairness, or honour. They’re about defeating your opponent. Squarely, not fairly.","91,621 followers",Roland Bartetzko,1.4K,3.5K,314.7M,2019,https://www.quora.com/If-somehow-all-guns-disappeared-and-modern-armies-were-forced-to-revert-to-melee-weapons-what-would-they-be-like-with-more-advanced-technology
2,"Interesting question if a bit naive. But let’s rework the basis just a tad. All firearms (that I’m aware of ) use gunpowder enclosed in a shell/cartridge with a primer to cause detonation. Dry primer material is very sensitive to shock and other forces. Lets assume that we work out an electromagnetic pulse which causes primers to ignite. Guns wouldn’t disappear as much as they would become live grenades in the holder’s hand which can be detonated by an opponent with a electromagnetic pulse generator. Call the pulse generator some military pseudonym. Larger versions could be towed under aircrafInteresting question if a bit naive. But let’s rework the basis just a tad. All firearms (that I’m aware of ) use gunpowder enclosed in a shell/cartridge with a primer to cause detonation. Dry primer material is very sensitive to shock and other forces. Lets assume that we work out an electromagnetic pulse which causes primers to ignite. Guns wouldn’t disappear as much as they would become live grenades in the holder’s hand which can be detonated by an opponent with a electromagnetic pulse generator. Call the pulse generator some military pseudonym. Larger versions could be towed under aircraft or helicopters (also A/C). Smaller hand held versions could be carried around by individuals and used as a “Buckler” against gunmen. So the Buckler carrier armed with a modern sword presses a button and any gunman within some range has all their bullets/cartridges go off. If they’re carrying the gun in their hand they lose the hand. If carrying it as a rifle the shrapnel takes them out. And then they’re faced with a man/woman with a sword/axe/spear.Now about more advanced technology. Do we want to kill the opponent? or would simply disabling them be adequate? Think taser mounted on a modern epee. And touches are made by pushing the taser pins into the opponent’s body, limbs, neck, head. Would chainsaws become modern melee weapons? Cross bows with magazine and fast reload capabilities would quickly become research items. Or we might dispense with gunpowder and go to electric propulsion systems in analogs of current firearms.",93 followers,Juan Paolo Tarroja,1.7K,562,919.7K,2017,https://www.quora.com/If-somehow-all-guns-disappeared-and-modern-armies-were-forced-to-revert-to-melee-weapons-what-would-they-be-like-with-more-advanced-technology
3,"Thanks for asking for my answer-here it comes.If firearms went away ( which they never will-being at their most basic 15th Century technology), the weapons available would be four kinds, “cutty”, “pointy”, “impact” and “ballistic” ( the bow and arrow And crossbow and quarrel). These weapons are essentially 13th century technology, and not a lot could be done to improve them except perhaps make then stronger, lighter and more resistant to damage. Swords, lances, pikes and spears, clubs and mace/ morning star, plus bows of various types Would still be pretty much the same.As for the battlefield?Thanks for asking for my answer-here it comes.If firearms went away ( which they never will-being at their most basic 15th Century technology), the weapons available would be four kinds, “cutty”, “pointy”, “impact” and “ballistic” ( the bow and arrow And crossbow and quarrel). These weapons are essentially 13th century technology, and not a lot could be done to improve them except perhaps make then stronger, lighter and more resistant to damage. Swords, lances, pikes and spears, clubs and mace/ morning star, plus bows of various types Would still be pretty much the same.As for the battlefield? Well disciplined pikemen are cavalry proof, cavalry is immensely effective against broken or dispersed infantry, and a corps of skilled bowmen can defend against the other sides archers and cause significant casualties on the approaching mass of infantry. Then your pike formation will deal with the enemy mass.The Swiss will rule the world.","28,187 followers",Murphy Barrett,1.6K,12.3K,157M,2017,https://www.quora.com/If-somehow-all-guns-disappeared-and-modern-armies-were-forced-to-revert-to-melee-weapons-what-would-they-be-like-with-more-advanced-technology
4,"If somehow all guns disappeared and modern armies were forced to revert to melee weapons, what would they be like with more the advanced technology technology we have to make better melee weapons?Melee weapons pretty much hit their peak in the 1400’s. I don’t think there could be much improvement on them. All advances with swords after that pretty much focused on individual combat. There are even more than a few who will argue, perhaps justifiably, that the Roman Legions were most sublime melee combatants of all time.The second flaw in your question is… firearms willIf somehow all guns disappeared and modern armies were forced to revert to melee weapons, what would they be like with more the advanced technology technology we have to make better melee weapons?Melee weapons pretty much hit their peak in the 1400’s. I don’t think there could be much improvement on them. All advances with swords after that pretty much focused on individual combat. There are even more than a few who will argue, perhaps justifiably, that the Roman Legions were most sublime melee combatants of all time.The second flaw in your question is… firearms will",48 followers,Jake Knull,4.8K,116,390.7K,2017,https://www.quora.com/If-somehow-all-guns-disappeared-and-modern-armies-were-forced-to-revert-to-melee-weapons-what-would-they-be-like-with-more-advanced-technology
5,"You means swords and shields and axes and spears and the like?They would be pretty much identical to the weapons of the Middle Ages, Renaissance or whatever epoch best matched the “modern” melee weapon produced. You see the thing is the people who regularly used melee weapons were pretty smart and understood metallurgy and how to make weapons to do what they wanted the weapons to do. So if we wanted a modern version of a weapon to do what a then contemporary version of the same weapon would do it would look and feel the same.Where it might become interesting would be if we had to fight using tYou means swords and shields and axes and spears and the like?They would be pretty much identical to the weapons of the Middle Ages, Renaissance or whatever epoch best matched the “modern” melee weapon produced. You see the thing is the people who regularly used melee weapons were pretty smart and understood metallurgy and how to make weapons to do what they wanted the weapons to do. So if we wanted a modern version of a weapon to do what a then contemporary version of the same weapon would do it would look and feel the same.Where it might become interesting would be if we had to fight using these things on a regular basis would there be any circumstances where the older periods did not face some similar defence or situation? I can’t think of any off-hand but you might be able to. That might change something, but I would imagine that it would be unlikely.",0 followers,Lucas Eyre,1.1K,2.3K,45.6M,2017,https://www.quora.com/If-somehow-all-guns-disappeared-and-modern-armies-were-forced-to-revert-to-melee-weapons-what-would-they-be-like-with-more-advanced-technology
6,"Well, let's see. We could always use chain saws. Bet that would mess up a guy in armor pretty badly.Hand grenades would be no sweat...just need a furnace to cast metal, some powder and fuse.I have a weed burner that runs on propane, it throws a decent flame and I haven't even tried to modify it for distance.My compound bows would still work and they are probably more lethal than most muskets used in history.Of course, with technology even a few hundred years old we would have a firearms manufacturing industry going in almost no time whatsoever. If they could shoot each other in the 1600s, it cWell, let's see. We could always use chain saws. Bet that would mess up a guy in armor pretty badly.Hand grenades would be no sweat...just need a furnace to cast metal, some powder and fuse.I have a weed burner that runs on propane, it throws a decent flame and I haven't even tried to modify it for distance.My compound bows would still work and they are probably more lethal than most muskets used in history.Of course, with technology even a few hundred years old we would have a firearms manufacturing industry going in almost no time whatsoever. If they could shoot each other in the 1600s, it can only get easier as the level of technology rises.",534 followers,Fred Lead,1.9K,469,1.6M,2017,https://www.quora.com/If-somehow-all-guns-disappeared-and-modern-armies-were-forced-to-revert-to-melee-weapons-what-would-they-be-like-with-more-advanced-technology
7,"If you count only knives, axes, swords, and batons as melee weapons, then not a single time. However, I knew a few soldiers who actually used such weapons, but with mixed results.A soldier from my unit in Bosnia planted his bayonet on his rifle during an attack and then stormed the enemy lines. That was the last time I saw him alive. A bridge in his village is now named after him.With my buddy in Kosovo. My buddy's baseball bat served more to chase away wild animals at night than that he used it as a melee weapon.During the Kosovo war, a comrade of mine hit a Serbian soldier with his rifle butIf you count only knives, axes, swords, and batons as melee weapons, then not a single time. However, I knew a few soldiers who actually used such weapons, but with mixed results.A soldier from my unit in Bosnia planted his bayonet on his rifle during an attack and then stormed the enemy lines. That was the last time I saw him alive. A bridge in his village is now named after him.With my buddy in Kosovo. My buddy's baseball bat served more to chase away wild animals at night than that he used it as a melee weapon.During the Kosovo war, a comrade of mine hit a Serbian soldier with his rifle butt over the head. The Serb was totally drunk but had a Kalashnikov with him. My buddy didn’t want to shoot him but wanted to capture him alive and that's why he used his rifle butt.Unlike my friend with the bayonet, the rifle butt method worked much better. The Serb immediately fell to the ground and did not move for a long time.Translated from my answer on Quora in German:",277 followers,Joshua Alexander,541,3.4K,74.2M,2019,https://www.quora.com/If-somehow-all-guns-disappeared-and-modern-armies-were-forced-to-revert-to-melee-weapons-what-would-they-be-like-with-more-advanced-technology
8,"WakandaTheir leader is determined literally by a duel to the deathThat's their identity. Moreover, they were isolated until they willingly opened their borders; this enabled cultural preservation and prevented culture influence from the outside world.Make no mistake, in terms of Medical capabilities, Wakanda cannot be compared and is easily decades ahead.Also, they still have projectiles as seen during theThe way they fight, mostly depends on their CQC, that's their bread andWakandaTheir leader is determined literally by a duel to the deathThat's their identity. Moreover, they were isolated until they willingly opened their borders; this enabled cultural preservation and prevented culture influence from the outside world.Make no mistake, in terms of Medical capabilities, Wakanda cannot be compared and is easily decades ahead.Also, they still have projectiles as seen during theThe way they fight, mostly depends on their CQC, that's their bread and butter. Just like the Asgardians (though, they're exponentially physically strong).Juri is capable of inventing projectile weapons as well:They have cool cape shields:And their Force Field that can potentially decapitate anyone who tries to enter it forcefully:They still have the capabilities to defend themselves, but originally,Even with their borders partially opened, who can really threaten them? Regular MCU humans cannot break that force field.If and only if they're given ample time to prepare? I'm pretty sure they can shift their resources to produce a more destructive arsenal.","1,668 followers",Michael Orick,1.4K,1.3K,13.6M,2021,https://www.quora.com/If-somehow-all-guns-disappeared-and-modern-armies-were-forced-to-revert-to-melee-weapons-what-would-they-be-like-with-more-advanced-technology
9,"What is the weakest melee weapon in history?I was once assaulted with a wet paper towel roll. It is likely the least offensive weapon I’ve ever been attacked with.Okay, so a couple of people have asked for the story behind this.I was at a party. My girlfriend was drunk. An accident in the kitchen resulted in a roll of paper towels being soaked.So she decided to test my statement of “Anything and everything can be a weapon”. Considering how often I’ve said it, I can’t really blame her. Of course, I never said anything is aEnd result, my face and the front of my t-shirt got wet, andWhat is the weakest melee weapon in history?I was once assaulted with a wet paper towel roll. It is likely the least offensive weapon I’ve ever been attacked with.Okay, so a couple of people have asked for the story behind this.I was at a party. My girlfriend was drunk. An accident in the kitchen resulted in a roll of paper towels being soaked.So she decided to test my statement of “Anything and everything can be a weapon”. Considering how often I’ve said it, I can’t really blame her. Of course, I never said anything is aEnd result, my face and the front of my t-shirt got wet, and her butt got soaked when I took the roll away from her, bent her over my knee, and spanked her with it. She protested of course, but it’s hard to take someone’s protest seriously when she’s giggling and not using the safe-word.",140 followers,Blake Chesledon,6.4K,0,0,2018,https://www.quora.com/If-somehow-all-guns-disappeared-and-modern-armies-were-forced-to-revert-to-melee-weapons-what-would-they-be-like-with-more-advanced-technology
10,"anglo Zulu wars: I can't name specific battles because while I am a history buff that war is not my specialityThis British on the left have breech loading firearms, note the Zulu don't have Swords but rather spears and clubs, but melee weapons are melee weapons so.And the Zulu absolutely whooped the British. Just kidding the British won.anglo Zulu wars: I can't name specific battles because while I am a history buff that war is not my specialityThis British on the left have breech loading firearms, note the Zulu don't have Swords but rather spears and clubs, but melee weapons are melee weapons so.And the Zulu absolutely whooped the British. Just kidding the British won.",18 followers,Andy Su,2.7K,0,0,2017,https://www.quora.com/If-somehow-all-guns-disappeared-and-modern-armies-were-forced-to-revert-to-melee-weapons-what-would-they-be-like-with-more-advanced-technology
