,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"My wife was a pre-school teacher — kids 3–4 years old — in a private school until she retired just recently. Definitely not the best-paying job or the best conditions, but it was her calling.Those are the years when kids are learning to be human and to relate to one another. And the best possible educational outcome wasI thinMy wife was a pre-school teacher — kids 3–4 years old — in a private school until she retired just recently. Definitely not the best-paying job or the best conditions, but it was her calling.Those are the years when kids are learning to be human and to relate to one another. And the best possible educational outcome wasI think that this will be the very last job that AI systems will take over. Actually, even if AI technology could do parts of this job well, I think that this is one of the jobs that we want to reserve for actual humans.",26 followers,Balaji Viswanathan,6.1K,5.6K,427.1M,2018,https://www.quora.com/What-are-some-jobs-that-can-will-not-be-outsourced-or-taken-over-by-robots
1,"This is a very interesting question! Had I come across this question say in December 2020, my answer would have been very different. However, after having read the book “Artificial Intelligence and the Future of power” by Rajiv Malhotra, I feel better equipped to answer this question.The wide spread belief is that AI can replace repetitive tasks done by humans or tasks that are tedious and time consuming for humans with very little accuracy, like in the case of facial recognition or tasks that involve less or no social interactions like programming. Majority folks believe that where there is aThis is a very interesting question! Had I come across this question say in December 2020, my answer would have been very different. However, after having read the book “Artificial Intelligence and the Future of power” by Rajiv Malhotra, I feel better equipped to answer this question.The wide spread belief is that AI can replace repetitive tasks done by humans or tasks that are tedious and time consuming for humans with very little accuracy, like in the case of facial recognition or tasks that involve less or no social interactions like programming. Majority folks believe that where there is a need for human emotions or human touch (like Sales for instance or healthcare) jobs are irreplaceable. Another popular belief is that since machines do not have consciousness they cannot perform certain jobs done by humans.Let me start de-mystifying the second belief first. To perform our day to day tasks common sense and cognitive intelligence is more than sufficient. Human consciousness and lack of machine consciousness is irrelevant for our daily activities. To paraphrase from the aforementioned book, a driverless car for instance does not need to be conscious in order to do the job. All it needs to do is ensure safe journey of the occupants of the car by getting inputs from various sensors and take objective decisions based on the inputs. Cognitive intelligence is more than enough for this job and this can be achieved through big data and machine learning. If we still need a driver who can crack jokes while driving that can be programmed too based on facial recognition(for reading the mood of the passengers) and NLP (understanding voice commands). In a way sense of humor is also programmable if the right data is fed into the machineNow to the first point, even today Facebook and Google ads act as wonderful sales representatives for any company in hijacking the minds of people and giving them compelling reasons to buy products/services. Even outside of ads, these Social Media ML algorithms can decide which posts to promote and which ones to block thereby giving a perception that certain things are right and certain things are wrong. Most times political parties use these media as their trusted sales partner for marketing their USPs to the voters. Something that touches people’s emotions but can be done through AI and ML algorithms.Overall I would say my world view about AI has changed after reading this book that boasts plenty of such examples. With this new world view I would not blindly believe the rosy picture painted by media and experts about AI’s role in the future of jobs. However, one thing is for sure, AI is here to stay. The point is all stakeholders need to be well informed about its impact. It cannot and should not be a one way traffic",1 follower,Chris Nash,2.4K,5K,30.7M,2021,https://www.quora.com/What-are-some-jobs-that-can-will-not-be-outsourced-or-taken-over-by-robots
2,"When you’re writing a cover letter, the little things can make a big difference. The better your letter is, the better your chances are of getting a job interview. Follow these tips for composing a winning cover letter, and you will increase your chances of landing the job you want.Research and brainstormBefore you start writing your cover letter, familiarize yourself with the role requirements. Read the job listing carefully and pull out the most important information. Then, spend time on the company’s website to get a strong sense of the company’s culture, values, and mission. Brainstorm theWhen you’re writing a cover letter, the little things can make a big difference. The better your letter is, the better your chances are of getting a job interview. Follow these tips for composing a winning cover letter, and you will increase your chances of landing the job you want.Research and brainstormBefore you start writing your cover letter, familiarize yourself with the role requirements. Read the job listing carefully and pull out the most important information. Then, spend time on the company’s website to get a strong sense of the company’s culture, values, and mission. Brainstorm the most effective way to communicate your suitability for the role in your cover letter. Brainstorming is a key part of thePersonalize your greetingThe first thing the recruiter or hiring manager will notice in your cover letter is whether you addressed it to them personally. It’s not always easy to find the recruiter’s or hiring manager’s name, but it’s always worth your time to directly address the person who will be making the hiring decision.Grab the reader’s attentionYour cover letter needs to grab attention within the first sentence or two. Remember, the recruiter is going to be reading lots of cover letters that will contain pretty similar content. If your cover letter doesn’t captivate them from the get-go, you could get overlooked.Show your enthusiasm about the roleThroughout your cover letter, use language that communicates your passion for the kind of work you do. YourSign up for a free",UNKNOWN,Ross,1.3K,3.8K,85.7M,2022,https://www.quora.com/What-are-some-jobs-that-can-will-not-be-outsourced-or-taken-over-by-robots
3,"I have a very short answer to this question: None.AI is becoming a general purpose technology, much like electricity. This means it will be deployed across all industries, every sector of the economy and most aspects of society and culture. Businesses of all kinds and sizes will learn how to leverage AI for a competitive advantage, or they will quickly fade away.One of the conversations in my new bookI have a very short answer to this question: None.AI is becoming a general purpose technology, much like electricity. This means it will be deployed across all industries, every sector of the economy and most aspects of society and culture. Businesses of all kinds and sizes will learn how to leverage AI for a competitive advantage, or they will quickly fade away.One of the conversations in my new bookEven areas that you might think would be safe, such as art, all already being impacted. There has been amazing work with a deep learning technique known as “generative adversarial networks” (or GANs) to produce remarkable visual images that often have a dream-like quality. Artists are already beginning to use this technology. You can find manyOf course some industries will be impacted sooner than others. Financial services will likely be impacted early on, for example. But in the long run, there is no safe haven from the impact of AI.",UNKNOWN,"Per, Son of Jørgen",574,2.5K,6.2M,2022,https://www.quora.com/What-are-some-jobs-that-can-will-not-be-outsourced-or-taken-over-by-robots
4,"My wife was a pre-school teacher — kids 3–4 years old — in a private school until she retired just recently. Definitely not the best-paying job or the best conditions, but it was her calling.Those are the years when kids are learning to be human and to relate to one another. And the best possible educational outcome wasI thinMy wife was a pre-school teacher — kids 3–4 years old — in a private school until she retired just recently. Definitely not the best-paying job or the best conditions, but it was her calling.Those are the years when kids are learning to be human and to relate to one another. And the best possible educational outcome wasI think that this will be the very last job that AI systems will take over. Actually, even if AI technology could do parts of this job well, I think that this is one of the jobs that we want to reserve for actual humans.",36 followers,Adam Ambrozy,579,0,0,2018,https://www.quora.com/What-are-some-jobs-that-can-will-not-be-outsourced-or-taken-over-by-robots
5,"Yes. “Ever” is a long time, and 802.11 is pretty crap.","17,351 followers",Vint Cerf,1.6K,71,1.2M,2019,https://www.quora.com/What-are-some-jobs-that-can-will-not-be-outsourced-or-taken-over-by-robots
6,"You should assume that, for now, there exists NO job that is forever safe from the threat of automation. Whatever your job might be, given enough time, a robot could emulate it flawlessly. It’s only a matter of optimization.Even the most complicated tasks, when fragmented, can be represented as an incredible multitude of smaller, simpler tasks. A good example of this would be a car engine:A lot of people pretend to understand how a car engine works, all while fearing for the day they might have to lift the hood and try to work on the thing. But an engine isn’t so much a singular complicated moYou should assume that, for now, there exists NO job that is forever safe from the threat of automation. Whatever your job might be, given enough time, a robot could emulate it flawlessly. It’s only a matter of optimization.Even the most complicated tasks, when fragmented, can be represented as an incredible multitude of smaller, simpler tasks. A good example of this would be a car engine:A lot of people pretend to understand how a car engine works, all while fearing for the day they might have to lift the hood and try to work on the thing. But an engine isn’t so much a singular complicated monolith as much as it is several smaller simpler elements: elements so simple, in fact, that they’ve been around for centuries in one form or another.To begin understanding the predicament humans face, lets start by examining application of mental power.When you get down to it, our brains are quite similar to computers. For that matter, we’re incredibly fast and capable computers. We regularly make approximations based on vector calculus and parabolic trajectories when we, say, throw or toss objects to each other. We’re blindingly fast when it comes to recognizing names and faces. And we’re capable of learning and creating unlike computers ever could.Our problem is merely optimization: We, as humans, are naturallyThis principle applies quite well to computers too, of course. You would never expect your Xbox to work well as a desktop computer. (You can make it happen, but it doesn’t do it very well.) Or, for your toaster to play video games. (It can, but again, not very well.)However, there do exist robots and computers thatThe technology is already here right now; it’s just a matter of time before it becomes mainstream. The computational power required to replicate the iPhone existed in the ’90s. But it was too expensive to make pocket sized and affordable for everybody. Given time, that changed.Is there any reassurance here? Is there any way to combat this? Any jobs that will remain a safe haven for automation?Well, possibly.As aforementioned, I’m not convinced that there are any jobs out there that cannot eventually be outsourced to automation. Given enough time and optimization, a computer can successfully emulate any human task.My question, however, is this:Like most things in economics, we follow the money. And at present time of writing, the money is in the hands ofMost of the jobs that robots threaten to replace are jobs that rely on somethingSo the answer to our question is this:What jobs exist out there that rely on perfectly optimized human attributes -- jobs not made for mindless tedium, but which hinge on being performed by none other than a human? Or even better, what jobs exist out there that we willCan you think of any jobs out there, where you’d much prefer to hire and pay one of THESE people….…rather than buy THIS computer….….to do the job?I can think of a few jobs off the top of my head:1: Nurse, Caretaker or Babysitter:2: Teacher:3: Artist:4: Prostitute:Most people are rather short sighted about the tasks of a sex worker. The reality of the matter is that a prostitute provides so much more than sex; they provide human connection. Ask anybody who’s ever worked as or spent the night with a prostitute, and half the time they’ll tell you that one of the pivotal influences was just a matter of having somebody to share an interpersonal experience with. To spend the night talking, or to get dinner, or even just to cuddle.Pimps5: Religious Pastor or Motivational Speaker:6: Programmer:7: Mathematician:I’m certain there are more openings out there. I regularly find myself thinking of more positions, and adding to my list of (more) secure work positions as a sort of a mental exercise.I’m certain I’ve neglected some possibilities. Please, if you can think of any more, add them in the comments below.","1,270 followers",Peter Schachte,533,1.5K,2.3M,2019,https://www.quora.com/What-are-some-jobs-that-can-will-not-be-outsourced-or-taken-over-by-robots
7,"Surgeons, carpenters, and plumbers. These jobs are highly improvisational. It’s not something a robot would be very good at unless it was tremendously dexterous, and not something easy to teach an AI. I want to say Jazz musicians too, only computers are starting to compose music that isn’t awful, and you don’t need anything but a speaker to make music come out.Prostitutes (WestWorld notwithstanding), because I suspect most human beings would rather hump another human being. We do have remote-controlled dildos now, though. I hear it’s the next best thing to being there.Maids and butlers, becausSurgeons, carpenters, and plumbers. These jobs are highly improvisational. It’s not something a robot would be very good at unless it was tremendously dexterous, and not something easy to teach an AI. I want to say Jazz musicians too, only computers are starting to compose music that isn’t awful, and you don’t need anything but a speaker to make music come out.Prostitutes (WestWorld notwithstanding), because I suspect most human beings would rather hump another human being. We do have remote-controlled dildos now, though. I hear it’s the next best thing to being there.Maids and butlers, because the whole point is to have a human servant. I think personal service is going to make a big comeback once computers and robots really begin to take over jobs. Not that housecleaning isn’t something a robot could do effectively for the common masses. It’s the snob-appeal of having a human servant, when you could have a robot.",26 followers,Balaji Viswanathan,6.1K,5.6K,427.1M,2017,https://www.quora.com/What-are-some-jobs-that-can-will-not-be-outsourced-or-taken-over-by-robots
8,"OK, let’s start with this: automationNow it’s a tiny fraction. The tractor, combine, and other forms of automation destroyed a huge number of jobs. Around 1975, there were vast numbers of factory jobs. Since then, manufacturing output has much more than doubled, but manufacturing employment has fallen off a cliff.Some jobs were lost to offshoring, but most were destroyed by automation (which is why production is still rising).So automation does destroy jobs. But whaOK, let’s start with this: automationNow it’s a tiny fraction. The tractor, combine, and other forms of automation destroyed a huge number of jobs. Around 1975, there were vast numbers of factory jobs. Since then, manufacturing output has much more than doubled, but manufacturing employment has fallen off a cliff.Some jobs were lost to offshoring, but most were destroyed by automation (which is why production is still rising).So automation does destroy jobs. But what about all the new jobs it creates? There are some, of course, but not many. How many jobs do you think were created producing, selling, and servicing tractors, combines, etc? Eighty percent of all US jobs, to replace the farming jobs they have destroyed? How many jobs do you think were created producing, selling, and servicing robots and other factory automation technology since 1975? As many as the 8 million they destroyed? Not even close, which makes sense if you think about it. If automation created as many jobs as it destroyed, it wouldn’t save business money, so they wouldn’t do it.OK, so if automation destroys more jobs than it produces, then why is unemployment at multi-decade lows? Clearly lots of new jobsBut if new jobs are created, who cares whether they’re created by automation or not? The distinction is important because if the companies were able to use automation to produce the extra stuff they want to sell, then the new jobs wouldn’t be created. Automation doesn’t create jobs, it creates demand; if the demand can be filled without creating jobs, that’s what will happen.There’s a second problem. Often people whose jobs are destroyed never find another job. Younger people come along to take the new jobs created, because the new jobs require skills the people who lost their jobs don’t have. So while unemployment is at multi-decade lows, part of that is because after a certain number of weeks of unemployment, people are no longer counted as unemployed, but that doesn’t mean they have work. In fact, the proportion of Americans over 16 who are employed is also at multi-decade lows.So the new work that needs to be done may be done by robots, and even if it’s done by humans, it may need skills that the people who’ve lost their jobs don’t have, and may never be able to acquire. We could have strong demand for workers and still many people who can’t find jobs.Furthermore, there’s an ongoing shift in the kind of automation that’s going on. Up until a decade ago, most of the work that was automated was just repetitive physical tasks. Now Artificial Intelligence technology is starting to be deployed, allowing more sophisticated tasks to be automated. We already have financial reports and sports stories being written by computers, and computers are able to do legal discovery much faster and more reliably than paralegals, andComputers are going to continue to advance, increasingly taking over tasks that require intelligence and judgement, and people are not getting any more powerful. If this trend continues, and there’s no indication that it will not, increasing numbers of people will be incapable of learning skills that make them competitive with computers.So why am I advancing such an anti-automation idea? I’m not. Far from it: this is excellent news. Would you like to be a farm laborer, cutting grain all day with a scythe? I sure wouldn’t. I’m delighted those jobs were automated: I get to eat grain without having to cut it myself. I get to have fancy gadgets like the one I’m typing this on without having to work in a factory. Automation is an awesome thing.There’s just one catch. Kind of obvious, really. If automation replaces most jobs, then how will we live? The companies will have robots building all this wonderful stuff, as much stuff as we could want, but only company owners will be able to buy it. Right now our economy works because businesses need to hire workers to produce their goods and services, and pay those workers, who spend that money to buy the stuff the companies produce. Without workers, the companies earn all the money, and don’t spend it, so the money stops circulating.When this starts actually happening, you can expect to see workers earning a decreasing share of the national income, with businesses retaining more. In fact, that’s well under way already. In the early 1960s, workers took home more than 67% of national income. By 1997 it had fallen below 62%; in 2001 it had recovered to 65%, but since then it has fallen to 59%. The trend is downward and accelerating.So the problem is not automation. Companies can produce an abundance of everything we want, and more automation means more ability to produce. The problem is that our economy cannot distribute that production without people working to earn their share. We’re going to need to think of another way to distribute that production. Right now the best we have to turn to is our social welfare system, which doesn’t do very well and doesn’t look likely to scale to ongoing mass unemployment. We should start experimenting with a Universal","135,538 followers",Hector Quintanilla,3.1K,1.2K,88.6M,2019,https://www.quora.com/What-are-some-jobs-that-can-will-not-be-outsourced-or-taken-over-by-robots
9,"Well, Technology basically means internet.But teachers are real life tutors. They can understand your situation and feelings. Yet technology can’t really get what your’e thinking. Technology only gives you results of the question you search on Google or other websites. But teachers can mentor you, they can help you out in many things.Think about the people who worked hard for years to get a job, and if you replace them with other stuffs then it can make a big wastage of those people’s time.But in the other hand, we also need technology. So I think it’s better to have a teacher to teach you inWell, Technology basically means internet.But teachers are real life tutors. They can understand your situation and feelings. Yet technology can’t really get what your’e thinking. Technology only gives you results of the question you search on Google or other websites. But teachers can mentor you, they can help you out in many things.Think about the people who worked hard for years to get a job, and if you replace them with other stuffs then it can make a big wastage of those people’s time.But in the other hand, we also need technology. So I think it’s better to have a teacher to teach you in the first place and you can have technology also, as it can help in many things too.",UNKNOWN,Anonymous,23.9K,0,0,2020,https://www.quora.com/What-are-some-jobs-that-can-will-not-be-outsourced-or-taken-over-by-robots
