,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"The size of nuclear reactors is stunningly small in the case of nuclear powered warships etc. The best data I have is that the minimum size is probably the size of about a 5 gallon bucket. Obviously a lot of other equipment outside the reactors that is involved.I have been in the earthquake test facility for reactor vessels and such. Those devices were typically about 3 stories tall and about 20 fThe size of nuclear reactors is stunningly small in the case of nuclear powered warships etc. The best data I have is that the minimum size is probably the size of about a 5 gallon bucket. Obviously a lot of other equipment outside the reactors that is involved.I have been in the earthquake test facility for reactor vessels and such. Those devices were typically about 3 stories tall and about 20 feet in diameter. I presume that the actual reactor is quite a bit smaller on the inside. That I did not see. These are 1.200 GW reactors. (Not little ones)A nuclear reactor has a mass density of about 8g/cm^3. It typically weighs about 500,000 kg. That would mean about 4m hemisphere more or less since these are not exactly such. For people who think in US measures that is about 12 feet across.This drawing suggests the core is smaller than my estimate. I have seen the o...",0 followers,Paul Noel,665,14.2K,22M,2020,https://www.quora.com/What-could-be-the-weight-of-smallest-possible-nuclear-reactor
1,"He-3 fusion does have some advantages.Fusion reactions produce easier to shield radiation than the penetrating gamma radiation produced by most forms of nuclear fission. The more common neutron fusion reactions like Deuterium-Tritium (DT) or Deuterium-Deuterium (DD) produce energetic neutrons that while dangerous, can be blocked by relatively light and relatively inexpensive materials like Borated High Density PolyethylenHe-3 fusion does have some advantages.Fusion reactions produce easier to shield radiation than the penetrating gamma radiation produced by most forms of nuclear fission. The more common neutron fusion reactions like Deuterium-Tritium (DT) or Deuterium-Deuterium (DD) produce energetic neutrons that while dangerous, can be blocked by relatively light and relatively inexpensive materials like Borated High Density Polyethylene Plastic, which can be conveniently cast into custom shapes as needed to safely shield a neutron producing fusion reactor.There are also aneutronic fusion reactions that occur at higher temperatures and plasma pressures like p-B11 and D-He3 that produce charged particles like protons or alpha particles instead of neutrons. Charged particles like protons can be efficiently collected on screens and plates and used to directly produce electricity by magneto-hydrodynamic energy converters at very high efficiencies and with no moving parts to wear out. At least one current fusion experiment, Dense Plasma Focus fusion at LPP Fusion , has achieved the high temperatures and confinement times needed to produce aneutronic fusion (LPP Fusion is currently working on improving plasma pressure - the last condition it needs to satisfy to achieve the requirements for aneutronic fusion). Fission ignited Fusion also can reach the fusion triple-product needed to produce aneutronic fusion (but no fusion experiments with aneutronic fuels were ever conducted by Test program to my knowledge).Even if you achieve the extreme simultaneous requirements for D-He3 or He3-He3 fusion, fusion cross sections and fusion reaction rates for neutron producing fusion reactions like D-T and D-D fusion are much more attractive, by many orders of magnitude, than for the He3 reactions.A graph of fusion reaction cross section for different fusion reactions versus temperature (keV)-The D-He3 reaction has better fusion reaction rates at lower temperatures, but it is not totally aneutronic and still produces some fast 14.1 MeV neutrons that have to be shielded to provide operator safety.It may not be necessary to go to the moon to obtain secure supplies of He-3Manufacturing (2.3 x 10^13 metric tons) of He3 worldwide from modified D-D fusion of sea water would open up many fusion application that are now not seriously considered, including fueling nuclear fusion based transportation (fusion powered ships, planes, trains, cars, and rockets to the stars).The fusion reaction that has the best fusion reaction rates at temperatures we know how to produce in machines we know how to build is the followingD + He3 -> He-4 + proton (18.3 MeV energy) (aneutronic)The reaction rates for D+He3 fusion is comparable to D-D fusion, and the D+He3 fusion reaction has the advantage of producing mostly charged protons that are easy to shield and easy to use to directly convert fusion energy into electrical energy at high efficiency.In the space advocacy community, it is not uncommon to encounter supporters of going to the moon to obtain He3 fuel. What is generally not mentioned is the fact that it may be possible to manufacture He3 more cheaply on earth by tuning D-D fusion reactors to produce both energy and He3 fuel as they operate while burning ubiquitous Deuterium fuel obtained from sea water.Terrestrially rare He3 can potentially be produced in stationary earth bound D-D fusion reactor that operates with the fusion side-chain suppressed that normally burns He3 in situ.The D-D fusion reaction has two branches that occur with nearly equal probability:D + D	→ T	+ 1HD + D	→ 3He	+ nBy properly tuning the operating conditions of a D-D ICF fusion reactor, it should be possible to make the ICF fusion reactor produce both fusion energy and He3 fuel.Manufacturing (2.3 x 10^13 metric tons) of He3 worldwide from modified D-D fusion of sea water would open up many fusion application that are now not seriously considered, including fueling nuclear fusion based transportation.Note: The amount of Deuterium in seawater is very vast (4.6 x 10^13 metric tons). The amount of He3 that could be produced from a modified form of D-D fusion that suppresses the He3 sidechain is similarly vast (2.3 x 10^13 metric tons).D-D fusion normally produces He3D-D Fusion of Deuterium fuel produces energy through four reactions:D + D -> He-3 + n + 3.268 MeVD + D -> T + p + 4.03 MeV(side chains)D + T -> He-4 + n + 17.588 MeVHe-3 + D -> He-4 + p + 18.34 MeVThe net effect of these four fusion reactions taken together is:6 D -> 2 He-4 + 2p + 2n + 43.243 MeVSince He3 reactions occur at higher temperatures and plasma pressures, it should be possible to configure a D-D fusion reactor to operate just below the conditions needed to burn He3 at high reaction rates and make such a D-D fusion reactor an He3 fuel manufacturing facility.Most fusion analysts only consider the D + He3 fusion reaction among He3 fuel burning fusion reactions because it has among the highest fusion reaction rates of aneutronic fusion reactions. It might be valuable, however, to mention another aneutronic He-3 fusion reaction that has several exceptional characteristics that may one day make it very important.Helium3-Helium3 fusionHe3 + He3-> He4 + 2 protons + 12.86 MeV (energy)He3-He3 fusion produces only charged protons and energy (no difficult to shield neutrons at all).What are some of the characteristics of He3-He3 fusion that makes it exceptional?Charged Protons produced from He3-He3 fusion can be collected on light weight grids and screens and used to directly power electric motors that actually drive the wheels of a nuclear car. Neutronless He3-He3 fusion does not require an expensive precision turbine-generator to convert nuclear heat into electricity (for He3-He3 fusion, lower cost and lighter weight direct collection of charged particles on grids suffices).Collecting He3 from D-D fusion reactors adjusted to suppress He3 fusion allows this He3 aneutronic fusion fuel to be produced significantly more cheaply than going into space for it.Inertial Confinement Fusion operates using by far the highest density fusion plasma and this is significant from the standpoint of building a small and economic power reactor. The power that can be drawn from a burning plasma at fusion conditions is proportional to the square of the density of the fusion plasma. The denser the fusion plasma, the more energy that can be extracted from it.Inertial Confinement Fusion power plants that employ He3-He3 fusion could be small if desired (both in physical size and in power output). Teaming stationary D-D fusion reactors tuned to produce energy and He3 fuel with smaller mobile reactors burning He3 aneutronic fuel for fusion transportation applications would cover a large portion of mankind’s need for reliable and clean energy and could usher in an exciting new technical age and an end to worldwide energy scarcity and poverty that typically results from lack of access to energy.Sometime within the next decade we should see experimentally whether a tuned ICF D-D fusion reactor using abundant and cheap non-radioactive Deuterium separated from the world's oceans is capable of producing significant quantities of He-3 fuel which can be scavenged from the debris left in the evacuated ICF fusion chamber following a power producing fusion shot.","3,658 followers",Brent Oster,3.6K,357,1.8M,2018,https://www.quora.com/What-could-be-the-weight-of-smallest-possible-nuclear-reactor
2,"In many years of science writing and of work for many of the largest global high-tech corporations, I haveI have","220,641 followers",Franklin Veaux,3.2K,47.3K,783.1M,2018,https://www.quora.com/If-we-were-able-to-successfully-harvest-helium-3-from-the-Moon-would-fusion-power-become-viable
3,"The only advantage to fusing helium-3 is that it is an aneutronic fusion fuel. It releases its energy in a more easily usable form, and causes less neutron damage to the reactor materials.However, helium-3 is significantly harder to fuse than deuterium and tritium, and we don’t even have a viable deuterium-tritium reactor yet. Even if we had a free source of helium-3, we couldn’t build a reactor to burn it while yielding usable net power at the moment.",5 followers,Jake Williams,9.9K,3.2K,76.6M,2018,https://www.quora.com/If-we-were-able-to-successfully-harvest-helium-3-from-the-Moon-would-fusion-power-become-viable
4,"RE:In spite of the HUGE energy density of nuclear fuel, it does not contain infinite energy. So the amount of fissionable uranium in the fuel starts to be too low over about 18 months to 2 years, and so “spent” fuel assemblies must be replaced.The commercial nuclear power rectors we have today are all solid fuel reactors. When your fuel is solid you have to shut down the reactor to refuel it. First you let it cool off, then pull the top off to open it up.Then pull outRE:In spite of the HUGE energy density of nuclear fuel, it does not contain infinite energy. So the amount of fissionable uranium in the fuel starts to be too low over about 18 months to 2 years, and so “spent” fuel assemblies must be replaced.The commercial nuclear power rectors we have today are all solid fuel reactors. When your fuel is solid you have to shut down the reactor to refuel it. First you let it cool off, then pull the top off to open it up.Then pull out the most-used fuel assemblies from the center of the reactor, and then move the less-used fuel assemblies towards the center of the reactor.Check that everything is as it should be, then close up the reactor, check everything again, and finally restart the reactor. The plant is down for months doing this. That’s the bad news. The good news is that this is a scheduled outage, likely performed at a time of the year when less power is needed (eg spring or fall), and so the grid operators can plan around the outage.Oh, there is another reason you have to replace the most-used solid fuel assemblies every so often. Let’s face it, being a fuel pellet in a running reactor is not the most gentle way to pass your time. You crack because of thermal stresses and because of single atoms of uranium being replaced by two atoms of fission product taking up more space and making the fuel swell. Being the cladding holding the fuel pellets in place is not a gentle way to make a living either. So quite aside from the amount of fissionable material dropping to levels which are too low, the fuel assemblies have to be replaced before the cladding degrades.So that’s why today’s nuclear power reactors must be shut down periodically thus giving them a capacity factor of about 90%.Oh, BTW, solar and wind have capacity factors which, on average, are about 25% and 33% depending on where they are placed. AND their down time is in totallyThe alternative to a solid fuel reactor is a liquid fuel reactor. Among a whole lot of other benefits, a liquid fuel reactor can be refueled while it runs, and the fission products can also be removed as the reactor runs too. So, there would be no downtime for refueling.We had one of these running effortlessly a HALF A CENTURY AGO.20:31If the above seems hokey like it was made 50 years ago or something, that is because it was made 50 years ago. Now people are trying to engineer this technology so we can use it to make electricity.5:05I’ve written a lot on this subject before so no sense repeating it here.Jeff Barry's answer to What is a molten salt reactor?Jeff Barry's answer to The uranium-thorium molten salt reactor was tested and proven fifty years ago. Why was that stopped and never restarted?",17 followers,Jeff Barry,962,2.6K,6M,2020,https://www.quora.com/What-could-be-the-weight-of-smallest-possible-nuclear-reactor
5,"Several countries had been relying on nukes for decades. It is mature technology. The broad brush you used for nukes are hindering newer even safer nuclear power plants that are being designed. You cannot hope to reduce fossil fuel while reducing building nukes at the same time. Wind and solar cannot hope to supply base loads, unless we get some huge tech break through in energy storage. Wind and solar basically just drive up power cost for places that use them large scale , in the name of political correctness, and they have the potential to bankrupt some places , like Calif. Nuclear plants nSeveral countries had been relying on nukes for decades. It is mature technology. The broad brush you used for nukes are hindering newer even safer nuclear power plants that are being designed. You cannot hope to reduce fossil fuel while reducing building nukes at the same time. Wind and solar cannot hope to supply base loads, unless we get some huge tech break through in energy storage. Wind and solar basically just drive up power cost for places that use them large scale , in the name of political correctness, and they have the potential to bankrupt some places , like Calif. Nuclear plants now are a good interim measure till we get fusion generation perfected.","29,975 followers",Tomaž Vargazon,6.8K,7.7K,249.9M,2021,https://www.quora.com/If-we-were-able-to-successfully-harvest-helium-3-from-the-Moon-would-fusion-power-become-viable
6,"Fun story. In 1975 I was serving on board the nuclear powered cruiser USS Long Beach. We were in the Indian Ocean with a task group including the (also nuclear powered) USS Enterprise, and a couple of tin cans and a resupply ship. I think we were part of an effort to demonstrate our new F14 aircraft for the Shah of Iran, as one of the first squadrons was embarked on the Enterprise. While we were in the northern part of the Indian Ocean, a hurricane (can’t remember the name for a hurricane in the Indian Ocean, maybe a Willy Willy?) hit the island nation of Mauritius (east of Madagascar by severFun story. In 1975 I was serving on board the nuclear powered cruiser USS Long Beach. We were in the Indian Ocean with a task group including the (also nuclear powered) USS Enterprise, and a couple of tin cans and a resupply ship. I think we were part of an effort to demonstrate our new F14 aircraft for the Shah of Iran, as one of the first squadrons was embarked on the Enterprise. While we were in the northern part of the Indian Ocean, a hurricane (can’t remember the name for a hurricane in the Indian Ocean, maybe a Willy Willy?) hit the island nation of Mauritius (east of Madagascar by several hundred miles) really hard and knocked out all the power. We sailed our task group to them to help. We arrived about 12 hours after the storm had moved on. While we had a lot of provisions and other help methods available on all of the ships, they would only allow one ship to enter port so as not to embarrass the Russians, who had also dispatched a cruiser to help (1975, still in the Cold War). The Enterprise hooked in to the local grid and powered the main city for a couple of days until they got things back up. They also provided food and fresh water, as well as medical assistance, both in the city and aboard the ship. Carriers have a pretty significant sick bay which is like a small hospital. The rest of us sailed in circles while we waited. We were shipping supplies and personnel to help off by helicopter, though. Reports are that the place was a big mess, but that we had saved a lot of lives by being there. The carriers are like a huge floating power plant, and while they would normally hook up to shore power so they could shut down their power plants, they can provide a lot of juice to the shore in a situation like this. So can the rest of the ships, just not in the same quantity.","105,674 followers",Dave Consiglio,4.5K,6.8K,91.6M,2018,https://www.quora.com/If-we-were-able-to-successfully-harvest-helium-3-from-the-Moon-would-fusion-power-become-viable
7,"Here is the link to Lockheed's company release and website/video:There are many hurdles to overcome.  Lockheed has proven that it can tackle and handle problems like thisHere is the link to Lockheed's company release and website/video:There are many hurdles to overcome.  Lockheed has proven that it can tackle and handle problems like this, so I am looking forward to reviewing their work.  If they are successful their video states that they plan to retrofit existing turbine generators with this clean alternative, which is awesome!  That would almost overnight (in relative terms) shut down the pollution from power generation in many third world countries and also China.  A small design like this would be low cost (not free!) and more importantly it would not increase carbon emissions.  That is a noble goal.I did notice that they claim their first applications will be military.  That is unfortunate but I guess it is a real requirement in today's world.","17,176 followers",Ryan Carlyle,882,1.5K,15.5M,2014,https://www.quora.com/What-could-be-the-weight-of-smallest-possible-nuclear-reactor
8,"Mr. Carlyle’s argument is a straw man. He’s created a false concept of what fusion power is and will accomplish and then spent about 20 paragraphs opining on why those things aren’t realistic. Unfortunately he has missed the point entirely. NO ONE is claiming that fusion reactors will (or even should be) small, cheap, replace gasoline engines or any other such nonsense.  Fusion reactors are simply a better way of generating electricity in a world that is hungry for more and more electricity every year. Any device that can meet that demand, even partially, without adding to the ongoing problemsMr. Carlyle’s argument is a straw man. He’s created a false concept of what fusion power is and will accomplish and then spent about 20 paragraphs opining on why those things aren’t realistic. Unfortunately he has missed the point entirely. NO ONE is claiming that fusion reactors will (or even should be) small, cheap, replace gasoline engines or any other such nonsense.  Fusion reactors are simply a better way of generating electricity in a world that is hungry for more and more electricity every year. Any device that can meet that demand, even partially, without adding to the ongoing problems of air/carbon/greenhouse gas pollution and nuclear waste IS, in fact, world changing.Before I begin, let’s define what fusion IS and what it IS NOT so that we’re operating from a solid foundation. I’ll begin with the definition from Encyclopedia Britannica:In other words, fusion is a source of electricity. It is NOT ‘free energy’ and no one is claiming that it is.NOW let’s look at the (widely accepted) ADVANTAGES OF FUSION ENERGY:Fusion Energy Foundation Goals, Initiatives and AdvantagesBut don’t take my word for it:Ok, now we know that we’re talking about something simple - electricity - so let's take his arguments point by point and I'll explain why he is incorrect.1.) Fusion Doesn’t Mean SmallCOUNTERPOINT:2.) ""COUNTERPOINT:Fusion is an energy source, not a propulsion system. Any attempt to compare the two is wrong from the get-go. Fusion reactors don’t NEED to be small enough to cram into an automobile in order to change the world. They only need to produce clean electrical energy. From there that energy can be delivered to homes, businesses and charging stations that can/will/are used to power electrical vehicles. As the automobile fleets of the world transition to electrical vehicles the need for clean abundant energy will increase year upon year. Fusion can help meet that demand by replacing aging coal-fired and traditional fission power plants thus nullifying their negative environmental impacts, i.e. nuclear accidents (Fukushima, Three Mile Island, Chernobyl) and carbon (a typical coal plant emits between 7,000 and 14,000 tons of carbon per year.To put it more simply, to change the world fusion reactors need only to replace coal-fired and nuclear fission power plants. The dirtiest and most dangerous sources of power. Even if that’s ALL they did that would be enough to ‘change the world’.BUT that’s not the end of this counterpoint! Lockheed Martin is presently developing a compact fusion reactor that is “small enough to fit on a truck"" (their words). From their site: ""A reactor small enough to fit on a truck could provide enough power for a small city of up to 100,000 people.”Compact Fusion2.)COUNTERPOINT:Putting cars and trucks aside for a moment, the U.S. Navy is already powering fleets of ships and submarines using small-scale nuclear reactors - so it CAN be done on ships, subs and in aircraft. Replacing those fission reactors with small-scale fusion reactors is not only technically feasible it’s preferable from a strategic standpoint as the fuel source for fusion reactors, deuterium, is derived from seawater.Speaking of ships, according to a 2009 report by The Guardian, in one year a single large container ship can emit pollution equivalent to that generated by 50 MILLION cars.Health risks of shipping pollution have been 'underestimated'The civilian shipping industry burns anywhere from 250 million to 300 million TONS of bunker fuel per year to accommodate the needs of our global economy. Bunker fuel is 1,000 times dirtier than highway diesel used in automobiles. Because of this, the shipping industry generates between 10 and 30 percent of global atmospheric pollution depending on how you calculate the numbers. Replacing even 10% of those ships with fusion powered nuclear ships would not only save billions in annual fuel expenditures for shipping companies but it would reduce the pollution output of the industry by tens of thousands of tons of carbon per year. I’d call that world changing.3.) Fusion Doesn’t Mean FreeCOUNTERPOINT:No one ever said power has to be ‘free’ to ‘change the world.’ What we’re talking about here is a  clean, safe, abundant energy source. What we pay for that will be worked out by the economics. In other words, that ‘problem’ if you want to call it that - will sort itself out as fusion finds its footing in a rapidly diversifying energy infrastructure. It will have to eventually compete with solar and wind and consumers will have a choice of where their power comes from and how much they pay for it will be determined by the marketplace.","3,658 followers",Brent Oster,3.6K,357,1.8M,2015,https://www.quora.com/If-we-were-able-to-successfully-harvest-helium-3-from-the-Moon-would-fusion-power-become-viable
9,"I'm sorry to rain on everyone's unicorn-and-leprechaun parade here, but fusion isn't world-changing.But why? Lots of reasons:Fusion Doesn't Mean SmallReal-world fusion reactors aren't going to be like ""Mr Fusion"" style reactors from Back To The Future. I mean, seriously --it ran on garbage and powered a flying car. That almost makes the time travel plot seem realistic in comparison. But that's what people seem to think when they hear ""miniature fusion plant.""Pro tip: the physics of fusion power do not support the concept of automobile-scale fusion.I'm sorry to rain on everyone's unicorn-and-leprechaun parade here, but fusion isn't world-changing.But why? Lots of reasons:Fusion Doesn't Mean SmallReal-world fusion reactors aren't going to be like ""Mr Fusion"" style reactors from Back To The Future. I mean, seriously --it ran on garbage and powered a flying car. That almost makes the time travel plot seem realistic in comparison. But that's what people seem to think when they hear ""miniature fusion plant.""Pro tip: the physics of fusion power do not support the concept of automobile-scale fusion.Here's a small nuclear power plant. I have helpfully indicated the size of theUniStar scraps plans for Nine Mile Point 3 nuclear power plantUniStar scraps plans for Nine Mile Point 3 nuclear power plantAnd here's my detailed conceptual rendering of a ""miniature"" fusion reactor power plant with the same power output:Congratulations, you just took the smallest part of the power plant and made it marginally smaller. Wooooo. Earth-shattering. </sarcasm>Congratulations, you just took the smallest part of the power plant and made it marginally smaller. Wooooo. Earth-shattering. </sarcasm>I'll start giving a crap when someone figures out a way to bypass the steam turbine and produce electrical energy directly from a nuclear reaction. But good luck with that -- again, the fundamental physical laws don't support the premise.Fusion Doesn't Mean FuelFor at least the next 30 years, liquid hydrocarbon fuels will be necessary for the majority of passenger automobile travel, and the entirety of air travel and heavy cargo shipping. It's simply an energy density issue -- galvanic cell batteriesElectricity cost barely impacts this -- liquid hydrocarbons are just outright superior to batteries for transport applications. Energy density is king. It's more about physics than economics.And without such a massive global shift to electric cars, electricity generation really doesn't impact the oil/gas industry. That means fusion power is completely irrelevant to half the world's primary energy production.Fusion Doesn't Mean FreeFirst off, any sane company would charge only slightly less for fusion power than we currently pay for existing electricity sources. It's simple profit motive -- you charge the most you can while still capturing market share. But even if by sheer philanthropy theElectricity will never be zero-cost.And that would be a lovely price to pay for electricity,Consider the golden days of nuclear fission plant construction. Pro-nuclear activists claimed the power would be ""too cheap to meter"" and they weren't too far off. Power from an early nuclear plant -- before activist opposition and post-Chernobyl safety precautions increased costs -- was only about $0.02-0.04/kWh, adjusted for inflation. The US started a massive reactor construction program that churned out power plants fast enough to transform the face of US energy production. It dwarfed the scale of today's renewables growth. And did the world change? I would say there was a resounding ""Don't get me wrong, cheaper energy is awesome. If electricity becomes free at the point of generation but still costs money to transmit, lots of thingsAvailabilityIt pains me to admit it, but many studies show minimal long-term impact on developed nations from higher energy costs. Studies vary on this subject but the point is, the effect isn't enormous. In modern service-oriented economies, high energy costs primarily manifest as a negative impact on the inflation rate and growth rate. Again, cheaper energy is awesome, but it isn't world-changing. TAnd there would be some waste, too. People would set their thermostats lower in summer. People would buy electric heaters instead of high-efficiency heat pumps. More lights would stay on when no one's in the room. Electric kettles would be left on all day to keep the water hot for tea. You can see this behavior today in countries that heavily subsidize energy. It's arguable whether that's a good thing.And don't even get meIn fact, it's one of the most unnatural and expensive substances on the planet -- running around $30,000/gram with a global usage rate under 400 grams per year. Compare to an existing enormously-valuable nuclear fuel,So fusionThere ain't no such thing as a free lunch.To summarize --Sorry guys. Reality sucks sometimes.","29,975 followers",Tomaž Vargazon,6.8K,7.7K,249.9M,2014,https://www.quora.com/If-we-were-able-to-successfully-harvest-helium-3-from-the-Moon-would-fusion-power-become-viable
