,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"I would say your question answers it, by the way you have worded it.She was most likely the most famous person on the planet. There are many queens in the world, like the wonderful Queen Margherita of Denmark who is celebrating her Golden Jubilee this year. However when ever anyone in the world said ‘The Queen’, you know they meant HM Queen Elizabeth II. She was also the most travelled sovereign in the world, and not to just Commonwealth countries.This wonderful lady was a huge gift given by God to the whole world.",0 followers,Patricia Bromley,1.2K,7.6K,18.7M,2022,https://www.quora.com/How-much-did-technology-evolve-during-the-reign-of-Queen-Elizabeth-II
1,In no way. The Queen has been a hugely successful Monarch for the last 70 years and long may she reign.,548 followers,Arnold Ricktor,5.6K,4.6K,3.3M,2020,https://www.quora.com/How-much-did-technology-evolve-during-the-reign-of-Queen-Elizabeth-II
2,"The convention and principle in place since 1707, as suggested by Churchill in 1953, is to take the higher number between England back to 1066 and Scotland’s regnal numbering. It’s not in law, but would probably be the recommendation of the Accession Council, as it was for the current Queen. Thus another James would be James VIII, a Robert would be IV, David III, etc… Though, there would no doubt be the same complaints in England about those as there were in Scotland for Elizabeth II.As to the rest of the realms, they inherited the regnal history of the UK.As to use of the I (first), while somThe convention and principle in place since 1707, as suggested by Churchill in 1953, is to take the higher number between England back to 1066 and Scotland’s regnal numbering. It’s not in law, but would probably be the recommendation of the Accession Council, as it was for the current Queen. Thus another James would be James VIII, a Robert would be IV, David III, etc… Though, there would no doubt be the same complaints in England about those as there were in Scotland for Elizabeth II.As to the rest of the realms, they inherited the regnal history of the UK.As to use of the I (first), while some countries do use it, it appears arrogant in the British method to call someone the “first” if there is not a yet a “second”, as it assumes there will be.Stephen, John, Anne, and Victoria remain King Stephen, King John, Queen Anne, and Queen Victoria until and unless there is a Stephen II, John II, Anne II, or Victoria II. (Due to the nature of her reign, it is unlikely there would ever be a Victoria II, but it could happen.) William I (the Conqueror), Henry I, Richard I, Edward I, Mary I, Elizabeth I, Charles I, and George I did not get referred to with their ‘I’s until there was a ‘II’.",0 followers,Simon Bee,658,330,524.3K,2019,https://www.quora.com/How-much-did-technology-evolve-during-the-reign-of-Queen-Elizabeth-II
3,"At a guess, I’d say she came into contact with somebody else who had it. Hope this answers your question.","35,684 followers",Colin Riegels,982,28.7K,287.8M,2021,https://www.quora.com/How-much-did-technology-evolve-during-the-reign-of-Queen-Elizabeth-II
4,"I have never met Queen Elizabeth. But my daughter has met her twice, and the second time Elizabeth recognized my daughter.When she was in high school we sent my daughter Sloan on one of those junior ambassador trips. They went to Dublin, Wales, and London. In London they visited Buckingham Palace, and it had been arranged that they would present themselves to Queen Elizabeth. While Sloan was taking her turn Elizabeth complimented her gown by saying that purple was her favorite color.That's the end of that part, but right now I have a historical side note. They flew back into New York City on 9I have never met Queen Elizabeth. But my daughter has met her twice, and the second time Elizabeth recognized my daughter.When she was in high school we sent my daughter Sloan on one of those junior ambassador trips. They went to Dublin, Wales, and London. In London they visited Buckingham Palace, and it had been arranged that they would present themselves to Queen Elizabeth. While Sloan was taking her turn Elizabeth complimented her gown by saying that purple was her favorite color.That's the end of that part, but right now I have a historical side note. They flew back into New York City on 9/11, and when they landed the plane was grounded. I ended up renting a van and driving to NYC to bring Sloan and four other kids home.One year later Sloan went to Baltimore Md. with the National Honor Band to attend a festival. There were other activities, including dinner with guess who, Queen Elizabeth. So they all presented themselves again. During Sloan’s turn Elizabeth asked her if they had met before. Sloan answered that they had indeed met about year ago in London, and the Queen then asked her if she had been wearing a purple gown.The end of the story is that Sloan was invited to have dinner at the Queen's table. That night Sloan, an American high school girl, learned to love Queen Elizabeth.",46 followers,Ian Lang,1.8K,5.8K,64.3M,2017,https://www.quora.com/How-much-did-technology-evolve-during-the-reign-of-Queen-Elizabeth-II
5,She is by far the best one the UK currently has. What more could anyone want?,UNKNOWN,Ernest W. Adams,3.4K,44.2K,248.8M,2021,https://www.quora.com/How-much-did-technology-evolve-during-the-reign-of-Queen-Elizabeth-II
6,"I’m reminded of the Kryptonian Feast Tree. See scientists on Krypton developed a hybrid tree which grew quickly and would produce an entire produce section of fruit, vegetables, and nuts as quickly as they could be harvested. They used this technology to end hunger in some Kryptonian cities. Superman has the ability to end world hunger and expand access to fresh healthy produce around the world inI’m reminded of the Kryptonian Feast Tree. See scientists on Krypton developed a hybrid tree which grew quickly and would produce an entire produce section of fruit, vegetables, and nuts as quickly as they could be harvested. They used this technology to end hunger in some Kryptonian cities. Superman has the ability to end world hunger and expand access to fresh healthy produce around the world in a couple hours. His technology could switch the world to clean energy in a few days. The robots he has in the fortress of solitude could treat everyone on the planet with free advanced medical procedures in a few weeks.The thing is… it’s like Batman using hi...",143 followers,Historia Wong,3.5K,843,2M,2021,https://www.quora.com/How-much-did-technology-evolve-during-the-reign-of-Queen-Elizabeth-II
7,"Part of that problem is that DC and Marvel are supposed to be, to one degree or another, set in our world. It’s supposed to be recognisably Earth.If they start giving out Kryptonian tech to every person on the planet, the entire planet “levels up” and stops being recognisably Earth. It’s not the same world as the readers are on anymore.And while you can argue that that might technically be the moral thing for the characters to do, it destroys the story. If eveyone’s got matter replicators and infinite free power, you can’t even have a story about the price of gas anymore. Let alone triage in aPart of that problem is that DC and Marvel are supposed to be, to one degree or another, set in our world. It’s supposed to be recognisably Earth.If they start giving out Kryptonian tech to every person on the planet, the entire planet “levels up” and stops being recognisably Earth. It’s not the same world as the readers are on anymore.And while you can argue that that might technically be the moral thing for the characters to do, it destroys the story. If eveyone’s got matter replicators and infinite free power, you can’t even have a story about the price of gas anymore. Let alone triage in an emergency zone or what to do when the Green Lantern Ring runs out of power.So in the same we don’t examine the idea that Superman’s secret identity is hidden behind a single pair of glasses, we also have to not look too closely at real world morality applied to these larger-than-life characters.","1,896 followers",Jalon Fonseca,701,485,5.1M,2021,https://www.quora.com/How-much-did-technology-evolve-during-the-reign-of-Queen-Elizabeth-II
8,"You don’t sell many comics in a storyline about sharing technologies for the betterment of humanity. Readers want to see people in long underwear getting into combat, often enabled by super tech.","1,039 followers",Ramtin Mesgari,643,196,6M,2021,https://www.quora.com/How-much-did-technology-evolve-during-the-reign-of-Queen-Elizabeth-II
9,"Definitely my boi Spider-Man. He’s your average everyman as Peter Parker and is a great superhero. He might not be the symbol of hope represented by Superman, but he is still full of heart, able to fight until the very end even when he knows he can’t win. Not only that, he’s not su...","4,882 followers",Ben Skirvin,1.1K,5.4K,29.9M,2021,https://www.quora.com/How-much-did-technology-evolve-during-the-reign-of-Queen-Elizabeth-II
