,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"It depends on what the company sells. Some companies that are larger and more established such as Dominos and Walmart can get away with posting more sale posts. Where as a smaller company often posts a mix of entertaining posts.A good example is a company I follow called Public Goods. They sell like a mix of everything. But they often post stuff about healthy eating, lifestyle, minimalism and low waste. Because it revolves around their business model and what they stand for.My business makes t shirts and coloring books. A lot of my content are videos of me drawing! Or hiking wearing some of thIt depends on what the company sells. Some companies that are larger and more established such as Dominos and Walmart can get away with posting more sale posts. Where as a smaller company often posts a mix of entertaining posts.A good example is a company I follow called Public Goods. They sell like a mix of everything. But they often post stuff about healthy eating, lifestyle, minimalism and low waste. Because it revolves around their business model and what they stand for.My business makes t shirts and coloring books. A lot of my content are videos of me drawing! Or hiking wearing some of the shirts that I made. That way I can pursue my passions while advertising.",477 followers,Tabi Vicuna,1K,0,0,2020,https://www.quora.com/What-should-a-business-post-on-social-media
1,"Credit image:Here are a few tips you may want to try:While you would not hand out all of your business secrets, it is important that you give your fans some useful information that will add some value to their lives.Just use your product or service or what business strategies work for you without giving out too much. This is just to keep your followers active and engaged.Some business products are hard to explain making use of words as well as pictures. If this holds true for your company, try a much more dynamic mCredit image:Here are a few tips you may want to try:While you would not hand out all of your business secrets, it is important that you give your fans some useful information that will add some value to their lives.Just use your product or service or what business strategies work for you without giving out too much. This is just to keep your followers active and engaged.Some business products are hard to explain making use of words as well as pictures. If this holds true for your company, try a much more dynamic method.This helps shake things up, maintaining your online content advertising technique fresh and also enjoyable.Enabling users to listen to details while on the move is simply another method to get your web content around in a distinct method so you can satisfy your customers where they are and make it easy for them to gain access to info.Comparable to sharing a tip of the day, why not ask a question of the week?This not just engages your fans as well as brings them right into your world but however, it additionally gives you a beneficial opportunity to get into their heads and also accumulate data about their needs and also habits.Hope this answer will help!Follow",34 followers,Rahul Chauhan,7.4K,2.5K,101.2M,2019,https://www.quora.com/What-should-a-business-post-on-social-media
2,"It truly depends on your business. I would always advise having a well-thought-outBasically, you should aim to diversiIt truly depends on your business. I would always advise having a well-thought-outBasically, you should aim to diversify your content and create unique posts for each social network with their features in mind. Consider incorporating user-generated content, live videos, Stories and polls in your social media content strategy (just to name a few). The possibilities here are endless, but you should always make sure that at least some of your content actually supports overall business goals.For example, you can decide that a part of your content aims to drive traffic to your blog, another part supports lead generation, whereas the remaining part educates and entertains the audience. The ratio here is entirely up to you, though. In order to organise your content properly, I recommend using",18 followers,Asim Qureshi,5K,996,156M,2019,https://www.quora.com/What-should-a-business-post-on-social-media
3,"Well to understand why dreadnoughts made pre dreadnoughts obsolete, we first need to understand the style of thinking that went into building earlier pre dreadnoughts.So before the dreadnought, the general trend tends to be that a battleship’s “main gun” (a.k.a the largest caliber on the ship) is supplementary to its secondary arsenal. Their thought process still followed somewhat to how ships of the line would fight, with many dozens of smaller secondary guns doing the heavy work against an opponent. This line of thought is the reason why some pre dreadnoughts can have a very wild mix of gunWell to understand why dreadnoughts made pre dreadnoughts obsolete, we first need to understand the style of thinking that went into building earlier pre dreadnoughts.So before the dreadnought, the general trend tends to be that a battleship’s “main gun” (a.k.a the largest caliber on the ship) is supplementary to its secondary arsenal. Their thought process still followed somewhat to how ships of the line would fight, with many dozens of smaller secondary guns doing the heavy work against an opponent. This line of thought is the reason why some pre dreadnoughts can have a very wild mix of gun calibers, with only a very small number of primary guns (usually 4 at most). An extreme example of this line of thought could be seen most clearly with the design of the French pre dreadnoughts, such as the Bouvet, which had SIX different gun calibers.Look at that insanityNow the reason why this line of thought was popular was because of the technological limits of the time, especially with aiming systems. Back then, the aiming systems were simply far too innacurate to fully utilize the longer range of the larger guns. And at closer ranges, these big guns simply reloaded too slowly to be useful.And then came the HMS DreadnoughtWith aiming systems finally catching up to gun technology. Now they can fully utilize the full potential of these big guns. And they made a battleship with 10 of these massive cannons. (With 8 per broadside)Now keep in mind that this is in contrast to the older battleships with only 2–4 big guns. With this, the Dreadnought is simply able to outrange the older battleships. Also helping was the installation of a steam turbine, which gave the Dreadnought a higher top speed than older Pre-dreadnoughts.So essentially what you have is a battleship that can completely outrange and outspeed the pre-dreadnoughts. Essentially making it invulnerable to those older battleships.And now you can see where the panic by other navies sets in. This new class of battleship will essentially be able to pound the older vessels with impunity and there is nothing that the other side could do other than also engage in building dreadnoughts (which is what happened).",46 followers,Derron Ong,743,562,398.1K,2021,https://www.quora.com/What-should-a-business-post-on-social-media
4,"HMS Dreadnought was revolutionary in multiple ways (notably both guns and engines).It wasn't just one thing. Let’s step back and look for a moment at the two capital ship classes that immediately preceded HMS Dreadnought. Here are theBoth classes were designed beforeHMS Dreadnought was revolutionary in multiple ways (notably both guns and engines).It wasn't just one thing. Let’s step back and look for a moment at the two capital ship classes that immediately preceded HMS Dreadnought. Here are theBoth classes were designed beforeHMS DreadnoughtNote that not everyIn terms of raw pounds of shells per minute, theThe first thing to note is that 60% of the main battery is mounted centerline, and can be fired to either side. The front and rearmost turrets have about 270 degrees of usable firing arc, while the wing turrets have about 180 degrees of usable firing arc.Concentrating the guns in a smaller number of turrets meant that theThe fact that dreadnoughts used a large uniform battery had three major advantages:There were additional improvements to be made, but they were much more incremental rather than revolutionary.It’s worth noting that this increased capability did not come at a significant increase in cost.HMS DreadnoughtThe fact that the major advances of",6 followers,David Atwell,739,1.4K,13.9M,2021,https://www.quora.com/What-should-a-business-post-on-social-media
5,The Soviets were the bravest because engagement in a large scale battle would mean a high likelihood of death. The British were the most competently trained and eventually the most experienced foe of Germany. The Americans fought using its material and in a few areas technological advantages over the Germans. The British were also very clever with technology and adapting to tactical and strategic challenges. The Canadians arrived after the British learned some lessons the hard way. Once ready the Canadians were the equal of anyone else on the western front.,3 followers,Daniel Holland,4.6K,1.6K,6.2M,2018,https://www.quora.com/What-should-a-business-post-on-social-media
6,"All of the above. I would argue that no Allied army was braver or tougher than another, and the record shows clearly that all of the countries’ soldiers listed in this question, plus some that are not such as Australians and New Zealanders, fought well. Not all of them all of the time, to be sure and soldiers of all these nations broke and ran at times, including even elite troops when caught off-guard or in a particularly vulnerable situation. But, for the most part bravery and toughness were not limited to this or that country but were shared virtues among the combatants of all of these counAll of the above. I would argue that no Allied army was braver or tougher than another, and the record shows clearly that all of the countries’ soldiers listed in this question, plus some that are not such as Australians and New Zealanders, fought well. Not all of them all of the time, to be sure and soldiers of all these nations broke and ran at times, including even elite troops when caught off-guard or in a particularly vulnerable situation. But, for the most part bravery and toughness were not limited to this or that country but were shared virtues among the combatants of all of these countries. Their sacrifices are why we live in a world far more decent and civilized, with all its undoubted flaws, than the one we would have been condemned to had they not fought as bravely and as well as they did to emerge victorious.",0 followers,Gerald Kuhlmann,1K,190,457.9K,2018,https://www.quora.com/What-should-a-business-post-on-social-media
7,"It would really depend under what circumstance the fight is in. Let me explain…If the fight were to be in an area that is well supplied and where the troops have logistical support, the Americans will be the bravest. (Ex. Omaha Beach or the Battle for France)If the fight is in an area resembling a freezing hell, then the Soviets would be considered the bravest. (Ex. Stalingrad or Leningrad)If the fight happens anywhere during the war, then the British and Canadians would be the bravest. The British + Commonwealth fought against Nazis in the brutal cold (Norway) and in the scorching desert (NorIt would really depend under what circumstance the fight is in. Let me explain…If the fight were to be in an area that is well supplied and where the troops have logistical support, the Americans will be the bravest. (Ex. Omaha Beach or the Battle for France)If the fight is in an area resembling a freezing hell, then the Soviets would be considered the bravest. (Ex. Stalingrad or Leningrad)If the fight happens anywhere during the war, then the British and Canadians would be the bravest. The British + Commonwealth fought against Nazis in the brutal cold (Norway) and in the scorching desert (North Africa). The British fought consistently and well from 1939 to 1945, which could in some way make them the bravest.",354 followers,John Peate,1.7K,0,0,2018,https://www.quora.com/What-should-a-business-post-on-social-media
8,"All endured hardship and horror, especially those actually fighting. It is impossible to quantify one persons experiences of horror as worse than another persons war experiences. What about the civilians, imagine your family is killed, house destroyed and you are carry a bag of belongings walking in the rain or snow with other refugees fleeing the war. Explain to that person your hardships are worse.",5 followers,Pat Sullivan,6.5K,4.9K,12M,2018,https://www.quora.com/What-aspect-of-the-design-of-dreadnoughts-made-pre-dreadnought-battleships-obsolete
9,"I am going to against the grain here and say the Soviets. They had their butts kicked for the first part of the war, had a diverse army that didn’t all speak the same language, was poorly lead at first, had internal political turmoil and initial supply problems. They fought back from the brink, got on the offensive and never slowed down until the Nazis were crushed under their heel.",UNKNOWN,Julio Cesar Pino,5K,1.1K,17.3M,2018,https://www.quora.com/What-aspect-of-the-design-of-dreadnoughts-made-pre-dreadnought-battleships-obsolete
