,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"We are nowhere near it.Nowhere. Not even slightly.An exoskeleton that allows the user to have greater strength for lifting in specific circumstances? Yes. But not a suit. A suit that allows you to breathe? Sure, with GIANT tanks attached to it, for a couple hours.Let’s break down what the suit is and why we can’t have nice things… yet. (and I’m not even going to use the new nano particle suit, just the one from Iron Man I - the very first movie, the basic suit).Fully enclosed suit:We are nowhere near it.Nowhere. Not even slightly.An exoskeleton that allows the user to have greater strength for lifting in specific circumstances? Yes. But not a suit. A suit that allows you to breathe? Sure, with GIANT tanks attached to it, for a couple hours.Let’s break down what the suit is and why we can’t have nice things… yet. (and I’m not even going to use the new nano particle suit, just the one from Iron Man I - the very first movie, the basic suit).Fully enclosed suit:Self contained:Tiny Power Source:Inertia Dampening:Recycling:Strength actuators:Mind Interface:The suit is slow, and easily overcome by attackers if you manipulate it any other way thanRepulsorsAIExotic materials:Actual Holographic displays:As you see any ONE of these inventions would revolutionize its industry and change our lives for the better, but you need ALL of them to replicate his suit. You need the actuators to give it the stretch but the suit would fall apart from stress so you need the exotic materials but then you need to power it so you need a power source that generates enough power in a tiny space that doesn’t kill the wearer with radiation and heat, but you can’t fly unless you have repulsors and then you can’t control it because you don’t have the mind interface, but then you are limited in what you can do unless you have the most advanced and complete and benign AI installed but you can’t do that unless you have the computing power that is insanely powerful in a tiny space and none of that matters because a couple hits from physical attacks would turn your body and brain to jelly from the outside shocks so you need electronic inertial dampeners that would put the Enterprise to shame.And that’s why we can’t have nice things.PS - I’m sure I missed something. :)",3 followers,Mark Bradford,12.8K,579,2.5M,2018,https://www.quora.com/Is-it-possible-that-humans-can-do-anything-they-think-in-the-future-with-advanced-technologies
1,"The tech that humans master is too young, too simple, too naive.Inefficient use of energyThe level of human energy use still stays at the level of ""Boiling the Water,"" and it just rings the changes of ""Method"" garishly. Yes, we convert Energy into Power by ”boiling the water,“ which has a low energy conversion rate. Today's principle of nuclear fission reactor power generation is not fundamentally different from steam engines hundreds of years ago! Regardless of the current thermal power or nuclear power, it is heating water: heat converts water into steam, and the steam drives the turbine toThe tech that humans master is too young, too simple, too naive.Inefficient use of energyThe level of human energy use still stays at the level of ""Boiling the Water,"" and it just rings the changes of ""Method"" garishly. Yes, we convert Energy into Power by ”boiling the water,“ which has a low energy conversion rate. Today's principle of nuclear fission reactor power generation is not fundamentally different from steam engines hundreds of years ago! Regardless of the current thermal power or nuclear power, it is heating water: heat converts water into steam, and the steam drives the turbine to generate electricity. (Note: The conversion rate of nuclear fission we use today is only 0.135%)It is most likely that human beings will not be able to ""go out"" the solar system, and even be ""trapped"" to die on earth!The nuclear fusion conversion rate is 0.7%. If nuclear fusion power generation is realized, it may alleviate the current energy crisis. It is not enough for interstellar flight. (Note: As science fiction says that ""Positive and Anti-Matter Annihilation"" is the most efficient, can achieve 100% quality conversion, can help us fly out of the solar system. )Realistically, if we fail to master the controllable nuclear fusion before depleting fossil energy, it is not only ""Civilization Retrogression,"" but the entire human sci and tech civilization will be ""locked out"" until we die. Because in those days we will be unable to ""organize higher-scale industrialization"" and not be able to further test our scientific theory.Human beings are powerless and insignificant. Think of Traveler 1, the man-made object farthest from the Earth, and the fastest man-made object. It takes 40,000 years to fly to the AC+79 3888 star of Ophiuchus. It takes 73,600 to fly to Proxima Centauri of Centaur. The interstellar voyage for it is just a simple fantastic lies. How negligible us? Please be humble~As for interstellar travel, if the person who does not wear the spacesuit leaves the surface layer, just like ""The deep sea fish leave the deep sea will detonate himself"", yes, in any other environment, the human body will be vulnerable to ""cannot withstand even a single blow"". Hey, we humans are the creatures born in the surface environment. We are destined to be inseparable from such environment, and it is even more difficult to cross the ""space measured by light years."" The earth is the cradle of humankind and it will surely be our destination and cemetery.Almost all of the Earthian is still bound by gravity, and it is difficult to fly out of it.Humans used to go to the moon with ""The primeval Chemical Rocket,"" but never went to Mars. Most people are trapped in the earth's tiny plot of land, let alone the universe.Although we can now ""observe dozens of billions of light years of the universe"", no matter how influential bigwigs can't leave the earth. They can only be like the common people who feet can't leave the ground. Exhausting the limits of the power of human tech can barely enough landing on the moon, its number can be counted on the fingers of one hand.The natural resources in the universe are inexhaustible, but we can only divide into some hostile factions, scheme against each other, intrigued, mutual suspicion, resorting to deception… excessive competition for such a little bit of unremarkable resource on earth. The human civilization at this stage is still too primitive.I really want to ""strive for the cause of human civilization in the universe all my lifetime"", but now I can only ""work for the sake of making a living and fortune"", such a life is not reconciled.We even have not been able to explore the earth.In terms of crustal exploration, the deepest borehole that our drilled has just reached more than 10,000 meters depth. Our drill bit with difficulty went to the bottom of the crust for humans and took a look at the edge of the mantle. This depth is only equivalent to ""The worm takes a bite of apple peel."" This is why we cannot predict earthquakes because even the ""normal state"" of the crust can only be inferred by indirect evidence, and the judgment of its ""abnormal state"" is even more unreliable.…SummaryIt seems that some of today inventions of ""redoubtable and formidable"" are mostly the advancement of Applied Science, not the progress of Basic Science. The development of personal computers is only consistently integrated and shrinking smaller, supercomputers are always stacking and piled up, naturally, their computing performance is strengthened…But quantitative change is unlikely to trigger a qualitative change. It won't bring us quantum computers.The so-called ""innovative tide and creative spoondrift"" is just something ""in application-level."" Basic theory has been stagnant for a long time, and superstring theory has not progressed for many years. In any case, ""Basic Theory"" is the ""source power"" of human sci and tech development. Tomorrow, we may have some room for growth in the application of tech, but the development of the ""fundamental power"" has not been reformed for a long time!Chier Hu's answer to Has fundamental physics stagnated?Chier Hu's answer to Do you think our technology is primitive?Chier Hu's answer to Why is medical technology so primitive compared to computer technology?Chier Hu's answer to What are some examples showing how underdeveloped or powerless present-day human technology is?",78 followers,Rajan Singh,1.5K,360,25.2M,2019,https://www.quora.com/Is-it-possible-that-humans-can-do-anything-they-think-in-the-future-with-advanced-technologies
2,"100 years from now:Human body100 years from now:Human bodyReproductionMortalityClasses and PopulationFamilySpaceEmotionsPlease tell me what aspect of your life you would like to think of after 100 years if its not mentioned here, and i would write more if i get 100 likes..","5,990 followers",Jens Böttiger,566,2.6K,17.6M,2019,https://www.quora.com/Is-it-possible-that-humans-can-do-anything-they-think-in-the-future-with-advanced-technologies
3,"All species have a range and when that range is filled, those who live there must compete with one another over limited resources.Humans evolved from lowland apes in Africa. When we filled that range some humans created new technologies of clothing, fire and shelter to extend their range. This expanded range is called the frontier. New resources are found in the frontier enriching all. In this envAll species have a range and when that range is filled, those who live there must compete with one another over limited resources.Humans evolved from lowland apes in Africa. When we filled that range some humans created new technologies of clothing, fire and shelter to extend their range. This expanded range is called the frontier. New resources are found in the frontier enriching all. In this environment cooperation is favoured over competition, since cooperation brings more resources from the frontier into the center enriching us all.In the present age our frontier is interplanetary space, and beyond that, interstellar space. Interplanetary space is traverse by chemical rockets. The first large chemical rockets were developed in the 1940s and advanced continuously since. Investment in rocket technology reduces the cost of momentum delivered by rockets. This increases the mass flow per dollar between points where the change in speed is fixed to connect the two places. Thus development follows a well defined arc;* small suborbital payloads — V2 rocket — 1945 — ICBM — converts the entire world into a battlefield, creating mutually assured destruction — bringing world peace and the end of global warfare.At this point serious investment in lowering the cost of momentum delivered by rockets was abandoned. Project funding for atomic rockets was ended, and previously declassified materials were reclassified. Had funding and focus continued apace we would have had* very large interplanetary payloads — Nuclear Pulse Rocket — 1981 — first flights to the planets — development of off world resources, first cities in space — end of poverty, the first post scarcity society.The founding of Space in 2002 resulted in a rocket with a reusable first stage. This dramatically cut the cost of space launch and allowed SpaceX to come to dominate space launch and earn significant profits doing so.* Falcon reusable chemical rocket — dominate space launchIt takes 52 days 16 hours to fly to Pluto at 1/10th gee using photonic thrusters.To perform interstellar trips requires vastly more energy. Yet, that energy is available from the Sun. The way we tap the sun’s energy at the scale needed is by creating an optical machine made of plasma. You see, the refractive index of hot plasmas changes with temperature. So, by projecting a pattern of laser light into the chromosphere to create an optical element that is capable of communicating, computing, generating controlled laser beams, and making copies of itself. So, taking an hour to replicate, projecting a single square ...",UNKNOWN,Ben Y. Zhao,1.2K,1.3K,33.6M,1999,https://www.quora.com/Is-it-possible-that-humans-can-do-anything-they-think-in-the-future-with-advanced-technologies
4,"In 1995, my favourite Elect Engg professor at IITK told our class, 'Cellphones are now being introduced in India. Who is going to use them? Is this technology even relevant to a society like ours?'We know what happened in the next 10-15 years.As an entrepreneur, I have learned the hard way that the most dangerous thing to say is: People will never do 'X'. (E.g., People will never buy glasses online)More than once, I have made such bold predictions only to end up with egg on my face.The truth is that we have no idea how people will behave in the future - how they will shop, eat, date, read, socIn 1995, my favourite Elect Engg professor at IITK told our class, 'Cellphones are now being introduced in India. Who is going to use them? Is this technology even relevant to a society like ours?'We know what happened in the next 10-15 years.As an entrepreneur, I have learned the hard way that the most dangerous thing to say is: People will never do 'X'. (E.g., People will never buy glasses online)More than once, I have made such bold predictions only to end up with egg on my face.The truth is that we have no idea how people will behave in the future - how they will shop, eat, date, read, socialize, or entertain themselves.Once we take a strong point of view, it becomes an ideology and is no longer a hypothesis. We become its proponent and wake up only when the game is over.I will end with a quote from a Yahoo engineer I was talking to in 2006 - 'Gmail has only 5 million users, we (Yahoo Mail) have 30 million. Older people will never switch to Gmail.'Note: It is not my case that you can’t have a point of view on the future of technology. But remember that it is a hypothesis. Look out for data to validate it.",0 followers,Ashok Bishnoi,12.8K,314,7.7M,2019,https://www.quora.com/Is-it-possible-that-humans-can-do-anything-they-think-in-the-future-with-advanced-technologies
5,"No, my friend. If you think that anything is possible in the future, then let me tell you, there are some limits of science.If the future as mentioned in the question, is a few years or decades from now, then most things will still remain unachieved as science is still in a naive state. The only thing I can think of that can be achieved by the time is AI like J.A.R.V.I.S.If the future in the question is meant by a few centuries, then also some things will still remain unachieved.The limits of technology are:No, my friend. If you think that anything is possible in the future, then let me tell you, there are some limits of science.If the future as mentioned in the question, is a few years or decades from now, then most things will still remain unachieved as science is still in a naive state. The only thing I can think of that can be achieved by the time is AI like J.A.R.V.I.S.If the future in the question is meant by a few centuries, then also some things will still remain unachieved.The limits of technology are:Some obvious examples areThe reason then is that it will lead to a unique situation likein reality, no gas can ever be ideal but some gas can behave similarly to ideal under certain conditions.Some basic examples are stem cell treatments, terraforming Mars to make it habitable, etc.",0 followers,Hatice Aslan,570,164,11.7M,2020,https://www.quora.com/Is-it-possible-that-humans-can-do-anything-they-think-in-the-future-with-advanced-technologies
6,"You don’t advance technology as a monolith. Germany is a leader in material science and mechanical engineering.Germany is sub-par in software engineering and in its physical communication infrastructure. This is in part due to persistent cultural wariness of surveillance technologies like social media. People aren’t keen to fund the infrastructure to make mass surveillance easier, and politicians don’t want to be seen as pushing for the capability.Germany also has the capability to advance nuclear technology, but doesn’t due to mass scientific illiteracy among the voting population that falselYou don’t advance technology as a monolith. Germany is a leader in material science and mechanical engineering.Germany is sub-par in software engineering and in its physical communication infrastructure. This is in part due to persistent cultural wariness of surveillance technologies like social media. People aren’t keen to fund the infrastructure to make mass surveillance easier, and politicians don’t want to be seen as pushing for the capability.Germany also has the capability to advance nuclear technology, but doesn’t due to mass scientific illiteracy among the voting population that falsely believes nuclear energy to be more dangerous than fossil fuels due to decades of propaganda by idiots.So no. Germany is not the most technologically advanced country. It could be pretty close, but there are major elements of society who dedicate themselves to making sure that Germany uses inferior technology that kills more people, damages the environment more, costs more money, and will cause the total collapse of Earth’s biosphere due to a runaway greenhouse effect. Mostly in the Green Party. Because radiation from nuclear accidents is apparently scarier than way more people dying of regular pollution constantly and the total annihilation of all life on Earth as the oceans boil away.","246,826 followers",Dushka Zapata,1.5K,8.5K,232.3M,2021,https://www.quora.com/Is-it-possible-that-humans-can-do-anything-they-think-in-the-future-with-advanced-technologies
7,"I feel compelled to answer this question, because I disagree with most of the answers here.The common answer here seems to be: yes it will kill jobs, but only the jobs low on the food chain, and it will create more jobs to at least offset the jobs it does kill.I disagree. I think AI will kill jobs, and over time, AI might kill most “jobs” as we know them. I think that people are somewhat complacent in regard to the economic impact of AI, and will likely be ill-prepared for the changes we have to adapt to in the not-so-distant future.First, let's start with the comparisons to machinery and autoI feel compelled to answer this question, because I disagree with most of the answers here.The common answer here seems to be: yes it will kill jobs, but only the jobs low on the food chain, and it will create more jobs to at least offset the jobs it does kill.I disagree. I think AI will kill jobs, and over time, AI might kill most “jobs” as we know them. I think that people are somewhat complacent in regard to the economic impact of AI, and will likely be ill-prepared for the changes we have to adapt to in the not-so-distant future.First, let's start with the comparisons to machinery and automation. They did indeed put factory workers out of work. In that respect, I agree AI today is similar in many applications, replacing workers who have less specialized skills, perhaps call center operators, office assistants (in a limited extent), and maybe soon, taxi drivers and truck drivers. But I would argue that AI is fundamentally different from machinery or most of the other analogies commonly made when answering this question, because AI is growing and is unlikely to stop growing. It's growing in breadth (of applications and industries), in geographic and economic scope, and in power (it's capacity to address increasingly complex tasks). A more fitting analogy would be machinery in an automobile plant that not only made the parts one day, but then learned how to assemble them the week after, and then how to design cars a year later.I think that there is little that is out of reach for advanced AI of the future. Let's leave the question of the AI singularity alone for now. Instead, I think that deep learning efforts at Google and elsewhere are making AI systems learn faster and faster, with a growing rate of acceleration. Advanced AI can now address increasingly complex tasks including medical diagnosis, stock market trading, weather prediction and human behavioral modeling. Very soon, it will be able to take the place of certain types of teachers, and find a role in education. It can already deal with complex systems in software and mathematics, and seems to be only limited in applications that require interactions with the physical world (sensors are still imperfect), and with people.So without projecting too far into the future, we can ask the question, what jobs will NOT be killed by AI? Jobs that involve labor are already (or soon to be) replaced. Jobs that require logical reasoning are being replaced, albeit at a slower rate. What are the qualities that humans have that cannot be captured by AI? Perhaps creativity, emotional responses? So perhaps researchers in academia will survive longer than most, and artists (though AI stylistic mimicry is already quite impressive and their results enjoyable), and counselors/psychologists/case workers, and decision makers like CEOs who cannot be predictable or error prone. And hopefully software engineers and algorithm designers who develop AI systems.This leaves a very, very small portion of today's jobs intact. Many say: we just need to train people to fill higher level jobs created by AI, e.g. Programmers, ML researchers. But this is no easy feat. The US educational system is struggling to meet the demands created by advanced technology today. This failure is in part responsible for the economic divide plaguing the country today. The challenge of educating the public for a job market that is both decreasing in scope and increasing in complexity, is nothing we've ever faced before.I am far from original in this opinion. But if I had to guess, I would say that AI will put far more people out of work than we can (re)train in time. That will have significant economic repercussions as corporations seeking to minimize cost will do so at the cost of rising unemployment. There will need to be dramatic changes in social policies in order to avert large scale economic disaster, first dramatic rises in minimum wage, then eventually some type of universal income/welfare. It's the kind of change that requires significant leadership in our government, something that seems woefully absent today.","5,360 followers",Valerio Cietto,677,2.4K,9.1M,2017,https://www.quora.com/Is-it-possible-that-humans-can-do-anything-they-think-in-the-future-with-advanced-technologies
8,"Disclaimer: I don’t claim any of the stories to be true.Here, I am sharing 3 bizarre time travel stories—1.John titor, a man from 2036In November 2000, a man named John Titor started answering questions, on the internet, about time-travel.The man claimed that he is from 2036 and said that their world was torn apart because of the war between the US and Russia. Only a few people survived.Now, he had come back into the past to retrieve some items that would help them rebuild society.He specifically asked for a computer—IBM 5100—which was never released to the public and known by only people whoDisclaimer: I don’t claim any of the stories to be true.Here, I am sharing 3 bizarre time travel stories—1.John titor, a man from 2036In November 2000, a man named John Titor started answering questions, on the internet, about time-travel.The man claimed that he is from 2036 and said that their world was torn apart because of the war between the US and Russia. Only a few people survived.Now, he had come back into the past to retrieve some items that would help them rebuild society.He specifically asked for a computer—IBM 5100—which was never released to the public and known by only people who designed it.He was all over the internet for 4 months and then disappeared.2.The mysterious streets of LiverpoolThere are so many time travel stories about Liverpool, and I am sharing this one—In 2011, a woman went to a Mothercare store to buy a gift for her sister. While checking out, her credit card was turned down.She went back home and complained to her mother.And3.The man from a country that never existed.( This is my favorite one )In July 1954, a man came to Tokyo Internation Airport. On the check-in counter, when he gave his passport to be stamped, something strange happened.The country that issued the passport was Taured—a country that never existed.While interrogation, the man told that the country existed between France and Spain. The man knew many languages as well.And later, he disappeared, mysteriously.The story became so popular that a novel was written, a few years later.Source: Google.If you want to know what physics says about time travel—Ashok Bishnoi's answer to What do you know that most people don’t?Thank you very much for your time. I hope you enjoyed it.","74,719 followers",Tiny Nair,776,689,28M,2020,https://www.quora.com/Is-it-possible-that-humans-can-do-anything-they-think-in-the-future-with-advanced-technologies
9,Looking back at what space technologies have achieved is fairly significant:Looking back at what space technologies have achieved is fairly significant:IN THE FUTURE:,98 followers,Kumar Harshit,633,182,3.5M,2022,https://www.quora.com/Is-it-possible-that-humans-can-do-anything-they-think-in-the-future-with-advanced-technologies
