,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"Dear Friend,Very, very!Jews from all around the world have been immigrating to Israel since 1948. Jews have been at the forefront of science, technology, medicine, inventions, the arts, economics and social issues for the last 150 years. So, Israel today, has the talent, the concentration and the genetic presence to give Israel;the Jewish Country -the best input, from the best of science and technology.Israel is a Western nation. It is a free economy, a democracy and has many companies that have serious R&D units.2/3 of all households have internet, all businesses have high-speed internet, theDear Friend,Very, very!Jews from all around the world have been immigrating to Israel since 1948. Jews have been at the forefront of science, technology, medicine, inventions, the arts, economics and social issues for the last 150 years. So, Israel today, has the talent, the concentration and the genetic presence to give Israel;the Jewish Country -the best input, from the best of science and technology.Israel is a Western nation. It is a free economy, a democracy and has many companies that have serious R&D units.2/3 of all households have internet, all businesses have high-speed internet, the telephone network is excellent, and newFor obvious reasons the Military industries are very advance and support our High-Tech Army. We have portable computers with most field-companies, drones overhead, the latest jets in the air and our satellites in the sky.Our tanks are technological wonders. The technology for tanks to fire, at a pin-point target while on the move-at 50 Km/h is made and used in Israel.We have robot boats, tunnel -destroying technology and face-recognition cameras in most ‘hot-spots’.The technology to shoot down enemy rockets-while in the air-over the enemy side of the fence is made in Israel and well applied.Our computerized and radarized anti-‘car-crash’ system is now sold all around the world.In medicine, We have the latest technologies and we have developed many of them.The simple facts that Google, and many other high-tech companies have R&D centers in Israel —and that the second ‘Silicon Valley’ concept is found in Israel-is a reflection of ‘advanced-technologically’ Israel.…and the local joke: “ Why don’t they move theIsraelThe acute distance between the scientific/technological Israel and all her Arab neighbors…is astounding. Many Arab nations are still living in the 18th century while Israel has a firm footprint in the 21st century.","30,687 followers",Noam Kaiser,1.3K,3.5K,29.6M,2018,https://www.quora.com/How-advanced-is-Israeli-technology
1,"Thanks for the A2A.In some areas, like military drones, irrigation, biotechnology and computer software / hardware, Israel rubs shoulders with the top dogs, worldwide.In terms of technological startups, Israel is the word leader (per capita) and 2nd place (sheer numbers), after the US (which has a population ~50 times larger). This same trend is mirrored in NASDAQ.For more information, read the book: Start-Up Nation: The Story of Israel's Economic Miracle","5,990 followers",Jens Böttiger,566,2.6K,17.6M,2018,https://www.quora.com/How-advanced-is-Israeli-technology
2,"We are a small country without a lot of natural resources or room for agriculture. Our best natural resource is brain power. Not because we are smarter than anyone else, but just because a young person who wants to get ahead in life and have a career will find that the best way to do that is to go to university and study, and in todays’ world technology is the most profitable thing to study.The army too is a force for progress, since technology is necessary for our survival. Iron Dome is a clear example of that.","68,810 followers",Kanthaswamy Balasubramaniam,898,17.3K,413.8M,1995,https://www.quora.com/How-advanced-is-Israeli-technology
3,"Science and technology in Israel is one of the country's most developed sectors. Israel spent 4.2% of its gross domestic product (GDP) on civil research and development in 2013, one of the highest ratios in the world. Israel ranks fifth among the most innovative countries in the Bloomberg Innovation Index. It ranks thirteenth in the world for scientific output as measured by the number of scientific publications per million citizens. In 2014, Israel's share of scientific articles published worldwide (0.9%) was much higher than its share of the global population (0.1%). It also has one of the hScience and technology in Israel is one of the country's most developed sectors. Israel spent 4.2% of its gross domestic product (GDP) on civil research and development in 2013, one of the highest ratios in the world. Israel ranks fifth among the most innovative countries in the Bloomberg Innovation Index. It ranks thirteenth in the world for scientific output as measured by the number of scientific publications per million citizens. In 2014, Israel's share of scientific articles published worldwide (0.9%) was much higher than its share of the global population (0.1%). It also has one of the highest per capita rates of filed patents.Israel counts 140 scientists and technicians per 10,000 employees, one of the highest ratios in the world. In comparison, there are 85 per 10,000 in the United States and 83 per 10,000 in Japan. In 2012, Israel counted 8,337 full-time equivalent researchers per million inhabitants. This compares with 3,984 in the USA, 6,533 in the Republic of Korea and 5,195 in Japan. Israel's high technology industry has benefited from both the country's skilled workforce and the strong presence of foreign high-tech firms and research centres.",10 followers,Paul Rodgers,1K,14.6K,11.5M,2017,https://www.quora.com/How-advanced-is-Israeli-technology
4,"Kubernetes solves a major business problem for Google… they fucked up their cloud strategy and now they have to fix it.DISCLAIMER: I have not worked for Google since April 2013.Google could have jumped into the Cloud business as early at 2008. I say this because that’s when I personally asked Sergey about selling the hardware we built for the Google data centers and he replied that he’d rather sell access to our data centers than the machines themselves.Therefore, Sergey had the idea for something like GCloud or AWS that early but they never executed on it.AWS was first to do cloud computing iKubernetes solves a major business problem for Google… they fucked up their cloud strategy and now they have to fix it.DISCLAIMER: I have not worked for Google since April 2013.Google could have jumped into the Cloud business as early at 2008. I say this because that’s when I personally asked Sergey about selling the hardware we built for the Google data centers and he replied that he’d rather sell access to our data centers than the machines themselves.Therefore, Sergey had the idea for something like GCloud or AWS that early but they never executed on it.AWS was first to do cloud computing in a very big way, and that gave them an advantage. Everyone was writing code that locked them into the AWS way of doing things. This “lock-in” effect is very powerful.So how does one break the “lock-in” effect that is helping AWS retain their market share? Find a way to make it easy for applications to be portable.Containers make applications portable between clouds. Therefore, anything Google can do to help people migrate to containers hurts AWS and helps Google, Azure, and all other companies that are late to the game.Kubernetes lowers the barrier to entry, and results in applications/services that are portable between on-prem installations, GCloud, Azure, and anyone else offering k8s-as-a-service. While this may hurt Google a little (because it makes it easy to leave Google Cloud) it helps them by much more (because it makes it easier to move to Google Cloud).This also helps Azure, who was also late to the game. You’ll notice that Microsoft has been putting a huge amount of effort into Kubernetes for the same reasons.",UNKNOWN,Thomas A. Limoncelli,2.9K,78,579.7K,2018,https://www.quora.com/How-advanced-is-Israeli-technology
5,"Google doesn’t sell software, by and large (there are a couple of exceptions).Google sells services, and the key service here is Google Cloud.If you’re going to run software on Google infrastructure, though, you need compatible software, and you need to be able to build it easily.Kubernetes is a way to build software that is more compatible with Google’s Cloud infrastructure. It’s useful for other things too, but the main point for Google is making Compute Engine more usable.TensorFlow is the support libraries for Google’s machine learning infrastructure.Note that the advertising business is nGoogle doesn’t sell software, by and large (there are a couple of exceptions).Google sells services, and the key service here is Google Cloud.If you’re going to run software on Google infrastructure, though, you need compatible software, and you need to be able to build it easily.Kubernetes is a way to build software that is more compatible with Google’s Cloud infrastructure. It’s useful for other things too, but the main point for Google is making Compute Engine more usable.TensorFlow is the support libraries for Google’s machine learning infrastructure.Note that the advertising business is not an exception; Google there is selling the service of delivering advertisments to potential customers. And note what is being sold: ad impressions. Not customer data.",1 follower,Soham S,751,418,2.1M,2019,https://www.quora.com/How-advanced-is-Israeli-technology
6,"Well, Google basically want to build a developers community around the Google ecosystem. This is more easily done if they open-source their basic tools.If you consider also that their main competitors also have comparable machine-learning platforms (Amazon made public their ML school a couple of weeks ago, Facebook also offered public ML-development tools), then to attract developers with open GooWell, Google basically want to build a developers community around the Google ecosystem. This is more easily done if they open-source their basic tools.If you consider also that their main competitors also have comparable machine-learning platforms (Amazon made public their ML school a couple of weeks ago, Facebook also offered public ML-development tools), then to attract developers with open Google’s tools is a no-brainer. Google’s strategy has always been around their ecosystem, and now that they put ML and AI on the forefront, to make a push for leveraging their ML tools is a must.The cross-development of platforms, even using elements of open products made by competitors, is not something new to the IT gia...","129,190 followers",Jessica Su,646,1.5K,49.8M,2019,https://www.quora.com/How-advanced-is-Israeli-technology
7,"Web Technologies used to develop {Paytm6.1 Embedded CSS6.2Inline CSS6.3 Cookies expiring in hours6.4 Non-HttpOnly Cookies6.5 Non-Secure Cookies6.6 Gzip Compression6.7 Weak ETag6.8 HTTP Strict Transport Security7. SSL Certificate Authority-Geo Trust8. Web Servers- Nginx , Node.js9. Web hosting Provider - Amazon",0 followers,Bryan Williams,900,647,1.8M,2016,https://www.quora.com/How-advanced-is-Israeli-technology
8,Technologies used by Paytm:-Server-side LanguagesWeb ServersWeb HostingSSL Certificate AuthoritiesTraffic Analysis ToolsAdvertising NetworksSite ElementsMarkup LanguagesImage File Formats,198 followers,Bertrand Mollinier Toublet,975,164,1.1M,2021,https://www.quora.com/How-advanced-is-Israeli-technology
9,technologies used:phpnode jsangular jsexpress jsreact jswebcollage ecommerce - product content management systemmostly they are using javascript libraries…hosted their site in amazon cloud server in singapore location.,"56,375 followers",Charlie Cheever,5.9K,1.5K,9.4M,2017,https://www.quora.com/How-advanced-is-Israeli-technology
