,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"Are the survival aspects from the movie ""The Martian"" possible with our current and near upcoming technology?Well, if Neil DeGrasse Tyson doesn’t see major flaws in the movie, except for some plot holes to make it more dramatic - well, I don’t think that there are any mayor ones either.There is a challenge to get all this stuff to Mars and properly place it there, but other than that - yes, the survival seems plausible.The answer is therefore - yes.",10 followers,Andrew Forrest,2.3K,6.2K,16.8M,2021,https://www.quora.com/Are-the-survival-aspects-from-the-movie-The-Martian-possible-with-our-current-and-near-upcoming-technology
1,"Like can you grow potatoes in your own shit and survive? Yes.Most everything except the severity of the storm, and the gravity was accurate in that movie. Mars has a very thin atmosphere, I can fart harder than it blows",3 followers,Mark Bradford,12.8K,579,2.5M,2021,https://www.quora.com/Are-the-survival-aspects-from-the-movie-The-Martian-possible-with-our-current-and-near-upcoming-technology
2,"There is the plausible science (using rocket fuel as a source for water) and the downright impossible fiction (Mars sandstorms are not strong enough to cause damage). They’re more like gentle breezes.The real issue is can Martian soil grow potatoes. As far as we know, the soil on Mars doesn’t have any organisms or micronutrients to support growth of potatoes.Plants need five things in order to groThere is the plausible science (using rocket fuel as a source for water) and the downright impossible fiction (Mars sandstorms are not strong enough to cause damage). They’re more like gentle breezes.The real issue is can Martian soil grow potatoes. As far as we know, the soil on Mars doesn’t have any organisms or micronutrients to support growth of potatoes.Plants need five things in order to grow: sunlight, proper temperature, moisture, air, and nutrients. These five things are provided by the natural or artificial environments where the plants live. Some ...",UNKNOWN,Robert Frost,3K,9.4K,195.6M,2021,https://www.quora.com/Are-the-survival-aspects-from-the-movie-The-Martian-possible-with-our-current-and-near-upcoming-technology
3,"If a person was left on Mars, would NASA really expend that many resources to bring them home, like in the movie The Martian?Sorry to say, but it all boils down to money. If NASA have the funding, they will do what ever it takes to rescue a stranded astronaut home. The question is, do they get the money?I actually think that such a rescue attempt would be undertaken because Congress would vote in the funds like a shot. Consider this, normally politics works on the emotional response of the public, which politicians are very well aware of. Politicians normally leverage fear as the great manipulIf a person was left on Mars, would NASA really expend that many resources to bring them home, like in the movie The Martian?Sorry to say, but it all boils down to money. If NASA have the funding, they will do what ever it takes to rescue a stranded astronaut home. The question is, do they get the money?I actually think that such a rescue attempt would be undertaken because Congress would vote in the funds like a shot. Consider this, normally politics works on the emotional response of the public, which politicians are very well aware of. Politicians normally leverage fear as the great manipulator to get what they want, but how many would sacrifice the opportunity to be seen as a great humanitarian and rescuer of stranded heroes?The funding required for a rescue would be approved overnight and NASA would be gleefully working on how they could solve this fascinating new problem, and expand their capabilities. Saving the actual person would be a fantastic benefit, but the real perceived benefit would be the expanded resources and new equipment and knowledge.This is assuming of course that the rescue was technically possible in the first place. Everyone still has to play by the laws of physics, no matter what the politics.",4 followers,Dan Bradbury,695,21.7K,235.6M,2020,https://www.quora.com/Are-the-survival-aspects-from-the-movie-The-Martian-possible-with-our-current-and-near-upcoming-technology
4,"We are nowhere near it.Nowhere. Not even slightly.An exoskeleton that allows the user to have greater strength for lifting in specific circumstances? Yes. But not a suit. A suit that allows you to breathe? Sure, with GIANT tanks attached to it, for a couple hours.Let’s break down what the suit is and why we can’t have nice things… yet. (and I’m not even going to use the new nano particle suit, just the one from Iron Man I - the very first movie, the basic suit).Fully enclosed suit:We are nowhere near it.Nowhere. Not even slightly.An exoskeleton that allows the user to have greater strength for lifting in specific circumstances? Yes. But not a suit. A suit that allows you to breathe? Sure, with GIANT tanks attached to it, for a couple hours.Let’s break down what the suit is and why we can’t have nice things… yet. (and I’m not even going to use the new nano particle suit, just the one from Iron Man I - the very first movie, the basic suit).Fully enclosed suit:Self contained:Tiny Power Source:Inertia Dampening:Recycling:Strength actuators:Mind Interface:The suit is slow, and easily overcome by attackers if you manipulate it any other way thanRepulsorsAIExotic materials:Actual Holographic displays:As you see any ONE of these inventions would revolutionize its industry and change our lives for the better, but you need ALL of them to replicate his suit. You need the actuators to give it the stretch but the suit would fall apart from stress so you need the exotic materials but then you need to power it so you need a power source that generates enough power in a tiny space that doesn’t kill the wearer with radiation and heat, but you can’t fly unless you have repulsors and then you can’t control it because you don’t have the mind interface, but then you are limited in what you can do unless you have the most advanced and complete and benign AI installed but you can’t do that unless you have the computing power that is insanely powerful in a tiny space and none of that matters because a couple hits from physical attacks would turn your body and brain to jelly from the outside shocks so you need electronic inertial dampeners that would put the Enterprise to shame.And that’s why we can’t have nice things.PS - I’m sure I missed something. :)","15,677 followers",Sarthak Raj Baral,742,550,66M,2018,https://www.quora.com/Are-the-survival-aspects-from-the-movie-The-Martian-possible-with-our-current-and-near-upcoming-technology
5,"Not in detail. As Andy Weir, the author, has freely admitted, the storm which sets up original situation where Mark Watney is unknowingly marooned on Mars, was not realistic. The Martian atmosphere is far too thin for a storm to force an unwanted launch in the manner shown. The rest is as realistic as a good engineer could make it. But only one, and there have been numerous criticisms of aspects of what is portrayed. Which is only to be expected when hundreds of highly skilled engineers criticise one, however good that one may be.",0 followers,Nicole Kane,2.8K,889,8.4M,2017,https://www.quora.com/Are-the-survival-aspects-from-the-movie-The-Martian-possible-with-our-current-and-near-upcoming-technology
6,Augmented reality -,"16,153 followers",Ethan Hein,7.9K,4.1K,12.6M,2015,https://www.quora.com/Are-the-survival-aspects-from-the-movie-The-Martian-possible-with-our-current-and-near-upcoming-technology
7,"Voice conversion (Wearable Gadget),",956 followers,Fabio Seixas,24.5K,0,0,2015,https://www.quora.com/Are-the-survival-aspects-from-the-movie-The-Martian-possible-with-our-current-and-near-upcoming-technology
8,"Yes, Twitter is the greatest technological innovation ever. To heck with fire, flint axes, the bow and arrow, fishing hooks and nets, agriculture, the lever, the inclined plane, the arch, metallurgy, carpentry, electricity, plumbing, radio, the transistor, liquid crystal displays, packet-switching networks, cell phones, the Internet protocols, and the web browser.","2,115 followers",Pavithran Subbiah,698,110,3.6M,2013,https://www.quora.com/Are-the-survival-aspects-from-the-movie-The-Martian-possible-with-our-current-and-near-upcoming-technology
9,"Nanotechnology, but in a really cool way.You remember the microbots in Big Hero 6, right? Well, unfortunately, those microbots are impossible, but there is a similar technology that’s being developed in real life.The idea is to build tiny replicators that can create more of themselves, like a sort of super bacteria that never stops replicating. Such a technology would be“…the first replicator assembles a copy in one thousand seconds, the two replicators then build two more in the next thousand seconds, the four build another four . . in less than two days, theyNanotechnology, but in a really cool way.You remember the microbots in Big Hero 6, right? Well, unfortunately, those microbots are impossible, but there is a similar technology that’s being developed in real life.The idea is to build tiny replicators that can create more of themselves, like a sort of super bacteria that never stops replicating. Such a technology would be“…the first replicator assembles a copy in one thousand seconds, the two replicators then build two more in the next thousand seconds, the four build another four . . in less than two days, they would outweigh the Earth; in another four hours, they would exceed the mass of the Sun and all the planets combined …”Of course, self-replicators require materials, so they aren’t going to spread through space or anything. But they would have an abundance of material on Earth, especially of carbon, which would likely be the building blocks of such an assemblers. If you were carrying a jar of them and tripped and they spilled out, and they had no limit, they would quickly devour the entire earth with no way of stopping them.But here is where things get interesting: These tiny robots would have the ability to construct molecules from atoms, giving them the ability to produce amazing materials like graphene, cubes of apple, and even brain material.With advanced nanotechnology in the form of self-replicators, the entire world would experience a revolution. Think for a second about what wouldn’t change in the face of machines that can produceProduction jobs would cease. The price of every item ever created would be lowered massively. Supercomputers and experiments regarding brain material would become almost commonplace. Terraforming other planets would take years if not months. And all of this is actuallyThere is a lot of power contained within those tiny machines.",UNKNOWN,Shivani Nalkar,26.7K,133,1.8M,2017,https://www.quora.com/Are-the-survival-aspects-from-the-movie-The-Martian-possible-with-our-current-and-near-upcoming-technology
10,The Aero chocolate bar from Nestlé.Think about it. They are selling you less chocolate per cubic inch than a regular chocolate bar because of the bubbles and charging you more money whilst promoting a more pleasant tasting experience.The Aero chocolate bar from Nestlé.Think about it. They are selling you less chocolate per cubic inch than a regular chocolate bar because of the bubbles and charging you more money whilst promoting a more pleasant tasting experience.,"14,230 followers",Saran Udayakumar,2.3K,1K,29.3M,2017,https://www.quora.com/Are-the-survival-aspects-from-the-movie-The-Martian-possible-with-our-current-and-near-upcoming-technology
