,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"In a Teller-Ulam type device, a small primary nuclear explosive is placed inside a Hohlraum (cavity). The primary, when it detonates, first begins to radiate X-rays from its surface, with an energy on the order of 20 keV, corresponding to a temperature of about 200,000,000 K, into the Hohlraum, which is filled with some low-Z material, typically said to be some sort of plastic foam holding the other components of the bomb in place.The low-Z material is very quickly rendered into fully ionized plasma at about the temperature of the X-rays from the primary.The secondary, which contains the fusioIn a Teller-Ulam type device, a small primary nuclear explosive is placed inside a Hohlraum (cavity). The primary, when it detonates, first begins to radiate X-rays from its surface, with an energy on the order of 20 keV, corresponding to a temperature of about 200,000,000 K, into the Hohlraum, which is filled with some low-Z material, typically said to be some sort of plastic foam holding the other components of the bomb in place.The low-Z material is very quickly rendered into fully ionized plasma at about the temperature of the X-rays from the primary.The secondary, which contains the fusion fuel, is surrounded by a tamper of high-Z material, and the walls of the Hohlraum are composed of a large mass of some high-Z material. Suddenly the walls of the cavity and the tamper are in contact with fully ionized plasma at 200,000,000 degrees. X-rays of such energies are sufficient to partially ionize and impart significant momentum to atoms of the high-Z material, typically lead or uranium, easily tearing the ionized atoms away from the material. As a result atoms are rapidly ablated from all of the surfaces of high-Z material that are exposed to the plasma, causing rapid jets of material to enter the plasma.At the same time a tremendous amount of momentum is transferred in the opposite direction, causing huge pressure. This compresses the secondary enormously and also begins to cause the walls of the Hohlraum to expand outwards.The compression is very, very fast and it generates tremendous heat and pressure in the fusion fuel, which then satisfies the Lawson criterion, and begins to fuse rapidly, releasing copious fast neutrons as well as much more heat. These fast neutrons can be used to cause fission of uranium included as the high-Z tamper or in the core of the secondary. This greatly increases the energy yield.Eventually the Hohlraum expands too much, and the temperature and pressure both drop as it expands. So finally the fusion cuts off. Then, finally, the fireball reaches the outer skin of the bomb. Everything is vaporized, and the development of the fireball in the atmosphere continues in a very complex manner.The fission primary produces a very efficient compression of the fusion fuel which heats it and makes it denser. That is the basic mechanism that starts the fusion reaction. That’s why it is called a thermonuclear weapon.","220,637 followers",Franklin Veaux,823,47.3K,783.1M,2018,https://www.quora.com/Is-hydrogen-bomb-controlled-or-uncontrolled-fusion-reaction
1,"The simple answer is that there are two processes for releasing the energy of the nucleus of the atom, fission and fusion. Fission means tearing apart, and fusion means pressing together. The heaviest atoms, Uranium and Plutonium are split through fission to release energy, and the lightest atoms, specifically Hydrogen, are fused together to release energy. Therefore, the fusion weapon which uses Hydrogen for it’s fusible element, is called the hydrogen bomb.",UNKNOWN,Viktor T. Toth,1.8K,8.6K,115.5M,2018,https://www.quora.com/Is-hydrogen-bomb-controlled-or-uncontrolled-fusion-reaction
2,"It is widely suggested that there are two types of fusion —Are there in reality two types of fusion?It is widely perceived that that there is a category of uncontrolled nuclear fusion where vast amount of energy are released in a manner that so far mankind has mostly used for causing destruction — the hydrogen bomb is an example. The majority of people today consider “uncontrolled nuclear fusion” as something that cannot be used for constructive purposes.It is widely perceivedIt is widely suggested that there are two types of fusion —Are there in reality two types of fusion?It is widely perceived that that there is a category of uncontrolled nuclear fusion where vast amount of energy are released in a manner that so far mankind has mostly used for causing destruction — the hydrogen bomb is an example. The majority of people today consider “uncontrolled nuclear fusion” as something that cannot be used for constructive purposes.It is widely perceived that in controlled nuclear fusion, the vast energy of fusion reactions is released steadily and smoothly so it can be used for peaceful purposes, say, in continuously burning Magnetic Confinement fusion reactors like the international ITER experiment and the planned follow on DEMO Magnetic Confinement demonstration power plant that is expected to one day produce commercial electricity.But is there really a difference (or is it just a difference in perception?)The reality is that the distinction between controlled and uncontrolled fusion is an artificial one devised by early fusion project managers at the Atomic Energy Commission during the mid-1950s during the height of the cold war in an effort to try to win over greater public support for their peaceful fusion reactor projects. AEC managers knew that the public deeply feared the newly invented H-bomb fusion weapons and that some market stratagem was needed to distinguish and separate in the public’s mind explosive H-bombs that they knew the public feared and the peaceful fusion reactors which they wanted to acquire the public’s funding support for. Early politically savvy AEC fusion program managers hit on the idea that we can propose the existence of two different types of fusion (controlled and uncontrolled) when in fact there is just fusion and depending on the specific fusion conditions and the amount of fusion fuel used, will produce a more or less rapid fusion burn and release of energy.Even in thermonuclear weapons, fusion actually produces a rapid thermonuclear burn of plasma versus a neutron driven exponentially increasing chain reaction as in the case of nuclear fission.While the density of the plasma and the smoothness and the time of release of energy from fusion may be different, the fusion reactions (Deuterium Tritium or Deuterium-Deuterium) are all the same and the waste products produced (helium and neutrons) are also all the same.Inertial Confinement Fusion produces fusion power in a series of discrete small controlled controlled bursts of fusion energy. Magnetic Confinement fusion devices like tokamaks attempt to produce smooth controlled thermonuclear burns of plasma, but in reality, no tokamak device has operated producing near to engineered power for more than about five seconds before the plasma containment is lost and the fusion device has to be shut down. Today’s Tokamaks including ITER typically employ a electrical transformer or solenoid to produce an intense plasma current that heats the plasma to fusion conditions. Use of such a transformer drive limits the operation of smooth burning tokamaks to periods of no more than a few hundred seconds or less - even in the very best case.So while the marketing spin is that Inertial Confinement Fusion experiments that produce fusion power in a series of short intense controlled bursts are BAD (explosive – nasty-dangerous), the reality is that ICF fusion can be just as safe and reliable as smooth burning MCF fusion experiments that in reality actually produce power in irregular pulses of unpredictable length of not more than a few hundred seconds in length (best case).","220,637 followers",Franklin Veaux,1.6K,47.3K,783.1M,2019,https://www.quora.com/Is-hydrogen-bomb-controlled-or-uncontrolled-fusion-reaction
3,"If you look at the numbers, Nuclear is safe and clean, in comparison to other power sources.Nothing is absolutely safe or absolutely cleanHowever, Wind and Solar are intermittent sources- so you need massive storage or grid capacity to back them up.A good capacity factor for Solar is 25% of nameplate capacity- if you want to provide 1 MW 24 hours a day, you need to build 4 MW nameplate capacity, so you generate enough excess when the sun shines.Wind can get up to 33% name plate capacity, so your 1MW always on needs 3 MW installed.Once you allow for that, Wind, Solar and Nuclear all come out veIf you look at the numbers, Nuclear is safe and clean, in comparison to other power sources.Nothing is absolutely safe or absolutely cleanHowever, Wind and Solar are intermittent sources- so you need massive storage or grid capacity to back them up.A good capacity factor for Solar is 25% of nameplate capacity- if you want to provide 1 MW 24 hours a day, you need to build 4 MW nameplate capacity, so you generate enough excess when the sun shines.Wind can get up to 33% name plate capacity, so your 1MW always on needs 3 MW installed.Once you allow for that, Wind, Solar and Nuclear all come out very similar in terms of safety.If your grid backup for your wind or Solar is say, Natural Gas, it wrecks your average green and safety ratings.As for radioactivity, that from Nuclear power is well contained. Many coal deposits contain lots of Uranium and Thorium, so are weakly radioactive- and burning the coal liberates that. Natural gas traps are Radon traps.In the month when Fukishima melted down, Japan got more radioactivity from China burning coal than it did from the meltdown.",0 followers,Joey Ortiz,17.5K,674,1.3M,2021,https://www.quora.com/Is-hydrogen-bomb-controlled-or-uncontrolled-fusion-reaction
4,"Pretty much. When it does the rarely unsafe thing, it is significant, but that really doesn’t happen too frequently.The main problem is that it’s expensive, and nobody wants to pay more for it, or have their taxes go to subsidies that paper over the high cost.Some amount of nuclear is probably reasonable to mitigate global warming, but it’s expensive and slow to come online. There hasn’t been a new full-size project get started and reach operation in the US since Three Mile Island in 1979.It gives financial people the willies because of the schedules and cost overruns.",453 followers,Graham Ross Leonard Cowan,12.5K,5.3K,2.2M,2021,https://www.quora.com/Is-hydrogen-bomb-controlled-or-uncontrolled-fusion-reaction
5,"I like to compare nuclear energy to your toilet, but that's not a bad thing, most of us decide to have toilets despite a few negatives.For years we just threw our waste into the street, or rivers, or had a big trench at the edge of the village. Our waste was all around us and impacted daily life, not only the smell but also the health impacts. That's like traditional fossil fuels, they are easy but dirty and smelly.Then someone came along with the of the toilet, or how I view nuclear. The risk sounds higher. Previously you were doing your smelly business on the edge of the village, now you areI like to compare nuclear energy to your toilet, but that's not a bad thing, most of us decide to have toilets despite a few negatives.For years we just threw our waste into the street, or rivers, or had a big trench at the edge of the village. Our waste was all around us and impacted daily life, not only the smell but also the health impacts. That's like traditional fossil fuels, they are easy but dirty and smelly.Then someone came along with the of the toilet, or how I view nuclear. The risk sounds higher. Previously you were doing your smelly business on the edge of the village, now you are saying to bring it into the house? That could go wrong. You could end up with shit everywhere, but for 99.9999% of people that doesn't happen because toilets are well made and people operate them properly. If you try and put rubbish into the toilet you will have problems but otherwise you will be fine.Now I'm not saying the toilet is completely clean, I wouldn't put my hands in the toilet bowl, and I wouldn't go for a swim in a spent fuel pool, but neither is likely to do you too much damage.A toilet doesn't get rid of the waste it just moves it somewhere else, safely. It doesn't make it safe, but it does allow that to happen at a sewage plant. If it just dumped it straight into my local river that could be a problem, but it doesn't, it manages it. Nuclear plants also still have hazardous waste, but again at least it can be stored and managed safely.Toilets arent the cleanest thing in the world, I wouldn't really want one in the middle of my kitchen, but as long as they and their outputs are managed properly then I'd far prefer to have it than the alternatives.",67 followers,Chris Graham,6.3K,2K,4M,2021,https://www.quora.com/Is-hydrogen-bomb-controlled-or-uncontrolled-fusion-reaction
6,"I don’t think it is. It can also be used to produce nuclear weapons. Thorium is a better option. But I think, thankfully, it could be a somewhat academic question. Solar and wind are becoming so cheap that they can now compete with coal. And the old argument about they aren’t always available is mitigated somewhat by the advancement of cheap Lithium batteries, thanks to Tesla etc.But the elephant in the room, the knockout blow for nuclear, is nuclear fusion reactors. These have been promised forJeff Brown emailI don’t think it is. It can also be used to produce nuclear weapons. Thorium is a better option. But I think, thankfully, it could be a somewhat academic question. Solar and wind are becoming so cheap that they can now compete with coal. And the old argument about they aren’t always available is mitigated somewhat by the advancement of cheap Lithium batteries, thanks to Tesla etc.But the elephant in the room, the knockout blow for nuclear, is nuclear fusion reactors. These have been promised forJeff Brown email I received:Economical clean energy is less than five years away…As regular readers know, I have been tracking the rise of nuclear fusion technology very closely. And one of my favorite companies in the space, Commonwealth Fusion Systems (CFS), just made a big-time announcement.CFS is building a 47-acre research and manufacturing facility just west of Boston. The facility will operate at the location of the old Army post Fort Devens, which is now an economic development zone. That means CFS is getting some tax incentives to build there. It’s a smart move.As a reminder, nuclear fusion is essentially the power of the Sun. It involves taking two separate nuclei and combining them to form a new nucleus. This produces an enormous amount of energy. And it is 100% clean.Unlike nuclearCFS is pursuing the classic tokamak design for its nuclear fusion reactors. We talked about this designThe key to CFS’s approach to its reactor has been through the development of new superconductors that enable advanced magnet technology. This is necessary to control the super-hot plasma in the reactor, causing hydrogen atoms to fuse and release energy.Commonwealth Fusion Systems’ Tokamak ReactorSource: Commonwealth Fusion SystemsCFS believes that this technology will enable compact fusion reactors small enough to fit inside a small room. Yet these reactors will produce enough energy to power 100,000 homes each.We’re talking about a decentralized, clean- energy power grid with zero carbon emissions. That’s the vision.So this is one of the most exciting projects in the nuclear fusion space.And it is very well funded. CFS has raised over $250 million to date, and it will have no problem getting additional funding in the private markets right now. Clean energy is such a hot space right now, and CFS has a clear road map to develop a nuclear fusion reactor.And get this – the new facility is being built right now. CFS expects to have a full-scale demonstration of its new magnet technology by summer. We are just months away.And the company is in a full sprint right now to go from demo to final product. To that end, CFS is doubling the size of its team from 150 to 300 employees. That will put the company on track to potentially have a fully functional nuclear fusion reactor by 2025.That means that the first demonstrations of utility-scale, economical clean energy are less than five years away. I can’t overstate how important this is.And this is why the venture capital and private equity communities are so excited. They won’t have to wait 20 years for a return. We are finally within a relatively short window from an investment perspective.Nuclear fusion is how we get away from burning fossil fuels without sacrificing our ability to provide for the power needs of everybody on the planet.Rather than poking around at the edges and making small contributions to baseload energy generation, nuclear fusion can literally provide for 100% of the world’s need for electricity","4,773 followers",Fergus Mason,6.5K,6.6K,28M,2021,https://www.quora.com/Is-nuclear-really-safe-and-clean-I-am-genuinely-curious
7,"This is (or was) the Diablo Canyon Nuclear Power Plant on the coast of central California near San Luis Obispo and Avila.It powers almostSee the blue pools in the background? Let’s take a closer look.See those cylinder looking things the size of cars? Let’s take a closer look.These areThis is (or was) the Diablo Canyon Nuclear Power Plant on the coast of central California near San Luis Obispo and Avila.It powers almostSee the blue pools in the background? Let’s take a closer look.See those cylinder looking things the size of cars? Let’s take a closer look.These areLet’s look inside.These are designed to withstand explosions, earthquakes, drops from great heights, floods, you name it. They are incredibly heavy and incredibly strong.These casks can be loaded with fuel five years after it has cooled off enough sitting in a pool. A water pool. This one.By cool off, I mean they come out of the reactor literally thermally hot they are so radioactive. But after five years, they are cool enough to put in these gigantic trashcans.Where do the dry casks go now? It was supposed to be Yucca Mountain. It will be some sort of geological storage, stored in such a way the geologists’ and engineers’ models say it will be safe for thousands of years (still cooling all that time).This is all a challenge. However it is a challenge the nuclear industry has fully paid for, internalizing all the costs of this management, and fully accounting for every becquerel (roughly a bite of a banana) of radiation. This is in part because radioactivity is extremely easy to measure andQuantitativelyHowever, currently it is extremely expensive to build nuclear plants (when historically, it was very easy), in part thanks to regulatory inefficiencies and financial risks associated with an ever-increasing list of regulatory requirements.Nuclear faces harsh challenges, but managing waste has largely been solved.If you are curious about nuclear energy, or even concerned, I suggest you contact your nearest nuclear power station and take a tour. These are some of the most incredible engineering marvels humanity has constructed, and twenty years from now they might be regulated to oblivion. This particular power plant was beautiful to visit. A dozen miles of prime California coastline off-limits to development, teeming with wildlife and natural beauty, and a relatively tiny power plant producing prodigious amounts of clean power, literally saving the world.",32 followers,Don Bishop,1.7K,1.1K,1.3M,2020,https://www.quora.com/Is-nuclear-really-safe-and-clean-I-am-genuinely-curious
8,"Why would nuclear power be considered clean, considering all the waste?Because “all the waste” is this:That’s a spent CANDU fuel bundle, one rod from such a bundle, and one UOIf its last day of service was ten years ago, you could pick it up now, briefly, without harm. The dose rate at 1 metre is 370 millisievert per hour.Had it not tarnished itself in our service, 13000 MMBTU ofWhy would nuclear power be considered clean, considering all the waste?Because “all the waste” is this:That’s a spent CANDU fuel bundle, one rod from such a bundle, and one UOIf its last day of service was ten years ago, you could pick it up now, briefly, without harm. The dose rate at 1 metre is 370 millisievert per hour.Had it not tarnished itself in our service, 13000 MMBTU of natural gas might have provided the same heat. That much gas costs $40,000, including a share for government, typically 20 percent, of $8000. When new and shiny, the bundle contained 20 kg of unenriched uranium, about $1400 worth.Search my answers:","29,974 followers",Tomaž Vargazon,6.8K,7.7K,249.9M,2021,https://www.quora.com/Is-nuclear-really-safe-and-clean-I-am-genuinely-curious
9,"W87 Nuclear WarheadWe knew how to build a hydrogen bomb that would fit in a steamer trunk that would destroy a city like New York or Tokyo that didn’t use a fission bomb and cost less than $5 million in 1956.The “Humanitarian” H-Bomb [ https://www.tandfonline.com/doi/abs/10.1080/00963402.1956.11453741?journalCode=rbul20 ]Fission free H-bomb - used intense neutron flux to initiate a fusion reactionW87 Nuclear WarheadWe knew how to build a hydrogen bomb that would fit in a steamer trunk that would destroy a city like New York or Tokyo that didn’t use a fission bomb and cost less than $5 million in 1956.The “Humanitarian” H-Bomb [ https://www.tandfonline.com/doi/abs/10.1080/00963402.1956.11453741?journalCode=rbul20 ]Fission free H-bomb - used intense neutron flux to initiate a fusion reaction.The chair of the Atomic Energy Commission following the detonation of this bomb and the successful completion of Project Sherwood - a project to look at the application of hydrogen bomb technology to commercial power production - said by 1970 energy would be too cheap to meter.When questioned how this would be the chair replied that we can destroy a city with $5 million worth of hardware that is transported to its target by an airplane or rocket and leaves no radioactive waste. There is no reason we could not power that city with the same ease. He is working to declassify the details and make recommendations to do this. Congress called for hearings and testimony from scientists who brought us the H-bomb.Immediately after the announcement the chair was caught up in controversy and removed from his position. Furthermore, the team that worked on commercial applications of the humanitarian H-bomb were killed in a helicopter crash during a test at the Pacific Range. This before they gave testimony before Congress.The new AEC chair re-classified the weapons aspects of fusion technology leaving only ‘hot fusion’ magnetic plasma containment fusion aspects developed at Princeton public. Hot fusion was funded. Weapons technology based fusion was not.In 1962 the rate of discovery of world’s oil peaked. On November 22, 1962 JFK declassified portions of the Brookings Institute study AEC wanted to declassify in 1956.As senator JFK followed the Sherwood work closely and was highly critical of the Eisenhower administration’s handling of this issue. He was a supporter of the SST, the atomic airplane, Hyman Rickover’s nuclear navy, nuclear merchant marine, and the atomic rocket - all because these technologies will end our reliance on fossil fuels and open an era of prosperity unparalleled in the history of humanity.Following the death of JFK the first act of President Johnson, after giving a speech at the rotunda bemoaning the death of JFK, was to cut the budget of NERVA and use the money to expand the war in Vietnam - giving the money to helicopter contracts with Bell. The grandiose Man in Spa...",UNKNOWN,Viktor T. Toth,1.8K,8.6K,115.5M,2019,https://www.quora.com/Is-hydrogen-bomb-controlled-or-uncontrolled-fusion-reaction
10,"I don’t see why not - you never can tell.I think at the moment they could be built at a very expensive price - I believe the technology is nearly there - it is just the economics are still wrong.To get fusion we might need:(a) to improve the technology to a point it becomes cost effective enough to compete with existing methods,(b) (and/or) to deplete our fossil fuel resources so that we do need to find an alternative to fossil fuels (assuming renewable energy doesn’t fill that spot first),(d) to find another reason to build them. Fission power plants using the uranium cycle were originally buI don’t see why not - you never can tell.I think at the moment they could be built at a very expensive price - I believe the technology is nearly there - it is just the economics are still wrong.To get fusion we might need:(a) to improve the technology to a point it becomes cost effective enough to compete with existing methods,(b) (and/or) to deplete our fossil fuel resources so that we do need to find an alternative to fossil fuels (assuming renewable energy doesn’t fill that spot first),(d) to find another reason to build them. Fission power plants using the uranium cycle were originally built to provide material for nuclear weapons. Fusion plants aren’t really linked to weapons but maybe there is another niche?","3,658 followers",Brent Oster,3.6K,357,1.8M,2019,https://www.quora.com/Is-hydrogen-bomb-controlled-or-uncontrolled-fusion-reaction
11,"No. For all the fusion technology, we still have extreme neutron flux density that activates most everything. So we will have more radioactive waste we can’t agree what to do with. So the odds of fusion are slim in our lifetime.","29,974 followers",Tomaž Vargazon,6.8K,7.7K,249.9M,2019,https://www.quora.com/Is-hydrogen-bomb-controlled-or-uncontrolled-fusion-reaction
