,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"Both might be correct, it depends on your point of view.The Borg Collective might have been originated in the 14th century, but many of the species they assimilated since then, might have been a lot older (and vastly technonogically superior to the Borg in many areas, but not in weapons or defense technology).",1 follower,Ronald Mills,782,1.7K,3.3M,2018,https://www.quora.com/In-the-Star-Trek-franchise-Guinan-stated-that-the-Borg-technology-has-been-evolving-for-thousands-of-centuries-However-it-was-stated-in-the-Voyager-that-their-beginnings-were-during-the-14th-century-Which-is-correct
1,"They aren't mutually exclusive. The Borg didn't just pop into existence fully formed. They must have existed as something else before they became a collective, and that progenitor race would have had to be exceptionally advanced. Their tech evolved for thousands of centuries before it eventually was used to create the Borg collective sometime around the fourteenth century.","7,510 followers",Chris Bast,642,12.7K,41.2M,2018,https://www.quora.com/In-the-Star-Trek-franchise-Guinan-stated-that-the-Borg-technology-has-been-evolving-for-thousands-of-centuries-However-it-was-stated-in-the-Voyager-that-their-beginnings-were-during-the-14th-century-Which-is-correct
2,"One of the things you have to get used to as aWe’ve now passed FIFTY YEARS ofWhile there are some consistent show bibles that have been adhered to, not all of the properties or shows compliment each other. It would be a near exhaustive task to take each writer and have them read the overall history of a particular plot point to complete their story. Yes, in some cases (such asOne of the things you have to get used to as aWe’ve now passed FIFTY YEARS ofWhile there are some consistent show bibles that have been adhered to, not all of the properties or shows compliment each other. It would be a near exhaustive task to take each writer and have them read the overall history of a particular plot point to complete their story. Yes, in some cases (such as this) it can be blatant, but it’s also just as easily as retconned. We are talking about a universe where characters routinely travel in time, to different dimensions, through wormhole, sentient guardians, etc… In this case, it could simply be written as, “Guinan knows something the others don’t”, or maybe she was just wrong.Don’t get too attached to any one fact in",2 followers,John Boomershine,1.3K,0,0,2018,https://www.quora.com/In-the-Star-Trek-franchise-Guinan-stated-that-the-Borg-technology-has-been-evolving-for-thousands-of-centuries-However-it-was-stated-in-the-Voyager-that-their-beginnings-were-during-the-14th-century-Which-is-correct
3,"I agree with the other answers on here. Just because the El-Aurians were attacked doesn’t make Guinan an expert on the Borg. We do know that they had started to assimilate civilizations in the Delta Quadrant around earth year 1484 (15th century, OP). We also know that by 2373 they had managed to assimilate thousands of worlds in the Delta Quadrant and more throughout the Milky Way by use of transwarp conduits.So, there are probably two main conclusions we can draw; the Borg are not indigenous to the Milky Way, or they have a distinct time of origin in the Delta Quadrant. Since we are never tolI agree with the other answers on here. Just because the El-Aurians were attacked doesn’t make Guinan an expert on the Borg. We do know that they had started to assimilate civilizations in the Delta Quadrant around earth year 1484 (15th century, OP). We also know that by 2373 they had managed to assimilate thousands of worlds in the Delta Quadrant and more throughout the Milky Way by use of transwarp conduits.So, there are probably two main conclusions we can draw; the Borg are not indigenous to the Milky Way, or they have a distinct time of origin in the Delta Quadrant. Since we are never told where they come from, we can’t be sure.",4 followers,Dan Bradbury,501,21.7K,235.6M,2018,https://www.quora.com/In-the-Star-Trek-franchise-Guinan-stated-that-the-Borg-technology-has-been-evolving-for-thousands-of-centuries-However-it-was-stated-in-the-Voyager-that-their-beginnings-were-during-the-14th-century-Which-is-correct
4,"In terms of canonical reference, if we believed Guinan’s statement to be accurate, then she would be right.We don’t actually have a reason to think Star Trek canon operates on the principle of canonical reference, or that Guinan actually knew what she was talking about.Guinan’s expertise in the Borg was her home system being destroyed and assimilated by the Borg. That does not make her an expert. There is no evidence to suggest that she, or any member of her species, hacked into the Borg collective and found out that all of their data from a thousand years ago was fragmented, and if they did aIn terms of canonical reference, if we believed Guinan’s statement to be accurate, then she would be right.We don’t actually have a reason to think Star Trek canon operates on the principle of canonical reference, or that Guinan actually knew what she was talking about.Guinan’s expertise in the Borg was her home system being destroyed and assimilated by the Borg. That does not make her an expert. There is no evidence to suggest that she, or any member of her species, hacked into the Borg collective and found out that all of their data from a thousand years ago was fragmented, and if they did attempt this, they wouldn’t have found out the age of the Borg because the Borg themselves don’t know.Trying to get at consistency with the Borg is totally impossible.In the earliest episodes with the Borg, they attacked planets scooping up their cities and technological hubs, leaving behind empty desolate wasteland:This was true in the episodeBy the end ofIn all later times the Borg show up, especiallyNone of that fits continuity at all.",17 followers,Rom Lokken,918,0,0,2018,https://www.quora.com/In-the-Star-Trek-franchise-Guinan-stated-that-the-Borg-technology-has-been-evolving-for-thousands-of-centuries-However-it-was-stated-in-the-Voyager-that-their-beginnings-were-during-the-14th-century-Which-is-correct
5,"I think there is some degree of accuracy in Jasmine's answer regarding motivation or intent to kill. However, I've also seen the degree of lowered inhibitions because of perceived anonymity on the public medias like Twitter and Facebook, too. In your hypothetical world if drones were available with ease AND anonymity, I think there'd be an increase in assassinations. Especially if it were combined with some RPG user interface. Although I have no direct experience with killing people, I would guess that it is easier to overcome the inhibitions to pull a joystick trigger than it is to overcome aI think there is some degree of accuracy in Jasmine's answer regarding motivation or intent to kill. However, I've also seen the degree of lowered inhibitions because of perceived anonymity on the public medias like Twitter and Facebook, too. In your hypothetical world if drones were available with ease AND anonymity, I think there'd be an increase in assassinations. Especially if it were combined with some RPG user interface. Although I have no direct experience with killing people, I would guess that it is easier to overcome the inhibitions to pull a joystick trigger than it is to overcome a face-to-face killing, even if the face being killed is viewed through the scope of a high-powered rifle. And if overcoming the inhibitions would be easier, then the threshold of motivation would lower.And now that the hypothetical world-building is done, who would be the survivors in such a world? Yes the meek. But that word doesn't mean ""doormat"". Meek actually means ""highly disciplined"" (9",UNKNOWN,Watson,3.2K,252,2.6M,2016,https://www.quora.com/In-the-Star-Trek-franchise-Guinan-stated-that-the-Borg-technology-has-been-evolving-for-thousands-of-centuries-However-it-was-stated-in-the-Voyager-that-their-beginnings-were-during-the-14th-century-Which-is-correct
6,"Hypothetically yes, if they couldn't be traced, think insurance schemes, there would be professional drone hit-men killing cheating wives and their boy-toys, co-workers killing bosses and other co-workers for promotions.I think the real danger lies in the people/orginizations we can't get close to for security reasons. Imagine a big Criminal gang, could be The ""defence"" force, the governement, ISIS, the Cartels, Yakuza, Mafias, bikers etc. If they have an enemy or someone who could threaten their existence, this could be cheaper, quicker, easier, more discreet way of killing someone.",0 followers,Brent Cooper,905,7.9K,410M,2016,https://www.quora.com/In-the-Star-Trek-franchise-Guinan-stated-that-the-Borg-technology-has-been-evolving-for-thousands-of-centuries-However-it-was-stated-in-the-Voyager-that-their-beginnings-were-during-the-14th-century-Which-is-correct
7,"I hate to say this, but we're not that far from it right now.  Look at the world around you, not just in the US or Canada ... but all over. A ""caliphate"" in the Middle East which has no qualms about beheading, torturing, etc. people just because they believe differently. In this country (US), police who are becoming more and more militarized, including the use of drones. I think those trained in survival skills would be most likely to survive if society did degenerate to the point you describe, and those who only know how to function within society would be the least capable of survival shouldI hate to say this, but we're not that far from it right now.  Look at the world around you, not just in the US or Canada ... but all over. A ""caliphate"" in the Middle East which has no qualms about beheading, torturing, etc. people just because they believe differently. In this country (US), police who are becoming more and more militarized, including the use of drones. I think those trained in survival skills would be most likely to survive if society did degenerate to the point you describe, and those who only know how to function within society would be the least capable of survival should they run afoul of Society. And dissidents would likely be most targeted, as they have throughout history in most countries. There's an answer for you. This is actually a favorite area of thought for me ... and topic of some of my writing.","5,214 followers",Pepper Meister,3.3K,5K,17M,2015,https://www.quora.com/In-the-Star-Trek-franchise-Guinan-stated-that-the-Borg-technology-has-been-evolving-for-thousands-of-centuries-However-it-was-stated-in-the-Voyager-that-their-beginnings-were-during-the-14th-century-Which-is-correct
8,"I've got news for you - like a lot of things concerning drones, the presence of drones doesn't actually change anything here. People already have the ability to kill you within minutes if they want to and a drone just makes that more complicated. A drone is not a secret weapon. It needs an operator and it must be purchased or built, and operating a drone creates plenty of evidence to use against you.A better question, which I've been pondering a lot lately is: Why don't people understand the basic principles of crime? Why do people think devices enable crime? They don't - criminal people mustI've got news for you - like a lot of things concerning drones, the presence of drones doesn't actually change anything here. People already have the ability to kill you within minutes if they want to and a drone just makes that more complicated. A drone is not a secret weapon. It needs an operator and it must be purchased or built, and operating a drone creates plenty of evidence to use against you.A better question, which I've been pondering a lot lately is: Why don't people understand the basic principles of crime? Why do people think devices enable crime? They don't - criminal people must first have the desire to commit the crime - that's the root problem. Access to devices used in crimes has nothing to do with it. Criminal intent is everything.So that's the bottom line. Even if it was possible to use ""some device"" to remotely attack and kill someone, and even if it could be completely anonymous, you would still need people with the intent of killing each other. If you think lack of access to killing devices is the reason we aren't out there killing each other all the time, then you have some major thinking to do. Access to guns doesn't turn people into murderers, it just doesn't work that way. Access to better killing technology doesn't turn people into criminals. So, the mere existence of such technology wouldn't matter.People in the gun debate need to pay close attention to what I said there. Access to technology does not cause crime, and it doesn't matter how effective the tool is. Most people will not commit crimes, particularly murder, simply because you made it easy. If you think you would, then you need to realize that's a personal problem you have, and if it concerns you, then you should seek counseling. Killing people is wrong regardless of how easy it is - I fail to understand why the anti-gun crowd doesn't seem to grok that, at all.",UNKNOWN,Devin O'Keefe,21.8K,0,0,2015,https://www.quora.com/In-the-Star-Trek-franchise-Guinan-stated-that-the-Borg-technology-has-been-evolving-for-thousands-of-centuries-However-it-was-stated-in-the-Voyager-that-their-beginnings-were-during-the-14th-century-Which-is-correct
9,"As others have pointed out, drones would only make it easier to gather evidence against the criminals. I would only add that the reason these same arguments do not apply to their use in war is that governments are barely accountable for their actions to each other.","358,971 followers",Sean Kernan,8.6K,5.6K,727M,2015,https://www.quora.com/In-the-Star-Trek-franchise-Guinan-stated-that-the-Borg-technology-has-been-evolving-for-thousands-of-centuries-However-it-was-stated-in-the-Voyager-that-their-beginnings-were-during-the-14th-century-Which-is-correct
10,"No.As the technology you are describing grows and evolves in an offensive manner, technologies will also grow and evolve in a defensive manner to combat it.","5,360 followers",Valerio Cietto,677,2.4K,9.1M,2015,https://www.quora.com/If-drone-technology-advances-to-where-the-average-citizen-can-assassinate-any-person-those-they-hate-envy-etc-with-relative-ease-anonymity-will-humanity-evolve-to-a-point-where-only-the-lowest-meek-survive
11,"If drones evolve to that point, then people that might be targeted by deadly drones would use the next generation of security to defend themselves. It's that easy.",78 followers,Rajan Singh,1.5K,360,25.2M,2016,https://www.quora.com/If-drone-technology-advances-to-where-the-average-citizen-can-assassinate-any-person-those-they-hate-envy-etc-with-relative-ease-anonymity-will-humanity-evolve-to-a-point-where-only-the-lowest-meek-survive
12,"Fidel Castro.This Cuban dictator survived a total of6.5. MobstersFidel Castro.This Cuban dictator survived a total of6.5. Mobsters4. Explosive seashells3. Fungus suit(Not again!)2. Femme fatale1. Poisoned PenCastro said, “If surviving assassination attempts were an Olympic event, I would win the gold medal.” He was one lucky devil.","5,990 followers",Jens Böttiger,566,2.6K,17.6M,2018,https://www.quora.com/If-drone-technology-advances-to-where-the-average-citizen-can-assassinate-any-person-those-they-hate-envy-etc-with-relative-ease-anonymity-will-humanity-evolve-to-a-point-where-only-the-lowest-meek-survive
13,"I agree with Jasmine on this, drones (like guns) aren't the problem here, people willing to commit crimes, willing to commit murder are the problem.Throughout history there has been a race between technology to commit crimes and technology to prevent crimes, both driven by people.  Let me tell you for a race that has gone on as long as this one has it is tough to tell at any given moment who is leading.","105,671 followers",Dave Consiglio,544,6.8K,91.6M,2015,https://www.quora.com/If-drone-technology-advances-to-where-the-average-citizen-can-assassinate-any-person-those-they-hate-envy-etc-with-relative-ease-anonymity-will-humanity-evolve-to-a-point-where-only-the-lowest-meek-survive
14,"Because they already have more range then most people need on a daily basis. Remember, you can recharge it before you leave your house every day. Range anxiety only exists before you actually own the car for a few days",3 followers,Steve Baker,625,27.4K,163.3M,2021,https://www.quora.com/In-the-Star-Trek-franchise-Guinan-stated-that-the-Borg-technology-has-been-evolving-for-thousands-of-centuries-However-it-was-stated-in-the-Voyager-that-their-beginnings-were-during-the-14th-century-Which-is-correct
15,"Why do Tesla’s batteries last so long?The Battery Management System, primarily. Also the composition of the cells built by Panasonic to Tesla’s specifications, and the battery pack Tesla assembles them into.The Battery Management System (BMS)Why do Tesla’s batteries last so long?The Battery Management System, primarily. Also the composition of the cells built by Panasonic to Tesla’s specifications, and the battery pack Tesla assembles them into.The Battery Management System (BMS)All this is accomplished using a liquid coolant circulated within the battery pack.For best performance, the battery should be maintained between 20% and 80% state of charge. The BMS allows the owner to manage both the maximum charge and the charging rate.",UNKNOWN,John A. Tamplin,1.2K,467,1.1M,2019,https://www.quora.com/In-the-Star-Trek-franchise-Guinan-stated-that-the-Borg-technology-has-been-evolving-for-thousands-of-centuries-However-it-was-stated-in-the-Voyager-that-their-beginnings-were-during-the-14th-century-Which-is-correct
