,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"Personal reflection is an emerging technology for the following reasons:The concept and practice of personal reflection has been around since the beginning of time, but it is only recently that its practice has come into widespread use by individuals both in and outside of their personal lives. Personal reflection is used by multiple types of people for a wide variety of reasons:People use personal reflection to help with their daily lives. For example, a man who is struggling financially may choose to start a small business and reflect upon the qualities of his previous ventures in order to bPersonal reflection is an emerging technology for the following reasons:The concept and practice of personal reflection has been around since the beginning of time, but it is only recently that its practice has come into widespread use by individuals both in and outside of their personal lives. Personal reflection is used by multiple types of people for a wide variety of reasons:People use personal reflection to help with their daily lives. For example, a man who is struggling financially may choose to start a small business and reflect upon the qualities of his previous ventures in order to better prepare for this new one.This technology is also used by people who have no financial struggles in order to better understand their own personal values, desires and motivations. This is useful for helping people make decisions about how they wish to live their lives.Personal reflection aids individuals in becoming more self-aware, which is important for people with and without financial struggles. It can also help people better understand their own emotions and desires.Personal reflection is the primary reason why many people choose to engage in therapy. This kind of reflection serves as a method for helping individuals better understand their own feelings, desires and motivations.","358,978 followers",Sean Kernan,9.1K,5.6K,727M,2020,https://www.quora.com/Is-personal-reflection-an-emerging-technology
1,"a flat notechnology, emerging or not, is not touchy feely stuff has its basis in what someone thinks.technology is a thing that rests on more thankless and hard work than you can imagine.it is constructed by a process that would allow doubters to be dragged into a lab and have no doubt at the end of the day.personal reflection is like whatever somebody said it was yesterday.maybe nice, but not gonna replace technology.ever.",0 followers,Lucas Martin,6.4K,65,4.2M,2020,https://www.quora.com/Is-personal-reflection-an-emerging-technology
2,"As someone into cutting edge technology like AI, Data Science, UX design and cybersecurity I am often asked to choose any one of which would have outsized impact on the world we live in.My answer is- All. And choosing a career in these domains should be more about your interests than simply joining the bandwagon. If joining the bandwagon is the intent, AI wins handsdown as a recent survey conducted by IIT Madras in collaboration with Office of Principal Scientific Advisor to PM shows. The survey indicated 43% of Indian respondents perceiving AI as the big bet while Quantum computing trails a dAs someone into cutting edge technology like AI, Data Science, UX design and cybersecurity I am often asked to choose any one of which would have outsized impact on the world we live in.My answer is- All. And choosing a career in these domains should be more about your interests than simply joining the bandwagon. If joining the bandwagon is the intent, AI wins handsdown as a recent survey conducted by IIT Madras in collaboration with Office of Principal Scientific Advisor to PM shows. The survey indicated 43% of Indian respondents perceiving AI as the big bet while Quantum computing trails a distant second and technology like 5G is languishing in single digits of public perception.The perception may not be the truth and it maybe deceptive.For starters, AI seems the most attractive due to its potential to replace human mental intervention by emulating the nature's most amazing creation - human brain.However, much of our daily function of brain is dependent on memory and prior experiences which makes Data a vital component of AI.The explosion of Data creation has to lead to a corresponding expansion in Data Science in order to makes sense of it. While Data Science will feed patterns and structure into AI, cybersecurity is no less important. At the end of the day, any ecosystem will not sustain until the credibility and fidelity of systems aren't guaranteed and cybersecurity will emerge as an important factor.Regardless of Data Scientist to feed into AI or cybersecurity experts to keep the ecosystem safe, it's User experiences which will ultimately drive demand. The coolest technology will need to have an equally cool front end design aka User Interface or the whole technology may fall flat. True that Facebook today has massive Network effect but it's equally true that a lousy interface can alienate users to other platforms in a matter of weeks or months. It's UX which enhances user experience and ensures loyalty towards a brand of product or service.What about cloud or 5G you may say. Cloud is just ""other person's computer"" while 5G is mostly about higher speed and better infrastructure.It's UX design which will be the new customer experience touch point, AI - the new employee, Data - the new oil and Cybersecurity - the new policeman.",8 followers,Vignesh War,47.5K,81,980.1K,2021,https://www.quora.com/Is-personal-reflection-an-emerging-technology
3,"Technologies by themselves are not as relevant as the scale and cost at which the applications of technology can be adopted in India.For example, Its not stand-alone AI as much as its application to a specific area within agri that matters. We are currently seeing opportunities where an agri-bot learns from a crop data set that has had virus attacks and the visual engine can render where these attacks are on the farm and limit a sharp pesticide spraying on that narrow area, saving costs, improving health, relative to older practices that were manual and expensive in both costs and quality. ThiTechnologies by themselves are not as relevant as the scale and cost at which the applications of technology can be adopted in India.For example, Its not stand-alone AI as much as its application to a specific area within agri that matters. We are currently seeing opportunities where an agri-bot learns from a crop data set that has had virus attacks and the visual engine can render where these attacks are on the farm and limit a sharp pesticide spraying on that narrow area, saving costs, improving health, relative to older practices that were manual and expensive in both costs and quality. This is the applied innovation thinking we need at massive scale in India.Given the government push to Electric Vehicles, all associated technologies are bound to erupt, including material sciences and storage related to batteries.(Just this morning, the news flashes seem to suggest the versatile Essel Group of Zee TV fame, under Subhash Chandra, seems to be doubling down on this space)Applied Robotics and Automation within more traditional industries including manufacturing and Agriculture is something we see as inevitable for an India that has to achieve hyper growth.We continue to believe that India is an applied market where technology needs to be an enabler in solving day to day needs of education, healthcare, financial services, commerce, media and delivering each of these at the best prices in the world is where innovation will be focused on – not necessarily the underlying tech. Innovation can be price: value innovation and that drives Indian market adoption more than pure technological impetus.","84,238 followers",Igor Markov,3.3K,3.9K,49.8M,2021,https://www.quora.com/Is-personal-reflection-an-emerging-technology
4,"This incident happened when I was studying in 10th standard.IN CLASSROOM:TeacherMe(The whole class wentRandom student(I feltTeacher(School bell rings!)IN ASSEMBLY:As usual people started singing songs, thought of thThis incident happened when I was studying in 10th standard.IN CLASSROOM:TeacherMe(The whole class wentRandom student(I feltTeacher(School bell rings!)IN ASSEMBLY:As usual people started singing songs, thought of the day etc.News guy:(Everyone started clapping.)Yes indeed. Really a proud moment!Thanks for reading!-(pic source: Google)","246,862 followers",Dushka Zapata,1.5K,8.5K,232.5M,2019,https://www.quora.com/Which-emerging-technologies-are-poised-to-have-the-greatest-impact-in-India
5,"This is possible but not at all easy. For the sake of long-term analysis, let's neglect some of India's current weaknesses which may get resolved in 10-20 years, but focus on fundamentals and their manifestations.India's economyThis is possible but not at all easy. For the sake of long-term analysis, let's neglect some of India's current weaknesses which may get resolved in 10-20 years, but focus on fundamentals and their manifestations.India's economyIndia's militaryEven today, India cannot project power away from its borders nearly as efficiently as the UK can (due to UK's bases and close defense relations with NATO).And India has no military alliences like NATO and theIndia's diplomatic standing and international reachThe rule of three.So, will China or India be the third superpower? Or neither?","5,361 followers",Valerio Cietto,677,2.4K,9.1M,2016,https://www.quora.com/Which-emerging-technologies-are-poised-to-have-the-greatest-impact-in-India
6,"Yes. If you dig into the facts, several things emerge. First, in the original negotiations, China offered trade concessions and offered to buy more. The US demanded China cease its’Made in China 2025′ initiative, China refused. Trade talks stopped, the trade war started. Trump targeted China’s technology products in the first round of tariffs. China continues to threaten China with blocking US semiconductors to China as was done with ZTE and others. The US has recommended to allies they do not buy Huawei products. The US spread rumors of a spy chip in Chinese cell phones.The pattern has been sYes. If you dig into the facts, several things emerge. First, in the original negotiations, China offered trade concessions and offered to buy more. The US demanded China cease its’Made in China 2025′ initiative, China refused. Trade talks stopped, the trade war started. Trump targeted China’s technology products in the first round of tariffs. China continues to threaten China with blocking US semiconductors to China as was done with ZTE and others. The US has recommended to allies they do not buy Huawei products. The US spread rumors of a spy chip in Chinese cell phones.The pattern has been set. The US is doing all it can to make technology a dead end for China, it has even threatened war if need be. The US has labeled China an enemy.",0 followers,Paul Sutton,3.1K,19.3K,15M,2019,https://www.quora.com/Is-personal-reflection-an-emerging-technology
7,No. It’s just Trump playing tough guy.,991 followers,Imran Roy,7.1K,841,3.6M,2019,https://www.quora.com/Is-personal-reflection-an-emerging-technology
8,No. It’s a random shuffle of the cards that put a clown with obsolete ideas in office.,277 followers,Joshua Alexander,2.2K,3.4K,74.2M,2019,https://www.quora.com/Which-emerging-technologies-are-poised-to-have-the-greatest-impact-in-India
9,We do have a situation where the west can lose its technological edge. What we are really talking about is a control of the economy. The way the international economy works is by giving the price setters negotiating advantage to those who produce cutting edge technology. This was the forte of the West until now. This was often seen as the way the west managed to continue the economic colonialism. This way the west sees China as a challenge.,UNKNOWN,Titus,1.1K,453,1.3M,2019,https://www.quora.com/Which-emerging-technologies-are-poised-to-have-the-greatest-impact-in-India
