,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"Dogma NO.Culture, Yes.I find every programming language as a “culture” about it. The culture is embedded in conventions, nomenclature, “best practices”, and “common patterns of usage.”Prior to the internet, these cultures were very geographically localized. Only thought the publishing of books and articles in journals was any of the culture spread.Most the cultures were centered on a specific computer language. Since compiler writing was hard and labor intensive, those computer languages were specific to a particular mainframe. FORTRAN was originally IBM but spread to other register based machDogma NO.Culture, Yes.I find every programming language as a “culture” about it. The culture is embedded in conventions, nomenclature, “best practices”, and “common patterns of usage.”Prior to the internet, these cultures were very geographically localized. Only thought the publishing of books and articles in journals was any of the culture spread.Most the cultures were centered on a specific computer language. Since compiler writing was hard and labor intensive, those computer languages were specific to a particular mainframe. FORTRAN was originally IBM but spread to other register based machines. IBM supported APL and it flourished only on IBM computers. Algol was the domain of Burroughs stack machines. Burroughs had a culture of freely distributing software source code of the compiler and operating system. Why? They were “open source” but only ran on Burroughs stack computers! So there were many subcultures each around a specific mainframe computer vender.But there were people writing “portable software.” One of the first was SNOBOL4. In the early 70’s SNOBOL4 ran on all the mainframes such as IBM, Univac 1100, PDP-10, and CDC computers. Back then finding the same language on multiple machines was unheard of. FORTRAN was standardized but each mainframe had extensions that were not portable. But one language that ran the same was unique.Skip head to 1995, and Java appears as “Write (and compile) once, and run everywhere.” With a Java Virtual Machine definition and interpreter, one would write code on a PC and have it run on a Linux box.Yes there is a “culture” around Java. And much of it is also embedded with Eclipse. Some people may be “dogmatic” but that is individuals.",661 followers,Steve Zara,538,6K,2.5M,2019,https://www.quora.com/What-are-some-upcoming-technology-that-I-can-learn-in-Java-ecosystem-that-tech-companies-are-starting-to-use
1,"Sometimes there are questions and answers in Quora that make me wonder if the authors are living in an alternate reality.This question is incredibly easy to answer. The answer can be found within minutes by searching any job search site. Such a site will show that Java is hugely in demand for all kinds of uses, and this has been unchanged for years.Java is not declining. Java has not been replaced by Kotlin or anything else. Java remains dominant in server-side application development, and Java is also a first-rate language for front-end development, especially for desktop use. Java is by farSometimes there are questions and answers in Quora that make me wonder if the authors are living in an alternate reality.This question is incredibly easy to answer. The answer can be found within minutes by searching any job search site. Such a site will show that Java is hugely in demand for all kinds of uses, and this has been unchanged for years.Java is not declining. Java has not been replaced by Kotlin or anything else. Java remains dominant in server-side application development, and Java is also a first-rate language for front-end development, especially for desktop use. Java is by far the dominant language for mobile development and it’s also widely used for embedded systems.So, yes, of course it’s useful to learn Java. And, it’s trivially easy to discover that. If you have to resort to Quora to find the answer, you need to urgently review how you are getting your information about the software development industry.",210 followers,Benjamin Kushigian,1.4K,108,1.2M,2020,https://www.quora.com/What-are-some-upcoming-technology-that-I-can-learn-in-Java-ecosystem-that-tech-companies-are-starting-to-use
2,"No matter how much time you spend at learning to code you will not be a great engineer. If that were the case you would have headed down that route sooner in your life. Additionally, unless you are extremely gifted in this area, as your company scales you should never be the best engineer anyway.The exception to this is potentially Bill Gates, perhaps. Otherwise Mark Zuckerburg is a far better CEO than engineer.So really what does learning to code get you? Well perhaps you learn enough to build a prototype to go raise money. This is helpful, but then you are a solo founder raising, which is acNo matter how much time you spend at learning to code you will not be a great engineer. If that were the case you would have headed down that route sooner in your life. Additionally, unless you are extremely gifted in this area, as your company scales you should never be the best engineer anyway.The exception to this is potentially Bill Gates, perhaps. Otherwise Mark Zuckerburg is a far better CEO than engineer.So really what does learning to code get you? Well perhaps you learn enough to build a prototype to go raise money. This is helpful, but then you are a solo founder raising, which is actually quite difficult, so it’s still better to have a technical cofounder with you if not perhaps two of them.Could you shoulder some of the load at the beginning? Not really, because your code isn’t going to be good enough to make it to production, so you really wouldn’t be speeding up the process.What it would help you with is understanding how much time it takes to develop things, but that is something where the complexity only becomes apparent once you have hit scale and only after you have to pay down technical debt. Which again happens after 1–2 years after which point you already have a larger company. And coding isn’t the only way to get that understanding, it’s just basic logic and empathy.The most important things to launching a company are having a well thought understanding of the problem, solution, and market. And then putting together a team that can execute.If you are going to be the CEO even if you knew how to code eventually you wouldn’t so it’s not a skill that will serve you long term. However as a CEO you will always need to hire people. Level up the team. So working on finding talent is a skill that will serve you during your entire tenure. Focus on that.",18 followers,Asim Qureshi,2.4K,996,156M,2017,https://www.quora.com/What-are-some-upcoming-technology-that-I-can-learn-in-Java-ecosystem-that-tech-companies-are-starting-to-use
3,"Let me tell you something. IBut what do I say whenever I'm asked what languageLet me tell you something. IBut what do I say whenever I'm asked what language to learn?So yeah, I’d say it’s worth it.",75 followers,Alex Jansen,5.3K,0,0,2017,https://www.quora.com/What-are-some-upcoming-technology-that-I-can-learn-in-Java-ecosystem-that-tech-companies-are-starting-to-use
4,"Yesterday afternoon I was having a coffee with a friend. We were talking about a certain problem we were having and realised it’s a problem big enough to build a tech startup around. It could be a unicorn, so I’m excited.This is my approach:Yesterday afternoon I was having a coffee with a friend. We were talking about a certain problem we were having and realised it’s a problem big enough to build a tech startup around. It could be a unicorn, so I’m excited.This is my approach:This is how I start a tech startup…",179 followers,George Flanagin,599,167,900.3K,2017,https://www.quora.com/What-are-some-upcoming-technology-that-I-can-learn-in-Java-ecosystem-that-tech-companies-are-starting-to-use
5,"Batman could, in theory. At least for a little while (until a bad fall crippled him.) Really, any of the “mortal”, every-day John/Janes could pull it off for a very brief period of time. Likely, one or two days.The Punisher is the most likely. But, again, wouldn’t last long.",884 followers,Julian Shyu,1.1K,270,7.5M,2019,https://www.quora.com/What-are-some-upcoming-technology-that-I-can-learn-in-Java-ecosystem-that-tech-companies-are-starting-to-use
6,I think in 2018 technology the superhero that could realistically exist is Batman and Iron Man. Because Batman had his fancy car and his gadgets to fight crime. The Iron man is a robot that could be made to exist today.,884 followers,Julian Shyu,3.5K,270,7.5M,2019,https://www.quora.com/What-are-some-upcoming-technology-that-I-can-learn-in-Java-ecosystem-that-tech-companies-are-starting-to-use
7,"If Transhumanism and Singularity happens, then we could be introduced to the next Iron Man (who is a technological transhuman), Spiderman (who became a transhuman after being bitten by a radioactive spider), Jessica Jones (who was experimented on without consent by editing her DNA to save her life), Captain America (who got experimented on with consent, turning him into a Super Soldier), to name a few. In relation to the current and upcoming technology, the aforementioned superheroes were a product of genetic modification, as well as a combination of machine and man, which are all possible andIf Transhumanism and Singularity happens, then we could be introduced to the next Iron Man (who is a technological transhuman), Spiderman (who became a transhuman after being bitten by a radioactive spider), Jessica Jones (who was experimented on without consent by editing her DNA to save her life), Captain America (who got experimented on with consent, turning him into a Super Soldier), to name a few. In relation to the current and upcoming technology, the aforementioned superheroes were a product of genetic modification, as well as a combination of machine and man, which are all possible and definitely achievable in the future.","18,450 followers",Nathan Stanish,9.2K,2.3K,62.5M,2019,https://www.quora.com/What-are-some-upcoming-technology-that-I-can-learn-in-Java-ecosystem-that-tech-companies-are-starting-to-use
8,"Some of Batman’s gadgets are pushing the boundaries of real-life existence, but a Rorschach could definitely exist.All Rorschach really has are his fists and his mental disorders. Both of which can exist in the real world. The trenchcoat, hat, grappling hook, and scarf all definitely do exist as well. His mask is a little complicated, but people have created his mask that changes based on temperature.Not sure how well people can fight in it, but a real-life Rorschach existing is definitely a possibility.Not a good possibility, but still possible.-NailujSome of Batman’s gadgets are pushing the boundaries of real-life existence, but a Rorschach could definitely exist.All Rorschach really has are his fists and his mental disorders. Both of which can exist in the real world. The trenchcoat, hat, grappling hook, and scarf all definitely do exist as well. His mask is a little complicated, but people have created his mask that changes based on temperature.Not sure how well people can fight in it, but a real-life Rorschach existing is definitely a possibility.Not a good possibility, but still possible.-Nailuj",143 followers,Historia Wong,3.5K,843,2M,2021,https://www.quora.com/What-are-some-upcoming-technology-that-I-can-learn-in-Java-ecosystem-that-tech-companies-are-starting-to-use
9,"Honestly, I would probably say Rorschach.He’s not a rich, influential, or overpowered figure.He’s just a sad broken man who believes in his sense of justice. A nobody who tries to make the world a better place through fighting crime their own way, which is the most realistic scenario for a real-world crime fighter.As most of those who want to fight crime would become part of the police, not dress up like a bat and kick criminals on the streets. It’s only if they have a vision of justice separate from the law that would one become a superhero- like Rorschach’s brutal tactics against criminals.THonestly, I would probably say Rorschach.He’s not a rich, influential, or overpowered figure.He’s just a sad broken man who believes in his sense of justice. A nobody who tries to make the world a better place through fighting crime their own way, which is the most realistic scenario for a real-world crime fighter.As most of those who want to fight crime would become part of the police, not dress up like a bat and kick criminals on the streets. It’s only if they have a vision of justice separate from the law that would one become a superhero- like Rorschach’s brutal tactics against criminals.The police aren’t going to let him break people’s jaws to get answers.Neither is Rorschach an excellent fighter either, he gets taken down by multiple thugs as his training is a mix of self-taught and from local boxing classes, which is most likely the case of real-world would-be superheroes.They won’t have the money to be educated by masters or the time either cause they still need a working job like Rorschach does.He’s just a normal guy, with a broken past and dream of the future. That’s probably what a real superhero would look like.-Nailuj",0 followers,Robert Puckett,45.6K,284,40M,2019,https://www.quora.com/What-are-some-upcoming-technology-that-I-can-learn-in-Java-ecosystem-that-tech-companies-are-starting-to-use
