,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"This is of course just my very own opinion. However, I would strongly suspect that the Native Americans would have continued their way of life as they had done for the hundreds if not the thousands of the previous years. The vast continent was in any event underpopulated and the inhabitants had little or no need to industrialize in any shape or form.I could indeed be wrong, but from what I can gather, they would appear to have had a healthy, happy existence with nature's bounty supplying all their requirements. Because most of humanity has been through the industrial revolution, we seem to takThis is of course just my very own opinion. However, I would strongly suspect that the Native Americans would have continued their way of life as they had done for the hundreds if not the thousands of the previous years. The vast continent was in any event underpopulated and the inhabitants had little or no need to industrialize in any shape or form.I could indeed be wrong, but from what I can gather, they would appear to have had a healthy, happy existence with nature's bounty supplying all their requirements. Because most of humanity has been through the industrial revolution, we seem to take it for granted that such is the natural order of progression. Perhaps in the future, it will be regarded as an aberration or a freak period in history. We can only speculate on how our descendants will evaluate our legacy of filth and pollution… err... achievements. As stated, the foregoing is my view, and should it be in error, I shall be more than pleased to be corrected.","33,147 followers",Susanna Viljanen,810,10.7K,164.8M,2019,https://www.quora.com/If-the-new-world-had-been-left-to-its-own-devices-for-a-few-more-centuries-would-they-have-developed-advanced-technology-in-a-completely-different-way-from-the-old-world-or-would-they-have-followed-a-similar
1,"Unlikely. They had not invented the wheel and, as far as I know, they had not worked out how to smelt metals. They wee really still in the stone age.","220,560 followers",Franklin Veaux,3K,47.3K,782.5M,2019,https://www.quora.com/If-the-new-world-had-been-left-to-its-own-devices-for-a-few-more-centuries-would-they-have-developed-advanced-technology-in-a-completely-different-way-from-the-old-world-or-would-they-have-followed-a-similar
2,"It's difficult to say. Certainly it is possible.The situation in Western Europe was unique. Here you had a group of rivals all with about the same relative size and wealth so that technology (esp. military technology) was the only means each had of pulling far enough forward to dominate the others. At the same time, there was nothing to keep any technological development from the others once it was discovered, as the natural process of dissemination which made such discoveries useful also made them impossible to sequestrate.This situation definitely did not obtain in the New World, where two gIt's difficult to say. Certainly it is possible.The situation in Western Europe was unique. Here you had a group of rivals all with about the same relative size and wealth so that technology (esp. military technology) was the only means each had of pulling far enough forward to dominate the others. At the same time, there was nothing to keep any technological development from the others once it was discovered, as the natural process of dissemination which made such discoveries useful also made them impossible to sequestrate.This situation definitely did not obtain in the New World, where two great powers existed but essentially at a Stone age level of technology and we're separated one from the other by vast and mighty geographic obstacles. However, we do know the Aztecs, at least, did have rivals and did seek for means to pull ahead of one another. Considering their relative undevelopment, it's hard to say what form thisight have taken — an improvement in food production technology might have been every bit as important as metallurgy, for instance.","5,084 followers",Bobby Tatro,3.9K,2.2K,45.6M,2019,https://www.quora.com/If-the-new-world-had-been-left-to-its-own-devices-for-a-few-more-centuries-would-they-have-developed-advanced-technology-in-a-completely-different-way-from-the-old-world-or-would-they-have-followed-a-similar
3,"The Americas had one big disadvantage compared to Europe and Asia and that's the lack of large animals that were easily domesticated, horses in particular but also cows, sheep and pigs. The large animals they did have were, with the exception of llamas hard to impossible to domesticate. This limited their economy since they had to rely largely on their own muscles for work, rather than having animals available to increase efficiency. As a result, more people were required to feed the same number of people as in Europe or Asia, leaving fewer people to pursue other lines of work.Another factor tThe Americas had one big disadvantage compared to Europe and Asia and that's the lack of large animals that were easily domesticated, horses in particular but also cows, sheep and pigs. The large animals they did have were, with the exception of llamas hard to impossible to domesticate. This limited their economy since they had to rely largely on their own muscles for work, rather than having animals available to increase efficiency. As a result, more people were required to feed the same number of people as in Europe or Asia, leaving fewer people to pursue other lines of work.Another factor that shouldn't be underestimated is that the lack of horses or other pack animals limited trade to whatever people could carry on their own and to rivers. They did have rafts to conduct long distance trade that could carry a significant amount of goods, but much less than the more advanced ships the cultures of Europe, Asia and North Africa had available. Trade helps spread technology and often is responsible for the invention of technology in the first place. The fact that neither North American nor South or Central American civilizations developed anything even close to the kind of ships other civilizations developed indicates that there either just was no need for them or that there was another factor that prohibited the development of ships.We know that metal working, particularly copper was well known in the Americas, iron however was rare. That may be due to the lack of convenient sources or the inability to properly work it. It's anyone's guess if working iron and making steel would have eventually been discovered or not.It's impossible to say whether or not technology in the Americas would have progressed much further or what path it may have taken, but personally I don't think something like an industrial revolution would have happened there without contact to other civilizations. The conditions simply weren't very conductive to the development of more advanced technology, but I also can't rule it out.",18 followers,Asim Qureshi,17K,996,156M,2019,https://www.quora.com/If-the-new-world-had-been-left-to-its-own-devices-for-a-few-more-centuries-would-they-have-developed-advanced-technology-in-a-completely-different-way-from-the-old-world-or-would-they-have-followed-a-similar
4,Probably not. They had thousands of years to develop things and didn’t even come up with the wheel. I don’t think much would have changed at all.,UNKNOWN,DurgaPrasad (దుర్గా ప్రసాద్),546,183,3.5M,2019,https://www.quora.com/If-the-new-world-had-been-left-to-its-own-devices-for-a-few-more-centuries-would-they-have-developed-advanced-technology-in-a-completely-different-way-from-the-old-world-or-would-they-have-followed-a-similar
5,The news that UFO 's have been considered a true phenomenon or at least caused concerns at the Pentagon affects what I would have stated a few months ago.The old world was far ahead of the new in what we consider technology today. The old harbored great civilizations and frequent interchange occurred with almost,"5,990 followers",Jens Böttiger,566,2.6K,17.6M,2019,https://www.quora.com/If-the-new-world-had-been-left-to-its-own-devices-for-a-few-more-centuries-would-they-have-developed-advanced-technology-in-a-completely-different-way-from-the-old-world-or-would-they-have-followed-a-similar
6,"The answer rises above hard and software technology products. Citizens of China and some other Asian countries are either not aware of patent protection or simply choose to ignore that protection. You can walk on the streets of major Chinese and Asian cities and buy items made using stolen intellectual property at any hour of the day for a fraction of the selling cost in the West, despite the pleas of Western governments.The Vice Chairman of Huawei is under arrest in Canada currently for violating the sanctions against Iran. Time will tell what comes of this action. At least some of the electrThe answer rises above hard and software technology products. Citizens of China and some other Asian countries are either not aware of patent protection or simply choose to ignore that protection. You can walk on the streets of major Chinese and Asian cities and buy items made using stolen intellectual property at any hour of the day for a fraction of the selling cost in the West, despite the pleas of Western governments.The Vice Chairman of Huawei is under arrest in Canada currently for violating the sanctions against Iran. Time will tell what comes of this action. At least some of the electronic hacking of US systems originated in China. One must realize that not all countries have the rule of law.Personally, I like China and Southeast and Southwest Asia. The people are very intelligent and hard workers given the right circumstances (certainly not under Mao Zedong) but their life is hard and their sense of right and wrong is decidedly different from the average US citizen.All of the English speaking nations - think US and British Commonwealth - are individually raising concerns about allowing Huawei products into systems where sensitive data is in wide use. The old saying is, “Don’t let you pet fox into your hen house”.","1,814 followers",Giulio Moro,962,12.6K,18.8M,2019,https://www.quora.com/If-the-new-world-had-been-left-to-its-own-devices-for-a-few-more-centuries-would-they-have-developed-advanced-technology-in-a-completely-different-way-from-the-old-world-or-would-they-have-followed-a-similar
7,"From a technical point of view. I understand when I am in China. My data traffic is monitored. Especially if it leaves the country.Now it is very easy to turn your phone into a wifi scanner, and it goes from there. One of the reasons US embassy in China does not allow cell phones to enter its premises. It’s left at the gate outside the lawn area.Huawei while private in some ways, has only reach its status in China with the support of the Chinese government. And Chinese law does require a traceable system to it’s citizen’s actions while online. Most cybercafes require a personnel ID before acceFrom a technical point of view. I understand when I am in China. My data traffic is monitored. Especially if it leaves the country.Now it is very easy to turn your phone into a wifi scanner, and it goes from there. One of the reasons US embassy in China does not allow cell phones to enter its premises. It’s left at the gate outside the lawn area.Huawei while private in some ways, has only reach its status in China with the support of the Chinese government. And Chinese law does require a traceable system to it’s citizen’s actions while online. Most cybercafes require a personnel ID before access. Just as every website with user accounts now require a personnel ID #.No matter how advanced a system, it will always have loopholes, its human nature. It might recover faster than older systems, but it can still be hacked. The limitation on technology is human logic. If human logic doesn’t improve, the improvement is only on the physical side, faster, more memory etc.It’s the relationship between Huawei and Chinese government that causes the alarm, not the tech itself. I believe US does have a law against government entities domestic or foreign interfering in the business sector.","2,649 followers",Kevin Randolf,555,7.1K,9.2M,2019,https://www.quora.com/If-the-new-world-had-been-left-to-its-own-devices-for-a-few-more-centuries-would-they-have-developed-advanced-technology-in-a-completely-different-way-from-the-old-world-or-would-they-have-followed-a-similar
8,"No it doesn't and never has.You see the USA lost the ability to tell the truth long ago.In a world of high science, the best programmers, the best telecommunications engineers, the best cyber security experts, Huawei wouldn't stand a chance of being able to subvert security protocols and Why would they, they're a business trying to make profit.The USA'S stance is all to do with economics and the control thereof, on a global scale and China is challenging this need for the US to be in control.The USA has ironically made things worse for itself by attacking Huawei, insofar as the USA and it's laNo it doesn't and never has.You see the USA lost the ability to tell the truth long ago.In a world of high science, the best programmers, the best telecommunications engineers, the best cyber security experts, Huawei wouldn't stand a chance of being able to subvert security protocols and Why would they, they're a business trying to make profit.The USA'S stance is all to do with economics and the control thereof, on a global scale and China is challenging this need for the US to be in control.The USA has ironically made things worse for itself by attacking Huawei, insofar as the USA and it's lapdog allies have put themselves further behind China technologically and they've done it at considerable cost.Not to mention the billions of lost sales in chip supplies and the fact that China has now embarked on a self sufficiency program to remove it's dependency on the USA.In places like the USA and even Australia, the government seems to be able to get away with just telling the public that Huawei is bad, a security threat, but in other countries like Germany and even the UK, the actual telecommunications experts have been able to get their voices heard.Therefore any limitations imposed on Huawei have not been for security reasons, because it's been exposed as complete bullshit.The reason given in these countries is supply issues due to US sanctions on Huawei that might affect maintenance in the future.According to the USA, everything Chinese is bad and unfortunately there are sufficient misinformed people in the USA and countries like Australia that can't be bothered to check the facts.Oh well, as I said, it's their loss.","68,777 followers",Kanthaswamy Balasubramaniam,1.4K,17.3K,413.3M,2021,https://www.quora.com/If-the-new-world-had-been-left-to-its-own-devices-for-a-few-more-centuries-would-they-have-developed-advanced-technology-in-a-completely-different-way-from-the-old-world-or-would-they-have-followed-a-similar
9,"If you just google Huawei and read say, 10–20 news blurbs from CNN, Bloomberg or the NYT over the past 12 months, you can easily discern a pattern of reportage linking these keywords:Spying, Espionage, PLA, Backdoors.Translation: A bunch of evil commies are coming to steal your data and spy on you!Before we dissect this, we need to know a little about mobile 101.There are three basic blocks in moIf you just google Huawei and read say, 10–20 news blurbs from CNN, Bloomberg or the NYT over the past 12 months, you can easily discern a pattern of reportage linking these keywords:Spying, Espionage, PLA, Backdoors.Translation: A bunch of evil commies are coming to steal your data and spy on you!Before we dissect this, we need to know a little about mobile 101.There are three basic blocks in mobile coverage: server, network and client.The server is where information is stored, searched and retrieved. When you use Quora, you’re accessing Quora’s servers.The client today takes many form factors such as cell phones, tablets, laptops.What makes mobile communication so powerful is coverage. One is no longer chained to a LAN point or a wifi hotspot. You can stay connected driving in tunnels, jogging in the park, taking the subway, even swimming in the pool.How is coverage achieved? Well, you build a network to blanket the area.America has absolute dominance at both ends. On the client side, we have consumer Apple, and SOC supplier Qualcomm that has a huge lead in 5G modem technology. On the server side, Intel and AMD power the majority of the world’s computers while Cisco and Broadcom provide the switching necessary to direct traffic.But America dropped out of the network game some years ago, the spiderweb depicted above. There is no American 5G network gear. The only choices today are five Scandinavian and Far Eastern companies.Huawei has had negligible presence in the US market because they have been denied access. Some networks deploy Huawei 4G gear to provide affordable coverage for rural areas and small numbers of Honor handsets are sold.The American government further implemented a legal ban on Huawei equipment in telecommunications networks, completely barring Huawei from the American market.At this point, any concerns about future Huawei threats to America’s national security is zero, because Huawei cannot even come near American networks. No network gear, cell phones, tablets or laptops. Zilch.But this was not enough. President Trump subsequently signed an executive order forbidding American businesses and foreign companies licensing American patents from supplying Huawei, on NATIONAL SECURITY grounds.The order arrived out of the blue, causing huge legal and economic disruption throughout the s...",4 followers,Matthew Bates,1.7K,9.8K,292.9M,2020,https://www.quora.com/If-the-new-world-had-been-left-to-its-own-devices-for-a-few-more-centuries-would-they-have-developed-advanced-technology-in-a-completely-different-way-from-the-old-world-or-would-they-have-followed-a-similar
