,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"I doubt it.First: kids are really, realy bad candidates for augmentation because while they will continue to grow for several years, any enhancements you graft on them will stay the same size. I trust I don't need to point out the problems that would create.Second: if we're fighting aliens, the war will be decided in space, not on the ground. And it's a very bad idea to build weapons to fight in space that require the presence of a fragile, slow, resource-intensive human who dies after just a few minutes without oxygen. You win that fight by building a better computer, not a better person.ThirI doubt it.First: kids are really, realy bad candidates for augmentation because while they will continue to grow for several years, any enhancements you graft on them will stay the same size. I trust I don't need to point out the problems that would create.Second: if we're fighting aliens, the war will be decided in space, not on the ground. And it's a very bad idea to build weapons to fight in space that require the presence of a fragile, slow, resource-intensive human who dies after just a few minutes without oxygen. You win that fight by building a better computer, not a better person.Third: fiction severely undersells how hard it is to graft anything into the human body that could realistically be called an improvement. As far as expansion options go, our bodies rate just below a MacBook Air with two broken USB ports. You might be able to get some traction with genetic enhancement, but you need to start that going before a person is even conceived. That makes kids and volunteers basically useless for any self-respecting mad scientist looking to build a super soldier.",UNKNOWN,Ernest W. Adams,1.8K,44.1K,248.2M,https://www.quora.com/If-hostile-aliens-were-to-be-found-and-they-wanted-to-start-a-war-with-us-would-we-go-the-super-soldier-route-like-in-fiction-Where-the-government-takes-kids-volunteers-and-augments-them-to-be-super-soldiers-or
1,"We’d probably start by militarizing the UN and more or less forming a one-world government to form a united front. Then we’d funnel as many resources as we possibly could into researching their technology and integrating it into ours. Depending on how much more advanced they are than us, our current weaponry might not do anything against them, so that’d be the priority.There’d also be a minor concern of whether any given nation could betray us in an effort to garner favor with the enemy and be spared, and that’d be a whole difficult thing to deal with.But realistically if a race of aliens suddWe’d probably start by militarizing the UN and more or less forming a one-world government to form a united front. Then we’d funnel as many resources as we possibly could into researching their technology and integrating it into ours. Depending on how much more advanced they are than us, our current weaponry might not do anything against them, so that’d be the priority.There’d also be a minor concern of whether any given nation could betray us in an effort to garner favor with the enemy and be spared, and that’d be a whole difficult thing to deal with.But realistically if a race of aliens suddenly warps into our airspace from nowhere, they’ve probably got the technology to take whatever they want and there wouldn’t be anything we could do about it even if we wanted to. Our only hope would be that any race advanced enough to master faster-than-lightspeed travel (which they would have to) would be advanced enough to be chilled the fuck out and more or less evolve beyond the need for warfare. Otherwise we’re all fucked.",11 followers,King Schultz,9.8K,64,3.9M,https://www.quora.com/If-hostile-aliens-were-to-be-found-and-they-wanted-to-start-a-war-with-us-would-we-go-the-super-soldier-route-like-in-fiction-Where-the-government-takes-kids-volunteers-and-augments-them-to-be-super-soldiers-or
2,"I don’t know. What I do know is that if extraterrestrials turned up looking for work, Republicans would be very happy to abuse them for work, and be very happy to condemn them when lots of infant extraterrestrials popped up.","5,927 followers",Johan Torres,8.4K,1.8K,24M,https://www.quora.com/If-hostile-aliens-were-to-be-found-and-they-wanted-to-start-a-war-with-us-would-we-go-the-super-soldier-route-like-in-fiction-Where-the-government-takes-kids-volunteers-and-augments-them-to-be-super-soldiers-or
3,"I don't know about anybody else, but I would be worried about who's chasing their ass...",UNKNOWN,Muhammad Zaeem Khan (INACTIVE),1.3K,699,7.5M,https://www.quora.com/If-hostile-aliens-were-to-be-found-and-they-wanted-to-start-a-war-with-us-would-we-go-the-super-soldier-route-like-in-fiction-Where-the-government-takes-kids-volunteers-and-augments-them-to-be-super-soldiers-or
4,Various possibilities:,486 followers,HadesIX,1.4K,1.1K,3.5M,https://www.quora.com/If-hostile-aliens-were-to-be-found-and-they-wanted-to-start-a-war-with-us-would-we-go-the-super-soldier-route-like-in-fiction-Where-the-government-takes-kids-volunteers-and-augments-them-to-be-super-soldiers-or
5,"Yikes. Not a good idea.The thing about the serum is that it not only amplifies physical capabilities, and makes the person stronger, faster and more resilient, but it amplifies their personalities as well. The reason it turned Steve into Captain America is because he was already a good person at heart.He was a determined kid. He was scrawny, skinny and short — on paper, he had no chance of making it past the enlistment offices. But he persevered, knowing his chances of success were slim.And that reflects his personality post-serum. Now, as Captain America, he emulates the hero he always was, aYikes. Not a good idea.The thing about the serum is that it not only amplifies physical capabilities, and makes the person stronger, faster and more resilient, but it amplifies their personalities as well. The reason it turned Steve into Captain America is because he was already a good person at heart.He was a determined kid. He was scrawny, skinny and short — on paper, he had no chance of making it past the enlistment offices. But he persevered, knowing his chances of success were slim.And that reflects his personality post-serum. Now, as Captain America, he emulates the hero he always was, and he’s now able to do what he always wanted — to help people.When a good person, like Steve, takes the serum, it amplifies the selfless, heroic personality they already possessed. Problem is, Batman isn’t a good person. And he knows it.Bruce is no good guy. He’s certainly no Captain America. Giving him the serum would unleash the demons he’s worked so hard to keep on a leash.Giving this monster enhanced speed, strength and reflexes could end catastrophically. He’d be able to single-handedly defeat most of the Avengers, including Steve.Remember, Batman was already peak-human level when he took the serum. Steve was a skinny weak kid when he took it.Giving Steve the serum made him into a buff 6-foot giant. I can only imagine what it would do to Batman.","18,416 followers",Nathan Stanish,5K,2.3K,62.2M,https://www.quora.com/If-hostile-aliens-were-to-be-found-and-they-wanted-to-start-a-war-with-us-would-we-go-the-super-soldier-route-like-in-fiction-Where-the-government-takes-kids-volunteers-and-augments-them-to-be-super-soldiers-or
6,"Here a compilation of scientific photos that are really hard to believe, but which are indeed real. Enjoy.Head of a Tapeworm. Magnified 200xNereis Sandersi – a hydrothermal deep sea vent wormMicroscopic shot of lice residing on human hair.Red blood cell on a needleHuman embryo on a pinSnowflakesShark skinHuman shinboneRose petalNeedle and threadFingernailCoffee liquorVitamin CSpider skinJapanese sakeButterfly wingFantastic no?Here a compilation of scientific photos that are really hard to believe, but which are indeed real. Enjoy.Head of a Tapeworm. Magnified 200xNereis Sandersi – a hydrothermal deep sea vent wormMicroscopic shot of lice residing on human hair.Red blood cell on a needleHuman embryo on a pinSnowflakesShark skinHuman shinboneRose petalNeedle and threadFingernailCoffee liquorVitamin CSpider skinJapanese sakeButterfly wingFantastic no?",0 followers,Afgan,20.4K,239,21.3M,https://www.quora.com/If-hostile-aliens-were-to-be-found-and-they-wanted-to-start-a-war-with-us-would-we-go-the-super-soldier-route-like-in-fiction-Where-the-government-takes-kids-volunteers-and-augments-them-to-be-super-soldiers-or
7,"The most amazing photo in science ever taken and the one so hard to believe, is this one:This is a photo taken by the Hubble Space Telescope in 2012 of a tiny tiny section of night sky. Called theThe most amazing photo in science ever taken and the one so hard to believe, is this one:This is a photo taken by the Hubble Space Telescope in 2012 of a tiny tiny section of night sky. Called theThe Hubble team did something really cool. Using hard data of how far each galaxy in the above image was from Earth, they created an actual video simulation of what it would look like to fly INTO the galaxies in the Ultra Deep Field image above. Every dot in the video is an entire galaxy of stars passing you by. Here is that video. To really appreciate the Hubble Ultra Deep Field photo, click the video below to fly into that scene: (Note: At the speed of the video, it would take you trillions of years to fly at that speed through these galaxies in real time).Scientists also looked deep into the blackness beyond the above galaxies and asked if there were even more galaxies to see, if the Hubble took an even longer exposure. A few years later, with upgraded camera software, Hubble took an even longer and closer view of the same above spot. Sure enough, called the “In all likelihood, there are even more fainter, more distant galaxies hiding in the above darkness, beyond Hubble’s ability to see.OK, so the sky has lots of galaxies. Surely that is crazy to grasp but perhaps not so hard to believe. Well, to understand better what is so mind-blowing about the above photos, consider this image below:So, just how much of the sky did the Hubble telescope photograph to capture those 10,000 galaxies in one shot?Well, was this some kind of fluke? Perhaps Astronomers pointed the Hubble at a section of sky known to have lots of galaxies. In response, the Hubble took aHere was the result of another such exposure:This one, taken in 2018, is a time-exposure of another tiny part of the sky and found a whopping 15,000 galaxies in a single image. Called theHere was another exposure from yet a third tiny part of the night sky, named simply the “As you can see, it is filled with over 3,000 galaxies (For a final view, this one is a closeup of a cluster of galaxies, one of hundreds known to exist. Most of the objects in it are massive galaxies, clustered together by their mutual gravity. It is called MACS JO717 (In short, everywhere Hubble looked in its dozen+ photos, it saw galaxies of stars … thousands upon thousands of them. No one knew the night sky had that many islands of stars. Every Astronomer on Earth was blown away by the realization that when you look out at the night sky tonight, the darkness you see is not dark. It is FILLED with thousands upon millions upon billions of galaxies of stars, each containing hundreds of billions of suns and possibly trillions of planets of their own. In fact, latest surveys estimate that our visible universe contains overModern computers can draw simulations of what 2 trillion galaxies might look like, if we could see just a tiny fraction of them from a distance. Here is one such simulation (called theEach dot above would be a galaxy of billions of stars positioned by the computer in its correct spot in the night sky. WHOA!To best understand this, choose just one tiny dot in the above image … anywhere. Do it now. Stare at it a bit. Then imagine that dot is our entire Milky Way galaxy. With our current technology, it would take humans 2 BILLION YEARS to cross just from one side of that tiny dot you picked out to the other side of that same dot. Really! Now, look around it in space. Imagine how vast is the universe when you contemplate traveling",3 followers,Mark Gregory,16.3K,361,3.6M,https://www.quora.com/If-hostile-aliens-were-to-be-found-and-they-wanted-to-start-a-war-with-us-would-we-go-the-super-soldier-route-like-in-fiction-Where-the-government-takes-kids-volunteers-and-augments-them-to-be-super-soldiers-or
8,"These images are courtesy of NASA and Hubble Space Telescope and the Hubble Heritage Team:(Unfortunately, I was unable to capture them with my phone.)These are real photos. They are not drawings.This is a space nebula: it is 4–5 light-years tall. It is called Pillars of Creation. You are looking at clouds that are actively forming stars.Westerlund:This one contains 3,000 stars and exists 20,000 light-years away.The Cone Nebula:It was constructed by overlaying 3 images in blue, near-infrared, and hydrogen alpha filters.The Sombrero Galaxy:50,000 light-years wide. 30 million light-years away. ThThese images are courtesy of NASA and Hubble Space Telescope and the Hubble Heritage Team:(Unfortunately, I was unable to capture them with my phone.)These are real photos. They are not drawings.This is a space nebula: it is 4–5 light-years tall. It is called Pillars of Creation. You are looking at clouds that are actively forming stars.Westerlund:This one contains 3,000 stars and exists 20,000 light-years away.The Cone Nebula:It was constructed by overlaying 3 images in blue, near-infrared, and hydrogen alpha filters.The Sombrero Galaxy:50,000 light-years wide. 30 million light-years away. The white in the middle is the core of the galaxy. This galaxy contains a mass of 80 billion suns.The Twin Jet Nebula:Little is known about it.The Hourglass NebulaResulting from an exploded star.Auroras on Jupiter:IC Beauty:This is the remnants of a dying star, IC4406.The last one, this is a cluster NGC 6388, a cluster of stars right here in the Milky way:So - if there are 10 billion galaxies and 100 billion stars per galaxy, it is hard to believe there isn’t life out there somewhere.It would be scary to think there wasn’t life out in that terrifying expanse.","358,158 followers",Sean Kernan,15.4K,5.6K,723.4M,https://www.quora.com/If-hostile-aliens-were-to-be-found-and-they-wanted-to-start-a-war-with-us-would-we-go-the-super-soldier-route-like-in-fiction-Where-the-government-takes-kids-volunteers-and-augments-them-to-be-super-soldiers-or
9,"This is a man-made fire that has been burning for 50 years.No, it’s not a joke, it’s real.This hole is 70m wide and 30m deep, and it isMethane is toxic, so they needed to prevent the gas from spreading and poisoning the surrounding villages. So, what did they do? Seal the leak? No way, that’s not manly enough for Soviets right? The geologistsThis is a man-made fire that has been burning for 50 years.No, it’s not a joke, it’s real.This hole is 70m wide and 30m deep, and it isMethane is toxic, so they needed to prevent the gas from spreading and poisoning the surrounding villages. So, what did they do? Seal the leak? No way, that’s not manly enough for Soviets right? The geologistsWell, unlike that fire, their hopes quickly fizzled out. The hole is still burning today. 50 000 tourists have visited the","1,068 followers",LePoulpe,8.5K,0,0,https://www.quora.com/If-hostile-aliens-were-to-be-found-and-they-wanted-to-start-a-war-with-us-would-we-go-the-super-soldier-route-like-in-fiction-Where-the-government-takes-kids-volunteers-and-augments-them-to-be-super-soldiers-or
10,"The Pale Blue Dot.On the surface, this photo doesn’t look like much, right? Just some blackness, a few colorful lines…where’s even the dot?Oh, there it is.At first glance, you might think that you’re looking at an atom, or some other extremely small particle. Certainly something extremely tiny that’s been magnified, right?Nope.On February 14th, 1990, NASA, (at the request of the legendary Carl Sagan himself), sent a command to theAnd at a distance of 6.05 billionThe Pale Blue Dot.On the surface, this photo doesn’t look like much, right? Just some blackness, a few colorful lines…where’s even the dot?Oh, there it is.At first glance, you might think that you’re looking at an atom, or some other extremely small particle. Certainly something extremely tiny that’s been magnified, right?Nope.On February 14th, 1990, NASA, (at the request of the legendary Carl Sagan himself), sent a command to theAnd at a distance of 6.05 billion kilometers (3.76 billion miles), at a point in space beyond the orbit of Neptune,It is the most distant photo ever taken of the Earth.Just think about it…That tiny, pale blue dot- that little, itty-bitty speck suspended in the dark void of empty space…It isIt is our homeIt is the birthplace of every living being we’ve ever discovered.The battleground for every war and battle ever fought.The workshop for every inventor and scientist.The studio where every piece of music was composed- where every painting was imagined.It is the only known place in the universe that harbors life.That little, tiny, fragile speck contains everything that anyone has experienced.Every heartbreak.Every first kiss.Every baby’s first cries.Every final, dying breath.Every triumphant moment of victory.Every crushing day of defeat.Every great cry of joy.Every sorrowful weep of misery.Everything that has been experienced, every life that has been lived- not just by humans, but by all living things, from bacteria to dinosaurs- has taken place on that tiny, insignificant pale blue dot.This picture really puts things into perspective for me.It reminds me that no matter how large my problems, or how great my triumphs- they are irrelevant in the grand face of the Universe.And yet, looking at this picture, I can’t help but feel lucky for my existence- to have a chance to experience all that this tiny, yet intricate world has to offer.It truly is a humbling thought for a resident of the Pale Blue Dot.Thanks to","1,269 followers",Brayden Swanson,10.2K,858,2.3M,https://www.quora.com/If-hostile-aliens-were-to-be-found-and-they-wanted-to-start-a-war-with-us-would-we-go-the-super-soldier-route-like-in-fiction-Where-the-government-takes-kids-volunteers-and-augments-them-to-be-super-soldiers-or
11,"Look at the above photo, what do you see a black and white photo or a color photo.You see a color photo right?But it’s actually a Black and white photo, but the mesh of coloured lines above the photo tricks your brain to see it as a color photo.Still don’t trust me? Just zoom the photo and check for yourself.Look at the above photo, what do you see a black and white photo or a color photo.You see a color photo right?But it’s actually a Black and white photo, but the mesh of coloured lines above the photo tricks your brain to see it as a color photo.Still don’t trust me? Just zoom the photo and check for yourself.",31 followers,Binu Prasad,13.9K,0,0,https://www.quora.com/If-hostile-aliens-were-to-be-found-and-they-wanted-to-start-a-war-with-us-would-we-go-the-super-soldier-route-like-in-fiction-Where-the-government-takes-kids-volunteers-and-augments-them-to-be-super-soldiers-or
12,"Escherichia virus T4: a type of virus that infects Escherichia coli.This terrifying six-legged thing can actually walk around and everything. It is made of protein and DNA. In case you want to know the anatomy of it, here is a diagram:Pretty neat, right?Escherichia virus T4: a type of virus that infects Escherichia coli.This terrifying six-legged thing can actually walk around and everything. It is made of protein and DNA. In case you want to know the anatomy of it, here is a diagram:Pretty neat, right?",UNKNOWN,Graham,10K,0,0,https://www.quora.com/What-scientific-photos-are-hard-to-believe-but-are-indeed-real
13,"i can’t exactly think of a suitable way to start this answer off at the moment, so the job is on whoever’s reading this to pretend i had the greatest introduction of all time.here are some real scientific photos i dug up from the web that i thought were simultaneously cool but hard to believe:sheets of ice and snow that look like clouds due to a recent flood ☁️the Yosemite Waterfall- not actually lava, but hit by a ray of sunlight to create that effect. 🌋 (it actually recalls the apple lava emoji tho .,.)looks edited right? what if i told you the glowing effect was made by arranging differenti can’t exactly think of a suitable way to start this answer off at the moment, so the job is on whoever’s reading this to pretend i had the greatest introduction of all time.here are some real scientific photos i dug up from the web that i thought were simultaneously cool but hard to believe:sheets of ice and snow that look like clouds due to a recent flood ☁️the Yosemite Waterfall- not actually lava, but hit by a ray of sunlight to create that effect. 🌋 (it actually recalls the apple lava emoji tho .,.)looks edited right? what if i told you the glowing effect was made by arranging different colored leaves. would you believe me? 👀an actual rainbow colored chili pepper 🌶️patterns of the waves on shore that look like teethreflected image of the sea from a shard of broken glass against greeneries creates the impression of an edited photo…or a portalgiant waves at the ocean. imagineasperatus clouds over New Zealand. this one is very cool.crazy weather for the people in Wisconsin. yk i actually think i could use that. sometimes i’m cold, other times i’m a fiery ball of heatred highlight on the bottom half of tree trunks as a result of a toxic aluminum sludge spillroots that adapted and grew around to corners of sidewalk blocksa church in Georgia with a mountain behind it. at first glance, i thought they were waves :,the Japanese flower, Phi. i want this in my garden.this tree still has leaves bc the light is shining on it. the tree’s me…and the light’s you! i can’t live without you. (okay that was extremely cheesy. moving on .,.)a frozen pond in Switzerland. the way it froze over is amazingwhen the moon encounters a curious, mustache-looking cloud…the sunset under clouds. another lava-like picture for your eyesviewed from an airplane- a square cloud (man, i’m really hyping up those clouds today)and another cloud picture…lenticular cloudsthe solar eclipse through a canyonthe lava looks a lot like a skull don’t you thinkand for the finale… a stormy sky that resembles a tempest at seahope a few of these piqued your interest :)EDIT: Thank you to",166 followers,Artemis Raze,6.7K,69,962.5K,https://www.quora.com/What-scientific-photos-are-hard-to-believe-but-are-indeed-real
