,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"Several people have changed their Facebook profile pictures after CEO Mark Zuckerberg and Prime Minister Narendra Modi did so and urged other to follow suit to support the Digital India initiative. But wait--this profile picture change actually ties more closely in to Facebook's ownSeveral people have changed their Facebook profile pictures after CEO Mark Zuckerberg and Prime Minister Narendra Modi did so and urged other to follow suit to support the Digital India initiative. But wait--this profile picture change actually ties more closely in to Facebook's ownWhat is Digital India?Here is what the government of India aims to achieve through Digital India initiative.9 major projects under the initiative:Global investors like Sundar Pichai, Satya Nadella, Elon Musk have supported Modi's Digital India initiative.Global investors like Sundar Pichai, Satya Nadella, Elon Musk have supported Modi's Digital India initiative.Source: http://www.dnaindia.com/money/report-changing-your-facebook-profile-picture-is-not-enough-here-s-all-you-need-to-know-about-the-digital-india-initiative-2129525",7 followers,Rohit Virmani,3.8K,2.3K,85.5M,https://www.quora.com/What-is-the-Digital-India-Initiative-How-Author-Anuj-Tiwari-impacts-people-in-Digital-India
1,"As an investment banker, you need many skills - degrees open the door for you, but they are alone insufficient. Here is a quick inventory of skills that are required.Curiosity and lots of it. An IB is about creating value at rates greater than a market average. So you must seek out and or craft opportunities from within asymmetric industries and information deserts.Humility paired with courage. You cannot craft a transaction by yourself you need a good team to support you, and you too must be a good team player. The requires leading when you can and follow when you must with an eye on the taskAs an investment banker, you need many skills - degrees open the door for you, but they are alone insufficient. Here is a quick inventory of skills that are required.Curiosity and lots of it. An IB is about creating value at rates greater than a market average. So you must seek out and or craft opportunities from within asymmetric industries and information deserts.Humility paired with courage. You cannot craft a transaction by yourself you need a good team to support you, and you too must be a good team player. The requires leading when you can and follow when you must with an eye on the task, not your ego.A builder of relationships. The IB industry is about who you know who you trust and who trusts you. Connections must be made and nurtured over time. Do not only call people when you need them - that is what is called a user. Be a grower and reach out to those you care about on a regular basis. One day you are helping someone up the ladder of success, and next week someone is helping you.Always and forevermore a student. Read, take part in seminars, experiment, write, travel, visit factories - never stop learning.Authenticity. Always tell the truth and when you make a mistake, own the mistake, eat the mistake, and make it right if possible.Last comment - so many IBs are deal junkies they are shallow callous and short-sighted. The successful IB is a longterm builder of relationships and value who is respected by his peers, clients, and competitors.",18 followers,Asim Qureshi,9.8K,996,155.4M,https://www.quora.com/What-is-the-Digital-India-Initiative-How-Author-Anuj-Tiwari-impacts-people-in-Digital-India
2,"The main things you require areThe main things you require areThese skills cannot be taught. If you cannot acquire them, although you may be a great analyst in your early years, you will not make it as a banker.The maths and modelling skills you require are quite basic and over-emphasised, however you must be ‘sound’ in these skills in order to progress.",18 followers,Asim Qureshi,5.3K,996,155.4M,https://www.quora.com/What-are-the-skills-required-in-a-person-to-become-an-investment-banker
3,"Investment banking is one of the most lucrative and sought after career options which doesn’t have any boundaries. You will be highly rewarded once you become an investment banker as sky is the limit for earnings and growth prospects for an investment banker.As in the above their are so many reasons to choose to go for investment banking so its very easy to understand that there ought to be many sacrifices and hurdles before becoming an investment banker.There are some qualities which should be imbibed in you.Investment banking is one of the most lucrative and sought after career options which doesn’t have any boundaries. You will be highly rewarded once you become an investment banker as sky is the limit for earnings and growth prospects for an investment banker.As in the above their are so many reasons to choose to go for investment banking so its very easy to understand that there ought to be many sacrifices and hurdles before becoming an investment banker.There are some qualities which should be imbibed in you.All the above points are important and are a must but the most important point is that you have to be a very hardworking person who can work for 12 - 13 hrs at a stretch and is able to do it regularly. You will have lots of money but there will be no time to spend it.Its really very evident that “ Those who have money doesn’t have time and those who have time doesn’t have money”.But this is inevitable to say that this is one of the most rewarding,interesting and lucrative career option in finance which is coupled by its demerits as demanding , pressured and the worst work life balance.","1,000 followers",Luke Jacobs,787,70,1.7M,https://www.quora.com/What-are-the-skills-required-in-a-person-to-become-an-investment-banker
4,To become an investment banker you need:To become aTo become an investment banker you need:To become a,159 followers,Minh Tran,740,56,2.6M,https://www.quora.com/What-are-the-skills-required-in-a-person-to-become-an-investment-banker
5,Everyone in IB uses Excel and Powerpoint as the main programs. That’s what you’ve probably read everywhere - more detail:Everyone in IB uses Excel and Powerpoint as the main programs. That’s what you’ve probably read everywhere - more detail:,18 followers,Asim Qureshi,2.9K,996,155.4M,https://www.quora.com/What-are-the-skills-required-in-a-person-to-become-an-investment-banker
6,"Investment bankers are generally highly irreplaceable which is why banking salaries are so high.Investment banks don’t want to pay US$250k+ p/a for a VP or US$600k+ for an MD. They have to.Sure, there are plenty of investment bankers and many times more investment banker wannabes. But take my own example - when I left investment banking there were only around 5 people in the world at around my level doing my job function - others wouldn’t have had the experience or were way ahead in their careers.My focus was European CMBS Research.Now, if a bank wanted to replace me they’d either have to hireInvestment bankers are generally highly irreplaceable which is why banking salaries are so high.Investment banks don’t want to pay US$250k+ p/a for a VP or US$600k+ for an MD. They have to.Sure, there are plenty of investment bankers and many times more investment banker wannabes. But take my own example - when I left investment banking there were only around 5 people in the world at around my level doing my job function - others wouldn’t have had the experience or were way ahead in their careers.My focus was European CMBS Research.Now, if a bank wanted to replace me they’d either have to hire one of those 5 or retrain someone - it’d take a graduate years to get there but if they hired someone from a related area, such as US CMBS Research, they’d take perhaps 6 months to get up to speed and another year to build a decent reputation - and who knows if they’d leave for another investment bank as soon as that happens.This is why it is often said that an investment bank’s biggest asset is their own staff.",18 followers,Asim Qureshi,4.1K,996,155.4M,https://www.quora.com/What-are-the-skills-required-in-a-person-to-become-an-investment-banker
7,"Short answer, you probably shouldn’t. If you decide to, the path is easy. Go to an elite college. That’s it- most of your on campus recruiters will be bankers anyways and you’ll have plenty of exposure to the rat race. Here’s why you should reconsider the career choice.Each year at colleges across the country, thousands of ambitious students come to school without a complete sense of what they would like to do with their lives. We are told by our parents and teachers that college is a time to truly conceptualize our life interests and discover our passions. What I’ve noticed, however, is thatShort answer, you probably shouldn’t. If you decide to, the path is easy. Go to an elite college. That’s it- most of your on campus recruiters will be bankers anyways and you’ll have plenty of exposure to the rat race. Here’s why you should reconsider the career choice.Each year at colleges across the country, thousands of ambitious students come to school without a complete sense of what they would like to do with their lives. We are told by our parents and teachers that college is a time to truly conceptualize our life interests and discover our passions. What I’ve noticed, however, is that there seems to be a “tracked” path at elite universities. We enter wide-eyed with many interests and, statistically, most of us end up working in conventional careers like investment banking, management consulting, law, and medicine. Out of these paths, the most “prestigious” and sought after one is investment banking/high finance. No high school senior gets an acceptance letter from an elite college and begins thinking about the exciting life he or she will live constructing credit derivatives. Yet that’s where many students end up.There is, without a doubt, a very pervasive I-Banking culture at elite colleges. Roughly half (44%) of business school students at my school, Michigan, will enter financial services once they graduate, with another 30% entering consulting. In 2007, just before the global financial meltdown, almost 50 percent of Harvard seniors took jobs on Wall Street. According to the New York Times, in 2010 close to 36 percent of Princeton graduates with full-time jobs went into finance, down from a pre-crisis high of 46 percent in 2006. This pattern appears over and over again in America’s elite colleges; generally, aroundFor any given student, getting a job in these industries seems to make good practical sense. The money is good, the action non-stop, and the high status intoxicating. It’s the next “step” for a high achieving student from a top tier school. Why waste your [Elite Name] degree on something else? After all, banks hire almost exclusively from campuses like ours. If you have a genuine interest for finance, an understanding of the 100+ hour work weeks, willingness to replace your social and physical needs to advance a career, and a talent in financial analysis, you certainly should try your hand in banking. The problem however, is not with these students, it is with the substantial amount who enter the industry without a complete picture of what they are getting into, coupled with the flawed reasoning that i-banking is a quick path to riches and prestige, or that is the only practical way to have great ‘exit ops’ into high paying jobs in other industries. So, if you are considering banking for these supposed benefits instead of being genuinely attracted to the nature of the job, I ask you to take this in earnest.I’ve had a number of conversations with my finance-orientated friends who admit to me that their goal is to start a business, be their own boss, or create lasting value. They tend to view banking as a means to achieve this goal, and tell themselves that the money they make in banking will give them sufficient operating capital to create a business. What this argument fails to realize is that access to capital in the 21st century is orders of magnitude easier than it was for our parents. Instead of relying on a wealthy family or a loan from a bank, our generation has instant access to crowd funding, websites that link us up with seed investors, and a plethora of free online courses that teach the ins and outs of venture capital. If you have an idea- act now. You don’t need to work for a bank for a few years to fund the project that interests you — whether that be a business, service, blog, or whatever gets your heart racing. Build something you want, and the days and nights you spend perfecting it will be vastly more fulfilling than building excel spreadsheets for your supervisors.The unfortunate reality is that the many young bankers stick inside the industry, even if they despise it. This is best explained through the theory of “golden handcuffs”. By living in the world of high finance, you can become stuck in an endless cycle of ambition to move on to bigger deals, outrank your peers, and spend more money. In this world, prestige is intoxicating, and the worry of being seen as weak for quitting stops many status-conscious bankers.In her book “Suits: A Woman on Wall Street”, Nina Godiwalla recounts her time as an analyst for Morgan Stanley. She describes being ecstatic the first few weeks, basking in her prestige and feeling powerful when telling friends and family where she worked. Over the next two years, she descended into severe depression because of the monotonous work, inhuman hours, and cold culture of the bank. Did she quit? No. Nina completed the two years out of fear that her co-workers and college friends would think of her as a failure. Her supervisors told her that thousands of students would kill to be in her position. Her parents told her that she would be turning down too big of a paycheck for the daughter of Persian immigrants. It wasn’t until multiple years later did Nina have the courage to quit and pursue what interested her.In many respects, this phenomenon is closely related to the admissions process of colleges. If you aren’t currently searching for banking internships, perhaps you can relate to the college admissions process. Can you recall being admitted to top-tier schools, but having a fleeting thought of attending a lesser-know school that is more aligned to your personal interests? I certainty did, but I was too worried that my friends and family would see me as not living up to my potential. In a sense, we all want to pass the “cocktail party” test. Meaning, we want strangers to light up when we announce we’re attending [Elite School], since many people associate getting into a good school with being a “success”.The same is true with the banking/consulting rat race within these schools, where some students (and maybe their parents) think of success in terms of what would impress the most in the cocktail party. While many aren’t doing this consciously, there is comfort in impressing others through associating with a big name rather than our specific experiences and goals. The name is instant credentialing, it allows for mental shortcuts to judge others. I believe a key aspect of mental health is separating oneself from this thought process. Since each and every one of us is unique, we should avoid the crowd mentality of what defines success for a student graduating from a high-caliber university. If you genuinely are attracted to banking, all the power to you. If, however, you are skeptical about the “tracked” career paths, listen to your gut and shrug off any judgment that might be bestowed upon you.",11 followers,Pedro Miranda,5.9K,354,15M,https://www.quora.com/What-are-the-skills-required-in-a-person-to-become-an-investment-banker
8,Investment Banking is confusing. It has nothing to do with investments or banking.The easiest way I have found to explain this to people is to compare an investment banker to a residential real estate agent.Investment Banking is confusing. It has nothing to do with investments or banking.The easiest way I have found to explain this to people is to compare an investment banker to a residential real estate agent.There are many more analogies but hopefully this is helpful.,18 followers,Asim Qureshi,1.3K,996,155.4M,https://www.quora.com/What-are-the-skills-required-in-a-person-to-become-an-investment-banker
9,"There are 4 ways of getting into investment banking:i)ii)iii)iv)There are 4 ways of getting into investment banking:i)ii)iii)iv)When I’d get the internship, and I would get one, I’d work 16 hours a day at the desk, possibly sleep under the desk as that will really get me talked about, and I’d make sure I get my job offer.I think most graduates think that you have to get into the graduate training program you have to go via the application process. You don’t. I didn’t.",18 followers,Asim Qureshi,2.7K,996,155.4M,https://www.quora.com/What-are-the-skills-required-in-a-person-to-become-an-investment-banker
