,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"Hershey Chocolate from 1894-1970 did no marketing or sales.The money saved from sales was instead put back into the local community. In addition to not moving the factory, Hershey built a theater, stadium, amusement park, hotel, and school for neglected boys.","89,968 followers",Alisha Talks,4.7K,908,102.7M,https://www.quora.com/What-products-dont-need-much-advertising-Why
1,"Let me answer this question by considering the innovation process of one company and not specific products.Zara is a Spanish [ http://en.wikipedia.org/wiki/Spain ] clothing and accessories retailer based in Arteixo [ http://en.wikipedia.org/wiki/Arteixo ], Galicia [ http://en.wikipedia.org/wiki/Galicia_(Spain) ],Let me answer this question by considering the innovation process of one company and not specific products.Zara is a Spanish [ http://en.wikipedia.org/wiki/Spain ] clothing and accessories retailer based in Arteixo [ http://en.wikipedia.org/wiki/Arteixo ], Galicia [ http://en.wikipedia.org/wiki/Galicia_(Spain) ],Zara stores are company-owned, except where local legislation forbidsWhat makes Zara unique?It is claimed that Zara needs just two weeks to develop a new product and get it toDuring the 1980s, Zara started changing the design, manufacturing, and distributionZara offers considerably more products than similar companies. It produces aboutZara’s innovation strategy secretsThe company's strategy involves stocking very little andThat strategy works two ways, according to Hansen. First, itZara has already changed the fashion industry.""They broke up a century-old biannual cycle ofShortening the product life cycle means greater success in meeting consumer preferences. If a design doesn’t sell well within a week, it is withdrawn from shops,Zara has a range of basic designs that are carried over from year to year, but someIt is essential that Zara has the possibility to quickly respond on market demands.Only 15-25% of clothes are produced before the season and 50-60% in the start of theZara Design team is producing 18,000 different models of clothes per year, that’s",68 followers,Dhyey Doshi,2K,62,1.7M,https://www.quora.com/What-products-dont-need-much-advertising-Why
2,"Japan used to have a similar image of “low quality” in the postwar period. It was well deserved. However, there were some companies making decent products. How they shed this image was due largely to industrial policy by the government.If you look on Ebay for 1950s Japanese ceramics, you’ll see what kind of cheap junk was being exported.In the 1950s, and later, JapanExport was highly regulated. I read about this in magazines during the 1980s, and it was reconfirmed in articles I read in a magazine called Asia Scene, a Japanese trade and culture magazJapan used to have a similar image of “low quality” in the postwar period. It was well deserved. However, there were some companies making decent products. How they shed this image was due largely to industrial policy by the government.If you look on Ebay for 1950s Japanese ceramics, you’ll see what kind of cheap junk was being exported.In the 1950s, and later, JapanExport was highly regulated. I read about this in magazines during the 1980s, and it was reconfirmed in articles I read in a magazine called Asia Scene, a Japanese trade and culture magazine written in English, and published from the 1950s to the early 1970s.They had a government office that would okay products to export, and would do quality control on the products.I went to Japan in the 1980s, and was surprised how shoddy some of the local goods were. Many products sold in Japan weren’t exported. The midrange and better stuff was being exported to the US. Things were being designed for export.Moreover, by the 1980s companies were aggressive at pushing Japanese-language brands into the global market. Already known were brands like Sony, Toyota, and Toshiba. In the 1970s and 1980s, industrial giants like Mitsubishi were putting their brand into the US market. Datsun (which was a Japanese brand) renamed to Nissan. Other companies were Casio, Isuzu, Daihatsu, Sanyo, Nikko. I think the last three were considered low-grade brands in Japan, but had a glow of quality to some people in the US.So, in 30 years, they changed the image of “Made in Japan.” It took government policy and regulation. In the end, the brand of “Made in Japan” was so good that midrange crap-level brands in Japan could seek to do better with their Japanese name, in the US.Then… they offshored most of their production to China and Mexico, like a lot of big companies throughout the world. While quality suffered, I don’t think it suffered that much. It was maybe a decade of headaches in the 1990s.China has adopted a different set of priorities. They make many of the best electronics now, but haven’t made a big push to put Chinese-language brand names into the global market. I can think only of Huawei and Xiaomi.Perhaps Haier would also count. Also, the Taiwan brands could have also been pushed in Chinese, but they didn’t. I know brands like Lenovo, SPT, ZTE, LG, Asus, and Acer are Chinese or Taiwanese, but the brand doesn’t advertise that fact.I think China doesn’t have a strong trade policy or bureau that regulates exports, to require that only high quality goods are exported.That’s my theory. What do you think?",1 follower,Alex Smith,813,367,452.6K,https://www.quora.com/What-products-dont-need-much-advertising-Why
3,"The thing about spending in R&D is that it doesn’t help you with marketing.China manufactures everything from totally cheap crap to the most sophisticated high quality devices. The thing about China is that because it does manufacturing and not marketing, people forget that the high quality stuff is made in China too.The other thing is that the spending in R&D is increasingly focused on products that are either invisible because they are intended for business use, or are aimed at the domestic market.","2,538 followers",Carter Alston,11.8K,149,1.4M,https://www.quora.com/What-products-dont-need-much-advertising-Why
4,"You’ve really got two questions hidden in one here. First, why do Chinese goods and services generally get labeled as lower-quality than those originating elsewhere? And second, should spending on R&D be expected to alter that perception?First, some groundwork.The cost of all goods and services can be divided into the cost of labor and the cost of materials. It’s well known that China has a massive, inexpensive labor force. This, combined with today’s very low cost of transporting goods globally, results in China being a hotspot for making stuff that then gets sent all over the world.Now, evenYou’ve really got two questions hidden in one here. First, why do Chinese goods and services generally get labeled as lower-quality than those originating elsewhere? And second, should spending on R&D be expected to alter that perception?First, some groundwork.The cost of all goods and services can be divided into the cost of labor and the cost of materials. It’s well known that China has a massive, inexpensive labor force. This, combined with today’s very low cost of transporting goods globally, results in China being a hotspot for making stuff that then gets sent all over the world.Now, even though China’s labor market is cheap (compared to Europe or North America), Chinese producers are still under tremendous pressure to continuously decrease the cost of the products they provide. As inexpensive as a Chinese laborer might be, their cost is fairly fixed (i.e., factory management can’t simply decide to cut pay next month to hit a customer’s price requirements). The cost of labor in China is also rising.The relatively inflexible cost of labor in China leaves materials as the only other component that Chinese firms can hope to cut costs on to decrease the output price. Keep in mind that lower-quality goods aren’t necessarily cheaper to produce, but they’re generally cheaper to buy. The higher-quality goods command a premium compared to the lower-quality versions, regardless of whether they cost more or less to produce.So, you want cheaper goods in an environment with relatively fixed labor costs? Buy cheaper materials. The side effect is that you’re going to get lower quality inputs. This goes for the machinery making stuff, too, not just the raw materials. In general, this is why low cost (Chinese, Malaysian, American, German, or otherwise) goods will typically be of inferior quality compared to higher-priced variants (all other things being equal (brand parity, for example))—becauseNow, the question of whether R&D spending will result in a change of perception around the quality of Chinese goods. The simple answer is NO. The Chinese are entirely capable of producing goods of as high a quality as exists anywhere on the planet (as others have pointed out, the iPhone is manufactured in China). As I alluded to earlier, the perception of Chinese goods being of questionable quality is an economics question, not an engineering question.It might be more instructive to ask, “Why does China have a reputation (fair or not) for producing low quality goods?” You’ll find that it has nothing to do with the Chinese ability to produce good stuff. Answer",7 followers,Michelle Zhou,3.6K,246,17.7M,https://www.quora.com/Why-do-Made-in-China-products-still-have-an-image-of-low-quality-worldwide-even-though-Chinas-R-D-spending-keeps-increasing
5,"I enjoy tons of high quality and cheap industrial products when living in Shanghai, China.But when I migrated to Sydney, Australia, I was shocked that Australians are buying ridiculous expensive unknown Chinese brands which even Chinese living in T2 city won’t bother buying.Sometimes I feel guilty because it’s like China is exploiting Australia (exporting lower quality industrial products in exchange of high quality mines and agricultural products).I don’t know why those great Chinese brands are not around here. Maybe it’s because those brands haveI enjoy tons of high quality and cheap industrial products when living in Shanghai, China.But when I migrated to Sydney, Australia, I was shocked that Australians are buying ridiculous expensive unknown Chinese brands which even Chinese living in T2 city won’t bother buying.Sometimes I feel guilty because it’s like China is exploiting Australia (exporting lower quality industrial products in exchange of high quality mines and agricultural products).I don’t know why those great Chinese brands are not around here. Maybe it’s because those brands have",2 followers,Jack Penny,1.3K,0,0,https://www.quora.com/Why-do-Made-in-China-products-still-have-an-image-of-low-quality-worldwide-even-though-Chinas-R-D-spending-keeps-increasing
6,"Spreading imformation needs time.When I first came to Uzbek,the impression about China in the heart of locals remains in 1970s.And some locals asked me a lot of ridiculous questions until I hired them to work for our company .As you mention,the Chinese productions the locals touch with are something I have never of in China.And they also have the similar comments on Chinese production until one day our company award some outstanding workers the latest Haiwei smartphone and some high–end Chinese productions.Recently thanks to the big mouse of Trump and the speech of Putin,more and more people hSpreading imformation needs time.When I first came to Uzbek,the impression about China in the heart of locals remains in 1970s.And some locals asked me a lot of ridiculous questions until I hired them to work for our company .As you mention,the Chinese productions the locals touch with are something I have never of in China.And they also have the similar comments on Chinese production until one day our company award some outstanding workers the latest Haiwei smartphone and some high–end Chinese productions.Recently thanks to the big mouse of Trump and the speech of Putin,more and more people have realized China is rising.Basically it is problem of time.",196 followers,Chang Liu,1.7K,7.1K,23.2M,https://www.quora.com/Why-do-Made-in-China-products-still-have-an-image-of-low-quality-worldwide-even-though-Chinas-R-D-spending-keeps-increasing
7,"It is slowly changing. You cannot have the image shifted overnight. Give it another decade. But I will list some chinese brands you most likely have seen or heard of. I put up photos so you will know immediately.Warning pictures gallary, view at word loving quorians' own risk.Dji UAV are a great example of high quality Chinese products accepted worldwide.Lenovo PC are another world renounced Chinese BrandTCLHaierHuaweiAlibabaIt is slowly changing. You cannot have the image shifted overnight. Give it another decade. But I will list some chinese brands you most likely have seen or heard of. I put up photos so you will know immediately.Warning pictures gallary, view at word loving quorians' own risk.Dji UAV are a great example of high quality Chinese products accepted worldwide.Lenovo PC are another world renounced Chinese BrandTCLHaierHuaweiAlibaba",4 followers,Matthew Bates,5.3K,9.8K,291.8M,https://www.quora.com/Why-do-Made-in-China-products-still-have-an-image-of-low-quality-worldwide-even-though-Chinas-R-D-spending-keeps-increasing
8,"There’s something wrong with your “still”Wallmart quality is not Chinese qualityWallmart quality is poor quality, as specified by Wallmart purchasers, intended for poor Americans.In China, they make Mercedes-Benz, Audi, BMWChinese consumers don’t buy American “quality”.",26 followers,Balaji Viswanathan,9.1K,5.6K,426.5M,https://www.quora.com/Why-do-Made-in-China-products-still-have-an-image-of-low-quality-worldwide-even-though-Chinas-R-D-spending-keeps-increasing
9,"AmplifyingOne way of getting rid of waste heat is to circulate cold air into the room and warmed air out of the room. It takes electricity (read: money) to cool that air, though, and people gradually realized that circulating warmer air faster is a cheaper way oAmplifyingOne way of getting rid of waste heat is to circulate cold air into the room and warmed air out of the room. It takes electricity (read: money) to cool that air, though, and people gradually realized that circulating warmer air faster is a cheaper way of maintaining the desired operating temperature.If you want to go crazy-efficient, drop your supercomputer into a vat of oil and circulate the oil. At that point, the room temperature is pretty much irrelevant.TSUBAME-KFC supercomputer ranked No.1 in the world in two consecutive editions of the energy efficiency ""Green500 List""","358,179 followers",Sean Kernan,9.1K,5.6K,723.5M,https://www.quora.com/What-products-dont-need-much-advertising-Why
