,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"You will have to wait until 2020. Start by learning how to use Google and YouTube for now. If you don’t want to use those, go to your local library.","2,022 followers",Nelson Tan,24.1K,70,943.2K,https://www.quora.com/How-can-I-learn-about-marketing-in-2020
1,"Learn about marketing in 2020.Learning marketing many ways .I recommended that you follow the youtube videos and gather a more knowledge .You go to Youtube and search suppose learn social media marketing . Therefore,have a many social media marketing site there name gather and search a google site list .Finally , you admission a on it center and learn marketing In addition to Neil Patel and youtube channel backlinko visit",8 followers,Thomas Schuetz,802,1.1K,1.9M,https://www.quora.com/How-can-I-learn-about-marketing-in-2020
2,"Be curious. Study it by yourself and be passionate. Start with a growth mindset and be result oriented.There’s a lot of good material about being a modern marketer. I would start with Google or asking q’s here in Quora: try to find information about the specialization within in the field: are you going to aim for event marketing, digital marketing, consumer or b2b-marketing, content producing, operational or strategical position et cetera. This way you can find tools and skills needed and eventually the sources were to gain knowledge and information. Here’s a good initial point to startBe curious. Study it by yourself and be passionate. Start with a growth mindset and be result oriented.There’s a lot of good material about being a modern marketer. I would start with Google or asking q’s here in Quora: try to find information about the specialization within in the field: are you going to aim for event marketing, digital marketing, consumer or b2b-marketing, content producing, operational or strategical position et cetera. This way you can find tools and skills needed and eventually the sources were to gain knowledge and information. Here’s a good initial point to startYou can study marketing both in university and in “free-time”. I recommend to start by yourself and proceed as youäre forming your path. There’s so much material on the web and so many possibilities to learn with free tools: an analytical mindset for development is a good mentality to adopt.",0 followers,Tommy Mello,694,136,3.5M,https://www.quora.com/How-can-I-learn-about-marketing-in-2020
3,"The best place to learn Marketing is your own life. Your question reminds me of a very popular joke, here it is for you. I am sure this joke will help you understand how you can relate Marketing to your own life.1. You see a gorgeous girl at a party. You go up to2. You're at a party with a bunch of friends and see a3. You see a gorgeous girl at a party. You go up toThe best place to learn Marketing is your own life. Your question reminds me of a very popular joke, here it is for you. I am sure this joke will help you understand how you can relate Marketing to your own life.1. You see a gorgeous girl at a party. You go up to2. You're at a party with a bunch of friends and see a3. You see a gorgeous girl at a party. You go up to4. You're at a party and see gorgeous girl. You get up5. You're at a party and see gorgeous girl. She walks6. You see a gorgeous girl at a party. You go up to7. You see a gorgeous girl at a party. You go up to8. You see a gorgeous girl at a party. You go up to9. You see a gorgeous girl at a party. You go up to",0 followers,Lucas Martin,6.4K,65,4.2M,https://www.quora.com/How-can-I-learn-about-marketing-in-2020
4,"There is no trending knowledge for neither marketing nor any professions.It just same study with more practice, thats how real marketing professionals get big.Here is what to learn:Introduction to Management EnquiryThis fundamentals of business and management with the focus on a number of key concepts. This includes subjects such as understanding organisational planning with a focus on the foundations of decision, organisational structure and design and managing human resources, leadership, trust, and managing communication, information and operations.Managing Information with TechnologyPrimarThere is no trending knowledge for neither marketing nor any professions.It just same study with more practice, thats how real marketing professionals get big.Here is what to learn:Introduction to Management EnquiryThis fundamentals of business and management with the focus on a number of key concepts. This includes subjects such as understanding organisational planning with a focus on the foundations of decision, organisational structure and design and managing human resources, leadership, trust, and managing communication, information and operations.Managing Information with TechnologyPrimary aim is to broaden knowledge and skills in the use of IT and statistics in managing and analysing data for business to improve the quality of decision-making in a dynamic business environment.Organisational Behaviour and AnalysisThe study of organisations. It outlines key sociological and psychological perspectives used to analyse organisations and occupational groups. Students encounter core topics including organisational design, bureaucracy and contingency theory. Theory and practice are linked via seminars, case study discussions and reflections on students’ experience of organisations.Introduction to Accounting and Financial ManagementDevelop a broad understanding of the methods used to measure, record, present and use financial data in a business context and that they are given an introduction to management accounting.International Business EnvironmentDeveloping understanding of the basic economic concepts and principles that apply to the international business environment with emphasis on European business, and developing analytical and conceptual skills in economic and business environment for them to be able to respond to problems associated with modern international business environment.Principles and Practice of MarketingFocuses on developing an understanding of concepts of marketing, marketing mix principles and practices. It also aims to develop students’ awareness of skills needed and ethical issues in marketing.Digital MarketingThis aims to develop an understanding of the major issues facing marketers in the rapidly growing area of marketing using digital technologies, with particular emphasis on the organisational implications of evolving business models.Marketing CommunicationsTo explore the concepts associated with marketing communications, to help you develop an appreciation of the key characteristics of the main tools of the communications mix, and to introduce elements of communication theory and to set it in the context of marketing communications.Critical Perspectives in ManagementTo seek introductory to a critical approach to the study of management and organisations. This will be achieved through an exploration of bureaucratic/post-bureaucratic organisations, new forms of work organisations, new forms of managerial control, resistance and power, new forms of employment, gender and work organisations.Consumer Behaviourwith a critical understanding of ‘consumer behaviour’ as investigative discipline informing individual and marketing decisions. Attention will be paid to the external, situational and internal factors which include psychological, social, cultural and economic factors that influence consumer behaviour in personal buying situations and the complexity of the Decision-Making Unit and process.Marketing ResearchDevelop knowledge of the entire marketing research process including research design, data collection, and analysis and reporting, allowing to acquire understanding of the effective management of marketing research projects which will be developed through a comparative analysis of the respective merits of quantitative and qualitative research methods in marketing.Marketing Channels and LogisticsInternational MarketingThis module addresses critical understanding and ability in assessing the effectiveness of international marketing theory and practice. It targets principles and issues that drive markets world-wide will develop insight and investigative ability concerning issues facing a business that needs to research markets and develop and implement market strategies, techniques and methods across a range of international sectors.Issues and Controversies in Marketing ProjectThis core module helps to conduct critical appraisals of issues and controversies in marketing involving contemporary organisations and of managerial and marketing responses to these challenges. It also provides focused support in appropriate research methods and in the effective communication of research findings in oral presentations, small group discussions and an extended written report.Services MarketingThe main aims of this module are to develop a critical understanding of service management theory and practice, provide knowledge of modern theory associated with the effective design and management of service operations, and enable to evaluate and appraise services marketing initiatives in different contexts.Entrepreneurship and Small Business VenturesThis module provides an integrated and critical analysis of entrepreneurship and small business management related theories and frameworks underpinning the practice and policy of entrepreneurship and small business management. It will enable you to draw on evidence and contemporary research to explore entrepreneurial value creation and capture, and the imperatives of innovative new technologies on small business growth, as well as identify and evaluate the opportunities and distinctive challenges faced by entrepreneurs and their firms.Database and Customer Relationship Marketingaims to increase awareness of the importance of customer care and the lifetime value of the customer.Business Ethics, Environmental Sustainability and GovernanceThe module aims to provide you with the opportunity to gain critical understanding of theories and contemporary approaches to business ethics, corporate social responsibility and governance in the age of globalisation, and the challenges of sustainable development and business responses to it.Brand ManagementThe aim of this module is to provide you with knowledge and understanding of the process of brand management and the tactics and strategies involved in building successful brands.Strategic MarketingThis module aims to develop knowledge of strategic marketing management through examination of current developments in marketing practice, cover the subject of marketing at a strategic level, bringing in together the most modern thinking in the area of strategic application such as to help marketing decision making to become more systematic, and develop detailed knowledge of strategic marketing management through the study of the planning cycle, strategy, planning and control in the management of the marketing mix.","12,250 followers",Anthony Andranik Moumjian,552,1.6K,31.2M,https://www.quora.com/How-can-I-learn-about-marketing-in-2020
5,Copy writing.,51 followers,Graham Nason,649,0,0,https://www.quora.com/How-can-I-learn-about-marketing-in-2020
6,"The biggest difference is in the pace of development in Chinese research institutes. Compared to western research institutes, Chinese research institutes, including military development and research, use a method which is called in Chinese 小步快跑 which means “rapid development in small steps”.This means that a Chinese research institute is likely to test a technology quickly and in a less than perfeThe biggest difference is in the pace of development in Chinese research institutes. Compared to western research institutes, Chinese research institutes, including military development and research, use a method which is called in Chinese 小步快跑 which means “rapid development in small steps”.This means that a Chinese research institute is likely to test a technology quickly and in a less than perfect way just to see if it works. It may be integrated into a larger system to gather feedback, and that feedback will be used to develop the next generation.Instead of seeking perfection, the goal is to gather feedback in a quick and timely fashion for the next generation.This has happened most noticeably now in the development and introduction of new military technologies such as aircraft carriers, and in Chinese high-speed train engineering [1] technology. The Chinese PLAN’s Type 055 class destroyer was first introduced in 2005 and, at the time, it did not really impress Western military analysts. Over the years though, it has improved to the point where most agree that it is superior to the US Navy’s Arleigh Burke class of destroyers. This pace of development also applies to stealth fighters, where the Chinese J-20 and J-31 have iterated at a faster pace than the US’s F-35. The Chinese have been weaker in jet engine technology, but they are working hard to catch up with the US. When the new Chinese engines come out, the Chinese stealth fighters will be retro-fitted with them.What makes China difficult to compete with for the US is that China’s annual defense budget is 1% of annual GDP, while the US’s annual defense budget is 4–5%. So, the Chinese are much more efficient with their development...",430 followers,Lim Giok Beng,566,6.8K,1.4M,https://www.quora.com/How-can-I-learn-about-marketing-in-2020
7,"Let me start with the similarities.At the ground level you have a researcher group which has about a dozen researchers and is led by a research scientist or professor. The researchers are scientists, post docs, and graduate students that do the research. Each research group works with other groups and share facilities.In Europe a lot of research is done organized at the European level through international collaborations such as CERN. The US organizes research through universities and national labs which are usually funded by the Federal government but operated by university consortium or by tLet me start with the similarities.At the ground level you have a researcher group which has about a dozen researchers and is led by a research scientist or professor. The researchers are scientists, post docs, and graduate students that do the research. Each research group works with other groups and share facilities.In Europe a lot of research is done organized at the European level through international collaborations such as CERN. The US organizes research through universities and national labs which are usually funded by the Federal government but operated by university consortium or by the Department of Energy. Research is also funded by agencies such as the National Science Foundation.In China, the funding is far more decentralized, with much of the funding done by local governments. Also rather than having a system of national labs, much research is done by the Chinese Academy of Science, which is completely different from the US National Academy of Science. The US organization is an honorary society that does some policy while the Chinese Academy is this huge research organization. Also US universities often have huge endowments which can be used to fund research whereas Chinese universities don’t. A lot of applied research is done by corporations such as Microsoft or Huawei. The one difference I can see is the Chinese local governments are more active at creating science and innovation hubs than US local governments.Finally the big difference us the role of the Communist Party. China copied the Soviet system in the universities and research institutions are administered at the top level by the Party Committee, so you have a Party Secretary along with the instituional head and senior administrators are invariably party members. At the top level these groups link the scientists and the politicians. In the US you obviously dont have that system and the link between the scientists and politicians is done through professional societies, and advisory groups such as the DOE P5 committee and the Snowmass process. In Hong Kong there isnt a policy system. Hong Kong is part of national science policy but pooicy mediation seems to be done informally between local scientists and mainland research collaborations, and the communications is quite fragmented and things are improving.The other thing is that the US system was developed in the 1950s and there is nothing that suggests it will change. China is still trying to put together its system, and putting together a system for big science and figuring out how to do international collaborations is still something to be done. Im trying to pull as much of this through Hong Kong as possible which is explains why I know what I know about local Hong Kong politics. What is interesting is that the HKSAR has no science policy ( it has barely a technology policy) and figuring out how the SAR governmemt should do with basic science if anything is why I got pulled into Legco politics.One issue with Hong Kong is that traditional British colonial policy wss to silo different segments if society which means that you dont have the business-science linkages that you would in Silicon Valley although things have gotten a lot better. As an example of the problem you have software at Cyberport, hardware at Science Park, and design at Innocentre. This is great on an org chart, but what happens if you need to do hardware, software, and design.I also have a toe in Taiwanese basic research but talking about that gets too depressing. Too many universities. Too few students. Too much politics. No viable long term vision.One other data point is Japan. When it comes to how the Japanese organize research and development, it turns out to be incredibly well organized and they are just absolutely excellent at government-business-science collaboration and public outreach. If you draw an org chart of Japanese research organizations you get this nice neat org chart. If you try to do this with China you get a spaghetti diagram.The big problem for Japan is that they are a mature economy with not much new money coming in.",1 follower,Dahyun Kim,20.7K,218,8M,https://www.quora.com/How-can-I-learn-about-marketing-in-2020
8,Both China and the most influential Western countries in the world are mostly Chinese in the personnel structure of the research centers.The United States is now very worried that these Chinese scientists will return to China.Both China and the most influential Western countries in the world are mostly Chinese in the personnel structure of the research centers.The United States is now very worried that these Chinese scientists will return to China.,0 followers,Henrey Bradley,1.8K,389,32.8M,https://www.quora.com/How-can-I-learn-about-marketing-in-2020
9,"In China, being a Communist country, everyone is equal. This includes academicians and couriers. Everyone serves to bring about the glorious end stage of history, just as predicted by Marx.Ideas which do not contribute to Communism, are - by definition - excluded.In the case of Eddie Holmes, Professor of Viruses at the University of Sydney, he publishes according to his laboratory and experimental findings. The NSW Government, the Australian Government, the University administration have no control over his research and have no control over his publications in learned journals or his collaboraIn China, being a Communist country, everyone is equal. This includes academicians and couriers. Everyone serves to bring about the glorious end stage of history, just as predicted by Marx.Ideas which do not contribute to Communism, are - by definition - excluded.In the case of Eddie Holmes, Professor of Viruses at the University of Sydney, he publishes according to his laboratory and experimental findings. The NSW Government, the Australian Government, the University administration have no control over his research and have no control over his publications in learned journals or his collaboration with his academic peers. As it should be!Thanks for asking.",1 follower,François Chevallier,5K,616,6.2M,https://www.quora.com/How-can-I-learn-about-marketing-in-2020
