,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"During the past 60 years India has grown tremendously and all ex-Prime Ministers have taken some brilliant decisions due to which today India is the second biggest power in Asia.Here are a few observations ......◼ When Modi was not even born, India had already won a war with Pakistan◼ When Modi had not even learnt to speak, India had already written one of the finest Constitutions of the world.◼ When Modi was learning to crawl, India had already hosted Asian Games◼When Modi was playing “Gulli-danda”, India hadDuring the past 60 years India has grown tremendously and all ex-Prime Ministers have taken some brilliant decisions due to which today India is the second biggest power in Asia.Here are a few observations ......◼ When Modi was not even born, India had already won a war with Pakistan◼ When Modi had not even learnt to speak, India had already written one of the finest Constitutions of the world.◼ When Modi was learning to crawl, India had already hosted Asian Games◼When Modi was playing “Gulli-danda”, India had already built Bhakhra Nangal and Rihand Dams◼ When Modi was learning the alphabets (probably “ka, kha, ga), India already had Bhabha Atomic Research Centre(BARC)◼ When Modi was learning to light a “Laalten” (Lantern), Tarapur Nuclear Power Plant had become functional in India• When Modi did not even know how to put on a shirt, dozens of IITS, IIMs, and hundreds of Universities had started producing thousands of top class professionals and Graduates◼ When Modi had not even learnt how to wipe his nose, numerous “Nav Ratna” companies were established in India◼When Modi had abandoned his wife and Mother and fled to the Himalayas (veracity of this still is doubtful), Indian forces had entered Lahore and killed Pakistani soldiers◼ When Modi was still reading History in school, India had taken over Goa from the Portuguese◼ Before Modi could get his wisdom tooth, ISRO (Indian Space Research Organization) had already started working◼ Before Modi had his first stubble, Green Revolution had started showing results in India and the country had become self-sufficient in food grains◼ When Modi was still wearing a half pant, thousands of large and small industries had flourished in India◼ When Modi had just started wearing “nikkar” in a “Shakha”, Indira Gandhi had created Bangladesh and hundreds and thousands of Pakistani soldiers had surrendered to Indian forces◼ When Modi had just became adult (legally!), Indira Gandhi got Sikkim recognized as an Indian State◼ When Modi abandoned his wife and fled, Indira Gandhi had already conducted the first Nuclear Test◼ When Modi was learning how to ride a bicycle, India had already started manufacturing airplanes and Helicopters◼ When Modi was still sweeping the floors of RSS office, Super Computer and Information Technology was already established in India◼ When Modi was scheming against his own senior leaders in Gujarat, PV Narshimha Rao had initiated economic liberalization in India◼ Apart from these, “Chandra Yaan”, Mars Mission, GSLV, Metro, Mono Rail, International Airports, Nuclear submarines, hundreds of missiles – “Prithvi”, “Agni”, “Naag”, dozens of nuclear weapons, Chetak Helicopter, Mig Tejas, Arjun Tank, Dhanush Cannon……. India had acquired these capabilities before Modi became Prime Minister.2. Recovering black money was a lie to fool people for votes.3. His ambition as told by him to end corruption was a lie as even lokpal committee has not been established since he became PM of this country.4. His all promises to end farmers suffering was a lie as farmers began to suffer more under his rule.5. His promise to bring down petrol, diesel prices to around 50 INR was a blatant lie.",UNKNOWN,Bharath,1.3K,299,364.4K,https://www.quora.com/What-are-Narendra-Modis-biggest-lies-false-claims
1,Everything he said lie only.Like this many many things he promised without knowing the truth. But his foreign trips increased.,1 follower,Tushar Ahir,33.9K,105,5.9M,https://www.quora.com/What-are-Narendra-Modis-biggest-lies-false-claims
2,"You can get details on every authentic news channel as there are many , not going to details I will only indicateYou can get details on every authentic news channel as there are many , not going to details I will only indicate",26 followers,Balaji Viswanathan,8.4K,5.6K,426.5M,https://www.quora.com/What-are-Narendra-Modis-biggest-lies-false-claims
3,"It's difficult to rate them top ten but still I will try -It's difficult to rate them top ten but still I will try -Acche din Aane wale hai - Jumla,",5 followers,Achal Gautam,25K,3.6K,33.3M,https://www.quora.com/What-are-Narendra-Modis-biggest-lies-false-claims
4,"MODI'S biggest lie and rubbish statement is , telling that Gandhi family has looted the country and that madam Sonia is doing whatever possible to make her son P.M. OF INDIA. This is true that congress govt. could not deliver in it's 2nd term and this is also true that B.J.P. under it's well planned strategy did not allow parliament to function most of the time which is against the interest of",208 followers,Siddhant Roy,4.6K,1K,59.8M,https://www.quora.com/What-are-Narendra-Modis-biggest-lies-false-claims
5,"His biggest lie came during the Gujarat elections when he insinuated that Manmohan Singh was conspiring with Pakistan. It was not only outrageous, it was demeaning to the position of the Prime Minister.",91 followers,Maharshi Gohel,2.1K,0,0,https://www.quora.com/What-are-Narendra-Modis-biggest-lies-false-claims
6,"Our Beloved Prime Minister has slowly getting in to place, where in people may slowly start accept that he has many false Claims into account.Even there is a popular joke in circulation, A man after his death reached heaven.. he was surprised to see so many clocks on the wall and asked why so many clocks with the god and the god replied…. no.. no… it is a lie clock, when any one tells a lie on the earth, here the needle moves with a click like a clock and … Now our man asked the God… where is our prime Minister Modi clock.. the God Replied… it is on by desk.. I am using it has Table Fan…JustifOur Beloved Prime Minister has slowly getting in to place, where in people may slowly start accept that he has many false Claims into account.Even there is a popular joke in circulation, A man after his death reached heaven.. he was surprised to see so many clocks on the wall and asked why so many clocks with the god and the god replied…. no.. no… it is a lie clock, when any one tells a lie on the earth, here the needle moves with a click like a clock and … Now our man asked the God… where is our prime Minister Modi clock.. the God Replied… it is on by desk.. I am using it has Table Fan…Justification to the Jokea. When Note Ban was declared, The reason given is still acceptable saying..The Intention of our Prime Minister may be correct but third day of the Note ban in a public meeting Prime Minister claiming that if the things were not in place with in 50 days.. he is ready to go to gallows will certainly fall into a false claim…without accessing the magnitude of the task ahead of him.b. During Election..Claiming that he will get all the Black Money within a year and deposit 15 Lakh in each and every ones account is really unacceptable.c. The 2G Scam, which was claimed to be in the magnitude of 1 Lakh 76 Crores, was turned out to be just wastage of time and Money of the Nation, is still not an Issue, it may be attributed to failure of the system to grab a culprit but when the Election was fought on this issue by our Prime Minister……. has not even bothered to answer either to the Public (tweeter) or to the Parliament in one hour hard hitting speech claiming If Sardar Patel, would have been the Prime Minister ….without even verifying history and The role of his ideology background institutions in Freedom fight…Keep repetition of such issues and Many a times not justifying ones own word with act in public life will certainly will earn him such name.","5,634 followers",Swatanshu Shekhar Singh,31.6K,162,16.2M,https://www.quora.com/What-are-Narendra-Modis-biggest-lies-false-claims
7,Image source:- googleThanksImage source:- googleThanks,265 followers,Parth Javiya,2.5K,0,0,https://www.quora.com/What-are-Narendra-Modis-biggest-lies-false-claims
8,"In 7 years of ruling India, if there isTwitter is like a record book of Modi's lies. Here is a list.Modiji has given India a 45 year low GDP. Astonishing!2.Modiji has given India the highest Petrol price since Independence. Remember crude oil prices were highest during UPA II at 120$ per barrel, currently they are at a historical low at just 80$ per barrel.Modiji has increased the excise rate by 9 times since coming to power.3.Modiji has gifted Indian yIn 7 years of ruling India, if there isTwitter is like a record book of Modi's lies. Here is a list.Modiji has given India a 45 year low GDP. Astonishing!2.Modiji has given India the highest Petrol price since Independence. Remember crude oil prices were highest during UPA II at 120$ per barrel, currently they are at a historical low at just 80$ per barrel.Modiji has increased the excise rate by 9 times since coming to power.3.Modiji has gifted Indian youths Baba ji ka thullu.The current rate of Unemployment as of May 2021 stands at 10.59 percent.This is the highest unemployment rate in last 30 years. That is since 1990.4.Modiji and bhakts completely ignoring Swiss Bank issue. Wonder why?Modi Government refused to share details of Indians with Swiss Bank accounts citing 'confidentiality agreement'.5.He has claimed in many interviews that India has received more FDI during his time in office.Here is the Truth though.6.7.He appeared to market himself on Television after Balakot even as Indian lost one fighter and shot its own Mi- 17 helicopter killing 6 brave young soldiers who died namelessly because Modi told the Army to hide reports till Uttar Pradesh elections get over.5.Because of his lies, lacs of innocent hardworking Indians lost their lives, unable to get beds, oxygen and vaccines.The worst part every educated Indian knows that Modi Government is hiding the real figures of COVID Deaths. All of us who lost a relative, a dear one, who went to hospitals or cremation grounds knows that Modi has told his people to hide data on death toll.Modiji is an example of aIt is not just strange but very unlikely that aThe truth isTHE PRESS FOR MODIJI IS LIKE A FIRING SQUAD.",437 followers,Shankar Reddy Ippala,1.3K,74,378.7K,https://www.quora.com/What-are-Narendra-Modis-biggest-lies-false-claims
9,"almost Every claim is falseGUJARAT AS VIKAS MODELHIMSELF AS CHAIWALAHIMSELF AS YOGIHE PASSED M.A with “ ENTIRE POLITICAL SCIENCE” do we really have degree on that name at that time, that too marksheet computer printed?Congress 70 years. then ATAL BIHARI VAJPAYEE AND OTHERS NEVER TOOK Oath.congress has only gave us corruption. he walks everyday and sleeps everyday on the nation which is build on when past congressi pm was ruling.His goverment is Clean. TAKE OUT ADR AND CVC REPORT.. its just reverseHis party is clean. BJP IS PARTY WITH HIGHEST CRIMINALS. they have no problem in taking corrupt MLalmost Every claim is falseGUJARAT AS VIKAS MODELHIMSELF AS CHAIWALAHIMSELF AS YOGIHE PASSED M.A with “ ENTIRE POLITICAL SCIENCE” do we really have degree on that name at that time, that too marksheet computer printed?Congress 70 years. then ATAL BIHARI VAJPAYEE AND OTHERS NEVER TOOK Oath.congress has only gave us corruption. he walks everyday and sleeps everyday on the nation which is build on when past congressi pm was ruling.His goverment is Clean. TAKE OUT ADR AND CVC REPORT.. its just reverseHis party is clean. BJP IS PARTY WITH HIGHEST CRIMINALS. they have no problem in taking corrupt MLA from congress or even SP.MODI AND BJP FIGHTS ALONE. NDA is made up of 38 parties. PDP and gorkhaland mukti morcha are the two deshbhakt party they support. KINDLY CHECK WHAT ARE PDP AND GORKHALAND MUKTI MORCHA DO.MODIJI MADE INDIA NO.1 IN PINK REVOLUTION (MEAT EXPORTS ) , JUST AGAINST THEIR CLAIM.he often made false claim about the history of india.",8 followers,Dungar Chouhan,572,0,0,https://www.quora.com/What-are-Narendra-Modis-biggest-lies-false-claims
10,"Generic medicines are to help the poor. They are not. They are yet another way to cater to the politicians who own the generic medicine factories. The medicines have no quality and no price control. He has merely made the doctors the scapegoats for the govt’s wrongdoings and complete neglect of the healthcare system. He bashes doctors so that the people will take out their anger on doctors instead of questioning the people responsible - the govt.He claims to have started a PMO website to cater to people’s problems. Most of the problems are closed without taking any action.He claimed hos policies will help startups and small businesses. They have done nothing but crush them. Infact, they help large MNC’s and foreign investors, Chinese Investors included,SO his claim to stop Chinese infiltration is also wrongHe also claimed that he is trying to reduce the air pollution. Well, if he was, then he should have been threatening all the industries with insane amount of penalty in taxes if they did not install electric precipitators and refused to treat their waste before dumping it into the river water. He should have been tightening the noose around the automobile companies to release only the latest model of Bharat or Euro car pptors. But no, instead he brings in stupid things like banning crackers and restricting cars and what not.He also claimed that ….oh well, I could spend an entire day at this, but I don’t ave the time.",0 followers,Alex Joykutty,2.4K,0,0,https://www.quora.com/What-are-Narendra-Modis-biggest-lies-false-claims
11,"His failed promises from his 2007 election manifesto, but the biggest lies will only come 5 years after he comes to power, so by next general election (if he wins) we will be talking about his lies one's more.He is just another politician who some how wants to come to be in power till die.Kaifi Azmi once paraphrased Galib.""Hazaar kursiyan yesi ke har kursi pe dum nikaleHis failed promises from his 2007 election manifesto, but the biggest lies will only come 5 years after he comes to power, so by next general election (if he wins) we will be talking about his lies one's more.He is just another politician who some how wants to come to be in power till die.Kaifi Azmi once paraphrased Galib.""Hazaar kursiyan yesi ke har kursi pe dum nikale",1 follower,Tushar Ahir,714,105,5.9M,https://www.quora.com/What-are-Narendra-Modis-biggest-lies-false-claims
12,"Cryptocurrency is not illegal.But there is no need of cryptocurrency. The main feature if cryptocurrency is that a user’s transaction stays anonymous. But why do we need anonymous transaction? To buy arms? To buy drugs? To hire a Hitman?If you don’t do any illegal work, then you should not worry about what you are purchasing. If cryptocurrency is used extensively, it will only cause ruckuss.That is why, I think cryptocurrency might be banned and it can be declared illegal. I don’t think Cryptocurrency has that much of a future.So, I advice you to not invest in cryptocurrency instead there areCryptocurrency is not illegal.But there is no need of cryptocurrency. The main feature if cryptocurrency is that a user’s transaction stays anonymous. But why do we need anonymous transaction? To buy arms? To buy drugs? To hire a Hitman?If you don’t do any illegal work, then you should not worry about what you are purchasing. If cryptocurrency is used extensively, it will only cause ruckuss.That is why, I think cryptocurrency might be banned and it can be declared illegal. I don’t think Cryptocurrency has that much of a future.So, I advice you to not invest in cryptocurrency instead there are many other options.",5 followers,Russell Woodrow,634,0,0,https://www.quora.com/What-are-Narendra-Modis-biggest-lies-false-claims
