,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,So I feel like a lot of people are focusing on how computers can cSo I feel like a lot of people are focusing on how computers can c,"72,769 followers",Shriram Krishnamurthi,1.1K,1.2K,20.1M,https://www.quora.com/What-math-subjects-are-required-for-computer-science
1,"Computer Science is math. Also, math isn't what you currently think it is.you will read in the math course in computer science-(1)Differential equations(2) Integral calculus(3)Differential calculus(4) Discrete mathmatics(5) Statistics(6)Matrics(7) Vector analysis(8) Probabilitysome tips for you-I too struggled with Calc 1. I do think things finally ""clicked"" at some point in Calc 2, but something else that helped a lot was making a study partner friend, and later discovering the magic of khan academy.Also, you need to get over the stigma against being tutored. Never feel ashamed to get a tutorComputer Science is math. Also, math isn't what you currently think it is.you will read in the math course in computer science-(1)Differential equations(2) Integral calculus(3)Differential calculus(4) Discrete mathmatics(5) Statistics(6)Matrics(7) Vector analysis(8) Probabilitysome tips for you-I too struggled with Calc 1. I do think things finally ""clicked"" at some point in Calc 2, but something else that helped a lot was making a study partner friend, and later discovering the magic of khan academy.Also, you need to get over the stigma against being tutored. Never feel ashamed to get a tutor or need help on an assignment. I guarantee you there are others in your class walking away from tests with poker faces, but they're struggling just as much as you. There are also people acing those tests who don't reallyThank you","1,981 followers",Douglas Adolph,861,2K,5M,https://www.quora.com/What-math-subjects-are-required-for-computer-science
2,Maths and computer science go hand in hand. In my view the 3 most important math fields that are important in computer science are:,26 followers,Thomas Cormen,1.1K,826,35.4M,https://www.quora.com/What-math-subjects-are-required-for-computer-science
3,"Computer Science Degrees are going to vary from making you take things all the way up to higher engineering calc. Possibly diff e q.These are weed out classes. Your basically proving how much shit you’re willing to take. Expect ⅔ of your peers to crack by calc 2. Honestly unless you’re doing something crazy you will ever use it. like advanced machine learning, data science or maybe graphics? (But I think even that is mostly discrete maths)maybe there’s some value to be gained from doing something difficult in and of it’s self. But you’d be just as well off putt that effort into learning somethComputer Science Degrees are going to vary from making you take things all the way up to higher engineering calc. Possibly diff e q.These are weed out classes. Your basically proving how much shit you’re willing to take. Expect ⅔ of your peers to crack by calc 2. Honestly unless you’re doing something crazy you will ever use it. like advanced machine learning, data science or maybe graphics? (But I think even that is mostly discrete maths)maybe there’s some value to be gained from doing something difficult in and of it’s self. But you’d be just as well off putt that effort into learning something you enjoy and might actually use. Build a home lab, solder some shit you bought on Alibaba and make a lora communicator. Install gentoo and boot up to command line. Any of those are equally hard to learning calc but you might actually get some value.now what do you actually need to know?if you understand limits well enough to get the just of big o shit then that probably sufficient.some people get high and mighty about this and they are probably computer scientists in a graduate program that have never built anything that was made for use by neuro-typical human I’m a software engineer so I have a different world view.a teacher once told me “scientists build in order to learn something. Engineers learn to help them build shit”","29,945 followers",Senia Sheydvasser,600,2.3K,28.3M,https://www.quora.com/What-math-subjects-are-required-for-computer-science
4,"I transitioned to CS from a undergraduate major in Math/Econ. My strong math background has made the transition not as difficult as I expected.The Math courses that have been most helpful were my courses in Probability and Statistics. Then, courses like Real Analysis were super helpful for Algorithms and Data Structures. Learning how to do proofs and think in those terms helps with CS courses. CS is not just about coding, it's about thinking about how to solve a problem.Good luck!","29,873 followers",Barry Rountree,702,7.3K,39.6M,https://www.quora.com/What-math-subjects-are-required-for-computer-science
5,"Colonizing exoplanet is the stuff of science fiction, and I can't imagine that changing. The distances are almost unimaginable, and we have no technologies that allow us to cross them.",3 followers,Steve Baker,673,27.3K,162.3M,https://www.quora.com/What-math-subjects-are-required-for-computer-science
6,I think so.I think so.So - yeah - agreeing with the super-smart Nobel Prize winner seems like a good plan here.,3 followers,James Swingland,1.1K,11.9K,6.4M,https://www.quora.com/What-math-subjects-are-required-for-computer-science
7,"Never say never. Of course, we will have settlements on exoplanets. We should be asking when instead of whether.Clearly, this will not happen within this century. The first settlement on Mars may not make it into being by then, but I’d give even odds on it happening and probably win.The first star-hop may even happen as soon as the 22nd century even though a large number of technology advances must happen first. I would place odds on it happening before the end of the 23rd century if I could just live that long.Please understand that predictions fail more often than they succeed, especially ifNever say never. Of course, we will have settlements on exoplanets. We should be asking when instead of whether.Clearly, this will not happen within this century. The first settlement on Mars may not make it into being by then, but I’d give even odds on it happening and probably win.The first star-hop may even happen as soon as the 22nd century even though a large number of technology advances must happen first. I would place odds on it happening before the end of the 23rd century if I could just live that long.Please understand that predictions fail more often than they succeed, especially if they are about the future. If anyone reads this note one million years from now, I expect that most of our galaxy’s usable planets will be settled by then and that we will be meeting ourselves as the spread closes the last gap in the galaxy’s Goldilocks zone.Nobel Prize winners often do not make the visionary grade. They win by dint of hard work, focus on their specialty, and a modicum of luck. Oh, and they are smart too.","1,731 followers",Michael Moszczynski,16K,906,2.9M,https://www.quora.com/What-math-subjects-are-required-for-computer-science
8,"“If an elderly but distinguished scientist says that something is possible, he is almost certainly right; but if he says that it is impossible, he is very probably wrong.”-Arthur C. Clarke","27,076 followers",Allen Lobo,2.7K,601,25.4M,https://www.quora.com/What-math-subjects-are-required-for-computer-science
9,"Clarke's three laws - WikipediaThe first law:When a distinguished but elderly scientist states that something is possible, he is almost certainly right. When he states that something is impossible, he is very probably wrong.",UNKNOWN,Ernest W. Adams,2.2K,44.1K,248.1M,https://www.quora.com/What-math-subjects-are-required-for-computer-science
