,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"Essentially, the question make a FALSE ASSUMPTION. As far as I know,MIT STUDENTS THRASHED OUTSIDE PUBManipalblog; 25 January 2011Cocks n MocksIn what, at first glance, seems to be aEssentially, the question make a FALSE ASSUMPTION. As far as I know,MIT STUDENTS THRASHED OUTSIDE PUBManipalblog; 25 January 2011Cocks n MocksIn what, at first glance, seems to be aDowntown-Another Popular Pub in Manipal.When asked the reason for police coming on the spot, Police Inspector Kulkarni explodedKulkarni later made some highly dubious claims. Things really got worse when a couple of students started chanting the“I too was hit, so I know what the police are now saying is nonsense,” said an angry female student of the Manipal Institute of Communication, a college which was recently described by AICTE as “Farzi” and ""Rofl"".Meanwhile, in another thread, justifying the use of Police laathisMeanwhile, theWhenWe havent heard the last of this one yet.","1,339 followers",Marilee Jones,2.1K,0,0,https://www.quora.com/Why-do-MIT-guys-hate-and-fight-with-KMC-guys
1,"No.But I have influenced many mindsets with my take on the three fundamental needs that we all have and which drive just about everything we think and do.Human behavior is driven by three fundamental needs: control, connection and consistency.Those of our ancestors who answered those needs survived long enough to reproduce and pass on their genes to their children.Thanks to evolution, the needs arNo.But I have influenced many mindsets with my take on the three fundamental needs that we all have and which drive just about everything we think and do.Human behavior is driven by three fundamental needs: control, connection and consistency.Those of our ancestors who answered those needs survived long enough to reproduce and pass on their genes to their children.Thanks to evolution, the needs are still with us today. Individually or combined, they drive everything we think and do. They express themselves in infinite ways in a world that is less threatening to survival and reproduction, but more complex.Understanding and acting on those three needs, both in yourself and in others, is key to navigating today’s world, to communicating effectively (or influencing if you prefer) and achieving what you want. The three needs are:* Need to feel in CONTROL of one’s life. This is where our taste for knowledge, freedom, status, power, insurance, property, astrology and money comes from. Losing one’s control over life, whether in reality or just potentially, is something we avoid and act on.* Need for CONNECTION. There is very little, including reproduction, that we can achieve alone. Evolution has hardwired us to believe we can achieve much more by collaborating with others. We also need to feel emotionally connected to the world around us, to what we do in it (meaning), to who we are and who we might become. Isolation or exclusion, whether real or potential, are situations we instinctively fear and may go to extremes to avoid.* Need for CONSISTENCY. This need supports the first two. How do we spot threats to our control and connections? How do we spot opportunities to test and improve them? By constantly checking our surroundings ...",20 followers,Erin Patton,10.1K,1.5K,19M,https://www.quora.com/Why-do-MIT-guys-hate-and-fight-with-KMC-guys
2,Mmmmmm.,8 followers,David Moore,2.8K,8.2K,75.5M,https://www.quora.com/How-have-you-changed-the-world
3,"Just by being myself. I am kind, compassionate, a good friend. I have empathy that allows me to really connect with people. I can really amaze others because of my positive attitude.Everyone can make a difference in the world. Just by being you. … Hopefully a decent you.","12,663 followers",Johnny Reinsch,25.3K,82,3.8M,https://www.quora.com/How-have-you-changed-the-world
4,"I’ve spent 40 years trying to end Cannabis prohibition in my state and country. I’ve volunteered in over a dozen political campaigns of which about half succeeded. I’ve paid my taxes without cheating and raised my kids, who do the same. we all are involved in activities to improve our community and work to keep our environment clean. I’m sorry I didn’t cure cancer, but I’ve tried to make things a little better along the way and enjoyed my stay on earth this time around.",0 followers,Victoria Hutt,8K,318,5.4M,https://www.quora.com/How-have-you-changed-the-world
5,"I became Seattle’s only political activist.I opened my eyes to politics for the first time when I was a teacher, waging a very public war against St. John Stanford, a derelict retired general who had been recruited by the Seattle Chamber of Commerce to “reform” the Seattle School District. His real mission was quite sinister.I also became the only candidate for public office in Seattle (and probably the entire state) to publicly criticize Bill Gates - a man very few politicos even mention.Sadly, my efforts apparently didn’t accomplish much; the apathy and stupidity in Seattle may be an even biI became Seattle’s only political activist.I opened my eyes to politics for the first time when I was a teacher, waging a very public war against St. John Stanford, a derelict retired general who had been recruited by the Seattle Chamber of Commerce to “reform” the Seattle School District. His real mission was quite sinister.I also became the only candidate for public office in Seattle (and probably the entire state) to publicly criticize Bill Gates - a man very few politicos even mention.Sadly, my efforts apparently didn’t accomplish much; the apathy and stupidity in Seattle may be an even bigger obstacle than establishment corruption. But I at least made the effort. It made me a stronger person, and I’m glad I stood up for the children that are ignored by their own teachers and parents.And I haven’t given up.","135,264 followers",Hector Quintanilla,19.6K,1.2K,88.3M,https://www.quora.com/How-have-you-changed-the-world
6,"The best way I know to improve the world, your world, my world, our world is to keep breathing and improve the world I live in closest to me, my home, my heart, spirit and soul for it’s, our, your own good health, happiness and peace always .Namaste. Amen.I keep breathing, serve and improve my world as I go among those I know and Love.Thank you for asking.",10 followers,Sajeev Rajan,693,1.5K,46.1M,https://www.quora.com/How-have-you-changed-the-world
7,"In several ways.In several ways.Thanks for the A2A, Lee",UNKNOWN,Jess H. Brewer,669,22.9K,47.3M,https://www.quora.com/How-have-you-changed-the-world
8,"I did something very small. I took opportunities with the person in front of me, to hear them and understand, to question them where I didn't understand, to be sincerely curious about how they see the world and how they came to see it that way, and to believe in the possibility of their sincerity and compassion. Then, in answering their questions for me, I focus all effort on what I mean and getting it into clearest most accurate words, without thinking how someone might take it, or what they want to hear.Unfortunately, it doesn't really work online! At least for me. Too much missing to undersI did something very small. I took opportunities with the person in front of me, to hear them and understand, to question them where I didn't understand, to be sincerely curious about how they see the world and how they came to see it that way, and to believe in the possibility of their sincerity and compassion. Then, in answering their questions for me, I focus all effort on what I mean and getting it into clearest most accurate words, without thinking how someone might take it, or what they want to hear.Unfortunately, it doesn't really work online! At least for me. Too much missing to understand from, from both sides.I confess, I didn't try to make a difference in the world, not on such a small scale. I wasn't concerned with the world at all: only the one in front of me. But enough people have told me enough to know that I’ve made a real difference in their life, even changed their world. I never know what to say, because I certainly wasn't trying to! But it’s one of the best feelings regardless.It gives me hope for sure. I think the personal level, and each person we meet, is the greatest chance any of us have to make difference in this world. Not one, but continuous differences: waves and waves of them radiating out from their wake. And what you have to do is really not that hard.",34 followers,Rahul Chauhan,7.4K,2.5K,101M,https://www.quora.com/How-have-you-changed-the-world
9,"Thanks Korey for asking. I did a few positive things here and thee. I tried to develop my students, subordinates and the family to think in terms of adding and contributing to the overall world’s net worth. This was manageable through a slogan that I coined “Be less taker and more giver”.An example is that I used to work beyond my duty when the work piled up that day and there were urgent portions to attend. In our set up, taking leaves meant lot of problems in office for seniors. So there had been tendency to go on leave only when it was essential. If work did not allow, the leaves would accuThanks Korey for asking. I did a few positive things here and thee. I tried to develop my students, subordinates and the family to think in terms of adding and contributing to the overall world’s net worth. This was manageable through a slogan that I coined “Be less taker and more giver”.An example is that I used to work beyond my duty when the work piled up that day and there were urgent portions to attend. In our set up, taking leaves meant lot of problems in office for seniors. So there had been tendency to go on leave only when it was essential. If work did not allow, the leaves would accumulate and could be availed later.Other example was to be innovative and do a job by changing methodology without changing scope of work to avoid delay and reduce cost.These rules were well received by seniors. Similarly, at home, it was tried to avoid unnecessary purchases and lavish spending. Instead, some bucks were passed on to needy people. This was in addition to what we give as zakat.Hope this helps.","1,297 followers",Nathan Lloyd Hewitt,545,85,1M,https://www.quora.com/How-have-you-changed-the-world
