,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"Executive Development Programme In Financial Data Analytics From IIM KASHIPUR :The course on Financial Data Analytics is specially designed for working professionals from the domains of Financial Modelling, Banking Analytics and Predictive Modelling. This course is full of hands-on exercises to get an in-depth understanding of advanced techniques that can help the participant to solve complex finaExecutive Development Programme In Financial Data Analytics From IIM KASHIPUR :The course on Financial Data Analytics is specially designed for working professionals from the domains of Financial Modelling, Banking Analytics and Predictive Modelling. This course is full of hands-on exercises to get an in-depth understanding of advanced techniques that can help the participant to solve complex financial problems in an easy and structured way. The modules related to Financial Modelling (FM) exposes the participants to the financial statement analysis and their interlinking, Equity and bond analysis, Valuation of equity and business (firm), basic portfolio analysis, project finance modelling and risk-return modelling. The modules related to Banking Analytics (BA) cover the loan default modelling, risk estimation for the trading book exposure in banks, interest rate risk management in the bank (ALM) and overview of fraud analysis .Reviewing the performance of a company over the past periods, to predict the future prospects of the company, past performance is analyzed. Past performance is analyzed by reviewing the trend of past sales, profitability, cash flows, return on investment, debt-equity structure and operating expenses, etc. Assessing the current position & operational efficiency in examining the current profitability & operational efficiency of the enterprise so that the financial health of the company can be determined. For long-term decision making, assets & liabilities of the company are reviewed. Analysis helps in finding out the earning capacity & operating performance of the company.After the successful completion of the course, the student have ample of career opportunities such as: • IT Systems Analyst • Healthcare Data Analyst • Operations Analyst • Data Scientist • Data Engineer • Quantitative Analyst • Data Analytics Consultant.FM: Financial Statement Analysis • Balance Sheet, Income Statement, Cash Flow Statement, Understanding the Financial Statements and their interlinking, Financial Ratios,Ratio Analysis. • Hands-on in Excel FM:TimeValue of Money • PresentValue (single and multiple cash flows), FutureValue (single and multiple cash flows), Annuity, Perpetuity, Growing Annuity.Application: LoanAmortization, Compounding the interest rate. • Hands-on in Excel FM:Analysis of Bonds & Long-Term Financing • Valuation of bonds, analysis of risk in bond including duration and convexity • Hands-on in Excel FM: Basic Portfolio Analysis • Return, risk, risk premium, Markowitz Portfolio Theory (two-assets and multi-assets portfolio), Minimum variance portfolio,efficient frontier, Capital Market Line • Hands-on in Excel BankingAnalytics (Related to theTrading Book) • Market risk estimation for fixed income Portfolio (Variance-Covariance,Cash-Flow Mapping) • Hands-on in Excel/R BankingAnalytics (Default Modelling) • Modeling Loan defaults in Banks, Estimation of Probability of default, Loss given default, Exposure at default, Fraud Analysis in banks, determine regulated and economic capital based on credit portfolio model • Hands-on in Excel/R.Program USPs* The programme is divided into six terms; three terms in the first year and three terms in the second year. Each term is of around eleven weeks’ duration.MBA Analytics Fee: Rs.15,42,000PlacementsThe companies hire the Business Analytics professionals to get the best suggestions and actions based on Business Data Analysis and sci...",34 followers,Bharvi Vyas,1K,70,1.8M,https://www.quora.com/How-is-the-financial-data-analytics-program-from-IIM-Kashipur
1,"IIM Kashipur doesn't conduct an independent process and participates in CAP conducted by 2nd generation and 3rd generation IIMs. here is my experience of CAP from last year.Afternoon slot 17th February 2018.( Radisson Blu, New Delhi)GEM Fresher.WATInterview:(Both were in 40s may be, Bengalis)Me : Gud evening sir.P1: So Harshit, how are you feeling,?Me: Excited, but a bit nervous.P2: Goes out to receive a call.P1: Glances over my file, oo currently you live in Jharkhand.Me: Yes in a place very close to Bengal.P1 askeIIM Kashipur doesn't conduct an independent process and participates in CAP conducted by 2nd generation and 3rd generation IIMs. here is my experience of CAP from last year.Afternoon slot 17th February 2018.( Radisson Blu, New Delhi)GEM Fresher.WATInterview:(Both were in 40s may be, Bengalis)Me : Gud evening sir.P1: So Harshit, how are you feeling,?Me: Excited, but a bit nervous.P2: Goes out to receive a call.P1: Glances over my file, oo currently you live in Jharkhand.Me: Yes in a place very close to Bengal.P1 asked about my father's profession and why I didn't think of becoming judge or studying law at least which went for another couple of minutes.P1: Why are u thinking for MBA after civil?Me: ToldP1 was neither happy nor satisfied.P2 enters.P1: your hobbies?Me: Cricket lover and travel enthusiast.P1: Which places have you been to?Me: Except 7 sisters and Lakshadweep, all states in India.P1: Intresting. Which is the most beautiful place ?Me: Kerala. Examined how it has everything from mountains, tea gardens to beautiful beaches and backwaters.P1 asked p2 to look at the file ,P2 declined his offer.P2: So, you are a cricket enthusiast. Why don't you make a career in cricket or tourism?Me: Sir MBA will keep those options open.P2: Tell me one person each who made their careers in sports management and travel related work.Me: Sir my idol Harsha Bhogle and travel I guess malishka , the radio jockey. She used to host a show.P2: So I wish after 10 years I see Harshit pandey as the next Harsha Bhogle.Me: Hopefully.P2: Tell me how many matches azahruddin played?Me: 99. I also added the fact that his highest score was 199.P2 looked impressed and said good!!P2: Why are there some steel rods in bridges in form of triangles?Me: Explained him in terms of tension and compression giving example of Howrah bridge( Bengali factor )P1: What kind of buildings will you construct in earthquake prone areas?Me: Explained, he was satisfied.P1: Let's have an extempore. Take a cookie and water.Me: Thankyou sirP1: Your topic is "" should India become an autocrat?""P2: 1 minute to think and finish the cookie.Me: Ready in about 55 seconds( before they were to say, I said I am ready :p)Me: Talked about emergency and Indira Gandhi period , later shifted to benefits, then at last told the demerits. Gave kim Jong's example.A couple of cross questions from them on which I was able to clearify my views. They seemed satisfied with the answer.P1: Okay, it was great. Any questions for us?Me: Asked what he liked about me!P1: Your happy and smiling attitude throughout.Me: My name is Harshit which means happy, So I have it's effect on me.Both laughed and said “well done. You may go.”EDIT 1: Introduction to the 1st trimester course and rules in IIM Kashipur was done by P1. He teaches me managerial economics.Intrestingly, even P2 was a faculty at IIM Kashipur but has now joined NITIE Mumbai.",1 follower,Praneet Kumar,2.3K,0,0,https://www.quora.com/How-is-the-financial-data-analytics-program-from-IIM-Kashipur
2,"It is a new program but has potential and is likely to be a good one, leading to significant opportunities. Go for it if you are interested in Data Analytics as a career.All the best !!!","2,813 followers",Amisha Sharmä,608,0,0,https://www.quora.com/How-is-the-financial-data-analytics-program-from-IIM-Kashipur
3,"01 Market Research AnalystMarket research analysts tap the knowledge of industry trends to assess how products or services might fare under various economic conditions. Like economics majors, they are trained to design studies and gather and analyze data. They must be able to quantify results and represent this information to clients.Market research analysts apply many of the skills that economics majors develop, such as the use of presentation software and graphical representation, as well as writing and statistical skills. They must think critically about products and services and solve prob01 Market Research AnalystMarket research analysts tap the knowledge of industry trends to assess how products or services might fare under various economic conditions. Like economics majors, they are trained to design studies and gather and analyze data. They must be able to quantify results and represent this information to clients.Market research analysts apply many of the skills that economics majors develop, such as the use of presentation software and graphical representation, as well as writing and statistical skills. They must think critically about products and services and solve problems involved with their marketing.A market research analyst’s mean annual salary is $71,450.02 Economic ConsultantEconomic consultants use analytical and research skills to carry out studies regarding economic scenarios. They analyze industry trends to help organizations improve their performance. They might work for organizations in a variety of industries, including business, finance, healthcare, education, the government, and more.Economic consultants can also act as expert witnesses in legal cases to assess economic damages, analyze intellectual property and antitrust violations, and address regulatory violations.The mean annual salary for an economic consultant is $112,650.03 Compensation and Benefits ManagerJust like economics majors, compensation and benefits managers must be able to think in numbers, since they evaluate options for pay and benefits. They study trends in the labor market and assess supply and demand for various classes of jobs.Compensation and benefits managers research pay and benefits in similar organizations within their industry to establish a competitive structure for their company’s pay and benefits.They create reports and represent their findings to senior management, and might also work with their company's human resources department.Compensation and benefits managers typically take home a mean annual salary of $130,010.04 ActuaryActuaries apply advanced mathematical and statistical skills to determine the likelihood of insurable events like fires, deaths, illnesses, and business failures. Like economics majors, they need to consider a great number of variables when analyzing risk profiles to establish a profitable structure for insurance policies.Actuaries often use computer software to help with their analyses. They devise graphs and charts to convey their decisions to other members of the management team.The mean annual earnings for actuaries is $114,850.05 Credit AnalystCredit analysts conduct microeconomic analyses of prospective clients to assess the risks involved with loaning funds to those people or businesses. They take into account economic trends and factors impacting the region, industries, and competitors of prospective clients.Credit analysts prepare reports summarizing their findings and suggest interest rates that are appropriate given the risk profile of clients.Credit analysts earn an average annual salary of $82,900.06 Financial AnalystFinancial analysts research companies, industries, stocks, bonds, and other investment vehicles for finance departments. Their analyses often require the advanced quantitative skills possessed by many economics majors.Financial analysts often use computer software and models to aid in their analyses. They write reports and prepare presentations for colleagues and clients who make the final decisions about investments, stock/bond offerings, and mergers/acquisitions.The mean annual financial analyst salary is $99,430.07 Policy AnalystPolicy analysts research and analyze issues that impact the public and recommend legislation and government intervention to address the problems. Economic knowledge is critical to understanding many of the issues and for creating affordable solutions.Economics majors often have the skills needed to analyze issues like healthcare, taxes, energy, the environment, and international trade policy.Policy analysts rely on strong writing skills to represent the findings of their research and convince legislators and the public of the viability of their recommendations.Policy analysts earn an annual mean salary of $112,030.08 LawyerLawyers use critical thinking and analytical skills to prepare and try their cases. Many areas of law such as corporate law, tax law, antitrust law, personal injury, and medical malpractice involve the application of micro- and macroeconomic analysis.Lawyers draw on research and writing skills to carry out their work. They must gather facts and evidence to support a position. Lawyers must compellingly present their findings to convince a judge, jury, or opposing attorney of their position.The average annual lawyer salary is $141,890.09 Management ConsultantManagement consultants analyze business problems and research possible solutions to present to clients. New college graduates often start out in positions like research analyst, research assistant, or junior consultant where they support the work of more senior staff. They can then move up to positions like a management consultant.The economics major provides an excellent background in the financial and quantitative modeling that consultants use to conduct their analyses. Writing and public speaking skills are also necessary when writing reports and presenting recommendations to clients.The median salary for management consultants is $93,440.10 Business ReporterBusiness/Economics Reporters research, write and broadcast stories about business leaders, companies, industry trends, economic developments and financial markets. In essence, they are ongoing students of economics as applied to the modern world.The curiosity that economics majors often possess about how the economic world functions is essential for success in this field. The ability to write about economic issues in plain language that the average viewer or reader can comprehend is also vital.The median salary for business journalists is $65,000 - $70,000.Do upvote and follow :",55 followers,Yoni Friedman,11.6K,1.1K,6.1M,https://www.quora.com/How-is-the-financial-data-analytics-program-from-IIM-Kashipur
4,"The best way to learn about economics is to work at a pizza parlor.Don’t believe me? Allow me to explain.You wake up early in the morning to go to work. The first customer walks in, declares that he’s hungry, and buys a slice. When he’s done, he buys another… and another! After three slices, though, he’s through. TheFrom across the room, you spot a potential customThe best way to learn about economics is to work at a pizza parlor.Don’t believe me? Allow me to explain.You wake up early in the morning to go to work. The first customer walks in, declares that he’s hungry, and buys a slice. When he’s done, he buys another… and another! After three slices, though, he’s through. TheFrom across the room, you spot a potential customer looking at the menu, finally deciding that $10 for a pie of pizza is just too much. The customer at the counter, though? He’s famished. He’d pay $15. You don’t know exactly what each customer is willing to pay, but you’ll try to price the pizza in order toA couple of days later, you realize that the price is too high, as you have too few customers. You lower the price, and voila! More people come. Eventually, you settle at a price which ensures that you’re making as much as you can, and that price is now inThe owner of the neighboring pizza parlor, meanwhile, is wondering why nobody seems to be coming ’round anymore. He stops by at your place, and notices that your pizzas sell for $8, while his go for $9. Reluctantly, he lowers his price and takes the loss. Ah, well - that’sA couple of days later, he knocks at your door and asks to speak with you privately. This competition isn’t good for profits, says he. What if we both raise our prices? The customers won’t walk far in order to buy a pizza elsewhere! You think about it for a moment, then decline. While thisAre you sure? He asks. I’m sure you’ve heard of Jessica, who bought out every single pizza parlor around her area and now enjoysTrue, you mull.The government, meanwhile, is quite happy with your decision - they want people to expand their businesses, that’s theirAfter a good day’s work, you’re about to close up shop. But wait! There seems to be a crowd headed your way, encouraged by the local festival. You know that your pizza can“Wait a minute.”Ah, but I’ve never worked in a pizza parlor. I just happened to visit one an hour ago, and that’s why I chose that particular example.Economics, though? It’s everywhere.And while the textbooks that you will (I hope) eventually be reading will explain in great detail what the words written above inBest of luck, and enjoy!CommentsI'd like to point out that the answer is meant to be relatively simplistic, and give the readers who haven't had as much exposure to economics a bit of an incentive to study, both by using textbook terminology and a real world example.Obviously, economics is generally more complicated in the real world, as some people have pointed out, therefore a fuller explanation is required in some cases. If this interests you, by all means, keep reading!First of all, as pointed out byEquilibriumErik is also right in saying that macroeconomics and macroeconomic decisions are far, far more complicated than implied in the question, and I encourage everyone to read his comment about the topic.Krishnabh MedhiTushar Khatri correctly points out thatUser-13712087709274714530Keep the constructive criticism coming, folks!","89,622 followers",Aviral Bhatnagar,692,832,34.9M,https://www.quora.com/How-is-the-financial-data-analytics-program-from-IIM-Kashipur
5,"Hi,An economics degree will boost your employability in many areas, regardless of the industry you work in. There is strong demand for highly numerate graduates throughout the global labor market, and the widely transferable analytical and problem-solving skills developed by economics students means that careers in economics are extremely wide ranging and diverse.The various career prospects includes :-EconomistFinancial risk analystData analystFinancial plannerAccountantEconomic researcherFinancial consultantInvestment analystActuaryPublic sector rolesHowever, your institution of study shouldHi,An economics degree will boost your employability in many areas, regardless of the industry you work in. There is strong demand for highly numerate graduates throughout the global labor market, and the widely transferable analytical and problem-solving skills developed by economics students means that careers in economics are extremely wide ranging and diverse.The various career prospects includes :-EconomistFinancial risk analystData analystFinancial plannerAccountantEconomic researcherFinancial consultantInvestment analystActuaryPublic sector rolesHowever, your institution of study should bring the right opportunities for you.Let me take LPU as an example to explain how the integrated curriculum generates the rightful opportunities for you.Keeping in mind the changing economic scenario, this program is capable of opening new opportunities especially for the students who wish to pursue a higher degree in the field of economics. · Besides, Economic courses this course also helps the students to gain knowledge in accountancy, and communication skills which will act as a stepping stone for successThe course highlights include :-The department also has labs State of the Art Computer and Internet labs comprising 141 systems having OS Window 10. 36 systems having Windows 7 Ultimate @ 64 bit Service Pack 1 with power of 4 GB Ram, HDD 1 TB, Processor i3-6100 @3.70 GHZI hope the information helps.Thanks",0 followers,Hanlie,1.2K,4.8K,5.4M,https://www.quora.com/How-is-the-financial-data-analytics-program-from-IIM-Kashipur
6,"Boothby, the amazing character actor Ray Walston (My Favorite Martian and a gazillion other bit part over decades).He was just an epitome of a plain, normal, non-Star Fleet officer material blue collar worker. Because of the nature of the cadets at the academy, many from military officer families themselves, he was just the down to earth guy who remembered everyone an...",55 followers,John Young,501,3.6K,19.7M,https://www.quora.com/How-is-the-financial-data-analytics-program-from-IIM-Kashipur
7,Members of the military learn to quickly suss out the ones who know how things,4 followers,Andy Kubai,1.4K,589,2.6M,https://www.quora.com/How-is-the-financial-data-analytics-program-from-IIM-Kashipur
8,"Boothby, the Starfleet Academy Groundskeeper, typified something every gardener is familiar with: the grapevine - that is, the informal, under-the-radar mode of communication that makes the rockin’ world go ‘round.Star Trek’s Boothby the Groundskeeper was played by Ray Walston, who made his name in the 1960’s by playing “My Favourite Martian.” While he starred in the spacey comedy, NASA’s Gemini missions were capturing the attention of the world, including a TV screenwriter named Gene Roddenberry.The Academy had a formal counseling department, of course, but many cadets would hesitate to go maBoothby, the Starfleet Academy Groundskeeper, typified something every gardener is familiar with: the grapevine - that is, the informal, under-the-radar mode of communication that makes the rockin’ world go ‘round.Star Trek’s Boothby the Groundskeeper was played by Ray Walston, who made his name in the 1960’s by playing “My Favourite Martian.” While he starred in the spacey comedy, NASA’s Gemini missions were capturing the attention of the world, including a TV screenwriter named Gene Roddenberry.The Academy had a formal counseling department, of course, but many cadets would hesitate to go make an appointment, particularly for personal issues or decisions they found difficult to make, or at least to accept.Plus time was precious. If a cadet went to see the Academy counseling staff, they would have encountered not a quick answer, but a process. Ain’t nobody got time for that!A lot of the communication in any organisations happens outside of formal channels, a phenomenon called ‘the grapevine.’ At Starfleet Academy, busy cadets always needed a ready sounding board and a source of quick, no-bullshit advice off the cuff and, preferably, off the record. Somewhere between the California poppies and the Shasta daisies, those who sought it, found it.Besides, seeing the counselors could have opened them to future inquiry because the fact of their visits, if not the content, went into their personnel records. Future superiors would typically consult those records in order to evaluate the officer for future assignments and promotions.Remember the ordeal that Captain Jean-Luc Picard put his future first officer, Commander William T. Riker, through upon first meeting him in person? Tough questions, personal challenges, and a surprise order to dock the saucer section of the USS Enterprise, NCC-1701-D….A new captain might choose to put his officers through hell upon meeting them, knowing that if he didn’t, he might learn too late that they would freeze under pressure. Picard might have been looking into a crystal ball when he tested Riker, as if he knew that barely one beard later, the baby-faced first officer would fall into the big chair with a Borg cube in his face and the future of the Federation at stake.Flubbing any of these phases could have put a dent in Riker’s career; or, if he had put a dent in NCC-1701-D’s saucer section, ended it.And yet it could have been worse. Imagine this conversation:PICARD: Commaundah Rikah, I see from your personnel record that you sought help from the Academy counseling stauff 11 times in your freshman year at the Academy. Care to tell me why?RIKER: [brief hesitation] Well, sir, it all started when I decided to go bowling with a monk, a clone, and a Ferengi…PICARD: [snaps] Commaunder, if this is a joke, I am not in the least amused.RIKER:Oh God, why did I go to counselling for my problem with excessive masturbation?Picard knows, of course, that under the rules, he is not allowed to ask this kind of invasive personal question. And he knows that Riker knows. So of course he’s going to ask anyway.Why? He needs to see how Riker will react. Will heAny choice reveals a lot about the character of the Commander.Many a student walked out onto the manicured, peaceful Academy grounds to get a moment alone with his thoughts and wrestle with his problems. As likely as not, he’d notice a stern but decent-looking man nearby.Like the Jardin des Tuilleries in Paris, the grounds of Starfleet Academy in San Francisco were outdoor living spaces designed to get busy people to slow down, think, and feel - all things in short supply in a cadet’s life.Before he’d know it, he’d find himself spilling his guts to this fatherly, receptive man - the guy was, after all, only the gardener, so where’s the harm in telling him what a dick his roommate was, how his astrophysics instructor was out to get him, or how the love of his life in exobotany lab had no interest in him?For Boothby, helping boys and begonias to bloom was his passion, coaxing girls and gardenias to thrive, his vocation. After getting Vulcan cardamom to grow in the climate of San Francisco, getting young people to do the same was simplicity itself.And he kept it simple, did the Academy gardener, because in most cases, they already knew what they had to do, they just needed a little help realising it, and a little encouragement to go do it.Small wonder they loved him for it.",79 followers,Matthew Gagnon,1.6K,72,1.3M,https://www.quora.com/How-is-the-financial-data-analytics-program-from-IIM-Kashipur
9,"Boothby had already been the gardener for quite a while when Picard attended the Academy and had seen and heard a lot as he went unnoticed by the majority of people. He became a mentor and confidant to Picard who learned a great deal from and took solace from the insights Boothby had gained through his anonymity. He helped a young Picard through many difficult situations and seems to have had a rather large influence on him as an individual as well as his style of command. So when Wesley Crusher left for the Academy the Captain shared this invaluable resource with him. Not a lot of detail, jusBoothby had already been the gardener for quite a while when Picard attended the Academy and had seen and heard a lot as he went unnoticed by the majority of people. He became a mentor and confidant to Picard who learned a great deal from and took solace from the insights Boothby had gained through his anonymity. He helped a young Picard through many difficult situations and seems to have had a rather large influence on him as an individual as well as his style of command. So when Wesley Crusher left for the Academy the Captain shared this invaluable resource with him. Not a lot of detail, just a vague “talk to this guy”.","37,874 followers",Ron Rule,2.3K,2.7K,51.5M,https://www.quora.com/What-are-my-job-prospects-if-I-study-economics
