,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"Hello,Certificates don't impact much but projects do. Many companies like Edx, Coursera, Udacity etc. provide a certificate of completion of a course. The important thing is what you understand from these courses. Try to do some awesome projects from what you have learned from that particular course this will give you a thorough understanding of the course material and you get a project to show case your achievement.Employers look more at projects than certificates. I hope this will clear your doubts.Thank you",8 followers,Abhishek Ranjan,1.6K,181,2M,https://www.quora.com/Are-certificate-courses-done-on-Coursera-helpful-in-getting-jobs-at-product-based-companies
1,"Do you dream of a higher education but can’t attend university? MOOCs offer a viable alternativeA typical job interviewTwo potential job candidates are going through that nerve racking few minutes before they are called in for interview. One is hoping that the 2:1 degree they hold plus a little work experience to date will be enough to swing the panel in their favour.Do MOOC certificates showcase skilDo you dream of a higher education but can’t attend university? MOOCs offer a viable alternativeA typical job interviewTwo potential job candidates are going through that nerve racking few minutes before they are called in for interview. One is hoping that the 2:1 degree they hold plus a little work experience to date will be enough to swing the panel in their favour.Do MOOC certificates showcase skills?Certificates can show that the holder has a thorough theoretical knowledge of their subject; has completed a period of practical work related to their subject or, has theoretical knowledge which they have demonstrated through practical work.Certificates as proof of additional engagement and additional skills beyond the organised university lectureMOOCs certainly represent a move away from traditional advance education; they are a reinvention of the way we learn. Introduced in 2006, by 2012 they had established themselves as a popular mode of learning.Do employers take MOOCs seriously?The positive response to this would be that MOOCs are certainly gaining in popularity with employers but that knowledge of them outside Western Europe, Latin America and other English-speaking countries is generally low, but improving.Certificates need to be acknowledged so employers have to trust the educational body which issued the certificateAn MOOC has to be recognised as having value. There are two ways in which this is being achieved. On completion, a small fee will result in the award of a valid statement of participation and accreditation from the educational establishment involved.MOOCs increasing in popularity in Africa and other places where distance and expense are factors working against advanced educationUnlike having to attend lectures at a traditional university, which require the student to overcome the challenges of distance and expense, providing they have access to the Internet, they can complete an MOOC.If you like my answer, do me a favor andClick on my· Extensive guides (How-to Descriptions)· Product links with recommendations and discounts· Invitation to my Messenger Chat",16 followers,Daniel Bourke,2.1K,178,7.6M,https://www.quora.com/Are-certificate-courses-done-on-Coursera-helpful-in-getting-jobs-at-product-based-companies
2,yeah ofcourse you can pursue mba after completing your bcom..actually eligibilty of doing mba is just that u should be graduate in any field.. there is no particular field..you just need to be a graduate student..,0 followers,Laxman Lokhande,631,116,11.5M,https://www.quora.com/Are-certificate-courses-done-on-Coursera-helpful-in-getting-jobs-at-product-based-companies
3,"Look, apparently there wereLook, apparently there were",9 followers,Amy King,3.8K,0,0,https://www.quora.com/Are-certificate-courses-done-on-Coursera-helpful-in-getting-jobs-at-product-based-companies
4,"I don’t know that she really is but theoretically, if you are correcct that she is, it is because Democrats don’t see cheating as a real thing. They think cheating is only a problem if the opposition does it. If they do it, they feel it is their right to do it because some how their own moral righteousness wipes out the any sort of objection. The ends justify the means…Great examples:Donald Trump’s campaign was accused of this mythical episode of “collusion” with foreigners that the House, Senate, and a Special Counsel could not actually find. It is an outrage! It is treason! get out your pitcI don’t know that she really is but theoretically, if you are correcct that she is, it is because Democrats don’t see cheating as a real thing. They think cheating is only a problem if the opposition does it. If they do it, they feel it is their right to do it because some how their own moral righteousness wipes out the any sort of objection. The ends justify the means…Great examples:Donald Trump’s campaign was accused of this mythical episode of “collusion” with foreigners that the House, Senate, and a Special Counsel could not actually find. It is an outrage! It is treason! get out your pitchforks and torches and let’s burn shit down!Hillary Clinton and the DNC funnel campaign money through a law firm which eventally goes to a foreign ex-spy, who gets information from people in and around the Kremlin (Russian Government), which we now know the FBI had evidence that said such information was Russian misinformation. Steele and Fusion GPS act as both informants and press sources, spread it to the press and FBI in an attempt to negate the results of an election… No problem here says the DNC…They did the right thing.Or:Trump calls the President of Ukraine. He was accused of leveraging foreign aid appropriated by Congress to obtain some kind of personal political gain (which was never proven and he was acquitted of). The President maintains that he was trying to get answers on corruption. Trump is the worst, this was corrupt, this is treason, the President must be impeached!Joe Biden is on video bragging about leveraging foreign aid appropriated by Congress. He too, would be getting a personal political benefit from such a move (because having your son busted out as being part of a corrupt foreign company that was given some U.S. taxpayer money is a stain on him and his son). Biden maintains that he was fighting corruption. It is an outrage that anyone would look at this! Joe Biden is a great guy! Nothing to see here! We must make him our nominee for President! (even though they wanted to remove Trump for the same thing)Unless you are a Bernie supporter, the DNC sees Donna Brazile’s actions as perfectly justified. Don’t forget Bernie was not a Democrat until 2016, and he only joined them for election reasons. The DNC was never going to let Bernie win and he knew that. You can tell from the way he tucked tail and ran away in 2016 and 2020. Running is his schtick. Doing is not.",0 followers,Dennis Manning,2.9K,18.7K,196.3M,https://www.quora.com/Are-certificate-courses-done-on-Coursera-helpful-in-getting-jobs-at-product-based-companies
5,"Original Question: Will Hillary Clinton cheating during debates by getting questions in advance from Donna Brazile hurt her in the polls?When the autopsy results (analysis) are available we will all find out—on the news—along with everyone else. Dishonesty has spread around the voters like a common cold.When you have decided to ignore rumors of lying, you become numb. You become blind to this attrOriginal Question: Will Hillary Clinton cheating during debates by getting questions in advance from Donna Brazile hurt her in the polls?When the autopsy results (analysis) are available we will all find out—on the news—along with everyone else. Dishonesty has spread around the voters like a common cold.When you have decided to ignore rumors of lying, you become numb. You become blind to this attribute; it comes down to deciphering hyperbole from untruths.The other consideration is that nothing in politics happens in a vacuum or a poli-sci classroom. There are other matters such as:WeinerAbedinVoting machine securityAbsentee ballot mischiefRussia hackersBias in the MSMA war in Mosul aga...",6 followers,Jill Grant,965,32.5K,102.5M,https://www.quora.com/Can-I-do-MBA-after-B-COM-pass
6,"As someone who has studied and taught about the history of political parties, my take on this topic may be somewhat skewed. That is, I know the way parties chose their nominees for most of American history, and so there’s nothing about these revelations that seem especially shocking to me. Certainly the exact mechanism used here — a Joint Fundraising Committee agreement (JFC) between Clinton and the DNC — was of interest to me, since it revealed a lot about the exact relationship between the DNC and the Clinton campaign. But beyond that it’s hard for me to get really animated about this, becauAs someone who has studied and taught about the history of political parties, my take on this topic may be somewhat skewed. That is, I know the way parties chose their nominees for most of American history, and so there’s nothing about these revelations that seem especially shocking to me. Certainly the exact mechanism used here — a Joint Fundraising Committee agreement (JFC) between Clinton and the DNC — was of interest to me, since it revealed a lot about the exact relationship between the DNC and the Clinton campaign. But beyond that it’s hard for me to get really animated about this, because… well, by the standards of American political parties this kind of coordination is really not surprising or new.People need to understand that primaries themselves are pretty new concepts in American politics. I’m going to try to avoid a long history lesson on party conventions and the emergence of the primary system in the 20th century here, because that’s not really what this question is asking about. Suffice it to say, the modern system of binding primaries and/or caucuses in both parties was only established in 1972. Prior to that time, a few states had primaries, but they served as “beauty contests,” a chance for candidates to show off their ability to appeal to voters. Up to 1972, the voters had very little say in the choice of presidential candidates; delegates were largely selected by state party organizations, and the choice of a nominee was made during the conventions by the delegates under the close supervision of party leaders.The idea that a nominee would be chosen who was not supported by a majority of party leaders was unthinkable for most of the history of American parties. So the fact that party leaders were in some way coordinating with a favored candidate is hardly surprising. What’s more, I’d be surprised if you looked at past nominating contests over the last 30–40 years, and any time there was a contest with one clear frontrunner, you did not find some form of coordination. I’d be really surprised, for example, if the RNC wasn’t in some way coordinating with George W. Bush against John McCain in 2000, though I wouldn’t speculate as to the exact nature of that coordination. This is what parties do, or at least what they have historically done; they choose candidates who are acceptable to the existing party leadership, and then market that candidate to voters.There was even a prominent book about this process written by some political scientists back in 2008; it was calledSo in many respects I don’t find any of thisI do, however, think that the revelations are verySo did it change my mind about whether Clinton won “fairly”? Not really, because I always assumed that the support of party leaders was an advantage for Clinton in the race. Did it change my opinion about how the DNC should operate in the future? Absolutely.As to the subject of “rigging,” however, I still take issue with the idea that the primary was “rigged.” A rigged primary would be one in which the outcome was preordained; one in which Sanders never had a chance to win. I did not think that was the case before these revelations and I don’t think it’s the case now. Let me explain why.One of the things that really amazed and dismayed me during the 2016 Democratic primary was the degree to which people started dramatically, DRAMATICALLY overstating the importance of both the national party committee and committee chairperson in determining the outcome of the primaries.The DNC and RNC are basically fundraising organizations. Their respective chairs are basically fundraising coordinators. They don’t control how people vote. They don’t even have much influence over how people vote.Now, the JFC Clinton set up with the DNC allowed her to raise more money than she’d have been able to on her own under campaign finance laws, because some of that money was supposed to be shared with the DNC and the state party committees. Sanders, it is important to note, ALSO had a JFC agreement with the DNC, and I’d bet that Martin O’Malley did too. Trump had one with the RNC. The difference for Clinton was that her agreement allowed her some control over the personnel in executive positions within the DNC. She also appears to have kept a lot more of the money than she was supposed to. So the deal gave her greater say in decisions the DNC made, and allowed her to raise more money.Did this “rig” the primary for Clinton, denying Sanders any chance to win? I’m not really sure how it would. The DNC scheduled debates in a way that favored Clinton; this is the clearest consequence of this agreement. But Sanders matched or exceeded Clinton’s fundraising during the primaries. He did not lose for lack of money. The fundraising advantage Clinton’s JFC agreement gave her doesn’t seem to have mattered much in the primary because of how good Sanders was at raising money. And if anything, the dispute over the scheduling of the debates probably created more attention for them than they might otherwise have received, and the simple fact that you can STILL stream video of the debates online today shows that issues like “TV scheduling” matter less and less in modern politics. I just don’t see how this became a decisive advantage. And I don’t really know much of anything else the DNC could or did do that might have influenced how voters voted in the primaries. The DNC did not count the votes; county boards of elections do that, and they are set up with the intention of being nonpartisan, and in the case of primaries allow every campaign to observe the counting process. So this wasn’t a “stolen” or “rigged” election, but it also wasn’t one in which the candidates started out on a level playing field.Clinton had an advantage in that the party leadership supported her going into the race. The deal she made with the DNC was one reflection of that advantage. In that sense, it was never a “fair” contest in that Clinton had a lot of party leaders acting as surrogates for her, providing her with organizational and fundraising help in their states, and voting for her as superdelegates. So it was never really “fair” in the sense that they each started in the same position. Sanders was an outsider who was not a member of the party and whom few people had heard of prior to his entry into the race. It wasn’t a “fair” fight, but it also was not one in which the outcome was predetermined. It would have been a major upset if Sanders won, but upsets HAVE happened before, and will again.Again, I think the DNC needs to make sure nothing like this agreement ever happens again. But beyond that… the public’s expectation of “fairness” in nominating contests has not matched the historical reality of those contests.",128 followers,Els Pol,2K,353,534.7K,https://www.quora.com/Will-Hillary-Clinton-cheating-during-debates-by-getting-questions-in-advance-from-Donna-Brazile-hurt-her-in-the-polls
7,"I read many of these answers and a lot of them do fit many of the facts into the picture. The best overall analysis and autopsy has to be the book “Two journalists, Jonathan Allen and Amie Parnes joined the campaign as friendly journalists to cover the “inevitable” victory campaign. They had a great deal of insider access, and there is certainly the tone in the book that underlines their partisan leanings.However, unlike a great many so called “journalists” out there, these two meticulously recorded both the good and the bad, and had the integrity to lay out the facts and tell the stI read many of these answers and a lot of them do fit many of the facts into the picture. The best overall analysis and autopsy has to be the book “Two journalists, Jonathan Allen and Amie Parnes joined the campaign as friendly journalists to cover the “inevitable” victory campaign. They had a great deal of insider access, and there is certainly the tone in the book that underlines their partisan leanings.However, unlike a great many so called “journalists” out there, these two meticulously recorded both the good and the bad, and had the integrity to lay out the facts and tell the story in as complete a manner as possible.Several startling facts stand out:Read the book. It is a truly remarkable document. What is even more telling is that neither Clinton or the DNC seemed to have learned anything from that experience.What killed the Clinton campaign was Hillary Clinton.",0 followers,Troy Williams,1.7K,912,902.2K,https://www.quora.com/Will-Hillary-Clinton-cheating-during-debates-by-getting-questions-in-advance-from-Donna-Brazile-hurt-her-in-the-polls
8,Why wasn’t Roger Ailes investigated for giving Trump the questions in advance of the Fox-held debate prior to the 2016 election?Oh. You don’t care about that. Right.,"4,638 followers",Cecelia Holland,2K,22.7K,20.5M,https://www.quora.com/Will-Hillary-Clinton-cheating-during-debates-by-getting-questions-in-advance-from-Donna-Brazile-hurt-her-in-the-polls
9,"Prior to a debate Held. In. Flint. Michigan, the DNC vice chairwoman passed on a ""tip"" to the Clinton camp that there would be a question about help for the people of Flint, and their contaminated water crisis.Seriously? *THAT* constitutes cheating, in your mind?? *THAT* is going to change minds about who people plan to vote for?Not. One. Bit.",1 follower,Stephanie V,1.1K,37.2K,108.6M,https://www.quora.com/Will-Hillary-Clinton-cheating-during-debates-by-getting-questions-in-advance-from-Donna-Brazile-hurt-her-in-the-polls
