,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"Would healthcare be cheaper if doctors weren’t paid as much?Not in a meaningful way. About 20% of US healthcare dollars is paid to physicians. About half of that is absorbed by overhead, office space rent, staff salaries and benefits (health insurance), malpractice insurance and business taxes and regulations.So about 10% of the US healthcare dollars go to physician salaries. The average doctor in the US graduates with a student loan debt of $250,000. Some US grads have family money and graduate with no debt. Others graduate with both undergraduate and medical school debt of $400,000.Then doctWould healthcare be cheaper if doctors weren’t paid as much?Not in a meaningful way. About 20% of US healthcare dollars is paid to physicians. About half of that is absorbed by overhead, office space rent, staff salaries and benefits (health insurance), malpractice insurance and business taxes and regulations.So about 10% of the US healthcare dollars go to physician salaries. The average doctor in the US graduates with a student loan debt of $250,000. Some US grads have family money and graduate with no debt. Others graduate with both undergraduate and medical school debt of $400,000.Then doctors have to get post graduate training in order to practice. This includes 3–8 years of residency depending on specialty and 2–3 years of subspecialty fellowship. As one of the more extreme examples of this, I work with a neurosurgeon who after completing her 7 years of neurosurgery residency, she then did a 2 year specialty in spine and then a 2 year specialty in pediatrics. I didn’t ask but I’m assuming that she is starting her career in her very late 30’s, assuming that she didn’t have any gap years to burnish her resume.Medical innovation and the public demand for it is swallowing a large amount of healthcare dollars. PET and MRI scans, Da Vinci robotic surgery machines, tomotherapy radiation units to give stereotactic radiosurgery, and immunotherapy for various cancers are incredibly expensive. For example treating a single patient with CAR-T immunotherapy costs on average $1,000,000.The practice of defensive medicine due to the absence of tort reform in the US also accounts for tremendous cost. Every patient coming into a US emergency from with abdominal pain gets a CT scan, every headache gets a CT or MRI. It adds up.If you cut physician salaries in the US by 20%, you reduce US healthcare costs by 2%.Several years ago, Princeton Professor Uwe Reinhardt (who sadly passed away several weeks ago) wrote an article for the New York Times on the subject of rising health care costs in America. He was surprised when several readers criticized him for not even mentioning physician incomes as one of the salient factors. Reinhardt, also an economist who earned his health care bona fides long ago, responded to the critics with an extensive letter to the editor. HisThe total amount Americans pay their physicians, as Reinhardt reminds us, represents only about 20 percent of total national health spending. Of this total, close to half (editor’s note: higher now), is absorbed by physician practice expenses, including “malpractice premiums, but excluding the amortization of college and medical school debt. These debt figures become all that more important when one considers that in many countries – but not in the U.S. – medical education is free. And consider,” he adds, “that doctors in the U.S. train longer as well with four years of college, four years of medical school, three to seven years spent in residencies and even followed by an additional three years in fellowships.” Even if all physicians took a pay cut of 20 percent, the savings would amount to a minuscule two percent of our health bill. Mr. Baker and other critics are clearly barking up the wrong tree. Reinhardt finished his letter by saying that “such a policy (20 percent cut) would leave an understandably wholly demoralized medical profession to which we so often look to save our lives.”There are also several other relevant issues to consider as well. Add in the challenge of practicing medicine in the most litigious country on the planet, as physician writer Carolyn McClanahan hasBest-selling author Malcolm Gladwell’sBut what about Dean Baker’sInvestor’s Business Daily",UNKNOWN,Chris O'Leary,1.3K,4K,89.1M,https://www.quora.com/Would-healthcare-be-cheaper-if-doctors-weren-t-paid-as-much
1,"A doctor’s pay is a small part of the healthcare bill. Many doctor’s don’t make as much per hour as many other professions and when you consider the years of schooling, the ROI on investment for many specialties is not very high.Equipment and testing and malpractice insurance take a significant chunk of the annual healthcare budget.",78 followers,Jennifer Larson,5K,11.9K,36M,https://www.quora.com/Would-healthcare-be-cheaper-if-doctors-weren-t-paid-as-much
2,"All things otherwise the same, then it would slightly reduce costs. However, if everything else is the same, then the shortage of physicians in the US would also worsen.Interestingly, with a switch to universal health care, lawsuit costs go way down as judges don’t need to include the costs of medical care into judgments. Canadian doctors make less than American doctors, but enjoy the same lifestyle because their costs are much lower than American doctors, lower malpractice insurance being a large factor.All things otherwise the same, then it would slightly reduce costs. However, if everything else is the same, then the shortage of physicians in the US would also worsen.Interestingly, with a switch to universal health care, lawsuit costs go way down as judges don’t need to include the costs of medical care into judgments. Canadian doctors make less than American doctors, but enjoy the same lifestyle because their costs are much lower than American doctors, lower malpractice insurance being a large factor.",6 followers,Mats Andersson,978,19.9K,366.6M,https://www.quora.com/Would-healthcare-be-cheaper-if-doctors-weren-t-paid-as-much
3,"This article in Forbes magazine is a good answer to your question. But to sum it up for you, no. Healthcare would not be cheaper if you paid doctors less.Debunking Myths: Physicians' Incomes Are Too High and They Are the Cause of Rising Health Care CostsThe cost of the U.S. healthcare system in 2017 was $3.65 trillion. If you broke that up to every U.S. citizen (including children under 18), we all owe $11,121. That is just for 2017. You owe this money EVERY year.Annual aggregate physician salaries accountThis article in Forbes magazine is a good answer to your question. But to sum it up for you, no. Healthcare would not be cheaper if you paid doctors less.Debunking Myths: Physicians' Incomes Are Too High and They Are the Cause of Rising Health Care CostsThe cost of the U.S. healthcare system in 2017 was $3.65 trillion. If you broke that up to every U.S. citizen (including children under 18), we all owe $11,121. That is just for 2017. You owe this money EVERY year.Annual aggregate physician salaries account for only a total of 8.6% of total healthcare spending. That means for every $100 in healthcare spending in the US, your physician got less than $9. The total cost of all medical providers (MD/DO, PA, NP) in the US amounts to $100 billion; if you do the math, that means about $956 of the $11,121 you as a U.S. citizen owe each year in healthcare costs each year goes to medical provider salaries. So If every medical provider in America worked for free, you still are responsible for $10,165 per year in distributed healthcare dollars.Physician Compensation Eight Percent of Healthcare Costs - Jackson HealthcareIf all doctors only makes 8.6% of the money of healthcare dollars, where does the other 91.4% go? Nursing homes, home health care, hospital services, prescription drugs, medical equipment, among other things. In particular, the cost of hospital services and prescription drugs. Both of these expenses have actually increased while cost of physician services have actually decreased compared to inflation.Analysis of health care spending: Where do the dollars go?Hospitals, clinics, and healthcare systems are no longer physician owned. Now they are owned and managed by non-medical CEOs. Trust-fund babies and venture capitalists buy hospital systems and then hire a huge number of administrators and paper pushers. Since the 1990s, the percentage of healthcare providers and staff (PA/MD/nurse/etc) has gone up about 150%. The amount of administrators and other non-medical clerical staff has gone up over 3200%.The ratio of doctors to other healthcare workers is now 1:16, up from 1:14 two decades ago. Of those 16 workers for every doctor, only six are involved in caring for patients—nurses and home health aids, for example. The other 10 are in purely administrative roles.https://thehill.com/blogs/pundits-blog/healthcare/332372-administrative-job-growth-in-healthcare-isnt-good-for-americaAnd this growth is not driven by an increase in patient demand. This bureaucratic bloat means that there are A LOT of people taking their unearned share from the revenue generated by those who actually provide healthcare. Remember, the only money made in healthcare is from the work done by healthcare staff either directly or under the order of a medical care provider (MD/DO, PA, NP, etc). The cost of non-healthcare related paperwork and administrative salaries in the U.S. healthcare system is about $1.1 trillion.Excess Administrative Costs Burden the U.S. Health Care System - Center for American ProgressSo if you do the math again, of the $11,121 you owe every year to the U.S. healthcare system, $3,351.53 of that money goes to pay for non-healthcare related salaries (remember you only pay $956 to medical providers). So you pay WAY more money to some guy in a suit than to someone in a white coat.As an example, the the CEO of the last hospital system I worked at makes over $11,562,939.And most of the non-medical executive positions (and their administrative assistants and assistant to the administrative assistant and their secretarial staff, etc) literally have nothing to do with healthcare. I’m fact, according to the analysis by the anthropologist David Graeber and his study on modern society and meaningless jobs (later published in the book “Bullshit Jobs”), about 65% of jobs in the U.S. healthcare industry are mostly useless, if not entirely unnecessary. 100% of the “bullshit jobs” in healthcare were entirely administrative. No job involved in direct patient care was considered unnecessary.Bullshit Jobs - WikipediaSo no, any economist who knew anything about the healthcare industry would be able to look at where the waste is and see that none of it is going to waste on physician reimbursement. Physicians are reimbursed the right amount. If you want to pay them less, then you have to forgive and/or pay back their student loans among other things. But trying to make a cheaper U.S. healthcare system by paying physicians less is penny wise but pound (or dollar since we have been talking about the US) foolish.",0 followers,Bruce Epstein,899,3K,13.1M,https://www.quora.com/Would-healthcare-be-cheaper-if-doctors-weren-t-paid-as-much
4,"No, in The Netherlands, where I practiced and live, about 7–8% of all medical costs are paid out to doctors. What we need to do is to cut all the very expensive bureaucracy, costing loads of efforts = money, but doing nobody any good, at the least the patient concerned.","4,303 followers",Sheaffer Williams,10.5K,431,9.3M,https://www.quora.com/Would-healthcare-be-cheaper-if-doctors-weren-t-paid-as-much
5,No. US health care would be cheaper if the United States made health insurance companies illegal and began universal single payer health care.,18 followers,Asim Qureshi,24.3K,996,155.5M,https://www.quora.com/Would-healthcare-be-cheaper-if-doctors-weren-t-paid-as-much
6,the overall cost of health care is clearly too high and particular to the value that is given for the price that is paid. In the area that I have practiced witch is kidney disease of the total expense of caring for the dialysis patient which is $90k only about $5k are paid to the physician. But these physicians are responsible for writing the orders for the patient which is responsible for most of the expenses . So we need to cut back on a lot of thing but cutting back on payments to the doctor should not be cut,537 followers,Rahat Monga,11.5K,0,0,https://www.quora.com/Would-healthcare-be-cheaper-if-doctors-weren-t-paid-as-much
7,"Actually, it's pretty simple.1) Invest alongside other smart or well-known angels and VCs.This will help you get to know the community, get into good deals, and help you learn deal structure and protect you from your own ignorance when you have little knowledge or ability to negotiate. These days, it's much easier to figure out who is in which companies and get quality deal flow by using AngelList and Syndicates.Early in my investing career, I was fortunate enough to co-invest with Ron Conway/SV Angel and also Josh Kopelman/First Round Capital, as well as with other early PayPal and Facebook fActually, it's pretty simple.1) Invest alongside other smart or well-known angels and VCs.This will help you get to know the community, get into good deals, and help you learn deal structure and protect you from your own ignorance when you have little knowledge or ability to negotiate. These days, it's much easier to figure out who is in which companies and get quality deal flow by using AngelList and Syndicates.Early in my investing career, I was fortunate enough to co-invest with Ron Conway/SV Angel and also Josh Kopelman/First Round Capital, as well as with other early PayPal and Facebook folks. Later, I was working for Founders Fund and co-investing with Mitch Kapor. Needless to say, these were top investors, and I was lucky to get into deals with them. But surprisingly it's not that hard to do even for unknown and less rich people.I didn't understand legal structures or valuation well at the time and I was such a small investor that I couldn't negotiate much. But because I was in deals led by knowledgeable and frequent investors, I didn't get screwed with very much.2) Invest small $ in many deals (>20 minimum, ideally ~50-100+).The best way to have a shot at making money is to diversify across a lot of deals. Even for the best investors, it's probably unlikely more than 20-30% of their investments return >1X, and in fact probably <10% return >3-5X or more. Typically in 50% or more deals, you will lose ALL of your money. In other words, returns are *highly* asymmetric, and big wins are very infrequent.In order to maximize the chance of participating in big wins, most people think doing lots of upfront due diligence and evaluation will help them get better returns. I think this is a fallacy, and the ability to detect ""greatness"" early in either founders or companies is extremely challenging.The solution to this is simply to try and get access to high-quality deal flow (see #1; invest alongside experienced folks), diversify into as many deals as possible, and at least aim for a portfolio size of 20+. In my own experience, I was able to pick winners 1 out of 3 times, and big winners (10X+) 1 out of 5-10 times. In my personal angel portfolio of ~15 companies, I was fortunate to participate in early investment rounds forIn addition to providing diversification, investing in lots of companies also is a free marketing campaign: It tells people that you are an active participant in the market, which in turn will increase access to deals and to other experienced investors. Most folks don't understand this and the benefits of a large portfolio are not obvious at first. However, there are clearly network effects that build after you have established a minimum critical mass of investments (say, 7-10 or more) and have co-invested with other knowledgeable people. It’s unclear whether I have gotten any better at selection after investing for more than 10 years. However, over time, larger portfolio size has probably improved my access to deals and returns quite substantially.Lastly, people tend to remember your winners and forget about your losers. This very human psychological factor also benefits a larger portfolio size; ""even a broken clock is right twice a day"", ""even a blind squirrel finds a nut now and then"".  ;)3) Develop an area of focus or expertise, and build your brand and network around this.In my case, because I had both engineering and marketing background, and because I had worked at PayPal doing developer community work and e-commerce education, I got access to a lot of financial services startups (like4) Develop a bias towards lower-valuation deals, or higher-valuation deals with other proven metrics and investors.While it's true that some of the very best deals may be priced substantially higher than average, it's also true that some of my best investments were not particularly expensive when I invested. Mashery, SlideShare, Twilio, SendGrid, Lyft, Bitly, TaskRabbit were all done at valuations of between $1M-$3.5M. There were also deals that I passed on due to price, which was clearly a major fuckup on my part, as I should have done them. Most regrettably, I passed on Uber at $10-12M valuation I think, when Travis asked me. Although he wasn't running the company at the time, I still should have invested... Sigh.While it's difficult to figure out when price matters and when it doesn't, my experience has led to my being biased towards less expensive deals on average. Occasionally, I let myself ""binge"" on a few exceptions here and there, when I feel the company has potential and has already proven some specific KPIs. That said, I am as likely as anyone else to get ""FOMO"" (fear of missing out), and can occasionally be enticed into an expensive deal if I see other smart people already investing (""social proof""). While I try to avoid this, it's not always a bad thing, and at the very least having a group of other notable investors along for the ride can help avoid some (but not all) future challenges.Still, I stand by my assertion that a large portfolio of inexpensive deals will likely perform better than a concentrated portfolio of ""high-quality"" deals at higher average price. Then again, other investors may prove me wrong.5) Double-down on winners/traction, but ONLY if you can [afford to] double ownership and there's a reasonable chance for an exit.This last point probably doesn't matter as much as the earlier ones, however it has become clear that when I was able to follow-on at reasonable prices, and increase ownership substantially, this was a winning strategy. However, I also worry that the desire to ""double-down on winners"" may have also caused me to deploy more capital than necessary, and in a constrained capital situation (which most of us live in), it may be more prudent to conserve cash for more new investments, rather than deploying capital into companies where I already owned a substantial position at a lower valuation.Some folks like Peter Thiel (my twice former employer, co-founder/CEO of PayPal, early investor in Facebook, and a pretty smart guy) talk about ""power law investing"" and advocate writing a check as long as the deal is led by an institutional investor (aka a reputable VC). While I don't disagree with Peter that this is a reasonable strategy, not all of us have as much money to invest as he does. In a budget scenario where you have access to a finite amount of capital, you will have trade off decisions to make about whether to follow-on in your winners vs. investing in more new deals.Since many of your ""winners"" may not actually be a lock in for an exit, note that you may double down on a company with improved KPIs and traction, but still with <50% chance of an exit, and perhaps <20% chance of a big win... This raises the bar for when to double down.My personal philosophy is that if we can double ownership for <3-5X of the previous valuation where we invested AND we feel the company has proven some level of ""product-market fit"" and a scalable path to customer acquisition AND there is an adequate amount of growth or revenue AND the company hasn't raised so much capital that it can't be sold for more than the last round valuation AND there is a logical path to an exit/acquirer AND we aren't capital-constrained at the time of the investment, THEN yes, we will double down. As you can tell, there are probably more reasons to NOT follow-on to an existing investment than to double down, so ask yourself a LOT of questions before you commit to your ""winners"".6) Continue to re-evaluate your strategies based on current market conditions and structural changes to environment.While I don't believe I have changed my investment philosophy much in the past ten years, I still have a healthy amount of doubt about any and all of my strategies, and continue to examine whether market conditions or structural changes to the environment may invalidate my prior logic or expectations. In other words: I still don't know shit and I'm scared as hell I'm going to lose my shirt any minute now.But in the meantime... Hey, what's trending on AngelList? ;)Hope this has been helpful.",356 followers,Gordon Miller,4.4K,10K,165.3M,https://www.quora.com/Would-healthcare-be-cheaper-if-doctors-weren-t-paid-as-much
8,"There are four primary ways that I know of through which an investor identifies attractive opportunities. First, they can find a company because the founder walked into their office with a business plan or cold-called them and told them they have a great idea. Second, they can be introduced to the company by another investor, professional networker, or referral source (lawyer, accountant, etc.). The third is attending an event like AngelConf, where hundreds of potential investment candidates are gathered in one place. The fourth way is that the angel keeps their ear to the ground for interestiThere are four primary ways that I know of through which an investor identifies attractive opportunities. First, they can find a company because the founder walked into their office with a business plan or cold-called them and told them they have a great idea. Second, they can be introduced to the company by another investor, professional networker, or referral source (lawyer, accountant, etc.). The third is attending an event like AngelConf, where hundreds of potential investment candidates are gathered in one place. The fourth way is that the angel keeps their ear to the ground for interesting developments in particular sectors or regions.Some investors don't have a formal process for identifying deal flow, and others do. I believe that active investor should keep their ear to the ground for interesting developments by following the news in their sector, checking out trends on sites like AngelList, being aware of what is going on locally, and networking with people in the sector. In my experience, the number of opportunities that come from those sources is greater than those that come through formal processes.The community aspect of angel investing has served me well in this regard. There are a number of informal groups in New York where angels meet monthly to discuss business issues and hear pitches. The annual AngelConf event here draws angels from across the country. I'm an organizer for these events and have also spoken at a few other conferences as well as local meetups like Startup Weekends, which bring together students who want to start companies with investors looking for deals. All of these avenues serve to get you connected with people who can point you towards good investments and help make introductions when appropriate.How do angels find great investments?The best investment opportunities are ones that present a large market opportunity. If there is only $10 million of potential revenue, it's not worth the time and trouble to invest in growing a company. You want to look for companies that can grow into multi-billion dollar businesses like Google (which was initially just an algorithm search engine called BackRub) or Facebook (started as a social network for Harvard students). There is no single ""right answer"" about how big the market should be, but the bigger it is, the more compelling an investment opportunity becomes.Another key criterion in my opinion is whether you believe that something has changed so that this startup can succeed where others have failed. The most successful startups will solve problems that have existed for a long time. Identifying whether this is the case requires having domain expertise in the industry and more than a cursory knowledge of that sector's history.Investors who meet these criteria are well-positioned to invest in companies with high growth potential, whereas those without them will flounder because they spend their time chasing after what some might call ""unicorns,"" but others would call terrible investments.How do angel groups build deal flow?In my experience, an active angel group can generate multiple opportunities each month by putting in some time to promote themselves as well as being intentional about how they react when someone approaches them about an investment opportunity or through their informal networks. When I was going out raising money for my first fund, I spoke with other angels and tried to understand what they were looking for. In my case, I felt that most of the angels in New York City had similar deal criteria, so I decided to use the time instead of flying across the country to meet every angel. This time limitation turned out to be beneficial as it forced me to analyze what aspects of a business would make an investment interesting for our group.The best opportunities will come from identifying trends and by soliciting introductions even if you don't have any spare capital available at the moment.As an angel, how should I approach a company that I'm interested in?Before you contact the founder, you might want to analyze the pitch deck or websites of competitors. Don't be afraid to share what your thoughts are with other angels. In fact, one reason why many angels have moved away from using email as their primary communication vehicle is that it's too easy for someone else (who doesn't know the context) to get access and forward the information without permission.",UNKNOWN,David S. Rose,1.3K,11.1K,67.4M,https://www.quora.com/Would-healthcare-be-cheaper-if-doctors-weren-t-paid-as-much
9,"Don't invest in the ""hot"" deal of the day.  Find a different market, unusual entrepreneur and invest in companiesJust offering an incremental $50-100k has little value in today's ""frothy""Don't invest in the ""hot"" deal of the day.  Find a different market, unusual entrepreneur and invest in companiesJust offering an incremental $50-100k has little value in today's ""frothy"" environment.  Harjeet offers some examples, but you need to develop a brand based upon your own background and expertise.Offer to assist entrepreneurs broadly, whether or not you are an investor.",356 followers,Gordon Miller,534,10K,165.3M,https://www.quora.com/Would-healthcare-be-cheaper-if-doctors-weren-t-paid-as-much
