,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
0,"Hello!Computer Science doesn’t need much of an introduction - it is the most popular branch of Engineering and one of the most “visible” industries in the world today. There are so many success stories about people who chose this field and are now are on top of their game, that it’s unnecessary to give examples.Even so, you may not be sure whether Computer Science should actually be your stream of choice. This article aims to help you with that.Let’s start with the end. What will you actually do after graduating in Computer Science? Gone are those days when it was just about fixing computers oHello!Computer Science doesn’t need much of an introduction - it is the most popular branch of Engineering and one of the most “visible” industries in the world today. There are so many success stories about people who chose this field and are now are on top of their game, that it’s unnecessary to give examples.Even so, you may not be sure whether Computer Science should actually be your stream of choice. This article aims to help you with that.Let’s start with the end. What will you actually do after graduating in Computer Science? Gone are those days when it was just about fixing computers or laptops. There are infinite options, but here are aComputer Science is actually a part of nearly everything nowadays! Ever thought of biotechnology, nanotechnology or robotics? A degree in computing could lead to any one of these fields too.Next, what makes it aWhat will you get learn? I am a CSE student and based on the experience I can tell you that you will get to learn different languages such as C/C++, Java, Python, PHP, Data Sciences etc. Along with this, you get to explore systems, initially starting with the normal PCs that you operate. Also when working with computing technology it is very important to follow a certain flow o the procedure for the system you are working on. This is an important subject, on algorithm and protocols.What should you focus on during your course? I personally think that you should know at least 2 languages thoroughly. My suggestion would be to start with C/C++ and go through all its basics. After that, you move on to learn about Java which is a trending language for application based tools. These will be helpful for you to fetch a job and most MNCs ask questions from these languages.I thought the best part about studying computer science is that it’s practical. At least for me, it was. You won’t just learn the theoretical part (like an atom in chemistry or waves in physics) but also get the opportunity to apply things when you do them practically.Finally, the most important takeaway that I want my juniors to know - Opt for this branch only if you want to become a real-life problem solver because that is the crux.Careers• Software Developers :• Hardware Engineers :• System Designer :• System Analyst :• Networking Engineers :• DBA :Now another question, which comes with it, which university or college to choose for CSE.There are many universities that offer this course, you would always be starting up with IIT and NIT. Still I would say there are many private universities that offer much better education and facilities than IIT and NIT.One of such university is Lovely Professional University. If we talk about engineering, the only point that strikes our mind is practical learning. LPU offers the perfect blend of theoretical and practical learning, that makes their student stand high in the corporate world.You get Experienced and talented faculties, well equipped labs, great infrastructure that even beats IIT’s and NIT’s .Students are given hands on training, certifications from Google SAP , Oracle, internship and complete placement assistance.Recently one of the LPU Student has bagged a placement of worth Rs 42 Lakh at Microsoft.Few of the major outcomes of this course at LPU are :I hope this helps.All the best!",0 followers,Benoît Seron,3.1K,223,2.4M,https://www.quora.com/Why-do-people-study-CSE
1,"1. Be active• Take responsibility for your own learning• Process the material by doing summaries, or paraphrasing or even explaining in a simpler language (in contrast to just copying the class)• Read 20 minutes of class, then try to give its main points out of memory, with your course closed• Make challenges out of boring classes (e.g. how fast can you do one chapter? Can you find inaccuracies in the text? )• Use a highlighter (still quite a passive practice though, it’s better to write)• Teach others• Take notes as you read• If you are not having difficulties, then you are learning inefficie1. Be active• Take responsibility for your own learning• Process the material by doing summaries, or paraphrasing or even explaining in a simpler language (in contrast to just copying the class)• Read 20 minutes of class, then try to give its main points out of memory, with your course closed• Make challenges out of boring classes (e.g. how fast can you do one chapter? Can you find inaccuracies in the text? )• Use a highlighter (still quite a passive practice though, it’s better to write)• Teach others• Take notes as you read• If you are not having difficulties, then you are learning inefficiently. Increase the cognitive strain.2. Study regularly• Memory works best when the material is repeatedly studied, over increasingly distant periods of time.• Ideally, a single piece of information should be repeated over the following intervals: After 20 minutes, a day, a week, a month, two months• Study at least six days a week• It's better to study 10 times one hour, than 10 hours straight.3. Go to class• Take notes, constantly• Write continuously to stay focused, as well as to learn to write fast for tests• Pledge to make your notes public so they have to be of high quality. Do the same for your summaries, and announce them before you do them, so you have peer pressure to set yourself at work• Start focusing 5 minutes before the class begins, by trying to summarize the last class in your head, or better still, to the guy sitting beside you• Don't read class notes before class (otherwise you will be bored, get passive and waste your time)4. Work hard, rest hard• Predefine your work and rest periods• Break down your work into two-hour blocs with large breaks (about half an hour) in between.• Each bloc should be divided into 25 minutes of work, with 5-minute rest periods• Use a (physical) timer to limit your pauses• On a break, go outside, open the windows, socialize, clean up - don't go on your phone and avoid watching videos• Allow for some quality 'me-time' in advance, and write it down ahead, so you work with it in mind• Pay attention to having a stable and restful sleep, from 22h to 6h, every single day• Work in the morning with a two-hour block before classes start• Keep a positive mindset towards the class• Plan your day according to your typical energy levels (e.g. high in the morning, low at 14h,...)•Separate between work that requires focus or not5. Use memory techniques (if required - I never had to)• If you don't want to study, it's not going to work - you need to have an interest and motivation• Make sense of the material• Make visual associations in your mind• If you have lots of by heart material to study, learn from advanced memory techniques books - it's the best time investment possible if you study medical school or biology for instance6. Plan your study• Plan each day the night before, limiting yourself to six objectives (Ivy Lee)• Don't plan hour by hour unless you're at an advanced level - if you don't keep up with your schedules, then they are pointless• Take yesterday's 6 objectives, and start with the first one up until completion, and don't touch the others. Go to the next one. Repeat.• Study what you like first, then what's hard, then what's easy, then what's boring7. Set up a clinical work environment• Set aside part of a room, or even a full room, dedicated for study• Make it agreeable and personal with posters and photographs• Everything should be clean• Your desktop should be totally empty, except for a lamp and the current material in use• Hide your computer and phone in another room. Put your phone on silent. If possible, give them to someone while you study.• Lighting should be intense, and fairly cold (5000K or more) during the day. It should be dimmed hours prior to sleep.• Eliminate any other distraction such as music, noise, pets, people. Known lyric-less music can be used to cover up noise.8. Study from general to particular• Scan the class a handful of times, each time slower, so you know what we talk about and what matters before you study. (It helps to avoid getting stalled).• Look at the objectives of each section: what are they trying to do/answer? (It helps in being proactive).• Method SQ3R (if needed):• Method THIEVES (if needed):9. Eat healthily• Eat five times a day• Do have breakfast• Eat a low-carb, high-protein diet (carbs will crash out your focus and make you hungry all the time)• Cook by yourself• Discard anything that your great grandmother wouldn’t recognize as food• Drink alcohol only for parties, even if in small amounts (no casual beers)10. Prepare for tests11. Enforce good behavioursEDIT : Wow, nearly 15k views and 150 upvotes ! Thanks a lot guys. I wrote this as the first chapter of my book, thinking that nobody would even read it. It feels so good to see that my work is useful to someone :)",78 followers,Rajan Singh,17.1K,360,25.2M,https://www.quora.com/Why-do-people-study-CSE
2,"Well, there must be two reasons for that:1 : They must be interesting in coding, gathering knowledge about software parts of computer, etc.2 : **This one is quite interesting and long one, So read with patience**We can see that in 99% of the colleges the students from CSE branch gets the highest package from all of their batchmates generally. So it has become a trend nowadays that if you choose CSE there is a higher chances of getting placed with a decent salary(>5–6lacs).Even in most of colleges(excluding IIT'S and some good NIT's) if someone is pursuing his engineering in mechanical or electWell, there must be two reasons for that:1 : They must be interesting in coding, gathering knowledge about software parts of computer, etc.2 : **This one is quite interesting and long one, So read with patience**We can see that in 99% of the colleges the students from CSE branch gets the highest package from all of their batchmates generally. So it has become a trend nowadays that if you choose CSE there is a higher chances of getting placed with a decent salary(>5–6lacs).Even in most of colleges(excluding IIT'S and some good NIT's) if someone is pursuing his engineering in mechanical or electrical branch at last there are higher chances that he will be also placed in a tech company. This is because the core companies which offers jobs for other branches doesn't goes to all colleges over the country but the tech based companies does.So getting CSE branch may assure you for a better job after your engineering.Thank You :)",0 followers,Samyu Reddy,26.2K,53,1.6M,https://www.quora.com/Why-do-people-study-CSE
3,"Two months ago, I asked a bunch of class 10th kids in a Trivandrum school: “You must have seen the delight in the students’ eyes that someone finally asked this question!Some of them said, “Here is what I told them.“When you go to a gym, you lift weights or do bicep curls, bench press, or things like that. Why do you do that? In real life, how often do yTwo months ago, I asked a bunch of class 10th kids in a Trivandrum school: “You must have seen the delight in the students’ eyes that someone finally asked this question!Some of them said, “Here is what I told them.“When you go to a gym, you lift weights or do bicep curls, bench press, or things like that. Why do you do that? In real life, how often do you have to do a bicep curl like movement to lift something?The reason we do these exercises is to build our strength and stamina so that we can respond to any situation where we need physical strength. Even more importantly, it improves our overall health parameters and quality of life.Similarly, the reason we study maths or any other subject is that they help build our mental muscle, develop logical thinking, and help us make sense of the world by recognizing patterns.By studying, we are able to build mental models about the world, so that we can respond to situations more smartly than a monkey or an ape would do (That, in a nutshell, is my answer to this question.I also hope that we encourage our children to ask more of these questions and engage them in a meaningful discussion so that we produce thinking citizens, and not compliant robots.",0 followers,Rabiya Memon,10.5K,292,7.7M,https://www.quora.com/Why-do-people-study-CSE
4,"Thanks for A2A..He is my father Mr.Ramesh. He is working as a security for a private agency.Usually security work involves either a morning shift or night shift.But my dad works forEvery time I feel like not waking up in the morning , I just think of my father who would be awake the whole night.Only for him , I chose to study one of the toughest courses in India-I wanted to become a doctor so that I could always assist my dad. So I chose pcmb stream . But we couldn'tThanks for A2A..He is my father Mr.Ramesh. He is working as a security for a private agency.Usually security work involves either a morning shift or night shift.But my dad works forEvery time I feel like not waking up in the morning , I just think of my father who would be awake the whole night.Only for him , I chose to study one of the toughest courses in India-I wanted to become a doctor so that I could always assist my dad. So I chose pcmb stream . But we couldn't afford it. Now I'll work hard and make money and visit the world's best doctor for my dad.Every parent may not work like this but they would if they had to.What else is needed to inspire us than seeing the happiness in our parents' face and the pride they take in our success.Good luck guys.😊Something about my mother-Edit 1: I showed this answer to my father and he was so happy not because I wrote about him but because I got so many blessings in the comments. He again proved why I need to work hard.Love,Samyuktha RameshEdit 2: I had cleared CA foundation and now an intermediate student",219 followers,Frank Hosszu,2.3K,1.6K,3.7M,https://www.quora.com/Why-do-people-study-CSE
5,"Today, there are too many people who don't like to study. I think this problem can be credited for two reasons. Firstly, I think that we must admit that studying is a boring process compared with other activities such as playing video games or watching a movie. Moreover, I also believe that many people don't like to study because they don't know how to study.First, whether you admit it or not, the truth is that learning is a very tough process, because you need to spend a lot of energy on doing that thing. For example, when you're playing a video game, it doesn't matter whether you win or not.Today, there are too many people who don't like to study. I think this problem can be credited for two reasons. Firstly, I think that we must admit that studying is a boring process compared with other activities such as playing video games or watching a movie. Moreover, I also believe that many people don't like to study because they don't know how to study.First, whether you admit it or not, the truth is that learning is a very tough process, because you need to spend a lot of energy on doing that thing. For example, when you're playing a video game, it doesn't matter whether you win or not. If you can win, you will be very happy. If you don't, it is also not a big deal. However, when you are studying, things will be very different. Unless you can find some pleasure in studying, studying is just an approach to getting a satisfactory salary or a satisfactory degree. Once you have a clear goal, then you will pay a lot of energy for those things, which will make studying become a laborious thing. So from this point of view, studying is an energy consuming thing, and that can explain why many people don't like it.However, the aforementioned reason is only a surface-level reason, and the underlying reason is that many people don't know how to study effectively. More precisely, many people concentrate on learning knowledge by consuming a lot of time to attend some classes or read a lot of books. But they don't know what is the most critical point of studying. In fact, the target of study is not to get a satisfactory salary or get an enviable degree. When you have this idea, studying will absolutely become an agony thing. As a matter of fact, I believe that the target of studying is to tackle a real world problem. I don't encourage studying useless things. More specifically, if you want to learn machine learning, you do not need to find a famous book and read it from the first page to the last page. You just need to find a real world problem and try to solve it. If you don't have any ideas to tackle it, you can just ask other people or search for a solution by search engine. By doing so, I believe that you can quickly master how to use machine learning tools in the real world, and grasp critical concepts in a short time.In conclusion, I believe that many people don't like to study because they don't find the magic code of study. They just follow the guidance of teachers and don't want to really use their knowledge in the real world. So they often feel that studying is a boring process. However, once you don't view it as a necessary thing and concentrate on solving the problems, you will find that studying is no longer a boring process. Just concentrate on solving problems rather than studying. I believe that you will suddenly find you have learned a lot of useful knowledge inadvertently in one day.",0 followers,Tamara M,7K,101,14.1M,https://www.quora.com/Why-do-people-study-CSE
6,"I am studying 12–14 hours daily since a month now.So, the thing is you have alot of work to do or maybe lot of studies to do but hey !! you are here on Quora. Why ? Because life is difficult and it's hard to concentrate, right ?I am studying 12–14 hours daily since a month now.So, the thing is you have alot of work to do or maybe lot of studies to do but hey !! you are here on Quora. Why ? Because life is difficult and it's hard to concentrate, right ?Rabiya Memon",62 followers,Garima Jain,10K,183,3.9M,https://www.quora.com/Why-do-people-study-CSE
7,Why Choose CSE? | Computer Science & Engineering,"18,412 followers",Christopher Reiss,4.7K,3.2K,29M,https://www.quora.com/Why-do-people-study-CSE
8,"I have a daughter who has a high IQ. She’s a psychologist and so is my wife.When she (my daughter) was studying, the one thing I noticed about her was that she was a very intense studier or student. It was as though she could just look at a page of the textbook and absorb the material!They are DETERMINED to succeed and do all they can, like study intensely, to get what they want, namely that eventual degree or doctorate.I see a neurologist for treatment of my epilepsy and about five years ago, I watched him reading a report on my file. I looked at his eyes as he read and compared to me he wasI have a daughter who has a high IQ. She’s a psychologist and so is my wife.When she (my daughter) was studying, the one thing I noticed about her was that she was a very intense studier or student. It was as though she could just look at a page of the textbook and absorb the material!They are DETERMINED to succeed and do all they can, like study intensely, to get what they want, namely that eventual degree or doctorate.I see a neurologist for treatment of my epilepsy and about five years ago, I watched him reading a report on my file. I looked at his eyes as he read and compared to me he was reading at a hundred miles an hour. He virtually just scanned each line and he took in what was there. I can’t do that! I have to read each word separately and slowly comprehend the sentence as I go. It takes me a while to read a book and I actually enjoy reading.They have their failings though. Some people who are high in IQ aren’t very good at everyday practical things for example. They can also be impatient and expect perfectionism. They can have high expectations and can get frustrated with us average IQ people. I’ve noticed that with my wife, but she has many good characteristics.Some people just have that ability or gift, while others of us don’t. Where it comes from, I don’t know.Edit: I just asked my daughter what her technique was and her reply was that, she could do some studies, or watch some lectures online. Sometimes she would go over and over the lectures until she understood what the lecturer was saying and she finally “got it!” Then she would move on to the next segment and so on. She says that she was determined to pass and doesn’t see herself as very clever but, the rest of the family and her husband can see how smart she is.",380 followers,Abhishek Kasar Patil,1.4K,107,814.1K,https://www.quora.com/Why-do-people-study-CSE
9,Many people choose to major in CSE because they find the topics covered in the field to be interesting. Others choose the major due to the well paying jobs one can obtain with a degree in the field.,"27,969 followers",Dr Eashan Aneja,706,746,18.9M,https://www.quora.com/Why-do-people-study-CSE
